file_name,u_percent,uSensor_V,uValve_V,ps_bar,pa_bar,pb_bar,dp_bar,x_m,xdot_mps,Q_m3ps,Ad_m2
-100prosent.csv,-100,0.121651089077833,0,175.021689115987,34.9424541368956,154.172659564179,20.8490295518077,0.549894222646735,-0.0401942641848599,0.00039460626587376,8.80309818215737e-06
-95prosent.csv,-95,0.132514135566294,0.249946592608417,175.102108244771,35.0453653415356,154.129865405686,20.9722428390854,0.543732105448907,-0.0400624797121218,0.0003933124748381,8.74842299509468e-06
-90prosent.csv,-90,0.39223725451863,0.499893185216834,175.197441158954,34.9492380495107,153.80858911722,21.3888520417335,0.549350835799239,-0.0397989107666585,0.000390724892766906,8.605811587788e-06
-85prosent.csv,-85,0.653520419232241,0.750144962920014,175.257500516987,34.9305082148186,153.375890595842,21.881609921145,0.575561279745304,-0.039667126293913,0.000389431101731173,8.48018815840746e-06
-80prosent.csv,-80,0.917001064706577,1.00009155552843,175.288356898845,34.1606626555505,152.201475773692,23.0868811251532,0.57261512090965,-0.0388764194574897,0.000381668355517266,8.09129455219137e-06
-75prosent.csv,-75,1.17746803480887,1.25003814813684,175.514913688168,33.7945739722643,151.014672419625,24.5002412685434,0.57574377787759,-0.0384810660392809,0.000377786982410339,7.77456859367356e-06
-70prosent.csv,-70,1.43892131154468,1.49998474074527,175.721058475812,32.6691644892884,149.173946113703,26.5471123621093,0.58426172070826,-0.0376903592028576,0.000370024236196431,7.31536529901827e-06
-65prosent.csv,-65,1.69832380138554,1.74993133335368,175.896578875088,31.0662019714957,146.347063814203,29.5495150608845,0.601506219949672,-0.03637251447548,0.000357086325839864,6.69133127940655e-06
-60prosent.csv,-60,1.96171306664615,2.00018311105686,176.157916146006,29.3381956704687,142.436656325212,33.7212598207936,0.593556353548913,-0.0345934240935288,0.000339620146858582,5.95739011920626e-06
-55prosent.csv,-55,2.22249865316577,2.25012970366527,176.357802684917,27.7491407319667,138.99842731681,37.359375368107,0.591965932292958,-0.0329461181843182,0.000323447758912985,5.39037319753461e-06
-50prosent.csv,-50,2.48331263906133,2.50007629627368,176.556475715903,25.7815511581554,134.781945249794,41.7745304661093,0.637617835599915,-0.0309693510932574,0.000304040893378189,4.79171194442769e-06
-45prosent.csv,-45,2.74534069454336,2.7500228888821,176.85722098073,23.4297859038753,128.496727044113,48.3604939366178,0.623163491413445,-0.0282018771657788,0.000276871281629539,4.05552458162491e-06
-40prosent.csv,-40,3.00947713452805,2.99996948149054,177.163302648647,19.5099144401265,121.855081815195,55.308220833451,0.668766962565817,-0.0243801274563909,0.000239351341595564,3.27835147653707e-06
-35prosent.csv,-35,3.26933414716026,3.25022125919371,177.570184636982,15.1773381756035,114.587735221412,62.9824494155704,0.688715743944157,-0.0193723174923832,0.000190187282240875,2.44110348214612e-06
-30prosent.csv,-30,3.53046252041467,3.50016785180213,178.665877300708,9.93382675628684,105.836229370656,72.8296479300518,0.688672823001933,-0.013705585164675,0.000134554267707788,1.60604556621775e-06
-25prosent.csv,-25,3.79264444319477,3.75011444441054,179.34974162191,7.29669416110276,99.3746244167613,79.9751172051492,0.720840159088379,-0.0075117149460291,7.37460890322053e-05,8.39993725067079e-07
-20prosent.csv,-20,4.05710234936688,4.00006103701893,180.111492758203,1.53190679570719,90.9992348956132,89.1122578625891,0.770889890010499,-0.00197676709105532,1.9406865534742e-05,2.09411806837459e-07
-15prosent.csv,-15,4.32019424659105,4.25000762962736,180.361234942651,0.25413234264793,74.0456651186587,106.315569823993,0.78230049776298,0,0,0
-10prosent.csv,-10,4.58141741226924,4.50025940733053,180.543437980228,50.9437858533251,3.81388106917903,176.729556911049,0.782308179234533,0,0,0
-5prosent.csv,-5,4.84359366649475,4.75020599993897,180.694011456669,62.8199575433071,81.3510020089812,99.343009447688,0.782298933816675,0,0,0
