Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\JibOpp180bar\-15prosent.csv;
Starttime of export;134213172503530000;onsdag 22. april 2026;09:40:50.353
Endtime of export;134213172564930000;onsdag 22. april 2026;09:40:56.493


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_m;Name;fSensor1_V;Name;fValve1_V

0;180.43763542588579;0;0.26856288338877532;0;71.340067751091041;0;0.78237673990184131;0;4.3220313119907221;0;4.250007629627369
10;180.38880581072419;10;0.24414807580797754;10;71.340067751091041;10;0.78225813387637777;10;4.3186742759483625;10;4.250007629627369
20;180.413220618305;20;0.24414807580797754;20;71.340067751091041;20;0.78225813387637777;20;4.323252052369762;20;4.250007629627369
30;180.37659840693379;30;0.26856288338877532;30;71.449934385204628;30;0.78233720456002021;30;4.3195898312326424;30;4.250007629627369
40;180.3643910031434;40;0.26856288338877532;40;71.425519577623831;40;0.78237673990184131;40;4.3208105716116822;40;4.250007629627369
50;180.413220618305;50;0.26856288338877532;50;71.388897366252635;50;0.782297669218199;50;4.3208105716116822;50;4.250007629627369
60;180.42542802209539;60;0.24414807580797754;60;71.327860347300643;60;0.782297669218199;60;4.3198950163274024;60;4.250007629627369
70;180.3155613879818;70;0.26856288338877532;70;71.279030732139034;70;0.78233720456002021;70;4.3211157567064422;70;4.250007629627369
80;180.14465773491622;80;0.24414807580797754;80;71.401104770043034;80;0.78225813387637777;80;4.3214209418012022;80;4.250007629627369
90;180.3033539841914;90;0.26856288338877532;90;71.474349192785425;90;0.782297669218199;90;4.3238624225592819;90;4.250007629627369
100;180.47425763725698;100;0.24414807580797754;100;71.401104770043034;100;0.78217906319273556;100;4.3183690908536025;100;4.250007629627369
110;180.42542802209539;110;0.24414807580797754;110;71.35227515488144;110;0.78217906319273556;110;4.3208105716116822;110;4.250007629627369
120;180.3155613879818;120;0.24414807580797754;120;71.315652943510244;120;0.78225813387637777;120;4.3183690908536025;120;4.250007629627369
130;180.37659840693379;130;0.23194067201757868;130;71.340067751091041;130;0.782297669218199;130;4.3235572374645219;130;4.250007629627369
140;180.291146580401;140;0.23194067201757868;140;71.401104770043034;140;0.782297669218199;140;4.3198950163274024;140;4.250007629627369
150;180.3277687917722;150;0.24414807580797754;150;71.449934385204628;150;0.78217906319273556;150;4.3183690908536025;150;4.250007629627369
160;180.37659840693379;160;0.26856288338877532;160;71.474349192785425;160;0.782297669218199;160;4.3198950163274024;160;4.250007629627369
170;180.291146580401;170;0.23194067201757868;170;71.474349192785425;170;0.782297669218199;170;4.3205053865169223;170;4.250007629627369
180;180.3399761955626;180;0.24414807580797754;180;71.510971404156621;180;0.78233720456002021;180;4.3220313119907221;180;4.250007629627369
190;180.37659840693379;190;0.24414807580797754;190;71.608630634479809;190;0.78233720456002021;190;4.3192846461378824;190;4.250007629627369
200;180.42542802209539;200;0.24414807580797754;200;71.620838038270207;200;0.782297669218199;200;4.323252052369762;200;4.250007629627369
210;180.40101321451459;210;0.24414807580797754;210;71.59642323068941;210;0.782297669218199;210;4.3186742759483625;210;4.250007629627369
220;180.38880581072419;220;0.26856288338877532;220;71.6696676534318;220;0.782297669218199;220;4.3198950163274024;220;4.250007629627369
230;180.3155613879818;230;0.24414807580797754;230;71.608630634479809;230;0.782297669218199;230;4.3174535355693227;230;4.250007629627369
240;180.3643910031434;240;0.24414807580797754;240;71.449934385204628;240;0.78233720456002021;240;4.322946867275002;240;4.250007629627369
250;180.3399761955626;250;0.26856288338877532;250;71.572008423108613;250;0.782297669218199;250;4.3220313119907221;250;4.250007629627369
260;180.3277687917722;260;0.26856288338877532;260;71.6330454420606;260;0.78225813387637777;260;4.3177587206640826;260;4.250007629627369
270;180.3399761955626;270;0.28077028717917418;270;71.510971404156621;270;0.78233720456002021;270;4.3205053865169223;270;4.250007629627369
280;180.3155613879818;280;0.28077028717917418;280;71.498764000366222;280;0.782297669218199;280;4.3211157567064422;280;4.250007629627369
290;180.43763542588579;290;0.28077028717917418;290;71.608630634479809;290;0.782297669218199;290;4.322946867275002;290;4.250007629627369
300;180.38880581072419;300;0.24414807580797754;300;71.608630634479809;300;0.78233720456002021;300;4.3168431653798027;300;4.250007629627369
310;180.38880581072419;310;0.24414807580797754;310;71.547593615527816;310;0.782297669218199;310;4.3205053865169223;310;4.250007629627369
320;180.47425763725698;320;0.23194067201757868;320;71.535386211737418;320;0.78217906319273556;320;4.3183690908536025;320;4.250007629627369
330;180.49867244483778;330;0.24414807580797754;330;71.6696676534318;330;0.782297669218199;330;4.323252052369762;330;4.250007629627369
340;180.3399761955626;340;0.26856288338877532;340;71.6330454420606;340;0.78237673990184131;340;4.3217261268959621;340;4.250007629627369
350;180.37659840693379;350;0.24414807580797754;350;71.547593615527816;350;0.78233720456002021;350;4.3192846461378824;350;4.250007629627369
360;180.46205023346658;360;0.26856288338877532;360;71.572008423108613;360;0.782297669218199;360;4.3205053865169223;360;4.250007629627369
370;180.3277687917722;370;0.26856288338877532;370;71.59642323068941;370;0.78233720456002021;370;4.3192846461378824;370;4.250007629627369
380;180.37659840693379;380;0.26856288338877532;380;71.681875057222214;380;0.78233720456002021;380;4.322946867275002;380;4.250007629627369
390;180.3399761955626;390;0.24414807580797754;390;71.6696676534318;390;0.78225813387637777;390;4.3205053865169223;390;4.250007629627369
400;180.3399761955626;400;0.24414807580797754;400;71.547593615527816;400;0.78233720456002021;400;4.3223364970854821;400;4.250007629627369
410;180.291146580401;410;0.24414807580797754;410;71.474349192785425;410;0.78233720456002021;410;4.3183690908536025;410;4.250007629627369
420;180.291146580401;420;0.24414807580797754;420;71.584215826899012;420;0.78233720456002021;420;4.3198950163274024;420;4.250007629627369
430;180.3277687917722;430;0.24414807580797754;430;71.645252845851;430;0.78225813387637777;430;4.3168431653798027;430;4.250007629627369
440;180.413220618305;440;0.23194067201757868;440;71.6330454420606;440;0.78225813387637777;440;4.3214209418012022;440;4.250007629627369
450;180.47425763725698;450;0.24414807580797754;450;71.767326883755;450;0.782297669218199;450;4.3220313119907221;450;4.250007629627369
460;180.47425763725698;460;0.24414807580797754;460;71.730704672383808;460;0.78225813387637777;460;4.3183690908536025;460;4.250007629627369
470;180.43763542588579;470;0.26856288338877532;470;71.645252845851;470;0.782297669218199;470;4.3208105716116822;470;4.250007629627369
480;180.3643910031434;480;0.24414807580797754;480;71.706289864803011;480;0.78225813387637777;480;4.3198950163274024;480;4.250007629627369
490;180.291146580401;490;0.24414807580797754;490;71.730704672383808;490;0.782297669218199;490;4.3238624225592819;490;4.250007629627369
500;180.21790215765861;500;0.24414807580797754;500;71.694082461012613;500;0.78237673990184131;500;4.3195898312326424;500;4.250007629627369
510;180.3643910031434;510;0.24414807580797754;510;71.681875057222214;510;0.78233720456002021;510;4.322946867275002;510;4.250007629627369
520;180.42542802209539;520;0.23194067201757868;520;71.6696676534318;520;0.78233720456002021;520;4.3192846461378824;520;4.250007629627369
530;180.47425763725698;530;0.24414807580797754;530;71.71849726859341;530;0.78237673990184131;530;4.3195898312326424;530;4.250007629627369
540;180.42542802209539;540;0.23194067201757868;540;71.8039490951262;540;0.78233720456002021;540;4.3186742759483625;540;4.250007629627369
550;180.3277687917722;550;0.23194067201757868;550;71.71849726859341;550;0.78233720456002021;550;4.3186742759483625;550;4.250007629627369
560;180.20569475386822;560;0.26856288338877532;560;71.71849726859341;560;0.78233720456002021;560;4.3205053865169223;560;4.250007629627369
570;180.3155613879818;570;0.24414807580797754;570;71.7917416913358;570;0.78225813387637777;570;4.3208105716116822;570;4.250007629627369
580;180.43763542588579;580;0.24414807580797754;580;71.7429120761742;580;0.78233720456002021;580;4.323252052369762;580;4.250007629627369
590;180.3277687917722;590;0.24414807580797754;590;71.730704672383808;590;0.782297669218199;590;4.3189794610431225;590;4.250007629627369
600;180.40101321451459;600;0.24414807580797754;600;71.6696676534318;600;0.782297669218199;600;4.3217261268959621;600;4.250007629627369
610;180.3643910031434;610;0.24414807580797754;610;71.6696676534318;610;0.78233720456002021;610;4.3186742759483625;610;4.250007629627369
620;180.3399761955626;620;0.24414807580797754;620;71.8161564989166;620;0.78233720456002021;620;4.3220313119907221;620;4.250007629627369
630;180.37659840693379;630;0.24414807580797754;630;71.8039490951262;630;0.78233720456002021;630;4.3186742759483625;630;4.250007629627369
640;180.47425763725698;640;0.24414807580797754;640;71.681875057222214;640;0.78233720456002021;640;4.3214209418012022;640;4.250007629627369
650;180.413220618305;650;0.26856288338877532;650;71.730704672383808;650;0.78233720456002021;650;4.323252052369762;650;4.250007629627369
660;180.38880581072419;660;0.24414807580797754;660;71.8161564989166;660;0.782297669218199;660;4.3195898312326424;660;4.250007629627369
670;180.46205023346658;670;0.28077028717917418;670;71.7795342875454;670;0.782297669218199;670;4.322946867275002;670;4.250007629627369
680;180.413220618305;680;0.24414807580797754;680;71.901608325449388;680;0.78225813387637777;680;4.3174535355693227;680;4.250007629627369
690;180.43763542588579;690;0.26856288338877532;690;71.913815729239786;690;0.78225813387637777;690;4.3195898312326424;690;4.250007629627369
700;180.37659840693379;700;0.26856288338877532;700;71.7917416913358;700;0.78225813387637777;700;4.3189794610431225;700;4.250007629627369
710;180.3399761955626;710;0.26856288338877532;710;71.8405713064974;710;0.782297669218199;710;4.3235572374645219;710;4.250007629627369
720;180.27893917661061;720;0.26856288338877532;720;71.926023133030185;720;0.782297669218199;720;4.3189794610431225;720;4.250007629627369
730;180.3155613879818;730;0.26856288338877532;730;71.987060151982178;730;0.782297669218199;730;4.3217261268959621;730;4.250007629627369
740;180.3277687917722;740;0.24414807580797754;740;71.938230536820583;740;0.78233720456002021;740;4.3220313119907221;740;4.250007629627369
750;180.27893917661061;750;0.24414807580797754;750;71.877193517868591;750;0.78225813387637777;750;4.3189794610431225;750;4.250007629627369
760;180.3399761955626;760;0.26856288338877532;760;71.8039490951262;760;0.782297669218199;760;4.3217261268959621;760;4.250007629627369
770;180.3399761955626;770;0.24414807580797754;770;71.8039490951262;770;0.782297669218199;770;4.3189794610431225;770;4.250007629627369
780;180.3033539841914;780;0.26856288338877532;780;71.8405713064974;780;0.782297669218199;780;4.3211157567064422;780;4.250007629627369
790;180.3399761955626;790;0.28077028717917418;790;71.901608325449388;790;0.78217906319273556;790;4.3189794610431225;790;4.250007629627369
800;180.43763542588579;800;0.28077028717917418;800;71.926023133030185;800;0.78225813387637777;800;4.3238624225592819;800;4.250007629627369
810;180.3399761955626;810;0.26856288338877532;810;71.864986114078192;810;0.782297669218199;810;4.3198950163274024;810;4.250007629627369
820;180.3399761955626;820;0.24414807580797754;820;71.901608325449388;820;0.782297669218199;820;4.3195898312326424;820;4.250007629627369
830;180.3033539841914;830;0.24414807580797754;830;72.023682363353373;830;0.782297669218199;830;4.3189794610431225;830;4.250007629627369
840;180.3033539841914;840;0.24414807580797754;840;71.938230536820583;840;0.782297669218199;840;4.3195898312326424;840;4.250007629627369
850;180.3033539841914;850;0.28077028717917418;850;71.8405713064974;850;0.78233720456002021;850;4.3211157567064422;850;4.250007629627369
860;180.291146580401;860;0.26856288338877532;860;71.889400921658989;860;0.78233720456002021;860;4.3217261268959621;860;4.250007629627369
870;180.413220618305;870;0.26856288338877532;870;71.913815729239786;870;0.78237673990184131;870;4.3244727927488018;870;4.250007629627369
880;180.40101321451459;880;0.24414807580797754;880;71.889400921658989;880;0.782297669218199;880;4.3189794610431225;880;4.250007629627369
890;180.3399761955626;890;0.23194067201757868;890;71.938230536820583;890;0.782297669218199;890;4.3208105716116822;890;4.250007629627369
900;180.26673177282021;900;0.24414807580797754;900;72.072511978514981;900;0.782297669218199;900;4.3177587206640826;900;4.250007629627369
910;180.3155613879818;910;0.24414807580797754;910;72.060304574724569;910;0.782297669218199;910;4.323252052369762;910;4.250007629627369
920;180.3033539841914;920;0.23194067201757868;920;72.060304574724569;920;0.782297669218199;920;4.3198950163274024;920;4.250007629627369
930;180.413220618305;930;0.26856288338877532;930;72.08471938230538;930;0.78233720456002021;930;4.3183690908536025;930;4.250007629627369
940;180.43763542588579;940;0.26856288338877532;940;72.206793420209365;940;0.78225813387637777;940;4.3186742759483625;940;4.250007629627369
950;180.3033539841914;950;0.26856288338877532;950;72.194586016418967;950;0.78217906319273556;950;4.3211157567064422;950;4.250007629627369
