Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\JibNed180bar\-95prosent.csv;
Starttime of export;134213185236830000;onsdag 22. april 2026;10:02:03.683
Endtime of export;134213185316197522;onsdag 22. april 2026;10:02:11.619


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_m;Name;fSensor1_V;Name;fValve1_V

0;174.88326670125431;0;34.095278786584068;0;154.4969023712882;0;0.70235720805577673;0;0.12756736960966827;0;0.249946592608417
10;174.9809259315775;10;34.107486190374466;10;154.57014679403059;10;0.7020013899793861;10;0.13458662678914762;10;0.249946592608417
20;174.9809259315775;20;34.144108401745662;20;154.41145054475541;20;0.70156650121935316;20;0.12787255470442824;20;0.249946592608417
30;174.84664448988312;30;34.131900997955263;30;154.35041352580342;30;0.70105254177567788;30;0.13214514603106786;30;0.249946592608417
40;174.90768150883511;40;34.058656575212865;40;154.42365794854581;40;0.70073625904110848;40;0.13275551622058779;40;0.249946592608417
50;174.91988891262551;50;34.070863979003263;50;154.55793939024019;50;0.70038044096471785;50;0.13092440565202795;50;0.249946592608417
60;174.91988891262551;60;34.266182439649647;60;154.55793939024019;60;0.70006415823014845;60;0.1358073671681875;60;0.249946592608417
70;174.90768150883511;70;34.290597247230451;70;154.36262092959382;70;0.69966880481193661;70;0.12909329508346812;70;0.249946592608417
80;174.91988891262551;80;34.192938016907256;80;154.32599871822262;80;0.6993525220773672;80;0.13550218207342754;80;0.249946592608417
90;174.89547410504471;90;34.192938016907256;90;154.32599871822262;90;0.69895716865915547;90;0.13000885036774804;90;0.249946592608417
100;174.9809259315775;100;34.24176763206885;100;154.37482833338422;100;0.698601350582765;100;0.13702810754722741;100;0.249946592608417
110;174.88326670125431;110;34.180730613116857;110;154.460280159917;110;0.69824553250637433;110;0.12756736960966827;110;0.249946592608417
120;174.90768150883511;120;34.217352824488053;120;154.521317178869;120;0.69785017908816249;120;0.13367107150486771;120;0.249946592608417
130;174.91988891262551;130;34.327219458601647;130;154.41145054475541;130;0.69737575498630822;130;0.13214514603106786;130;0.249946592608417
140;174.9687185277871;140;34.315012054811248;140;154.36262092959382;140;0.69694086622627538;140;0.13153477584154791;140;0.249946592608417
150;174.93209631641591;150;34.327219458601647;150;154.30158391064182;150;0.69658504814988476;150;0.13458662678914762;150;0.249946592608417
160;174.72457045197913;160;34.278389843440053;160;154.2283394878994;160;0.696189694731673;160;0.13275551622058779;160;0.249946592608417
170;174.76119266335033;170;34.315012054811248;170;154.44807275612661;170;0.69579434131346118;170;0.13733329264198738;170;0.249946592608417
180;174.79781487472152;180;34.388256477553639;180;154.521317178869;180;0.69539898789524945;180;0.12787255470442824;180;0.249946592608417
190;174.79781487472152;190;34.376049073763241;190;154.35041352580342;190;0.69504316981885883;190;0.13489181188390759;190;0.249946592608417
200;174.72457045197913;200;34.327219458601647;200;154.32599871822262;200;0.6946478164006471;200;0.12726218451490831;200;0.249946592608417
210;174.93209631641591;210;34.327219458601647;210;154.35041352580342;210;0.69421292764061415;210;0.13641773735770746;210;0.249946592608417
220;175.0175481429487;220;34.376049073763241;220;154.30158391064182;220;0.69381757422240231;220;0.13214514603106786;220;0.249946592608417
