Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\JibNed180bar\-35prosent.csv;
Starttime of export;134213177945630000;onsdag 22. april 2026;09:49:54.563
Endtime of export;134213178008043284;onsdag 22. april 2026;09:50:00.804


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_m;Name;fSensor1_V;Name;fValve1_V

0;177.50785851619005;0;15.393536179692985;0;115.21347697378459;0;0.74908798208840954;0;3.270363475447859;0;3.250221259193701
10;177.45902890102846;10;15.442365794854579;10;115.2989288003174;10;0.748969376062946;10;3.2718894009216593;10;3.250221259193701
20;177.62993255409404;20;15.393536179692985;20;115.39658803064059;20;0.74877169935384014;20;3.273720511490219;20;3.250221259193701
30;177.60551774651324;30;15.356913968321786;30;115.35996581926939;30;0.74845541661927073;30;3.2673116245002594;30;3.250221259193701
40;177.61772515030364;40;15.356913968321786;40;115.3233436078982;40;0.74829727525198575;40;3.2718894009216593;40;3.250221259193701
50;177.41019928586687;50;15.405743583483384;50;115.3233436078982;50;0.74809959854287977;50;3.2679219946897793;50;3.250221259193701
60;177.50785851619005;60;15.491195410016175;60;115.50645466475417;60;0.7478623864919528;60;3.270363475447859;60;3.250221259193701
70;177.48344370860926;70;15.393536179692985;70;115.56749168370617;70;0.74766470978284694;70;3.2673116245002594;70;3.250221259193701
80;177.43461409344766;80;15.356913968321786;80;115.50645466475417;80;0.74750656841556218;80;3.2685323648792992;80;3.250221259193701
90;177.45902890102846;90;15.308084353160192;90;115.65294351023896;90;0.7472693563646351;90;3.2679219946897793;90;3.250221259193701
100;177.41019928586687;100;15.332499160740989;100;115.65294351023896;100;0.74703214431370812;100;3.2670064394054994;100;3.250221259193701
110;177.42240668965727;110;15.442365794854579;110;115.86046937467573;110;0.74691353828824447;110;3.270363475447859;110;3.250221259193701
120;177.41019928586687;120;15.417950987273782;120;115.84826197088533;120;0.74671586157913861;120;3.2670064394054994;120;3.250221259193701
130;177.53227332377085;130;15.32029175695059;130;115.84826197088533;130;0.74659725555367507;130;3.270058290353099;130;3.250221259193701
140;177.32474745933408;140;15.332499160740989;140;115.90929898983732;140;0.7463995788445692;140;3.2670064394054994;140;3.250221259193701
150;177.38578447828607;150;15.466780602435376;150;115.98254341257972;150;0.74620190213546334;150;3.2691427350688191;150;3.250221259193701
160;177.27591784417248;160;15.478988006225777;160;115.94592120120852;160;0.74608329610999979;160;3.26364940336314;160;3.250221259193701
170;177.34916226691487;170;15.393536179692985;170;115.81163975951414;170;0.74588561940089393;170;3.2673116245002594;170;3.250221259193701
180;177.49565111239966;180;15.332499160740989;180;115.97033600878932;180;0.74576701337543039;180;3.2663960692159795;180;3.250221259193701
190;177.48344370860926;190;15.417950987273782;190;115.97033600878932;190;0.74556933666632452;190;3.2639545884578998;190;3.250221259193701
200;177.52006591998045;200;15.491195410016175;200;115.90929898983732;200;0.74541119529903976;200;3.2663960692159795;200;3.250221259193701
210;177.43461409344766;210;15.405743583483384;210;115.89709158604693;210;0.74513444790629146;210;3.2676168095950193;210;3.250221259193701
220;177.52006591998045;220;15.430158391064181;220;115.90929898983732;220;0.74489723585536449;220;3.270363475447859;220;3.250221259193701
230;177.43461409344766;230;15.552232428968168;230;115.81163975951414;230;0.74473909448807984;230;3.2648701437421797;230;3.250221259193701
240;177.50785851619005;240;15.478988006225777;240;115.72618793298135;240;0.7446204884626163;240;3.2682271797845392;240;3.250221259193701
250;177.45902890102846;250;15.430158391064181;250;115.61632129886776;250;0.74438327641168922;250;3.2648701437421797;250;3.250221259193701
260;177.48344370860926;260;15.405743583483384;260;115.53086947233497;260;0.74426467038622568;260;3.2682271797845392;260;3.250221259193701
270;177.39799188207647;270;15.295876949369793;270;115.60411389507736;270;0.7440274583352986;270;3.2660908841212195;270;3.250221259193701
