Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\JibNed180bar\-40prosent.csv;
Starttime of export;134213178586330000;onsdag 22. april 2026;09:50:58.633
Endtime of export;134213178650678293;onsdag 22. april 2026;09:51:05.067


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_m;Name;fSensor1_V;Name;fValve1_V

0;177.1172215948973;0;19.409772026734213;0;123.42905972472305;0;0.74675539692095982;0;3.0039368877224035;0;2.999969481490524
10;176.99514755699332;10;19.385357219153416;10;123.25815607165747;10;0.74651818487003274;10;2.9990539262062441;10;2.999969481490524
20;177.1416364024781;20;19.373149815363018;20;123.16049684133428;20;0.74636004350274809;20;3.0042420728171635;20;2.999969481490524
30;177.1660512100589;30;19.336527603991822;30;123.24594866786707;30;0.74620190213546334;30;3.0030213324381236;30;2.999969481490524
40;177.1172215948973;40;19.251075777459029;40;123.03842280343027;40;0.74592515474271515;40;3.0005798516800439;40;2.999969481490524
50;177.1294289986877;50;19.324320200201424;50;122.97738578447827;50;0.74576701337543039;50;3.0018005920590838;50;2.999969481490524
60;177.1538438062685;60;19.409772026734213;60;122.98959318826867;60;0.74552980132450331;60;3.0039368877224035;60;2.999969481490524
70;177.25150303659169;70;19.458601641895807;70;123.03842280343027;70;0.74529258927357622;70;3.008514664143803;70;2.999969481490524
80;176.94631794183172;80;19.409772026734213;80;122.90414136173588;80;0.74497630653900682;80;3.0021057771538437;80;2.999969481490524
90;176.98294015320292;90;19.470809045686206;90;122.90414136173588;90;0.74469955914625863;90;3.0054628131962033;90;2.999969481490524
100;176.97073274941252;100;19.43418683431501;100;122.85531174657429;100;0.74442281175351044;100;3.0021057771538437;100;2.999969481490524
110;177.0928067873165;110;19.287697988830228;110;122.7210303048799;110;0.74414606436076214;110;3.0060731833857233;110;2.999969481490524
120;177.04397717215491;120;19.360942411572619;120;122.7698599200415;120;0.74398792299347738;120;3.0030213324381236;120;2.999969481490524
130;176.99514755699332;130;19.373149815363018;130;122.68440809350871;130;0.74375071094255041;130;3.0063783684804832;130;2.999969481490524
140;177.0928067873165;140;19.385357219153416;140;122.7088229010895;140;0.74355303423344443;140;3.0060731833857233;140;2.999969481490524
150;177.1172215948973;150;19.446394238105409;150;122.62337107455672;150;0.74323675149887491;150;3.0030213324381236;150;2.999969481490524
160;177.20267342143009;160;19.458601641895807;160;122.7576525162511;160;0.74296000410612673;160;3.0066835535752432;160;2.999969481490524
170;177.1294289986877;170;19.507431257057405;170;122.7820673238319;170;0.74276232739702075;170;3.0054628131962033;170;2.999969481490524
180;177.1538438062685;180;19.458601641895807;180;122.65999328592791;180;0.74248558000427256;180;3.008514664143803;180;2.999969481490524
190;176.98294015320292;190;19.373149815363018;190;122.7576525162511;190;0.74220883261152437;190;3.0039368877224035;190;2.999969481490524
200;177.03176976836451;200;19.336527603991822;200;123.05063020722069;200;0.74201115590241851;200;3.008209479049043;200;2.999969481490524
210;176.95852534562212;210;19.263283181249427;210;123.05063020722069;210;0.74177394385149131;210;3.0045472579119235;210;2.999969481490524
220;177.08059938352611;220;19.324320200201424;220;122.92855616931668;220;0.74145766111692191;220;3.0075991088595231;220;2.999969481490524
230;177.01956236457411;230;19.299905392620627;230;123.07504501480149;230;0.74129951974963726;230;3.0054628131962033;230;2.999969481490524
240;177.08059938352611;240;19.214453566087833;240;123.07504501480149;240;0.74106230769871029;240;3.0060731833857233;240;2.999969481490524
250;177.1538438062685;250;19.287697988830228;250;123.07504501480149;250;0.74082509564778309;250;3.008514664143803;250;2.999969481490524
260;177.1172215948973;260;19.458601641895807;260;123.14828943754388;260;0.740587883596856;260;3.0069887386700032;260;2.999969481490524
270;177.1294289986877;270;19.531846064638202;270;123.22153386028627;270;0.74039020688775026;270;3.0103457747123628;270;2.999969481490524
280;177.01956236457411;280;19.409772026734213;280;123.12387462996308;280;0.740113459495002;280;3.0054628131962033;280;2.999969481490524
290;177.17825861384929;290;19.263283181249427;290;123.14828943754388;290;0.73987624744407487;290;3.0088198492385629;290;2.999969481490524
300;177.05618457594531;300;19.251075777459029;300;123.09945982238229;300;0.739678570734969;300;3.0042420728171635;300;2.999969481490524
310;177.0928067873165;310;19.299905392620627;310;123.14828943754388;310;0.73940182334222082;310;3.0100405896176028;310;2.999969481490524
320;177.08059938352611;320;19.214453566087833;320;123.24594866786707;320;0.73908554060765141;320;3.0075991088595231;320;2.999969481490524
330;177.1294289986877;330;19.275490585039826;330;123.06283761101109;330;0.73888786389854544;330;3.0069887386700032;330;2.999969481490524
340;177.1294289986877;340;19.373149815363018;340;123.02621539963987;340;0.738769257873082;340;3.008514664143803;340;2.999969481490524
350;177.04397717215491;350;19.287697988830228;350;122.94076357310708;350;0.7384529751385126;350;3.0091250343333229;350;2.999969481490524
360;177.1660512100589;360;19.12900173955504;360;122.89193395794548;360;0.73817622774576408;360;3.0124820703756825;360;2.999969481490524
370;177.04397717215491;370;19.116794335764641;370;123.05063020722069;370;0.73797855103665833;370;3.0063783684804832;370;2.999969481490524
380;177.0928067873165;380;19.324320200201424;380;123.07504501480149;380;0.73774133898573124;380;3.0115665150914026;380;2.999969481490524
