Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\MainOpp120bar\30prosent.csv;
Starttime of export;134212475569490000;tirsdag 21. april 2026;14:19:16.949
Endtime of export;134212475627964594;tirsdag 21. april 2026;14:19:22.796


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_m;Name;fSensor2_V;Name;fValve2_V

0;122.63557847834711;0;64.772484511856447;0;0.23194067201757868;0;0.12920101502157436;0;6.3982055116428116;0;6.500137333292642
10;122.7820673238319;10;64.906765953550831;10;0.24414807580797754;10;0.12920101502157436;10;6.3975951414532917;10;6.500137333292642
20;122.68440809350871;20;64.882351145970034;20;0.20752586443678089;20;0.12916147204692491;20;6.3997314371166114;20;6.500137333292642
30;122.63557847834711;30;65.004425183874019;30;0.18311105685598317;30;0.12924055799622375;30;6.3969847712637717;30;6.500137333292642
40;122.40363780632954;40;65.089877010406809;40;0.17090365306558428;40;0.12928010097087317;40;6.4003418073061313;40;6.500137333292642
50;122.58674886318552;50;65.24857325968199;50;0.17090365306558428;50;0.12924055799622375;50;6.3972899563585317;50;6.500137333292642
60;122.50129703665273;60;65.480513931699576;60;0.20752586443678089;60;0.12928010097087317;60;6.4015625476851712;60;6.500137333292642
70;122.58674886318552;70;65.675832392345953;70;0.20752586443678089;70;0.12928010097087317;70;6.3975951414532917;70;6.500137333292642
80;122.48908963286233;80;65.932187871944336;80;0.18311105685598317;80;0.12935918692017198;80;6.4003418073061313;80;6.500137333292642
90;122.33039338358715;90;66.078676717429119;90;0.18311105685598317;90;0.1293987298948214;90;6.3988158818323315;90;6.500137333292642
100;122.35480819116795;100;66.286202581865908;100;0.20752586443678089;100;0.1293987298948214;100;6.3985106967375716;100;6.500137333292642
110;122.30597857600635;110;66.3716544083987;110;0.20752586443678089;110;0.1293987298948214;110;6.4000366222113714;110;6.500137333292642
120;122.42805261391034;120;66.689046906949073;120;0.21973326822717978;120;0.12943827286947079;120;6.3988158818323315;120;6.500137333292642
130;122.25714896084475;130;66.88436536759545;130;0.21973326822717978;130;0.12943827286947079;130;6.4003418073061313;130;6.500137333292642
140;122.37922299874874;140;66.933194982757044;140;0.21973326822717978;140;0.12943827286947079;140;6.3975951414532917;140;6.500137333292642
150;122.29377117221595;150;66.957609790337841;150;0.20752586443678089;150;0.12947781584412021;150;6.4024781029694511;150;6.500137333292642
160;122.41584521011994;160;66.896572771385848;160;0.23194067201757868;160;0.12947781584412021;160;6.3985106967375716;160;6.500137333292642
170;122.23273415326395;170;66.982024597918638;170;0.26856288338877532;170;0.12947781584412021;170;6.4018677327799312;170;6.500137333292642
180;122.07403790398877;180;66.945402386547443;180;0.2563554795983764;180;0.12951735881876961;180;6.3988158818323315;180;6.500137333292642
190;122.09845271156956;190;66.774498733481863;190;0.26856288338877532;190;0.12959644476806845;190;6.4000366222113714;190;6.500137333292642
200;122.04962309640797;200;66.566972869045074;200;0.31739249855037077;200;0.12967553071736726;200;6.3994262520218514;200;6.500137333292642
210;122.06183050019837;210;66.469313638721886;210;0.31739249855037077;210;0.12971507369201674;210;6.3982055116428116;210;6.500137333292642
220;122.07403790398877;220;66.225165562913915;220;0.28077028717917418;220;0.12975461666666613;220;6.3994262520218514;220;6.500137333292642
230;122.26935636463516;230;66.042054506057923;230;0.31739249855037077;230;0.12975461666666613;230;6.3969847712637717;230;6.500137333292642
240;121.96417126987518;240;65.78569902645954;240;0.31739249855037077;240;0.12971507369201674;240;6.4015625476851712;240;6.500137333292642
250;122.07403790398877;250;65.663624988555554;250;0.34180730613116855;250;0.12971507369201674;250;6.3985106967375716;250;6.500137333292642
260;121.89092684713279;260;65.627002777184359;260;0.35401470992156742;260;0.12979415964131555;260;6.4018677327799312;260;6.500137333292642
270;121.97637867366558;270;65.395062105166772;270;0.32959990234076969;270;0.12979415964131555;270;6.3975951414532917;270;6.500137333292642
280;122.14728232673116;280;65.33402508621478;280;0.26856288338877532;280;0.12979415964131555;280;6.4000366222113714;280;6.500137333292642
290;122.03741569261757;290;65.1509140293588;290;0.26856288338877532;290;0.12983370261596494;290;6.3982055116428116;290;6.500137333292642
300;122.07403790398877;300;65.065462202826012;300;0.31739249855037077;300;0.12987324559061436;300;6.3985106967375716;300;6.500137333292642
310;121.93975646229438;310;65.016632587664418;310;0.28077028717917418;310;0.12983370261596494;310;6.3991210669270915;310;6.500137333292642
320;121.97637867366558;320;64.980010376293222;320;0.2563554795983764;320;0.12987324559061436;320;6.3963744010742518;320;6.500137333292642
330;121.8054750206;330;64.943388164922027;330;0.21973326822717978;330;0.12999187451456259;330;6.3994262520218514;330;6.500137333292642
340;121.97637867366558;340;64.943388164922027;340;0.2563554795983764;340;0.130031417489212;340;6.3969847712637717;340;6.500137333292642
350;121.91534165471359;350;65.065462202826012;350;0.24414807580797754;350;0.12991278856526378;350;6.4012573625904112;350;6.500137333292642
360;122.06183050019837;360;65.1997436445204;360;0.21973326822717978;360;0.12991278856526378;360;6.3966795861690118;360;6.500137333292642
370;121.85430463576159;370;65.1509140293588;370;0.20752586443678089;370;0.13007096046386141;370;6.4003418073061313;370;6.500137333292642
380;121.91534165471359;380;65.1753288369396;380;0.17090365306558428;380;0.13011050343851083;380;6.3982055116428116;380;6.500137333292642
