file_name,u_percent,uV_ref,uV_sensor,uV_error,ps_bar,pa_bar,pb_bar,dp_bar,x_m,xdot_mps,Q_m3ps,Ad_m2,Kv_Lmin_sqrtbar
5prosent.csv,5,5.1635218701136,5.25009918515581,0.0865773150422049,179.21046909982,17.4781020216711,19.1786085341504,161.732367078149,0.0877722159282944,8.05540686088801e-07,0,0,0
10prosent.csv,10,5.42384601559991,5.50004577776421,0.0761997621642925,178.994595093719,22.2511965472871,27.3155997317502,156.743398546432,0.0880342241963691,4.27192750055097e-06,0,0,0
15prosent.csv,15,5.68600994903409,5.74999237037264,0.0639824213385518,178.804987945189,26.4671749015779,34.8857911923581,152.337813043611,0.0882217868864739,3.11152564876392e-06,0,0,0
20prosent.csv,20,5.95094822525388,6.00024414807581,0.0492959228219263,178.693189842,29.6714976266646,1.32251297368375,149.021692215335,0.0883898635588267,4.73581543598585e-06,0,0,0
25prosent.csv,25,6.21197223632057,6.25019074068425,0.0382185043636776,178.120359169811,66.4655969896699,1.09183952551299,111.654762180141,0.0956599900697329,0.00101504455768856,1.79373179559413e-05,1.72915279935117e-07,0.101852133693679
30prosent.csv,30,6.47559683249173,6.50013733329263,0.0245405008009021,176.86571777578,68.9599761486111,2.79551503114844,107.905741627169,0.119359427156906,0.00401286560523226,7.09131887169797e-05,6.95375249180227e-07,0.409596265138368
35prosent.csv,35,6.73990761575758,6.75008392590107,0.0101763101434953,175.328787316011,71.9126247630163,4.46652032669195,103.416162552995,0.128679019851039,0.00777609904701759,0.000137415012973296,1.37643106267179e-06,0.810757965796793
40prosent.csv,40,7.00259236730182,7.00003051850945,-0.00256184879236798,173.610739634085,74.5283800339191,5.52074149742004,99.0823596001659,0.149390501767894,0.0116877921321917,0.000206540335682876,2.11359220846163e-06,1.24496734048563
45prosent.csv,45,7.26376075083317,7.24997711111791,-0.0137836397152613,171.742850374678,77.5402707869849,7.10229790137549,94.2025795876925,0.177314649232752,0.0155330497018951,0.000274491645926168,2.88079413836231e-06,1.69687161154608
50prosent.csv,50,7.52663297982534,7.50022888882108,-0.0264040910042542,170.255336784837,80.5740065965394,8.62652429467702,89.6813301882977,0.211017214720448,0.0193144474069972,0.000341314459211075,3.67128548488159e-06,2.16249402698321
55prosent.csv,55,7.79010837630737,7.7501754814295,-0.0399328948778752,168.961963887963,82.6328655571403,10.0070897130336,86.329098330823,0.218279997656146,0.0224529574187232,0.000396776509188891,4.34992571854577e-06,2.56223288080231
60prosent.csv,60,8.05318883580058,8.0001220740379,-0.053066761762679,167.353461291596,84.8210786298583,11.3910456770771,82.532382661738,0.211541426615579,0.0258733468967336,0.000457219780506892,5.12657494071975e-06,3.01970188203597
65prosent.csv,65,8.31758660385289,8.25006866664632,-0.0675179372065671,166.303035151068,86.3392517126855,12.5191664769528,79.9637834383819,0.226774180451794,0.0286860409857559,0.000506924187870524,5.7744528285333e-06,3.40132081861303
70prosent.csv,70,8.57938927504659,8.50001525925473,-0.0793740157918617,165.076600907909,88.9683080152734,14.0567813945945,76.1082928926357,0.239128030645992,0.0317322181805883,0.000560754582290127,6.54743705272373e-06,3.85663102934102
75prosent.csv,75,8.84401349635552,8.74996185186317,-0.0940516444923443,163.719474523143,91.8271817933526,15.7826720097421,71.8922927297902,0.253976101097211,0.0349643871410705,0.000617871722510568,7.42286639677007e-06,4.37228439798857
80prosent.csv,80,9.10747601753798,8.99990844447158,-0.107567573066401,162.942401660624,94.0792265722835,16.8963197546833,68.8631750883407,0.276567118347721,0.0372359113799886,0.000658012869231147,8.07709809005557e-06,4.75764591095699
85prosent.csv,85,9.36791429344858,9.25016022217475,-0.117754071273826,162.443635783514,95.6019081890856,17.4582400471373,66.8417275944287,0.28611942393554,0.0388758007023601,0.000686992105625374,8.55938190874154e-06,5.04172512013696
90prosent.csv,90,9.63264908054933,9.50010681478314,-0.13254226576619,161.986163552294,96.9092521695154,17.8542000008719,65.0769113827785,0.307447764365813,0.0404242466428347,0.000714355404075177,9.02018322164114e-06,5.3131505080222
95prosent.csv,95,9.89780611114952,9.75005340739155,-0.147752703757963,161.588172033678,97.5614143005257,18.2651655293155,64.0267577331522,0.291836074089778,0.0414762766896379,0.000732946309573635,9.33052108250702e-06,5.49594854245259
100prosent.csv,100,9.91064621174141,10,0.0893537882585935,161.661806966888,97.6943833721806,17.9839766472632,63.9674235947076,0.338856688060322,0.0416455937518826,0.00073593838904231,9.37295472670228e-06,5.52094319418787
