Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\JibOpp\23-4prosent.csv;
Starttime of export;134214135035100000;torsdag 23. april 2026;12:25:03.510
Endtime of export;134214135164085137;torsdag 23. april 2026;12:25:16.408


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_mm;Name;fValve1_V;Name;fSensor1_V

0;153.25174718466749;0;63.209936826685386;0;0.26856288338877532;0;80.189533815895729;0;6.1702322458571128;0;6.1256752220221564
10;153.08084353160191;10;63.136692403942995;10;0.2563554795983764;10;80.149998474074565;10;6.1702322458571128;10;6.1241492965483566
20;153.15408795434431;20;63.124485000152596;20;0.2563554795983764;20;80.149998474074565;20;6.1702322458571128;20;6.1238441114535966
30;153.2029175695059;30;63.124485000152596;30;0.2563554795983764;30;80.110463132253386;30;6.1702322458571128;30;6.1265907773064363
40;153.36161381878108;40;63.161107211523792;40;0.2563554795983764;40;80.149998474074565;40;6.1702322458571128;40;6.1256752220221564
50;153.37382122257148;50;63.209936826685386;50;0.21973326822717978;50;80.149998474074565;50;6.1702322458571128;50;6.1259804071169164
60;153.34940641499068;60;63.25876644184698;60;0.2563554795983764;60;80.149998474074565;60;6.1702322458571128;60;6.1262855922116763
70;153.1907101657155;70;63.25876644184698;70;0.26856288338877532;70;80.189533815895729;70;6.1702322458571128;70;6.1275063325907162
80;153.25174718466749;80;63.295388653218176;80;0.21973326822717978;80;80.189533815895729;80;6.1702322458571128;80;6.1244544816431166
90;153.33719901120028;90;63.234351634266183;90;0.23194067201757868;90;80.149998474074565;90;6.1702322458571128;90;6.1287270729697561
100;153.28836939603869;100;63.124485000152596;100;0.21973326822717978;100;80.149998474074565;100;6.1702322458571128;100;6.1244544816431166
110;153.32499160740988;110;63.124485000152596;110;0.23194067201757868;110;80.2290691577169;110;6.1702322458571128;110;6.1265907773064363
120;153.26395458845789;120;63.209936826685386;120;0.29297769096957305;120;80.149998474074565;120;6.1702322458571128;120;6.1256752220221564
130;153.2395397808771;130;63.295388653218176;130;0.26856288338877532;130;80.149998474074565;130;6.1702322458571128;130;6.1232337412640767
140;153.1907101657155;140;63.234351634266183;140;0.24414807580797754;140;80.149998474074565;140;6.1702322458571128;140;6.1262855922116763
150;153.25174718466749;150;63.185522019104589;150;0.29297769096957305;150;80.149998474074565;150;6.1702322458571128;150;6.1241492965483566
160;153.11746574297311;160;63.161107211523792;160;0.31739249855037077;160;80.110463132253386;160;6.1702322458571128;160;6.1253700369273965
170;153.1785027619251;170;63.124485000152596;170;0.30518509475997191;170;80.110463132253386;170;6.1702322458571128;170;6.1250648518326365
180;153.1907101657155;180;63.209936826685386;180;0.26856288338877532;180;80.149998474074565;180;6.1702322458571128;180;6.1272011474959562
190;153.1907101657155;190;63.222144230475784;190;0.2563554795983764;190;80.149998474074565;190;6.1702322458571128;190;6.1256752220221564
200;153.26395458845789;200;63.209936826685386;200;0.31739249855037077;200;80.189533815895729;200;6.1702322458571128;200;6.1284218878749961
210;153.25174718466749;210;63.209936826685386;210;0.31739249855037077;210;80.110463132253386;210;6.1702322458571128;210;6.1259804071169164
220;153.28836939603869;220;63.17331461531419;220;0.24414807580797754;220;80.149998474074565;220;6.1702322458571128;220;6.1272011474959562
230;153.26395458845789;230;63.148899807733393;230;0.24414807580797754;230;80.149998474074565;230;6.1702322458571128;230;6.1272011474959562
240;153.36161381878108;240;63.148899807733393;240;0.24414807580797754;240;80.149998474074565;240;6.1702322458571128;240;6.1241492965483566
250;153.42265083773307;250;63.161107211523792;250;0.24414807580797754;250;80.189533815895729;250;6.1702322458571128;250;6.1265907773064363
260;153.32499160740988;260;63.17331461531419;260;0.29297769096957305;260;80.149998474074565;260;6.1702322458571128;260;6.1229285561693167
270;153.2273323770867;270;63.161107211523792;270;0.29297769096957305;270;80.149998474074565;270;6.1702322458571128;270;6.1259804071169164
280;153.26395458845789;280;63.246559038056581;280;0.2563554795983764;280;80.189533815895729;280;6.1702322458571128;280;6.1250648518326365
290;153.1907101657155;290;63.270973845637378;290;0.2563554795983764;290;80.149998474074565;290;6.1702322458571128;290;6.1265907773064363
300;153.11746574297311;300;63.209936826685386;300;0.24414807580797754;300;80.110463132253386;300;6.1702322458571128;300;6.1272011474959562
310;153.11746574297311;310;63.234351634266183;310;0.2563554795983764;310;80.149998474074565;310;6.1702322458571128;310;6.1278115176854762
320;153.2395397808771;320;63.234351634266183;320;0.2563554795983764;320;80.110463132253386;320;6.1702322458571128;320;6.1256752220221564
330;153.33719901120028;330;63.25876644184698;330;0.29297769096957305;330;80.149998474074565;330;6.1702322458571128;330;6.1259804071169164
340;153.11746574297311;340;63.295388653218176;340;0.24414807580797754;340;80.189533815895729;340;6.1702322458571128;340;6.1278115176854762
350;153.1785027619251;350;63.270973845637378;350;0.24414807580797754;350;80.2290691577169;350;6.1702322458571128;350;6.1238441114535966
360;153.1907101657155;360;63.234351634266183;360;0.31739249855037077;360;80.189533815895729;360;6.1702322458571128;360;6.1265907773064363
370;153.15408795434431;370;63.209936826685386;370;0.29297769096957305;370;80.110463132253386;370;6.1702322458571128;370;6.1235389263588367
380;153.2273323770867;380;63.25876644184698;380;0.2563554795983764;380;80.149998474074565;380;6.1702322458571128;380;6.1265907773064363
390;153.30057679982909;390;63.17331461531419;390;0.26856288338877532;390;80.149998474074565;390;6.1702322458571128;390;6.1250648518326365
400;153.25174718466749;400;63.148899807733393;400;0.29297769096957305;400;80.189533815895729;400;6.1702322458571128;400;6.1259804071169164
410;153.1785027619251;410;63.185522019104589;410;0.29297769096957305;410;80.149998474074565;410;6.1702322458571128;410;6.1265907773064363
420;153.2273323770867;420;63.209936826685386;420;0.2563554795983764;420;80.110463132253386;420;6.1702322458571128;420;6.1259804071169164
430;153.25174718466749;430;63.148899807733393;430;0.2563554795983764;430;80.110463132253386;430;6.1702322458571128;430;6.1265907773064363
440;153.33719901120028;440;63.222144230475784;440;0.34180730613116855;440;80.149998474074565;440;6.1702322458571128;440;6.1275063325907162
450;153.28836939603869;450;63.380840479750965;450;0.32959990234076969;450;80.189533815895729;450;6.1702322458571128;450;6.1284218878749961
460;153.15408795434431;460;63.393047883541364;460;0.30518509475997191;460;80.149998474074565;460;6.1702322458571128;460;6.1241492965483566
470;153.11746574297311;470;63.270973845637378;470;0.30518509475997191;470;80.110463132253386;470;6.1702322458571128;470;6.1275063325907162
480;153.27616199224829;480;63.209936826685386;480;0.2563554795983764;480;80.149998474074565;480;6.1702322458571128;480;6.1229285561693167
490;153.2273323770867;490;63.185522019104589;490;0.24414807580797754;490;80.2290691577169;490;6.1702322458571128;490;6.1256752220221564
500;153.10525833918271;500;63.148899807733393;500;0.23194067201757868;500;80.149998474074565;500;6.1702322458571128;500;6.1253700369273965
510;153.2029175695059;510;63.209936826685386;510;0.24414807580797754;510;80.110463132253386;510;6.1702322458571128;510;6.1241492965483566
520;153.1907101657155;520;63.17331461531419;520;0.24414807580797754;520;80.070927790432208;520;6.1702322458571128;520;6.1262855922116763
530;153.1785027619251;530;63.148899807733393;530;0.29297769096957305;530;80.149998474074565;530;6.1702322458571128;530;6.1265907773064363
540;153.15408795434431;540;63.136692403942995;540;0.32959990234076969;540;80.189533815895729;540;6.1702322458571128;540;6.1265907773064363
550;153.1662953581347;550;63.185522019104589;550;0.32959990234076969;550;80.189533815895729;550;6.1702322458571128;550;6.1250648518326365
560;153.2273323770867;560;63.222144230475784;560;0.2563554795983764;560;80.149998474074565;560;6.1702322458571128;560;6.1287270729697561
570;153.2395397808771;570;63.246559038056581;570;0.23194067201757868;570;80.070927790432208;570;6.1702322458571128;570;6.1232337412640767
580;153.32499160740988;580;63.270973845637378;580;0.24414807580797754;580;80.149998474074565;580;6.1702322458571128;580;6.1259804071169164
590;153.42265083773307;590;63.209936826685386;590;0.2563554795983764;590;80.189533815895729;590;6.1702322458571128;590;6.1244544816431166
600;153.38602862636188;600;63.246559038056581;600;0.26856288338877532;600;80.189533815895729;600;6.1702322458571128;600;6.1253700369273965
610;153.32499160740988;610;63.234351634266183;610;0.26856288338877532;610;80.149998474074565;610;6.1702322458571128;610;6.1275063325907162
620;153.1907101657155;620;63.234351634266183;620;0.32959990234076969;620;80.2290691577169;620;6.1702322458571128;620;6.1278115176854762
630;153.05642872402112;630;63.234351634266183;630;0.31739249855037077;630;80.189533815895729;630;6.1702322458571128;630;6.1275063325907162
640;153.1907101657155;640;63.246559038056581;640;0.2563554795983764;640;80.149998474074565;640;6.1702322458571128;640;6.1256752220221564
650;153.25174718466749;650;63.307596057008574;650;0.26856288338877532;650;80.189533815895729;650;6.1702322458571128;650;6.1278115176854762
660;153.25174718466749;660;63.246559038056581;660;0.2563554795983764;660;80.149998474074565;660;6.1702322458571128;660;6.1220130008850369
670;153.2273323770867;670;63.222144230475784;670;0.2563554795983764;670;80.149998474074565;670;6.1702322458571128;670;6.1259804071169164
680;153.1907101657155;680;63.234351634266183;680;0.29297769096957305;680;80.149998474074565;680;6.1702322458571128;680;6.1241492965483566
690;153.2273323770867;690;63.234351634266183;690;0.26856288338877532;690;80.189533815895729;690;6.1702322458571128;690;6.1253700369273965
700;153.2029175695059;700;63.222144230475784;700;0.2563554795983764;700;80.149998474074565;700;6.1702322458571128;700;6.1262855922116763
710;153.1785027619251;710;63.295388653218176;710;0.2563554795983764;710;80.149998474074565;710;6.1702322458571128;710;6.1253700369273965
720;153.10525833918271;720;63.295388653218176;720;0.24414807580797754;720;80.110463132253386;720;6.1702322458571128;720;6.1262855922116763
730;153.2273323770867;730;63.209936826685386;730;0.26856288338877532;730;80.149998474074565;730;6.1702322458571128;730;6.1272011474959562
740;153.09305093539231;740;63.161107211523792;740;0.2563554795983764;740;80.110463132253386;740;6.1702322458571128;740;6.1278115176854762
750;153.06863612781152;750;63.185522019104589;750;0.29297769096957305;750;80.110463132253386;750;6.1702322458571128;750;6.1250648518326365
760;153.2273323770867;760;63.234351634266183;760;0.30518509475997191;760;80.149998474074565;760;6.1702322458571128;760;6.1278115176854762
770;153.1907101657155;770;63.17331461531419;770;0.26856288338877532;770;80.110463132253386;770;6.1702322458571128;770;6.1229285561693167
780;153.2395397808771;780;63.161107211523792;780;0.29297769096957305;780;80.110463132253386;780;6.1702322458571128;780;6.1265907773064363
790;153.36161381878108;790;63.185522019104589;790;0.29297769096957305;790;80.110463132253386;790;6.1702322458571128;790;6.1253700369273965
800;153.33719901120028;800;63.25876644184698;800;0.26856288338877532;800;80.149998474074565;800;6.1702322458571128;800;6.1241492965483566
810;153.1785027619251;810;63.332010864589371;810;0.24414807580797754;810;80.110463132253386;810;6.1702322458571128;810;6.1272011474959562
820;153.1662953581347;820;63.380840479750965;820;0.2563554795983764;820;80.149998474074565;820;6.1702322458571128;820;6.1272011474959562
830;153.1785027619251;830;63.332010864589371;830;0.2563554795983764;830;80.149998474074565;830;6.1702322458571128;830;6.1275063325907162
840;153.32499160740988;840;63.307596057008574;840;0.24414807580797754;840;80.149998474074565;840;6.1702322458571128;840;6.1259804071169164
850;153.33719901120028;850;63.295388653218176;850;0.24414807580797754;850;80.149998474074565;850;6.1702322458571128;850;6.1287270729697561
860;153.42265083773307;860;63.295388653218176;860;0.23194067201757868;860;80.149998474074565;860;6.1702322458571128;860;6.1235389263588367
870;153.36161381878108;870;63.356425672170168;870;0.2563554795983764;870;80.189533815895729;870;6.1702322458571128;870;6.1262855922116763
