Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\JibNed180bar\25prosent.csv;
Starttime of export;134214027012320000;torsdag 23. april 2026;09:25:01.232
Endtime of export;134214027083174936;torsdag 23. april 2026;09:25:08.317


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_m;Name;fSensor1_V;Name;fValve1_V

0;148.78383739738149;0;64.931180761131628;0;0.61037018951994382;0;0.080347675183180436;0;6.2108218634601888;0;6.250190740684225
10;148.7228003784295;10;64.857936338389237;10;0.61037018951994382;10;0.080347675183180436;10;6.2123477889339886;10;6.250190740684225
20;148.83266701254311;20;64.894558549760433;20;0.61037018951994382;20;0.080268604499538085;20;6.2132633442182685;20;6.250190740684225
30;148.9547410504471;30;64.894558549760433;30;0.61037018951994382;30;0.080347675183180436;30;6.2083803827021091;30;6.250190740684225
40;148.9303262428663;40;64.980010376293222;40;0.598162785729545;40;0.080347675183180436;40;6.2117374187444687;40;6.250190740684225
50;148.8937040314951;50;64.882351145970034;50;0.5493331705679495;50;0.080268604499538085;50;6.2111270485549488;50;6.250190740684225
60;148.80825220496229;60;64.882351145970034;60;0.56154057435834837;60;0.080347675183180436;60;6.2123477889339886;60;6.250190740684225
70;148.74721518601029;70;64.870143742179636;70;0.598162785729545;70;0.080347675183180436;70;6.2102114932706689;70;6.250190740684225
80;148.80825220496229;80;64.906765953550831;80;0.62257759331034268;80;0.080347675183180436;80;6.209295937986389;80;6.250190740684225
90;148.79604480117189;90;64.821314127018042;90;0.598162785729545;90;0.080347675183180436;90;6.2111270485549488;90;6.250190740684225
100;148.8937040314951;100;64.723654896694853;100;0.598162785729545;100;0.080347675183180436;100;6.2114322336497088;100;6.250190740684225
110;148.9181188390759;110;64.772484511856447;110;0.58595538193914609;110;0.080347675183180436;110;6.2132633442182685;110;6.250190740684225
120;148.86928922391431;120;64.760277108066049;120;0.598162785729545;120;0.080387210525001612;120;6.209295937986389;120;6.250190740684225
130;148.86928922391431;130;64.760277108066049;130;0.63478499710074154;130;0.080426745866822788;130;6.2111270485549488;130;6.250190740684225
140;148.78383739738149;140;64.796899319437244;140;0.58595538193914609;140;0.080387210525001612;140;6.2108218634601888;140;6.250190740684225
150;148.7228003784295;150;65.016632587664418;150;0.61037018951994382;150;0.080426745866822788;150;6.2138737144077885;150;6.250190740684225
160;148.9547410504471;160;64.894558549760433;160;0.58595538193914609;160;0.080387210525001612;160;6.2114322336497088;160;6.250190740684225
170;149.10122989593188;170;64.845728934598839;170;0.56154057435834837;170;0.080426745866822788;170;6.2111270485549488;170;6.250190740684225
180;148.9303262428663;180;64.796899319437244;180;0.53712576677755064;180;0.080426745866822788;180;6.2126529740287486;180;6.250190740684225
