Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\JibOpp\23-8prosent.csv;
Starttime of export;134214137057700000;torsdag 23. april 2026;12:28:25.770
Endtime of export;134214137191048990;torsdag 23. april 2026;12:28:39.104


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_mm;Name;fValve1_V;Name;fSensor1_V

0;153.1785027619251;0;66.237372966704314;0;0.31739249855037077;0;81.019775994140446;0;6.19006927701651;0;6.145817438276314
10;153.01980651264992;10;66.090884121219517;10;0.34180730613116855;10;80.980240652319267;10;6.19006927701651;10;6.1479537339396337
20;153.10525833918271;20;65.993224890896329;20;0.30518509475997191;20;80.980240652319267;20;6.19006927701651;20;6.1485641041291537
30;153.1785027619251;30;66.005432294686727;30;0.26856288338877532;30;81.019775994140446;30;6.19006927701651;30;6.1503952146977134
40;153.28836939603869;40;65.968810083315532;40;0.31739249855037077;40;80.980240652319267;40;6.19006927701651;40;6.1439863277077542
50;153.1907101657155;50;66.054261909848321;50;0.31739249855037077;50;81.019775994140446;50;6.19006927701651;50;6.1473433637501138
60;153.10525833918271;60;65.907773064363539;60;0.29297769096957305;60;81.019775994140446;60;6.19006927701651;60;6.1464278084658339
70;153.1785027619251;70;65.993224890896329;70;0.31739249855037077;70;81.019775994140446;70;6.19006927701651;70;6.1482589190343937
80;153.04422132023072;80;65.993224890896329;80;0.32959990234076969;80;81.019775994140446;80;6.19006927701651;80;6.1470381786553538
90;153.04422132023072;90;66.15192114017151;90;0.32959990234076969;90;81.059311335961624;90;6.19006927701651;90;6.1470381786553538
100;153.14188055055391;100;66.15192114017151;100;0.39063692129276406;100;81.019775994140446;100;6.19006927701651;100;6.1467329935605939
110;153.1907101657155;110;66.127506332590713;110;0.39063692129276406;110;81.019775994140446;110;6.19006927701651;110;6.1452070680867941
120;153.05642872402112;120;66.017639698477126;120;0.31739249855037077;120;81.019775994140446;120;6.19006927701651;120;6.1470381786553538
130;153.04422132023072;130;65.956602679525133;130;0.30518509475997191;130;81.019775994140446;130;6.19006927701651;130;6.145817438276314
140;153.05642872402112;140;66.15192114017151;140;0.31739249855037077;140;80.980240652319267;140;6.19006927701651;140;6.1491744743186736
150;153.14188055055391;150;66.06646931363872;150;0.31739249855037077;150;80.980240652319267;150;6.19006927701651;150;6.1445966978972741
160;153.11746574297311;160;65.993224890896329;160;0.30518509475997191;160;81.019775994140446;160;6.19006927701651;160;6.1470381786553538
170;153.11746574297311;170;65.846736045411546;170;0.29297769096957305;170;81.019775994140446;170;6.19006927701651;170;6.1479537339396337
180;153.11746574297311;180;65.98101748710593;180;0.30518509475997191;180;81.059311335961624;180;6.19006927701651;180;6.1485641041291537
190;153.11746574297311;190;65.993224890896329;190;0.32959990234076969;190;81.019775994140446;190;6.19006927701651;190;6.145817438276314
200;153.2273323770867;200;66.005432294686727;200;0.34180730613116855;200;81.019775994140446;200;6.19006927701651;200;6.1442915128025142
210;153.01980651264992;210;66.017639698477126;210;0.31739249855037077;210;81.019775994140446;210;6.19006927701651;210;6.1470381786553538
220;152.99539170506912;220;65.968810083315532;220;0.31739249855037077;220;81.019775994140446;220;6.19006927701651;220;6.1470381786553538
230;153.08084353160191;230;66.017639698477126;230;0.35401470992156742;230;81.019775994140446;230;6.19006927701651;230;6.1482589190343937
240;153.1907101657155;240;66.054261909848321;240;0.31739249855037077;240;81.019775994140446;240;6.19006927701651;240;6.1449018829920341
250;153.14188055055391;250;66.103091525009916;250;0.29297769096957305;250;81.019775994140446;250;6.19006927701651;250;6.1491744743186736
260;153.05642872402112;260;66.054261909848321;260;0.29297769096957305;260;81.019775994140446;260;6.19006927701651;260;6.1445966978972741
270;153.08084353160191;270;66.1763359477523;270;0.31739249855037077;270;81.059311335961624;270;6.19006927701651;270;6.1464278084658339
280;153.06863612781152;280;66.078676717429119;280;0.29297769096957305;280;81.019775994140446;280;6.19006927701651;280;6.1464278084658339
290;153.09305093539231;290;66.017639698477126;290;0.30518509475997191;290;81.059311335961624;290;6.19006927701651;290;6.146122623371074
300;152.98318430127873;300;65.932187871944336;300;0.36622211371196634;300;81.059311335961624;300;6.19006927701651;300;6.1470381786553538
310;153.11746574297311;310;65.932187871944336;310;0.34180730613116855;310;81.019775994140446;310;6.19006927701651;310;6.1464278084658339
320;153.09305093539231;320;65.895565660573141;320;0.31739249855037077;320;81.059311335961624;320;6.19006927701651;320;6.1482589190343937
330;153.14188055055391;330;65.883358256782742;330;0.34180730613116855;330;81.059311335961624;330;6.19006927701651;330;6.1436811426129943
340;153.2029175695059;340;65.932187871944336;340;0.32959990234076969;340;81.059311335961624;340;6.19006927701651;340;6.146122623371074
350;153.11746574297311;350;65.895565660573141;350;0.34180730613116855;350;81.019775994140446;350;6.19006927701651;350;6.1470381786553538
360;153.1907101657155;360;66.078676717429119;360;0.32959990234076969;360;81.019775994140446;360;6.19006927701651;360;6.1497848445081935
370;153.1662953581347;370;66.017639698477126;370;0.32959990234076969;370;80.980240652319267;370;6.19006927701651;370;6.1445966978972741
380;153.04422132023072;380;66.090884121219517;380;0.35401470992156742;380;80.980240652319267;380;6.19006927701651;380;6.145817438276314
390;153.05642872402112;390;65.956602679525133;390;0.32959990234076969;390;80.980240652319267;390;6.19006927701651;390;6.1479537339396337
400;153.14188055055391;400;65.895565660573141;400;0.32959990234076969;400;81.019775994140446;400;6.19006927701651;400;6.1464278084658339
410;153.06863612781152;410;65.993224890896329;410;0.29297769096957305;410;81.019775994140446;410;6.19006927701651;410;6.1470381786553538
420;153.25174718466749;420;66.005432294686727;420;0.23194067201757868;420;81.019775994140446;420;6.19006927701651;420;6.1445966978972741
430;153.25174718466749;430;66.054261909848321;430;0.24414807580797754;430;81.019775994140446;430;6.19006927701651;430;6.1479537339396337
440;153.1907101657155;440;65.871150852992344;440;0.26856288338877532;440;81.019775994140446;440;6.19006927701651;440;6.1449018829920341
450;153.27616199224829;450;65.956602679525133;450;0.31739249855037077;450;81.019775994140446;450;6.19006927701651;450;6.1473433637501138
460;153.2395397808771;460;65.919980468153938;460;0.31739249855037077;460;81.019775994140446;460;6.19006927701651;460;6.1479537339396337
470;153.1785027619251;470;65.932187871944336;470;0.30518509475997191;470;81.098846677782831;470;6.19006927701651;470;6.1488692892239136
480;153.14188055055391;480;65.907773064363539;480;0.30518509475997191;480;81.059311335961624;480;6.19006927701651;480;6.146122623371074
490;153.14188055055391;490;65.956602679525133;490;0.29297769096957305;490;81.098846677782831;490;6.19006927701651;490;6.1449018829920341
500;153.1662953581347;500;65.98101748710593;500;0.32959990234076969;500;81.059311335961624;500;6.19006927701651;500;6.1470381786553538
510;153.25174718466749;510;65.919980468153938;510;0.35401470992156742;510;81.059311335961624;510;6.19006927701651;510;6.1470381786553538
520;153.09305093539231;520;65.98101748710593;520;0.34180730613116855;520;81.059311335961624;520;6.19006927701651;520;6.1491744743186736
530;153.14188055055391;530;65.919980468153938;530;0.34180730613116855;530;81.059311335961624;530;6.19006927701651;530;6.1439863277077542
540;153.10525833918271;540;65.968810083315532;540;0.29297769096957305;540;81.059311335961624;540;6.19006927701651;540;6.1467329935605939
550;153.15408795434431;550;65.919980468153938;550;0.29297769096957305;550;81.019775994140446;550;6.19006927701651;550;6.1449018829920341
560;153.27616199224829;560;65.895565660573141;560;0.32959990234076969;560;81.059311335961624;560;6.19006927701651;560;6.1479537339396337
570;153.27616199224829;570;65.797906430249938;570;0.30518509475997191;570;81.098846677782831;570;6.19006927701651;570;6.1488692892239136
580;153.28836939603869;580;65.907773064363539;580;0.31739249855037077;580;81.098846677782831;580;6.19006927701651;580;6.1482589190343937
590;153.1662953581347;590;66.005432294686727;590;0.32959990234076969;590;81.059311335961624;590;6.19006927701651;590;6.1470381786553538
600;153.14188055055391;600;65.956602679525133;600;0.35401470992156742;600;81.019775994140446;600;6.19006927701651;600;6.145817438276314
