Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\JibOpp\23-6prosent.csv;
Starttime of export;134214135788600000;torsdag 23. april 2026;12:26:18.860
Endtime of export;134214135918759632;torsdag 23. april 2026;12:26:31.875


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_mm;Name;fValve1_V;Name;fSensor1_V

0;153.33719901120028;0;65.1142918179876;0;0.26856288338877532;0;80.347675183180442;0;6.1799981688894317;0;6.1391033661915948
10;153.27616199224829;10;64.967802972502824;10;0.29297769096957305;10;80.268604499538085;10;6.1799981688894317;10;6.137577440717795
20;153.1907101657155;20;65.041047395245215;20;0.29297769096957305;20;80.2290691577169;20;6.1799981688894317;20;6.1381878109073149
30;153.1907101657155;30;65.102084414197208;30;0.24414807580797754;30;80.268604499538085;30;6.1799981688894317;30;6.137272255623035
40;153.2273323770867;40;65.077669606616411;40;0.2563554795983764;40;80.268604499538085;40;6.1799981688894317;40;6.1369670705282751
50;153.1785027619251;50;65.028839991454817;50;0.2563554795983764;50;80.189533815895729;50;6.1799981688894317;50;6.1381878109073149
60;153.1907101657155;60;65.016632587664418;60;0.2563554795983764;60;80.189533815895729;60;6.1799981688894317;60;6.1342204046754354
70;153.1907101657155;70;64.955595568712425;70;0.26856288338877532;70;80.268604499538085;70;6.1799981688894317;70;6.137272255623035
80;153.1785027619251;80;64.894558549760433;80;0.26856288338877532;80;80.268604499538085;80;6.1799981688894317;80;6.1348307748649553
90;153.14188055055391;90;65.016632587664418;90;0.24414807580797754;90;80.347675183180442;90;6.1799981688894317;90;6.137272255623035
100;153.2395397808771;100;64.906765953550831;100;0.21973326822717978;100;80.268604499538085;100;6.1799981688894317;100;6.1351359599597153
110;153.27616199224829;110;64.943388164922027;110;0.2563554795983764;110;80.268604499538085;110;6.1799981688894317;110;6.1351359599597153
120;153.1785027619251;120;64.894558549760433;120;0.2563554795983764;120;80.2290691577169;120;6.1799981688894317;120;6.1366618854335151
130;153.1662953581347;130;64.870143742179636;130;0.2563554795983764;130;80.268604499538085;130;6.1799981688894317;130;6.1351359599597153
140;153.10525833918271;140;64.870143742179636;140;0.23194067201757868;140;80.189533815895729;140;6.1799981688894317;140;6.1366618854335151
150;153.15408795434431;150;64.967802972502824;150;0.2563554795983764;150;80.189533815895729;150;6.1799981688894317;150;6.1366618854335151
160;153.1662953581347;160;64.980010376293222;160;0.29297769096957305;160;80.347675183180442;160;6.1799981688894317;160;6.1366618854335151
170;153.11746574297311;170;64.857936338389237;170;0.29297769096957305;170;80.2290691577169;170;6.1799981688894317;170;6.1366618854335151
180;153.10525833918271;180;64.894558549760433;180;0.2563554795983764;180;80.268604499538085;180;6.1799981688894317;180;6.1400189214758747
190;153.1907101657155;190;65.016632587664418;190;0.26856288338877532;190;80.268604499538085;190;6.1799981688894317;190;6.1369670705282751
200;153.2273323770867;200;65.1387066255684;200;0.29297769096957305;200;80.268604499538085;200;6.1799981688894317;200;6.1397137363811147
210;153.1907101657155;210;65.077669606616411;210;0.2563554795983764;210;80.268604499538085;210;6.1799981688894317;210;6.1369670705282751
220;153.1785027619251;220;65.077669606616411;220;0.26856288338877532;220;80.268604499538085;220;6.1799981688894317;220;6.1378826258125549
230;153.05642872402112;230;65.016632587664418;230;0.2563554795983764;230;80.189533815895729;230;6.1799981688894317;230;6.1357463301492352
240;153.08084353160191;240;65.053254799035614;240;0.2563554795983764;240;80.2290691577169;240;6.1799981688894317;240;6.1357463301492352
250;153.1785027619251;250;65.053254799035614;250;0.30518509475997191;250;80.2290691577169;250;6.1799981688894317;250;6.137272255623035
260;153.2395397808771;260;64.992217780083621;260;0.31739249855037077;260;80.2290691577169;260;6.1799981688894317;260;6.1342204046754354
270;153.1785027619251;270;64.894558549760433;270;0.26856288338877532;270;80.268604499538085;270;6.1799981688894317;270;6.1378826258125549
280;153.2395397808771;280;64.894558549760433;280;0.29297769096957305;280;80.268604499538085;280;6.1799981688894317;280;6.1348307748649553
290;153.30057679982909;290;65.1509140293588;290;0.29297769096957305;290;80.268604499538085;290;6.1799981688894317;290;6.1369670705282751
300;153.25174718466749;300;65.1142918179876;300;0.24414807580797754;300;80.2290691577169;300;6.1799981688894317;300;6.1336100344859155
310;153.2029175695059;310;65.1142918179876;310;0.24414807580797754;310;80.268604499538085;310;6.1799981688894317;310;6.1360515152439952
320;153.1785027619251;320;65.028839991454817;320;0.2563554795983764;320;80.2290691577169;320;6.1799981688894317;320;6.1351359599597153
330;153.09305093539231;330;64.955595568712425;330;0.24414807580797754;330;80.268604499538085;330;6.1799981688894317;330;6.1345255897701954
340;153.15408795434431;340;64.931180761131628;340;0.23194067201757868;340;80.268604499538085;340;6.1799981688894317;340;6.137577440717795
350;153.33719901120028;350;65.028839991454817;350;0.2563554795983764;350;80.268604499538085;350;6.1799981688894317;350;6.1354411450544752
360;153.1907101657155;360;65.102084414197208;360;0.2563554795983764;360;80.268604499538085;360;6.1799981688894317;360;6.1360515152439952
370;153.15408795434431;370;65.041047395245215;370;0.2563554795983764;370;80.2290691577169;370;6.1799981688894317;370;6.1360515152439952
380;153.1662953581347;380;65.1387066255684;380;0.26856288338877532;380;80.268604499538085;380;6.1799981688894317;380;6.1391033661915948
390;153.2273323770867;390;65.126499221778;390;0.24414807580797754;390;80.347675183180442;390;6.1799981688894317;390;6.137577440717795
400;153.27616199224829;400;65.1387066255684;400;0.2563554795983764;400;80.347675183180442;400;6.1799981688894317;400;6.1397137363811147
410;153.1785027619251;410;65.1142918179876;410;0.23194067201757868;410;80.189533815895729;410;6.1799981688894317;410;6.137272255623035
420;153.1785027619251;420;65.041047395245215;420;0.2563554795983764;420;80.2290691577169;420;6.1799981688894317;420;6.1381878109073149
430;153.2029175695059;430;65.028839991454817;430;0.24414807580797754;430;80.2290691577169;430;6.1799981688894317;430;6.1369670705282751
440;153.25174718466749;440;65.126499221778;440;0.23194067201757868;440;80.2290691577169;440;6.1799981688894317;440;6.1366618854335151
450;153.1662953581347;450;65.1142918179876;450;0.31739249855037077;450;80.268604499538085;450;6.1799981688894317;450;6.1378826258125549
460;153.1662953581347;460;65.077669606616411;460;0.31739249855037077;460;80.347675183180442;460;6.1799981688894317;460;6.1348307748649553
470;153.1785027619251;470;65.1387066255684;470;0.26856288338877532;470;80.347675183180442;470;6.1799981688894317;470;6.137272255623035
480;153.27616199224829;480;64.992217780083621;480;0.26856288338877532;480;80.2290691577169;480;6.1799981688894317;480;6.1336100344859155
490;153.25174718466749;490;65.126499221778;490;0.34180730613116855;490;80.268604499538085;490;6.1799981688894317;490;6.1366618854335151
500;153.1785027619251;500;65.1142918179876;500;0.35401470992156742;500;80.268604499538085;500;6.1799981688894317;500;6.1348307748649553
510;153.27616199224829;510;65.1997436445204;510;0.29297769096957305;510;80.268604499538085;510;6.1799981688894317;510;6.1357463301492352
520;153.2395397808771;520;65.18753624073;520;0.26856288338877532;520;80.189533815895729;520;6.1799981688894317;520;6.1360515152439952
530;153.2395397808771;530;65.1631214331492;530;0.29297769096957305;530;80.268604499538085;530;6.1799981688894317;530;6.1348307748649553
540;153.2273323770867;540;65.2241584521012;540;0.24414807580797754;540;80.268604499538085;540;6.1799981688894317;540;6.137577440717795
550;153.30057679982909;550;65.1142918179876;550;0.29297769096957305;550;80.268604499538085;550;6.1799981688894317;550;6.1360515152439952
560;153.2273323770867;560;65.126499221778;560;0.29297769096957305;560;80.347675183180442;560;6.1799981688894317;560;6.1369670705282751
570;153.2395397808771;570;65.1631214331492;570;0.2563554795983764;570;80.268604499538085;570;6.1799981688894317;570;6.1366618854335151
580;153.25174718466749;580;65.1997436445204;580;0.26856288338877532;580;80.347675183180442;580;6.1799981688894317;580;6.1387981810968348
590;153.2395397808771;590;65.126499221778;590;0.29297769096957305;590;80.347675183180442;590;6.1799981688894317;590;6.1369670705282751
600;153.2395397808771;600;65.1509140293588;600;0.29297769096957305;600;80.347675183180442;600;6.1799981688894317;600;6.1397137363811147
610;153.2273323770867;610;65.1142918179876;610;0.24414807580797754;610;80.268604499538085;610;6.1799981688894317;610;6.137577440717795
620;153.42265083773307;620;65.077669606616411;620;0.24414807580797754;620;80.268604499538085;620;6.1799981688894317;620;6.1378826258125549
630;153.30057679982909;630;65.126499221778;630;0.26856288338877532;630;80.2290691577169;630;6.1799981688894317;630;6.137272255623035
640;153.2029175695059;640;65.1997436445204;640;0.26856288338877532;640;80.2290691577169;640;6.1799981688894317;640;6.137272255623035
650;153.08084353160191;650;65.18753624073;650;0.23194067201757868;650;80.347675183180442;650;6.1799981688894317;650;6.1391033661915948
660;153.2029175695059;660;65.1631214331492;660;0.23194067201757868;660;80.268604499538085;660;6.1799981688894317;660;6.1369670705282751
670;153.34940641499068;670;65.236365855891592;670;0.29297769096957305;670;80.268604499538085;670;6.1799981688894317;670;6.1400189214758747
680;153.27616199224829;680;65.1387066255684;680;0.30518509475997191;680;80.268604499538085;680;6.1799981688894317;680;6.1369670705282751
690;153.2273323770867;690;65.1997436445204;690;0.26856288338877532;690;80.268604499538085;690;6.1799981688894317;690;6.1391033661915948
700;153.10525833918271;700;65.285195471053186;700;0.23194067201757868;700;80.189533815895729;700;6.1799981688894317;700;6.1357463301492352
710;153.11746574297311;710;65.407269508957171;710;0.24414807580797754;710;80.2290691577169;710;6.1799981688894317;710;6.137577440717795
720;153.15408795434431;720;65.24857325968199;720;0.26856288338877532;720;80.347675183180442;720;6.1799981688894317;720;6.137272255623035
730;153.2273323770867;730;65.2119510483108;730;0.29297769096957305;730;80.38721052500162;730;6.1799981688894317;730;6.1357463301492352
740;153.05642872402112;740;65.285195471053186;740;0.26856288338877532;740;80.268604499538085;740;6.1799981688894317;740;6.1378826258125549
750;153.15408795434431;750;65.1997436445204;750;0.26856288338877532;750;80.2290691577169;750;6.1799981688894317;750;6.1345255897701954
760;153.27616199224829;760;65.18753624073;760;0.31739249855037077;760;80.2290691577169;760;6.1799981688894317;760;6.1369670705282751
770;153.10525833918271;770;65.18753624073;770;0.26856288338877532;770;80.2290691577169;770;6.1799981688894317;770;6.1342204046754354
780;153.14188055055391;780;65.24857325968199;780;0.24414807580797754;780;80.347675183180442;780;6.1799981688894317;780;6.137577440717795
790;153.1662953581347;790;65.1631214331492;790;0.24414807580797754;790;80.347675183180442;790;6.1799981688894317;790;6.1351359599597153
800;153.05642872402112;800;65.297402874843584;800;0.29297769096957305;800;80.347675183180442;800;6.1799981688894317;800;6.1360515152439952
810;153.06863612781152;810;65.24857325968199;810;0.31739249855037077;810;80.2290691577169;810;6.1799981688894317;810;6.1369670705282751
820;153.2395397808771;820;65.1387066255684;820;0.31739249855037077;820;80.2290691577169;820;6.1799981688894317;820;6.1348307748649553
830;153.26395458845789;830;65.1997436445204;830;0.29297769096957305;830;80.268604499538085;830;6.1799981688894317;830;6.137577440717795
840;153.14188055055391;840;65.24857325968199;840;0.26856288338877532;840;80.2290691577169;840;6.1799981688894317;840;6.1360515152439952
850;153.10525833918271;850;65.370647297585975;850;0.29297769096957305;850;80.2290691577169;850;6.1799981688894317;850;6.1366618854335151
860;153.1785027619251;860;65.33402508621478;860;0.26856288338877532;860;80.2290691577169;860;6.1799981688894317;860;6.1360515152439952
870;153.15408795434431;870;65.2241584521012;870;0.30518509475997191;870;80.2290691577169;870;6.1799981688894317;870;6.1381878109073149
880;153.2029175695059;880;65.2241584521012;880;0.30518509475997191;880;80.2290691577169;880;6.1799981688894317;880;6.1369670705282751
890;153.26395458845789;890;65.297402874843584;890;0.24414807580797754;890;80.268604499538085;890;6.1799981688894317;890;6.1397137363811147
900;153.30057679982909;900;65.272988067262787;900;0.21973326822717978;900;80.347675183180442;900;6.1799981688894317;900;6.1381878109073149
910;153.32499160740988;910;65.358439893795577;910;0.2563554795983764;910;80.347675183180442;910;6.1799981688894317;910;6.1391033661915948
920;153.2273323770867;920;65.236365855891592;920;0.26856288338877532;920;80.2290691577169;920;6.1799981688894317;920;6.137577440717795
930;153.1662953581347;930;65.33402508621478;930;0.2563554795983764;930;80.268604499538085;930;6.1799981688894317;930;6.137272255623035
940;152.98318430127873;940;65.407269508957171;940;0.2563554795983764;940;80.347675183180442;940;6.1799981688894317;940;6.1387981810968348
950;153.05642872402112;950;65.358439893795577;950;0.24414807580797754;950;80.2290691577169;950;6.1799981688894317;950;6.1357463301492352
960;153.2273323770867;960;65.33402508621478;960;0.21973326822717978;960;80.268604499538085;960;6.1799981688894317;960;6.1394085512863548
970;153.1907101657155;970;65.24857325968199;970;0.2563554795983764;970;80.2290691577169;970;6.1799981688894317;970;6.1354411450544752
980;153.1785027619251;980;65.468306527909178;980;0.30518509475997191;980;80.347675183180442;980;6.1799981688894317;980;6.137577440717795
990;153.09305093539231;990;65.407269508957171;990;0.32959990234076969;990;80.347675183180442;990;6.1799981688894317;990;6.1354411450544752
1000;153.10525833918271;1000;65.468306527909178;1000;0.32959990234076969;1000;80.2290691577169;1000;6.1799981688894317;1000;6.137272255623035
1010;153.1785027619251;1010;65.370647297585975;1010;0.29297769096957305;1010;80.189533815895729;1010;6.1799981688894317;1010;6.137577440717795
1020;153.25174718466749;1020;65.321817682424381;1020;0.26856288338877532;1020;80.268604499538085;1020;6.1799981688894317;1020;6.1360515152439952
1030;153.28836939603869;1030;65.480513931699576;1030;0.24414807580797754;1030;80.347675183180442;1030;6.1799981688894317;1030;6.1387981810968348
1040;153.32499160740988;1040;65.468306527909178;1040;0.2563554795983764;1040;80.268604499538085;1040;6.1799981688894317;1040;6.137272255623035
1050;153.1785027619251;1050;65.443891720328381;1050;0.24414807580797754;1050;80.268604499538085;1050;6.1799981688894317;1050;6.1387981810968348
1060;153.1662953581347;1060;65.419476912747569;1060;0.21973326822717978;1060;80.268604499538085;1060;6.1799981688894317;1060;6.1348307748649553
1070;153.2029175695059;1070;65.504928739280373;1070;0.29297769096957305;1070;80.268604499538085;1070;6.1799981688894317;1070;6.1381878109073149
1080;153.2273323770867;1080;65.358439893795577;1080;0.31739249855037077;1080;80.268604499538085;1080;6.1799981688894317;1080;6.1348307748649553
1090;153.11746574297311;1090;65.358439893795577;1090;0.30518509475997191;1090;80.347675183180442;1090;6.1799981688894317;1090;6.1357463301492352
1100;153.04422132023072;1100;65.285195471053186;1100;0.30518509475997191;1100;80.268604499538085;1100;6.1799981688894317;1100;6.1357463301492352
1110;153.14188055055391;1110;65.370647297585975;1110;0.31739249855037077;1110;80.268604499538085;1110;6.1799981688894317;1110;6.1342204046754354
1120;153.06863612781152;1120;65.443891720328381;1120;0.26856288338877532;1120;80.268604499538085;1120;6.1799981688894317;1120;6.1369670705282751
1130;153.15408795434431;1130;65.407269508957171;1130;0.29297769096957305;1130;80.268604499538085;1130;6.1799981688894317;1130;6.1348307748649553
1140;153.1662953581347;1140;65.492721335489975;1140;0.26856288338877532;1140;80.268604499538085;1140;6.1799981688894317;1140;6.137577440717795
1150;153.15408795434431;1150;65.382854701376374;1150;0.24414807580797754;1150;80.268604499538085;1150;6.1799981688894317;1150;6.1342204046754354
1160;153.2029175695059;1160;65.419476912747569;1160;0.23194067201757868;1160;80.347675183180442;1160;6.1799981688894317;1160;6.1360515152439952
1170;153.25174718466749;1170;65.407269508957171;1170;0.24414807580797754;1170;80.2290691577169;1170;6.1799981688894317;1170;6.1345255897701954
