Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainNed\-21-8prosent.csv;
Starttime of export;134214181487300000;torsdag 23. april 2026;13:42:28.730
Endtime of export;134214181623752612;torsdag 23. april 2026;13:42:42.375


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;152.94656208990753;0;0;0;14.429151280251473;0;503.31709817964844;0;3.91003143406476;0;4.0110477004303107
10;153.01980651264992;10;0;10;14.441358684041871;10;503.31709817964844;10;3.91003143406476;10;4.0052491836298714
20;153.00759910885952;20;0;20;14.587847529526657;20;503.1984692557001;20;3.91003143406476;20;4.0025025177770317
30;152.87331766716514;30;0;30;14.66109195226905;30;503.15892628105075;30;3.91003143406476;30;4.0137943662831512
40;152.77565843684195;40;0;40;14.697714163640249;40;503.1984692557001;40;3.91003143406476;40;4.0095217749565109
50;152.77565843684195;50;0;50;14.758751182592242;50;503.1984692557001;50;3.91003143406476;50;4.0006714072084719
60;152.89773247474594;60;0.012207403790398877;60;14.819788201544238;60;503.23801223034957;60;3.91003143406476;60;4.0101321451460308
70;152.86111026337474;70;0;70;14.929654835657827;70;503.23801223034957;70;3.91003143406476;70;4.0147099215674311
80;152.83669545579394;80;0;80;15.063936277352214;80;503.23801223034957;80;3.91003143406476;80;4.008606219672231
90;152.81228064821315;90;0.012207403790398877;90;15.161595507675404;90;503.31709817964844;90;3.91003143406476;90;4.000366222113712
100;152.98318430127873;100;0;100;15.161595507675404;100;503.31709817964844;100;3.91003143406476;100;4.01348918118839
110;152.80007324442275;110;0;110;15.271462141788994;110;503.31709817964844;110;3.91003143406476;110;4.0104373302407907
120;152.80007324442275;120;0;120;15.393536179692985;120;503.23801223034957;120;3.91003143406476;120;4.0049439985351114
130;152.88552507095554;130;0;130;15.381328775902587;130;503.31709817964844;130;3.91003143406476;130;4.0055543687246313
140;152.87331766716514;140;0;140;15.381328775902587;140;503.31709817964844;140;3.91003143406476;140;4.0140995513779112
150;152.88552507095554;150;0;150;15.552232428968168;150;503.35664115429773;150;3.91003143406476;150;4.0089114047669909
160;152.81228064821315;160;0.012207403790398877;160;15.613269447920164;160;503.35664115429773;160;3.91003143406476;160;4.000366222113712
170;152.87331766716514;170;0.012207403790398877;170;15.662099063081758;170;503.31709817964844;170;3.91003143406476;170;4.0113528855250706
180;152.77565843684195;180;0;180;15.723136082033754;180;503.23801223034957;180;3.91003143406476;180;4.0128788109988704
190;152.81228064821315;190;0;190;15.735343485824153;190;503.23801223034957;190;3.91003143406476;190;4.0076906643879511
200;152.73903622547076;200;0;200;15.869624927518542;200;503.23801223034957;200;3.91003143406476;200;4.0009765923032319
210;152.99539170506912;210;0;210;15.942869350260933;210;503.1984692557001;210;3.91003143406476;210;4.0137943662831512
220;152.89773247474594;220;0;220;15.942869350260933;220;503.1984692557001;220;3.91003143406476;220;4.0104373302407907
230;152.72682882168033;230;0;230;16.016113773003326;230;503.23801223034957;230;3.91003143406476;230;4.0034180730613116
240;152.88552507095554;240;0;240;16.113773003326518;240;503.35664115429773;240;3.91003143406476;240;4.0058595538193913
250;152.98318430127873;250;0;250;16.162602618488116;250;503.23801223034957;250;3.91003143406476;250;4.01348918118839
260;152.81228064821315;260;0.012207403790398877;260;16.2846766563921;260;503.23801223034957;260;3.91003143406476;260;4.008606219672231
270;152.67799920651873;270;0.012207403790398877;270;16.370128482924894;270;503.31709817964844;270;3.91003143406476;270;3.999755851924192
280;152.88552507095554;280;0;280;16.40675069429609;280;503.23801223034957;280;3.91003143406476;280;4.0119632557145906
290;152.83669545579394;290;0;290;16.40675069429609;290;503.15892628105075;290;3.91003143406476;290;4.0113528855250706
300;152.90993987853633;300;0;300;16.455580309457687;300;503.11938330640135;300;3.91003143406476;300;4.0061647389141513
310;152.97097689748833;310;0;310;16.589861751152075;310;503.11938330640135;310;3.91003143406476;310;4.0021973326822717
320;153.01980651264992;320;0;320;16.62648396252327;320;503.15892628105075;320;3.91003143406476;320;4.0137943662831512
330;152.86111026337474;330;0;330;16.711935789056064;330;503.23801223034957;330;3.91003143406476;330;4.0101321451460308
340;152.83669545579394;340;0;340;16.82180242316965;340;503.15892628105075;340;3.91003143406476;340;4.0021973326822717
350;153.05642872402112;350;0;350;16.931669057283241;350;503.1984692557001;350;3.91003143406476;350;4.007995849482711
360;152.95876949369793;360;0;360;16.907254249702444;360;503.23801223034957;360;3.91003143406476;360;4.01348918118839
370;152.83669545579394;370;0;370;17.004913480025635;370;503.31709817964844;370;3.91003143406476;370;4.0098269600512708
380;152.83669545579394;380;0;380;17.102572710348827;380;503.23801223034957;380;3.91003143406476;380;4.0009765923032319
390;152.98318430127873;390;0;390;17.041535691396835;390;503.1984692557001;390;3.91003143406476;390;4.0128788109988704
400;152.80007324442275;400;0;400;17.126987517929624;400;503.1984692557001;400;3.91003143406476;400;4.0113528855250706
410;152.92214728232673;410;0.024414807580797754;410;17.139194921720026;410;503.15892628105075;410;3.91003143406476;410;4.0070802941984311
420;152.99539170506912;420;0.012207403790398877;420;17.236854152043215;420;503.1984692557001;420;3.91003143406476;420;4.0040284432508315
430;152.87331766716514;430;0;430;17.346720786156805;430;503.1984692557001;430;3.91003143406476;430;4.0147099215674311
440;152.72682882168033;440;0.012207403790398877;440;17.468794824060794;440;503.23801223034957;440;3.91003143406476;440;4.0101321451460308
450;152.82448805200355;450;0.012207403790398877;450;17.542039246803188;450;503.1984692557001;450;3.91003143406476;450;4.0012817773979918
460;153.09305093539231;460;0.012207403790398877;460;17.52983184301279;460;503.1984692557001;460;3.91003143406476;460;4.0095217749565109
470;152.86111026337474;470;0;470;17.627491073335978;470;503.23801223034957;470;3.91003143406476;470;4.01318399609363
480;152.78786584063235;480;0;480;17.761772515030366;480;503.23801223034957;480;3.91003143406476;480;4.0095217749565109
490;152.82448805200355;490;0;490;17.761772515030366;490;503.23801223034957;490;3.91003143406476;490;4.0006714072084719
500;152.95876949369793;500;0;500;17.737357707449569;500;503.23801223034957;500;3.91003143406476;500;4.01318399609363
510;152.87331766716514;510;0.012207403790398877;510;17.883846552934354;510;503.15892628105075;510;3.91003143406476;510;4.0110477004303107
520;152.83669545579394;520;0;520;18.005920590838343;520;503.15892628105075;520;3.91003143406476;520;4.0055543687246313
530;152.81228064821315;530;0;530;18.140202032532731;530;503.23801223034957;530;3.91003143406476;530;4.0055543687246313
540;152.87331766716514;540;0;540;18.176824243903926;540;503.1984692557001;540;3.91003143406476;540;4.0137943662831512
550;152.83669545579394;550;0;550;18.274483474227118;550;503.1984692557001;550;3.91003143406476;550;4.0104373302407907
560;152.82448805200355;560;0;560;18.274483474227118;560;503.15892628105075;560;3.91003143406476;560;4.0015869624927518
570;152.98318430127873;570;0.012207403790398877;570;18.225653859065524;570;503.15892628105075;570;3.91003143406476;570;4.0110477004303107
580;152.86111026337474;580;0;580;18.359935300759911;580;503.23801223034957;580;3.91003143406476;580;4.0125736259041105
590;152.92214728232673;590;0;590;18.4698019348735;590;503.23801223034957;590;3.91003143406476;590;4.008301034577471
600;152.86111026337474;600;0.024414807580797754;600;18.579668568987088;600;503.31709817964844;600;3.91003143406476;600;4.0015869624927518
610;152.88552507095554;610;0.012207403790398877;610;18.616290780358288;610;503.23801223034957;610;3.91003143406476;610;4.01318399609363
620;152.73903622547076;620;0;620;18.652912991729483;620;503.1984692557001;620;3.91003143406476;620;4.0098269600512708
630;152.73903622547076;630;0;630;18.665120395519882;630;503.15892628105075;630;3.91003143406476;630;4.0046388134403514
640;152.94656208990753;640;0.012207403790398877;640;18.762779625843073;640;503.15892628105075;640;3.91003143406476;640;4.007995849482711
650;152.82448805200355;650;0.012207403790398877;650;18.811609241004671;650;503.11938330640135;650;3.91003143406476;650;4.0137943662831512
660;152.88552507095554;660;0.012207403790398877;660;18.921475875118261;660;503.11938330640135;660;3.91003143406476;660;4.0098269600512708
670;152.94656208990753;670;0;670;19.006927701651051;670;503.11938330640135;670;3.91003143406476;670;4.0009765923032319
680;152.94656208990753;680;0;680;19.031342509231848;680;503.11938330640135;680;3.91003143406476;680;4.0119632557145906
690;152.76345103305155;690;0.036622211371196631;690;19.104586931974243;690;503.15892628105075;690;3.91003143406476;690;4.0113528855250706
700;152.83669545579394;700;0.048829615161595508;700;19.165623950926236;700;503.15892628105075;700;3.91003143406476;700;4.0073854792931911
710;152.88552507095554;710;0.024414807580797754;710;19.251075777459029;710;503.15892628105075;710;3.91003143406476;710;4.0028077028717917
720;152.89773247474594;720;0;720;19.214453566087833;720;503.11938330640135;720;3.91003143406476;720;4.0128788109988704
730;152.89773247474594;730;0;730;19.324320200201424;730;503.11938330640135;730;3.91003143406476;730;4.0107425153355507
740;152.92214728232673;740;0;740;19.373149815363018;740;503.15892628105075;740;3.91003143406476;740;4.0046388134403514
750;152.99539170506912;750;0;750;19.446394238105409;750;503.1984692557001;750;3.91003143406476;750;4.008606219672231
760;152.95876949369793;760;0;760;19.531846064638202;760;503.15892628105075;760;3.91003143406476;760;4.01318399609363
770;152.94656208990753;770;0;770;19.617297891170995;770;503.11938330640135;770;3.91003143406476;770;4.0098269600512708
780;152.95876949369793;780;0;780;19.69054231391339;780;503.15892628105075;780;3.91003143406476;780;4.0012817773979918
790;153.2395397808771;790;0;790;19.66612750633259;790;503.15892628105075;790;3.91003143406476;790;4.0128788109988704
800;153.01980651264992;800;0;800;19.69054231391339;800;503.15892628105075;800;3.91003143406476;800;4.0110477004303107
810;152.87331766716514;810;0;810;19.763786736655781;810;503.15892628105075;810;3.91003143406476;810;4.0070802941984311
820;152.88552507095554;820;0.012207403790398877;820;19.922482985930966;820;503.11938330640135;820;3.91003143406476;820;4.0040284432508315
830;152.89773247474594;830;0.012207403790398877;830;19.946897793511763;830;503.15892628105075;830;3.91003143406476;830;4.0125736259041105
840;152.92214728232673;840;0.012207403790398877;840;20.007934812463759;840;503.1984692557001;840;3.91003143406476;840;4.0098269600512708
850;152.88552507095554;850;0;850;20.044557023834955;850;503.11938330640135;850;3.91003143406476;850;4.0025025177770317
860;152.99539170506912;860;0;860;20.117801446577349;860;503.11938330640135;860;3.91003143406476;860;4.0104373302407907
870;152.97097689748833;870;0.012207403790398877;870;20.154423657948545;870;503.11938330640135;870;3.91003143406476;870;4.01318399609363
880;152.94656208990753;880;0;880;20.227668080690936;880;503.07984033175194;880;3.91003143406476;880;4.0098269600512708
890;152.86111026337474;890;0;890;20.410779137546925;890;503.11938330640135;890;3.91003143406476;890;4.0015869624927518
900;152.92214728232673;900;0;900;20.435193945127722;900;503.15892628105075;900;3.91003143406476;900;4.0128788109988704
910;152.65358439893794;910;0.024414807580797754;910;20.496230964079714;910;503.11938330640135;910;3.91003143406476;910;4.0107425153355507
920;152.76345103305155;920;0.012207403790398877;920;20.569475386822109;920;503.11938330640135;920;3.91003143406476;920;4.0055543687246313
930;152.97097689748833;930;0;930;20.6427198095645;930;503.23801223034957;930;3.91003143406476;930;4.0052491836298714
940;152.97097689748833;940;0;940;20.703756828516493;940;503.1984692557001;940;3.91003143406476;940;4.0128788109988704
950;152.82448805200355;950;0.012207403790398877;950;20.801416058839685;950;503.11938330640135;950;3.91003143406476;950;4.0104373302407907
960;152.78786584063235;960;0;960;20.850245674001282;960;503.07984033175194;960;3.91003143406476;960;4.0015869624927518
970;153.06863612781152;970;0;970;20.960112308114869;970;503.07984033175194;970;3.91003143406476;970;4.0107425153355507
980;152.94656208990753;980;0;980;21.008941923276463;980;503.11938330640135;980;3.91003143406476;980;4.0110477004303107
990;152.89773247474594;990;0;990;21.021149327066862;990;503.15892628105075;990;3.91003143406476;990;4.0076906643879511
1000;152.82448805200355;1000;0;1000;21.118808557390057;1000;503.23801223034957;1000;3.91003143406476;1000;4.0021973326822717
1010;152.94656208990753;1010;0;1010;21.228675191503648;1010;503.23801223034957;1010;3.91003143406476;1010;4.0137943662831512
1020;152.92214728232673;1020;0;1020;21.240882595294046;1020;503.1984692557001;1020;3.91003143406476;1020;4.0113528855250706
1030;152.95876949369793;1030;0;1030;21.216467787713249;1030;503.07984033175194;1030;3.91003143406476;1030;4.0049439985351114
1040;153.05642872402112;1040;0.012207403790398877;1040;21.399578844569231;1040;503.11938330640135;1040;3.91003143406476;1040;4.0064699240089112
1050;153.04422132023072;1050;0;1050;21.448408459730832;1050;503.15892628105075;1050;3.91003143406476;1050;4.0128788109988704
1060;152.94656208990753;1060;0;1060;21.54606769005402;1060;503.15892628105075;1060;3.91003143406476;1060;4.0104373302407907
