Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainNed\-21-6prosent.csv;
Starttime of export;134214180082600000;torsdag 23. april 2026;13:40:08.260
Endtime of export;134214180231736575;torsdag 23. april 2026;13:40:23.173


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;152.80007324442275;0;0.012207403790398877;0;12.866603595080417;0;504.58247336842948;0;3.9201025421918394;0;4.0180669576097907
10;152.89773247474594;10;0;10;12.829981383709219;10;504.50338741913066;10;3.9201025421918394;10;4.02508621478927
20;152.81228064821315;20;0.012207403790398877;20;12.866603595080417;20;504.50338741913066;20;3.9201025421918394;20;4.02203436384167
30;152.78786584063235;30;0;30;12.866603595080417;30;504.50338741913066;30;3.9201025421918394;30;4.0140995513779112
40;152.95876949369793;40;0;40;12.866603595080417;40;504.42430146983185;40;3.9201025421918394;40;4.02447584459975
50;152.90993987853633;50;0;50;12.988677632984405;50;504.38475849518244;50;3.9201025421918394;50;4.02447584459975
60;152.83669545579394;60;0;60;13.037507248146001;60;504.38475849518244;60;3.9201025421918394;60;4.0202032532731105
70;152.87331766716514;70;0;70;13.135166478469193;70;504.42430146983185;70;3.9201025421918394;70;4.0137943662831512
80;153.04422132023072;80;0.024414807580797754;80;13.15958128604999;80;504.46384444448131;80;3.9201025421918394;80;4.02447584459975
90;152.78786584063235;90;0.024414807580797754;90;13.135166478469193;90;504.50338741913066;90;3.9201025421918394;90;4.02111880855739
100;152.78786584063235;100;0;100;13.196203497421186;100;504.50338741913066;100;3.9201025421918394;100;4.015320291756951
110;153.00759910885952;110;0;110;13.281655323953977;110;504.46384444448131;110;3.9201025421918394;110;4.0195928830835905
120;153.04422132023072;120;0;120;13.269447920163579;120;504.50338741913066;120;3.9201025421918394;120;4.02478102969451
130;152.97097689748833;130;0;130;13.391521958067568;130;504.50338741913066;130;3.9201025421918394;130;4.02233954893643
140;153.01980651264992;140;0;140;13.403729361857966;140;504.42430146983185;140;3.9201025421918394;140;4.01348918118839
150;153.06863612781152;150;0.012207403790398877;150;13.354899746696372;150;504.42430146983185;150;3.9201025421918394;150;4.02325510422071
160;152.87331766716514;160;0;160;13.379314554277169;160;504.38475849518244;160;3.9201025421918394;160;4.02264473403119
170;153.01980651264992;170;0;170;13.452558977019564;170;504.42430146983185;170;3.9201025421918394;170;4.0186773277993106
180;153.04422132023072;180;0;180;13.635670033875547;180;504.50338741913066;180;3.9201025421918394;180;4.0147099215674311
190;153.01980651264992;190;0;190;13.684499649037141;190;504.42430146983185;190;3.9201025421918394;190;4.02478102969451
200;152.86111026337474;200;0.012207403790398877;200;13.684499649037141;200;504.46384444448131;200;3.9201025421918394;200;4.02203436384167
210;152.83669545579394;210;0.024414807580797754;210;13.574633014923551;210;504.42430146983185;210;3.9201025421918394;210;4.0147099215674311
220;152.97097689748833;220;0.024414807580797754;220;13.562425611133152;220;504.38475849518244;220;3.9201025421918394;220;4.02081362346263
230;152.95876949369793;230;0.012207403790398877;230;13.672292245246743;230;504.42430146983185;230;3.9201025421918394;230;4.02386547441023
240;152.89773247474594;240;0;240;13.806573686941128;240;504.42430146983185;240;3.9201025421918394;240;4.02111880855739
250;152.81228064821315;250;0;250;13.90423291726432;250;504.42430146983185;250;3.9201025421918394;250;4.01318399609363
260;152.89773247474594;260;0;260;13.879818109683523;260;504.42430146983185;260;3.9201025421918394;260;4.02447584459975
270;152.78786584063235;270;0;270;13.879818109683523;270;504.42430146983185;270;3.9201025421918394;270;4.02203436384167
280;152.83669545579394;280;0;280;13.989684743797111;280;504.42430146983185;280;3.9201025421918394;280;4.0171514023255108
290;152.87331766716514;290;0;290;14.123966185491502;290;504.42430146983185;290;3.9201025421918394;290;4.0165410321359909
300;153.05642872402112;300;0.012207403790398877;300;14.062929166539506;300;504.38475849518244;300;3.9201025421918394;300;4.02447584459975
310;153.06863612781152;310;0.012207403790398877;310;14.099551377910702;310;504.42430146983185;310;3.9201025421918394;310;4.02142399365215
320;152.98318430127873;320;0;320;14.172795800653097;320;504.42430146983185;320;3.9201025421918394;320;4.01348918118839
330;153.10525833918271;330;0.012207403790398877;330;14.197210608233894;330;504.42430146983185;330;3.9201025421918394;330;4.02233954893643
340;152.90993987853633;340;0;340;14.233832819605091;340;504.42430146983185;340;3.9201025421918394;340;4.02386547441023
350;152.95876949369793;350;0;350;14.197210608233894;350;504.46384444448131;350;3.9201025421918394;350;4.02050843836787
360;152.90993987853633;360;0;360;14.270455030976287;360;504.46384444448131;360;3.9201025421918394;360;4.01318399609363
370;152.89773247474594;370;0;370;14.380321665089877;370;504.38475849518244;370;3.9201025421918394;370;4.02325510422071
380;152.87331766716514;380;0;380;14.45356608783227;380;504.38475849518244;380;3.9201025421918394;380;4.02111880855739
390;152.86111026337474;390;0;390;14.380321665089877;390;504.38475849518244;390;3.9201025421918394;390;4.0171514023255108
400;153.05642872402112;400;0.048829615161595508;400;14.429151280251473;400;504.46384444448131;400;3.9201025421918394;400;4.0183721427045507
410;153.08084353160191;410;0.048829615161595508;410;14.551225318155462;410;504.42430146983185;410;3.9201025421918394;410;4.02478102969451
420;153.04422132023072;420;0.036622211371196631;420;14.66109195226905;420;504.38475849518244;420;3.9201025421918394;420;4.02142399365215
430;153.00759910885952;430;0.012207403790398877;430;14.624469740897855;430;504.46384444448131;430;3.9201025421918394;430;4.0128788109988704
440;153.01980651264992;440;0.012207403790398877;440;14.66109195226905;440;504.50338741913066;440;3.9201025421918394;440;4.02264473403119
450;152.88552507095554;450;0;450;14.734336375011445;450;504.46384444448131;450;3.9201025421918394;450;4.02203436384167
460;152.81228064821315;460;0;460;14.746543778801843;460;504.42430146983185;460;3.9201025421918394;460;4.0183721427045507
470;152.83669545579394;470;0.012207403790398877;470;14.831995605334637;470;504.42430146983185;470;3.9201025421918394;470;4.0140995513779112
480;152.99539170506912;480;0;480;14.831995605334637;480;504.42430146983185;480;3.9201025421918394;480;4.02447584459975
490;152.94656208990753;490;0.012207403790398877;490;14.783165990173039;490;504.42430146983185;490;3.9201025421918394;490;4.02050843836787
500;152.97097689748833;500;0;500;14.831995605334637;500;504.46384444448131;500;3.9201025421918394;500;4.015625476851711
510;153.06863612781152;510;0;510;14.978484450819421;510;504.46384444448131;510;3.9201025421918394;510;4.02081362346263
520;153.06863612781152;520;0;520;14.954069643238624;520;504.42430146983185;520;3.9201025421918394;520;4.02478102969451
530;152.95876949369793;530;0;530;14.966277047029022;530;504.50338741913066;530;3.9201025421918394;530;4.02081362346263
540;152.87331766716514;540;0;540;15.076143681142613;540;504.42430146983185;540;3.9201025421918394;540;4.0119632557145906
550;152.95876949369793;550;0.024414807580797754;550;15.149388103885006;550;504.38475849518244;550;3.9201025421918394;550;4.02325510422071
560;152.92214728232673;560;0.012207403790398877;560;15.271462141788994;560;504.46384444448131;560;3.9201025421918394;560;4.02233954893643
570;153.05642872402112;570;0;570;15.332499160740989;570;504.46384444448131;570;3.9201025421918394;570;4.0186773277993106
580;153.04422132023072;580;0;580;15.283669545579395;580;504.42430146983185;580;3.9201025421918394;580;4.015320291756951
590;153.08084353160191;590;0;590;15.295876949369793;590;504.38475849518244;590;3.9201025421918394;590;4.02294991912595
600;152.98318430127873;600;0;600;15.454573198644978;600;504.42430146983185;600;3.9201025421918394;600;4.02081362346263
610;152.87331766716514;610;0.012207403790398877;610;15.552232428968168;610;504.38475849518244;610;3.9201025421918394;610;4.015625476851711
620;152.94656208990753;620;0;620;15.576647236548968;620;504.38475849518244;620;3.9201025421918394;620;4.0195928830835905
630;152.99539170506912;630;0.024414807580797754;630;15.491195410016175;630;504.38475849518244;630;3.9201025421918394;630;4.02386547441023
640;153.05642872402112;640;0.024414807580797754;640;15.466780602435376;640;504.42430146983185;640;3.9201025421918394;640;4.02142399365215
650;152.94656208990753;650;0;650;15.576647236548968;650;504.42430146983185;650;3.9201025421918394;650;4.01318399609363
660;153.01980651264992;660;0;660;15.637684255500961;660;504.46384444448131;660;3.9201025421918394;660;4.02294991912595
670;152.92214728232673;670;0.024414807580797754;670;15.588854640339367;670;504.46384444448131;670;3.9201025421918394;670;4.02233954893643
680;152.94656208990753;680;0.012207403790398877;680;15.613269447920164;680;504.46384444448131;680;3.9201025421918394;680;4.0195928830835905
690;152.86111026337474;690;0;690;15.613269447920164;690;504.42430146983185;690;3.9201025421918394;690;4.015320291756951
700;152.92214728232673;700;0;700;15.625476851710562;700;504.38475849518244;700;3.9201025421918394;700;4.02356028931547
710;153.08084353160191;710;0;710;15.820795312356944;710;504.46384444448131;710;3.9201025421918394;710;4.02203436384167
720;152.98318430127873;720;0;720;15.88183233130894;720;504.50338741913066;720;3.9201025421918394;720;4.015625476851711
730;153.01980651264992;730;0;730;15.88183233130894;730;504.46384444448131;730;3.9201025421918394;730;4.0202032532731105
740;152.89773247474594;740;0;740;15.930661946470535;740;504.42430146983185;740;3.9201025421918394;740;4.02264473403119
750;152.87331766716514;750;0;750;15.967284157841732;750;504.38475849518244;750;3.9201025421918394;750;4.02111880855739
760;152.89773247474594;760;0;760;16.052735984374522;760;504.34521552053303;760;3.9201025421918394;760;4.01348918118839
770;153.00759910885952;770;0;770;16.125980407116916;770;504.46384444448131;770;3.9201025421918394;770;4.02356028931547
780;152.94656208990753;780;0;780;16.162602618488116;780;504.50338741913066;780;3.9201025421918394;780;4.02111880855739
790;152.89773247474594;790;0;790;16.235847041230507;790;504.46384444448131;790;3.9201025421918394;790;4.0180669576097907
800;152.89773247474594;800;0;800;16.272469252601702;800;504.42430146983185;800;3.9201025421918394;800;4.0177617725150307
810;152.92214728232673;810;0.012207403790398877;810;16.333506271553695;810;504.38475849518244;810;3.9201025421918394;810;4.02478102969451
820;152.89773247474594;820;0;820;16.431165501876887;820;504.42430146983185;820;3.9201025421918394;820;4.02233954893643
830;152.82448805200355;830;0;830;16.443372905667285;830;504.38475849518244;830;3.9201025421918394;830;4.0147099215674311
840;152.97097689748833;840;0.012207403790398877;840;16.418958098086488;840;504.38475849518244;840;3.9201025421918394;840;4.02233954893643
850;152.83669545579394;850;0.012207403790398877;850;16.455580309457687;850;504.42430146983185;850;3.9201025421918394;850;4.02325510422071
860;152.92214728232673;860;0.012207403790398877;860;16.650898770104071;860;504.42430146983185;860;3.9201025421918394;860;4.02081362346263
870;152.90993987853633;870;0.012207403790398877;870;16.711935789056064;870;504.42430146983185;870;3.9201025421918394;870;4.01348918118839
880;152.89773247474594;880;0.012207403790398877;880;16.528824732200079;880;504.42430146983185;880;3.9201025421918394;880;4.02325510422071
890;152.89773247474594;890;0.024414807580797754;890;16.541032135990477;890;504.42430146983185;890;3.9201025421918394;890;4.02233954893643
900;153.04422132023072;900;0.012207403790398877;900;16.711935789056064;900;504.42430146983185;900;3.9201025421918394;900;4.0174565874202708
910;153.11746574297311;910;0.012207403790398877;910;16.82180242316965;910;504.42430146983185;910;3.9201025421918394;910;4.0177617725150307
920;152.89773247474594;920;0;920;16.785180211798455;920;504.34521552053303;920;3.9201025421918394;920;4.02447584459975
930;152.80007324442275;930;0.012207403790398877;930;16.785180211798455;930;504.34521552053303;930;3.9201025421918394;930;4.02294991912595
940;152.80007324442275;940;0.012207403790398877;940;16.82180242316965;940;504.38475849518244;940;3.9201025421918394;940;4.0147099215674311
950;152.90993987853633;950;0;950;16.882839442121647;950;504.42430146983185;950;3.9201025421918394;950;4.02294991912595
960;152.81228064821315;960;0;960;16.907254249702444;960;504.42430146983185;960;3.9201025421918394;960;4.02233954893643
970;152.95876949369793;970;0;970;16.943876461073643;970;504.42430146983185;970;3.9201025421918394;970;4.02050843836787
980;152.97097689748833;980;0.012207403790398877;980;17.053743095187233;980;504.50338741913066;980;3.9201025421918394;980;4.0150151066621911
990;152.95876949369793;990;0.036622211371196631;990;17.212439344462418;990;504.42430146983185;990;3.9201025421918394;990;4.02325510422071
1000;152.90993987853633;1000;0.012207403790398877;1000;17.249061555833613;1000;504.38475849518244;1000;3.9201025421918394;1000;4.02142399365215
1010;152.98318430127873;1010;0;1010;17.126987517929624;1010;504.42430146983185;1010;3.9201025421918394;1010;4.0162358470412309
1020;153.06863612781152;1020;0;1020;17.139194921720026;1020;504.38475849518244;1020;3.9201025421918394;1020;4.0198980681783505
1030;152.87331766716514;1030;0;1030;17.18802453688162;1030;504.42430146983185;1030;3.9201025421918394;1030;4.02447584459975
1040;152.87331766716514;1040;0;1040;17.322305978576004;1040;504.42430146983185;1040;3.9201025421918394;1040;4.02294991912595
1050;152.97097689748833;1050;0;1050;17.358928189947203;1050;504.42430146983185;1050;3.9201025421918394;1050;4.0140995513779112
1060;153.04422132023072;1060;0;1060;17.310098574785606;1060;504.38475849518244;1060;3.9201025421918394;1060;4.02264473403119
1070;152.77565843684195;1070;0;1070;17.358928189947203;1070;504.38475849518244;1070;3.9201025421918394;1070;4.02081362346263
