Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainNed\-22prosent.csv;
Starttime of export;134214174214600000;torsdag 23. april 2026;13:30:21.460
Endtime of export;134214174448000000;torsdag 23. april 2026;13:30:44.800


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;153.09305093539231;0;0;0;0.17090365306558428;0;510.27666171794453;0;5.00015259254738;0;4.9903866695150612
10;153.09305093539231;10;0;10;0.20752586443678089;10;510.27666171794453;10;5.00015259254738;10;4.9900814844203
20;153.14188055055391;20;0;20;0.18311105685598317;20;510.27666171794453;20;5.00015259254738;20;4.9900814844203
30;153.15408795434431;30;0;30;0.15869624927518539;30;510.27666171794453;30;5.00015259254738;30;4.9900814844203
40;153.2273323770867;40;0;40;0.17090365306558428;40;510.27666171794453;40;5.00015259254738;40;4.9903866695150612
50;153.1907101657155;50;0;50;0.20752586443678089;50;510.31620469259394;50;5.00015259254738;50;4.9906918546098211
60;153.14188055055391;60;0;60;0.20752586443678089;60;510.27666171794453;60;5.00015259254738;60;4.9909970397045811
70;153.08084353160191;70;0;70;0.17090365306558428;70;510.23711874329518;70;5.00015259254738;70;4.9900814844203
80;153.08084353160191;80;0;80;0.14648884548478652;80;510.27666171794453;80;5.00015259254738;80;4.98977629932554
90;153.27616199224829;90;0;90;0.14648884548478652;90;510.23711874329518;90;5.00015259254738;90;4.9903866695150612
100;153.2273323770867;100;0;100;0.17090365306558428;100;510.23711874329518;100;5.00015259254738;100;4.9900814844203
110;152.99539170506912;110;0;110;0.18311105685598317;110;510.15803279399631;110;5.00015259254738;110;4.98947111423078
120;153.10525833918271;120;0;120;0.18311105685598317;120;510.23711874329518;120;5.00015259254738;120;4.98977629932554
130;153.30057679982909;130;0;130;0.20752586443678089;130;510.23711874329518;130;5.00015259254738;130;4.9900814844203
140;153.28836939603869;140;0;140;0.20752586443678089;140;510.15803279399631;140;5.00015259254738;140;4.9900814844203
150;153.08084353160191;150;0;150;0.20752586443678089;150;510.23711874329518;150;5.00015259254738;150;4.9900814844203
160;152.99539170506912;160;0;160;0.18311105685598317;160;510.27666171794453;160;5.00015259254738;160;4.9903866695150612
170;153.15408795434431;170;0;170;0.17090365306558428;170;510.27666171794453;170;5.00015259254738;170;4.9903866695150612
180;153.15408795434431;180;0;180;0.17090365306558428;180;510.31620469259394;180;5.00015259254738;180;4.98977629932554
190;153.09305093539231;190;0;190;0.14648884548478652;190;510.27666171794453;190;5.00015259254738;190;4.98977629932554
200;153.15408795434431;200;0;200;0.14648884548478652;200;510.23711874329518;200;5.00015259254738;200;4.9900814844203
210;153.25174718466749;210;0;210;0.15869624927518539;210;510.27666171794453;210;5.00015259254738;210;4.9903866695150612
220;153.27616199224829;220;0;220;0.17090365306558428;220;510.27666171794453;220;5.00015259254738;220;4.9903866695150612
230;153.2029175695059;230;0;230;0.18311105685598317;230;510.23711874329518;230;5.00015259254738;230;4.9906918546098211
240;153.2029175695059;240;0;240;0.18311105685598317;240;510.23711874329518;240;5.00015259254738;240;4.9906918546098211
250;153.1785027619251;250;0;250;0.15869624927518539;250;510.23711874329518;250;5.00015259254738;250;4.9906918546098211
260;153.1785027619251;260;0;260;0.15869624927518539;260;510.27666171794453;260;5.00015259254738;260;4.9900814844203
270;153.2029175695059;270;0;270;0.17090365306558428;270;510.31620469259394;270;5.00015259254738;270;4.98977629932554
280;153.1785027619251;280;0;280;0.17090365306558428;280;510.31620469259394;280;5.00015259254738;280;4.9900814844203
290;153.1907101657155;290;0;290;0.17090365306558428;290;510.31620469259394;290;5.00015259254738;290;4.9909970397045811
300;153.15408795434431;300;0;300;0.17090365306558428;300;510.31620469259394;300;5.00015259254738;300;4.9906918546098211
310;153.14188055055391;310;0;310;0.14648884548478652;310;510.27666171794453;310;5.00015259254738;310;4.98977629932554
320;153.09305093539231;320;0;320;0.14648884548478652;320;510.23711874329518;320;5.00015259254738;320;4.9900814844203
330;153.10525833918271;330;0;330;0.17090365306558428;330;510.23711874329518;330;5.00015259254738;330;4.9906918546098211
340;153.10525833918271;340;0.036622211371196631;340;0.20752586443678089;340;510.27666171794453;340;5.00015259254738;340;4.9909970397045811
350;153.04422132023072;350;0;350;0.17090365306558428;350;510.27666171794453;350;5.00015259254738;350;4.991302224799341
360;153.15408795434431;360;0;360;0.14648884548478652;360;510.23711874329518;360;5.00015259254738;360;4.9909970397045811
