Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\MainNed120bar\-50prosent.csv;
Starttime of export;134212462516990000;tirsdag 21. april 2026;13:57:31.699
Endtime of export;134212462558430000;tirsdag 21. april 2026;13:57:35.843


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_m;Name;fSensor2_V;Name;fValve2_V

0;119.96215704824978;0;14.392529068880275;0;75.0389110995819;0;0.5202019483549466;0;2.6010925626392405;0;2.50007629627369
10;120.10864589373456;10;14.343699453718681;10;75.295266579180279;10;0.51996469050705008;10;2.5891903439436019;10;2.50007629627369
20;120.35279396954253;20;14.343699453718681;20;75.527207251197851;20;0.51984606158310187;20;2.5998718222602006;20;2.50007629627369
30;120.45045319986572;30;14.343699453718681;30;75.710318308053843;30;0.51960880373520546;30;2.5998718222602006;30;2.50007629627369
40;120.54811243018891;40;14.380321665089877;40;75.795770134586633;40;0.5194110888619583;40;2.60567033906064;40;2.50007629627369
50;120.54811243018891;50;14.429151280251473;50;75.905636768700219;50;0.51917383101406189;50;2.60567033906064;50;2.50007629627369
60;120.52369762260811;60;14.490188299203465;60;75.966673787652212;60;0.51893657316616548;60;2.6099429303872803;60;2.50007629627369
70;120.43824579607532;70;14.575640125736259;70;76.0277108066042;70;0.5187784012675678;70;2.5992614520706807;70;2.50007629627369
80;120.46266060365612;80;14.514603106784266;80;75.966673787652212;80;0.51854114341967139;80;2.588579973754082;80;2.50007629627369
90;120.65797906430249;90;14.539017914365063;90;75.978881191442611;90;0.51838297152107382;90;2.5949888607440412;90;2.50007629627369
100;120.57252723776971;100;14.587847529526657;100;75.905636768700219;100;0.51818525664782666;100;2.6013977477340005;100;2.50007629627369
110;120.78005310220649;110;14.624469740897855;110;75.673696096682647;110;0.51794799879993025;110;2.61116367076632;110;2.50007629627369
120;120.85329752494889;120;14.600054933317058;120;75.441755424665061;120;0.51771074095203384;120;2.6071962645344398;120;2.50007629627369
130;120.85329752494889;130;14.636677144688253;130;75.307473982970677;130;0.51755256905343616;130;2.61391033661916;130;2.50007629627369
140;120.6335642567217;140;14.685506759849847;140;75.209814752647489;140;0.51735485418018912;140;2.6010925626392405;140;2.50007629627369
150;120.67018646809289;150;14.783165990173039;150;74.9412518692587;150;0.5171175963322926;150;2.5940733054597613;150;2.50007629627369
160;120.7068086794641;160;14.758751182592242;160;74.709311197241121;160;0.51691988145904566;160;2.5940733054597613;160;2.50007629627369
170;120.54811243018891;170;14.636677144688253;170;74.440748313852353;170;0.51668262361114914;170;2.60567033906064;170;2.50007629627369
180;120.7190160832545;180;14.709921567430648;180;74.147770622882774;180;0.51644536576325273;180;2.6099429303872803;180;2.50007629627369
190;120.6457716605121;190;14.685506759849847;190;73.9036225470748;190;0.51624765089000568;190;2.6059755241554;190;2.50007629627369
200;120.6213568529313;200;14.612262337107456;200;73.647267067476434;200;0.516089478991408;200;2.61421552171392;200;2.50007629627369
210;120.38941618091373;210;14.722128971221046;210;73.464156010620442;210;0.51585222114351148;210;2.6059755241554;210;2.50007629627369
220;120.35279396954253;220;14.819788201544238;220;73.512985625782036;220;0.51565450627026443;220;2.6007873775444805;220;2.50007629627369
230;120.27954954680014;230;14.697714163640249;230;73.439741203039645;230;0.51541724842236791;230;2.5922421948912016;230;2.50007629627369
240;120.29175695059054;240;14.697714163640249;240;73.158970915860465;240;0.51521953354912087;240;2.6023133030182803;240;2.50007629627369
250;120.16968291268655;250;14.734336375011445;250;73.03689687795648;250;0.51498227570122446;250;2.60383922849208;250;2.50007629627369
260;120.02319406720177;260;14.636677144688253;260;73.000274666585284;260;0.51474501785332794;260;2.6078066347239606;260;2.50007629627369
270;120.20630512405775;270;14.539017914365063;270;72.8537858211005;270;0.51458684595473025;270;2.6099429303872803;270;2.50007629627369
280;119.93774224066898;280;14.551225318155462;280;72.7072969756157;280;0.51438913108148332;280;2.6093325601977604;280;2.50007629627369
290;119.84008301034577;290;14.514603106784266;290;72.7317117831965;290;0.51423095918288564;290;2.6032288583025602;290;2.50007629627369
300;119.85229041413616;300;14.45356608783227;300;72.7683339945677;300;0.51407278728428807;300;2.5907162694174017;300;2.50007629627369
310;119.91332743308816;310;14.477980895413067;310;72.8537858211005;310;0.51387507241104091;310;2.6017029328287604;310;2.50007629627369
320;119.80346079897457;320;14.392529068880275;320;73.03689687795648;320;0.5136378145631445;320;2.6026184881130403;320;2.50007629627369
330;119.79125339518417;330;14.380321665089877;330;73.061311685537277;330;0.51344009968989734;330;2.6096377452925203;330;2.50007629627369
340;119.77904599139377;340;14.429151280251473;340;73.085726493118074;340;0.51320284184200093;340;2.6093325601977604;340;2.50007629627369
350;119.69359416486098;350;14.45356608783227;350;73.268837549974066;350;0.51296558399410452;350;2.6151310769981997;350;2.50007629627369
360;119.65697195348979;360;14.429151280251473;360;73.488570818201239;360;0.51276786912085748;360;2.60414441358684;360;2.50007629627369
370;119.5471053193762;370;14.392529068880275;370;73.561815240943631;370;0.512530611272961;370;2.5928525650807215;370;2.50007629627369
380;119.75463118381298;380;14.380321665089877;380;73.8914151432844;380;0.51237243937436339;380;2.5959044160283211;380;2.50007629627369
390;119.77904599139377;390;14.404736472670676;390;74.062318796349984;390;0.51217472450111634;390;2.5989562669759207;390;2.50007629627369
400;119.81566820276497;400;14.45356608783227;400;74.135563219092376;400;0.5119770096278693;400;2.60475478377636;400;2.50007629627369
410;119.79125339518417;410;14.502395702993867;410;74.379711294900346;410;0.51181883772927161;410;2.6013977477340005;410;2.50007629627369
420;119.82787560655537;420;14.502395702993867;420;74.513992736594744;420;0.5115815798813752;420;2.61085848567156;420;2.50007629627369
430;119.90112002929776;430;14.35590685750908;430;74.721518601031519;430;0.51130477905882932;430;2.6010925626392405;430;2.50007629627369
440;120.01098666341137;440;14.343699453718681;440;74.880214850306714;440;0.51110706418558227;440;2.5943784905545213;440;2.50007629627369
450;120.02319406720177;450;14.380321665089877;450;75.124362926114685;450;0.51090934931233523;450;2.5901058992278818;450;2.50007629627369
460;120.09643848994416;460;14.331492049928283;460;75.173192541276279;460;0.5106720914644387;460;2.6017029328287604;460;2.50007629627369
470;120.26734214300974;470;14.307077242347486;470;75.099948118533888;470;0.5105534625404905;470;2.60628070925016;470;2.50007629627369
480;120.24292733542894;480;14.35590685750908;480;75.124362926114685;480;0.51023711874329514;480;2.60505996887112;480;2.50007629627369
490;120.21851252784815;490;14.45356608783227;490;75.19760734885709;490;0.50996031792074925;490;2.61085848567156;490;2.50007629627369
500;120.07202368236337;500;14.429151280251473;500;75.148777733695482;500;0.50980214602215157;500;2.6023133030182803;500;2.50007629627369
510;120.13306070131536;510;14.404736472670676;510;75.099948118533888;510;0.50968351709820336;510;2.596819971312601;510;2.50007629627369
520;120.07202368236337;520;14.319284646137884;520;75.222022156437887;520;0.50940671627565759;520;2.5873592333750417;520;2.50007629627369
530;120.20630512405775;530;14.45356608783227;530;75.270851771599482;530;0.50924854437705991;530;2.5992614520706807;530;2.50007629627369
540;120.18189031647695;540;14.575640125736259;540;75.112155522324286;540;0.50916945842776107;540;2.6017029328287604;540;2.50007629627369
550;120.29175695059054;550;14.490188299203465;550;74.9900814844203;550;0.50893220057986466;550;2.6078066347239606;550;2.50007629627369
560;120.47486800744652;560;14.441358684041871;560;74.819177831354722;560;0.50869494273196814;560;2.6102481154820403;560;2.50007629627369
570;120.25513473921934;570;14.45356608783227;570;74.513992736594744;570;0.50845768488407173;570;2.61085848567156;570;2.50007629627369
580;120.01098666341137;580;14.514603106784266;580;74.477370525223549;580;0.50829951298547416;580;2.6010925626392405;580;2.50007629627369
