file_name,u_percent,uSensor_V,uValve_V,ps_bar,pa_bar,pb_bar,dp_bar,x_m,xdot_mps,Q_m3ps,Ad_m2
-100prosent.csv,-100,0.111745597705008,0,119.059629505295,29.3252308725242,98.1596166875212,20.9000128177739,0.411161404899704,-0.0326888590435142,0.000400510809758813,8.9239156570644e-06
-95prosent.csv,-95,0.356904912384256,0.249946592608417,119.108019132298,28.9555814414499,97.6839349207729,21.4240842115253,0.404749956272094,-0.0325570491280152,0.000398895846816225,8.7785517214839e-06
-90prosent.csv,-90,0.606391301076577,0.499893185216834,119.089049686853,28.3759046396294,96.8875048459466,22.2015448409064,0.433761710497616,-0.0321616193815175,0.000394050957988454,8.51873839006839e-06
-85prosent.csv,-85,0.855903637666338,0.750144962920014,119.121346913417,27.7471824276103,95.8198097604912,23.3015371529254,0.42364243017201,-0.0316343797195299,0.000387591106218206,8.17892090553058e-06
-80prosent.csv,-80,1.10416903772716,1.00009155552843,119.148866314496,26.5801894769756,94.0445387347642,25.1043275797313,0.43795348898791,-0.0307117103110432,0.00037628636562017,7.64995141167642e-06
-75prosent.csv,-75,1.35353480130732,1.25003814813684,119.294448440595,25.0837894772584,91.7453697256789,27.5490787149161,0.436073746040317,-0.0297890409025558,0.000364981625022125,7.08323990854332e-06
-70prosent.csv,-70,1.60616880804875,1.49998474074527,119.559126705585,22.9488960292512,88.2492984375977,31.3098282679874,0.445045440937001,-0.0283391318320698,0.000347217032653699,6.32084541972182e-06
-65prosent.csv,-65,1.85439593044806,1.74993133335368,119.673018950951,21.4486797353706,85.5771558783736,34.0958630725774,0.43462094717901,-0.0270210326770992,0.00033106740322806,5.7753734135749e-06
-60prosent.csv,-60,2.10472960132529,2.00018311105686,119.825890967289,19.5135724049764,82.1901280672741,37.6357629000148,0.440539654135737,-0.0254393136911168,0.000311687847917078,5.17528176232437e-06
-55prosent.csv,-55,2.35342031203607,2.25012970366527,119.962430859176,17.2716509572401,78.3840135490772,41.5784173100986,0.466129110928891,-0.0233303550431501,0.000285848440835888,4.51560912343689e-06
-50prosent.csv,-50,2.60319870748597,2.50007629627368,120.112587561465,14.511867471718,73.6577389608484,46.454848600616,0.477063040403623,-0.0209577765641872,0.000256779107869544,3.83759069283813e-06
-45prosent.csv,-45,2.85550925427694,2.75002288888211,120.455569363248,11.3974556367657,68.1917711747146,52.2637981885331,0.483151953990353,-0.0177943385922367,0.000218019997247755,3.07192307907799e-06
-40prosent.csv,-40,3.10324568260908,2.99996948149054,120.652073602298,7.91000117639725,62.4106753224462,58.2413982798516,0.473763287280135,-0.0143672807892875,0.000176030960740781,2.3495660257515e-06
-35prosent.csv,-35,3.35219272882166,3.25022125919371,120.973889980513,4.88897131494866,56.707376271572,64.2665137089406,0.486355054710248,-0.0101493634933533,0.000124352146578391,1.58006665106666e-06
-30prosent.csv,-30,3.60084463608131,3.50016785180213,121.249421964898,2.47542896671593,50.5315597719541,70.7178621929438,0.481663440581583,-0.00619506602839714,7.5903258300933e-05,9.19412382757118e-07
-25prosent.csv,-25,3.85007688571061,3.75011444441054,121.459018324217,0.428493094057937,45.7577784464183,75.7012398777981,0.513776785992102,-0.00237257847896521,2.90693329663712e-05,3.40328297476396e-07
-20prosent.csv,-20,4.0991976487541,4.00006103701893,121.456414660521,0,2.31418109469358,119.142233565827,0.525925782373175,0,0,0
-15prosent.csv,-15,4.35050366944349,4.25000762962736,121.394876170333,0,0.174313906437635,121.220562263896,0.526060500385567,0,0,0
-10prosent.csv,-10,4.5998187781842,4.50025940733054,121.348084915088,0,0.169886369416384,121.178198545672,0.526128294763961,0,0,0
-5prosent.csv,-5,4.84910914925598,4.75020599993897,121.276715630019,0,0.167658646994718,121.109056983024,0.526226710252027,0,0,0
