Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainOpp\23-4prosent.csv;
Starttime of export;134214198102400000;torsdag 23. april 2026;14:10:10.240
Endtime of export;134214198212604504;torsdag 23. april 2026;14:10:21.260


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;153.06863612781152;0;39.478743858149969;0;0.18311105685598317;0;89.064895752422544;0;6.1702322458571128;0;6.064638203070162
10;153.00759910885952;10;39.588610492263562;10;0.20752586443678089;10;89.104438727071951;10;6.1702322458571128;10;6.0625019074068422
20;153.05642872402112;20;39.783928952909939;20;0.20752586443678089;20;89.104438727071951;20;6.1702322458571128;20;6.0631122775963622
30;152.95876949369793;30;39.85717337565233;30;0.20752586443678089;30;89.064895752422544;30;6.1702322458571128;30;6.0628070925016022
40;153.05642872402112;40;40.162358470412308;40;0.20752586443678089;40;89.104438727071951;40;6.1702322458571128;40;6.064333017975402
50;153.1662953581347;50;40.186773277993105;50;0.17090365306558428;50;89.064895752422544;50;6.1702322458571128;50;6.0628070925016022
60;153.1662953581347;60;40.272225104525894;60;0.18311105685598317;60;89.104438727071951;60;6.1702322458571128;60;6.0621967223120823
70;152.94656208990753;70;40.467543565172271;70;0.18311105685598317;70;89.025352777773122;70;6.1702322458571128;70;6.0631122775963622
80;153.00759910885952;80;40.675069429609053;80;0.18311105685598317;80;89.025352777773122;80;6.1702322458571128;80;6.0628070925016022
90;153.01980651264992;90;40.797143467513052;90;0.18311105685598317;90;89.104438727071951;90;6.1702322458571128;90;6.0634174626911221
100;153.14188055055391;100;40.882595294045842;100;0.18311105685598317;100;89.064895752422544;100;6.1702322458571128;100;6.0621967223120823
110;153.2029175695059;110;41.21219519638661;110;0.20752586443678089;110;89.104438727071951;110;6.1702322458571128;110;6.064638203070162
120;153.08084353160191;120;41.383098849452189;120;0.18311105685598317;120;89.143981701721358;120;6.1702322458571128;120;6.0625019074068422
130;153.06863612781152;130;41.541795098727377;130;0.20752586443678089;130;89.104438727071951;130;6.1702322458571128;130;6.0625019074068422
140;152.99539170506912;140;41.541795098727377;140;0.17090365306558428;140;89.143981701721358;140;6.1702322458571128;140;6.0628070925016022
150;152.94656208990753;150;41.688283944212159;150;0.18311105685598317;150;89.143981701721358;150;6.1702322458571128;150;6.0637226477858821
160;152.95876949369793;160;41.895809808648941;160;0.20752586443678089;160;89.104438727071951;160;6.1702322458571128;160;6.0621967223120823
170;153.00759910885952;170;42.042298654133724;170;0.20752586443678089;170;89.104438727071951;170;6.1702322458571128;170;6.0615863521225624
180;152.97097689748833;180;42.115543076876129;180;0.18311105685598317;180;89.143981701721358;180;6.1702322458571128;180;6.0634174626911221
190;153.09305093539231;190;42.262031922360912;190;0.18311105685598317;190;89.143981701721358;190;6.1702322458571128;190;6.0628070925016022
200;153.04422132023072;200;42.457350383007295;200;0.18311105685598317;200;89.064895752422544;200;6.1702322458571128;200;6.0631122775963622
210;152.99539170506912;210;42.518387401959288;210;0.18311105685598317;210;89.025352777773122;210;6.1702322458571128;210;6.0618915372173223
220;153.00759910885952;220;42.701498458815273;220;0.20752586443678089;220;89.064895752422544;220;6.1702322458571128;220;6.0637226477858821
230;153.05642872402112;230;42.774742881557664;230;0.18311105685598317;230;89.104438727071951;230;6.1702322458571128;230;6.0621967223120823
240;153.01980651264992;240;42.982268745994453;240;0.20752586443678089;240;89.104438727071951;240;6.1702322458571128;240;6.0625019074068422
250;152.98318430127873;250;43.043305764946446;250;0.20752586443678089;250;89.064895752422544;250;6.1702322458571128;250;6.0628070925016022
260;153.00759910885952;260;43.202002014221627;260;0.21973326822717978;260;89.104438727071951;260;6.1702322458571128;260;6.0631122775963622
270;152.92214728232673;270;43.275246436964018;270;0.20752586443678089;270;89.064895752422544;270;6.1702322458571128;270;6.0625019074068422
280;153.01980651264992;280;43.299661244544815;280;0.20752586443678089;280;89.025352777773122;280;6.1702322458571128;280;6.0618915372173223
290;153.00759910885952;290;43.568224127933583;290;0.21973326822717978;290;89.104438727071951;290;6.1702322458571128;290;6.064333017975402
