Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainOpp\22prosent.csv;
Starttime of export;134214193649400000;torsdag 23. april 2026;14:02:44.940
Endtime of export;134214193750633873;torsdag 23. april 2026;14:02:55.063


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;153.05642872402112;0;2.7954954680013429;0;0.23194067201757868;0;86.652774298808509;0;6.1000396740623186;0;5.9910885952330082
10;153.14188055055391;10;2.8565324869533373;10;0.20752586443678089;10;86.652774298808509;10;6.1000396740623186;10;5.9892574846644484
20;153.1907101657155;20;2.8443250831629387;20;0.18311105685598317;20;86.652774298808509;20;6.1000396740623186;20;5.9895626697592084
30;153.1785027619251;30;2.8443250831629387;30;0.20752586443678089;30;86.652774298808509;30;6.1000396740623186;30;5.9944456312753678
40;153.1662953581347;40;2.8199102755821404;40;0.20752586443678089;40;86.6132313241591;40;6.1000396740623186;40;5.9907834101382482
50;153.11746574297311;50;2.7954954680013429;50;0.20752586443678089;50;86.652774298808509;50;6.1000396740623186;50;5.9886471144749285
60;153.11746574297311;60;2.9419843134861297;60;0.21973326822717978;60;86.731860248107381;60;6.1000396740623186;60;5.9910885952330082
70;153.27616199224829;70;3.0640583513901181;70;0.23194067201757868;70;86.652774298808509;70;6.1000396740623186;70;5.9935300759910879
80;153.10525833918271;80;3.0396435438093206;80;0.24414807580797754;80;86.652774298808509;80;6.1000396740623186;80;5.9904782250434883
90;153.10525833918271;90;2.9908139286477247;90;0.23194067201757868;90;86.771403222756788;90;6.1000396740623186;90;5.9898678548539683
100;153.10525833918271;100;2.9663991210669272;100;0.24414807580797754;100;86.771403222756788;100;6.1000396740623186;100;5.9947508163701277
110;153.10525833918271;110;3.0640583513901181;110;0.23194067201757868;110;86.731860248107381;110;6.1000396740623186;110;5.992309335612048
120;153.11746574297311;120;3.1128879665517131;120;0.18311105685598317;120;86.771403222756788;120;6.1000396740623186;120;5.9901730399487283
130;153.14188055055391;130;3.0640583513901181;130;0.18311105685598317;130;86.731860248107381;130;6.1000396740623186;130;5.9904782250434883
140;153.10525833918271;140;3.1373027741325119;140;0.20752586443678089;140;86.652774298808509;140;6.1000396740623186;140;5.9947508163701277
150;153.05642872402112;150;3.1617175817133094;150;0.20752586443678089;150;86.652774298808509;150;6.1000396740623186;150;5.9901730399487283
160;153.11746574297311;160;3.1739249855037079;160;0.18311105685598317;160;86.731860248107381;160;6.1000396740623186;160;5.9895626697592084
170;153.14188055055391;170;3.2227546006653034;170;0.20752586443678089;170;86.6132313241591;170;6.1000396740623186;170;5.9935300759910879
180;153.01980651264992;180;3.0640583513901181;180;0.20752586443678089;180;86.573688349509681;180;6.1000396740623186;180;5.9935300759910879
190;152.95876949369793;190;2.9419843134861297;190;0.18311105685598317;190;86.6132313241591;190;6.1000396740623186;190;5.9904782250434883
