Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainOpp\-23-8prosent.csv;
Starttime of export;134214200839100000;torsdag 23. april 2026;14:14:43.910
Endtime of export;134214200973367927;torsdag 23. april 2026;14:14:57.336


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;153.14188055055391;0;68.5811944944609;0;0.20752586443678089;0;90.251184991904879;0;6.19006927701651;0;6.0817285683767208
10;153.1785027619251;10;68.5567796868801;10;0.17090365306558428;10;90.251184991904879;10;6.19006927701651;10;6.080507827997681
20;153.2029175695059;20;68.6300241096225;20;0.18311105685598317;20;90.251184991904879;20;6.19006927701651;20;6.0841700491348005
30;153.27616199224829;30;68.5201574755089;30;0.18311105685598317;30;90.251184991904879;30;6.19006927701651;30;6.0817285683767208
40;153.34940641499068;40;68.4835352641377;40;0.20752586443678089;40;90.290727966554286;40;6.19006927701651;40;6.080507827997681
50;153.1662953581347;50;68.4835352641377;50;0.21973326822717978;50;90.251184991904879;50;6.19006927701651;50;6.0808130130924409
60;153.10525833918271;60;68.5811944944609;60;0.20752586443678089;60;90.290727966554286;60;6.19006927701651;60;6.0808130130924409
70;153.15408795434431;70;68.5201574755089;70;0.18311105685598317;70;90.251184991904879;70;6.19006927701651;70;6.0808130130924409
80;153.15408795434431;80;68.5201574755089;80;0.20752586443678089;80;90.211642017255471;80;6.19006927701651;80;6.0795922727134011
90;152.97097689748833;90;68.5689870906705;90;0.21973326822717978;90;90.251184991904879;90;6.19006927701651;90;6.0829493087557607
100;153.15408795434431;100;68.4835352641377;100;0.18311105685598317;100;90.211642017255471;100;6.19006927701651;100;6.080202642902921
110;153.2029175695059;110;68.6422315134129;110;0.18311105685598317;110;90.251184991904879;110;6.19006927701651;110;6.080507827997681
120;153.1662953581347;120;68.6422315134129;120;0.18311105685598317;120;90.251184991904879;120;6.19006927701651;120;6.080202642902921
130;153.28836939603869;130;68.5811944944609;130;0.20752586443678089;130;90.290727966554286;130;6.19006927701651;130;6.0826441236610007
140;153.1785027619251;140;68.5201574755089;140;0.20752586443678089;140;90.330270941203707;140;6.19006927701651;140;6.0808130130924409
150;153.1662953581347;150;68.5567796868801;150;0.21973326822717978;150;90.330270941203707;150;6.19006927701651;150;6.0795922727134011
160;153.05642872402112;160;68.6178167058321;160;0.20752586443678089;160;90.251184991904879;160;6.19006927701651;160;6.0820337534714808
170;153.10525833918271;170;68.6178167058321;170;0.21973326822717978;170;90.251184991904879;170;6.19006927701651;170;6.0817285683767208
180;153.09305093539231;180;68.5323648792993;180;0.20752586443678089;180;90.251184991904879;180;6.19006927701651;180;6.0808130130924409
190;153.1662953581347;190;68.422498245185707;190;0.18311105685598317;190;90.290727966554286;190;6.19006927701651;190;6.0786767174291212
200;153.26395458845789;200;68.4835352641377;200;0.21973326822717978;200;90.330270941203707;200;6.19006927701651;200;6.0832544938505206
210;153.26395458845789;210;68.5323648792993;210;0.23194067201757868;210;90.251184991904879;210;6.19006927701651;210;6.080507827997681
220;153.1662953581347;220;68.6056093020417;220;0.21973326822717978;220;90.290727966554286;220;6.19006927701651;220;6.080202642902921
230;153.08084353160191;230;68.4713278603473;230;0.18311105685598317;230;90.251184991904879;230;6.19006927701651;230;6.079897457808161
240;153.11746574297311;240;68.5201574755089;240;0.18311105685598317;240;90.251184991904879;240;6.19006927701651;240;6.0820337534714808
250;153.10525833918271;250;68.4835352641377;250;0.18311105685598317;250;90.290727966554286;250;6.19006927701651;250;6.0808130130924409
260;153.15408795434431;260;68.385876033814512;260;0.20752586443678089;260;90.290727966554286;260;6.19006927701651;260;6.0786767174291212
270;153.1662953581347;270;68.361461226233715;270;0.20752586443678089;270;90.330270941203707;270;6.19006927701651;270;6.0817285683767208
280;153.25174718466749;280;68.5811944944609;280;0.21973326822717978;280;90.290727966554286;280;6.19006927701651;280;6.080202642902921
290;153.10525833918271;290;68.5323648792993;290;0.21973326822717978;290;90.251184991904879;290;6.19006927701651;290;6.080507827997681
300;153.1662953581347;300;68.373668630024113;300;0.18311105685598317;300;90.251184991904879;300;6.19006927701651;300;6.0792870876186411
310;153.15408795434431;310;68.4469130527665;310;0.17090365306558428;310;90.290727966554286;310;6.19006927701651;310;6.0829493087557607
320;153.09305093539231;320;68.39808343760491;320;0.21973326822717978;320;90.290727966554286;320;6.19006927701651;320;6.0808130130924409
330;153.2029175695059;330;68.4591204565569;330;0.26856288338877532;330;90.330270941203707;330;6.19006927701651;330;6.080507827997681
340;153.27616199224829;340;68.39808343760491;340;0.24414807580797754;340;90.290727966554286;340;6.19006927701651;340;6.080507827997681
350;153.30057679982909;350;68.4591204565569;350;0.21973326822717978;350;90.290727966554286;350;6.19006927701651;350;6.0808130130924409
360;153.11746574297311;360;68.4469130527665;360;0.21973326822717978;360;90.290727966554286;360;6.19006927701651;360;6.080507827997681
370;153.1662953581347;370;68.4469130527665;370;0.24414807580797754;370;90.290727966554286;370;6.19006927701651;370;6.0792870876186411
380;153.10525833918271;380;68.4469130527665;380;0.20752586443678089;380;90.251184991904879;380;6.19006927701651;380;6.0820337534714808
390;153.09305093539231;390;68.4835352641377;390;0.20752586443678089;390;90.290727966554286;390;6.19006927701651;390;6.079897457808161
400;153.14188055055391;400;68.5689870906705;400;0.24414807580797754;400;90.369813915853115;400;6.19006927701651;400;6.080507827997681
410;153.2395397808771;410;68.373668630024113;410;0.21973326822717978;410;90.330270941203707;410;6.19006927701651;410;6.0792870876186411
420;153.1785027619251;420;68.39808343760491;420;0.20752586443678089;420;90.330270941203707;420;6.19006927701651;420;6.0826441236610007
430;153.2273323770867;430;68.4347056489761;430;0.21973326822717978;430;90.330270941203707;430;6.19006927701651;430;6.080507827997681
440;153.2273323770867;440;68.4591204565569;440;0.21973326822717978;440;90.330270941203707;440;6.19006927701651;440;6.079897457808161
450;153.04422132023072;450;68.544572283089693;450;0.21973326822717978;450;90.330270941203707;450;6.19006927701651;450;6.0820337534714808
460;153.1907101657155;460;68.5811944944609;460;0.23194067201757868;460;90.290727966554286;460;6.19006927701651;460;6.0817285683767208
470;153.06863612781152;470;68.4713278603473;470;0.23194067201757868;470;90.290727966554286;470;6.19006927701651;470;6.080202642902921
480;153.04422132023072;480;68.422498245185707;480;0.21973326822717978;480;90.290727966554286;480;6.19006927701651;480;6.0783715323343612
490;153.1785027619251;490;68.39808343760491;490;0.18311105685598317;490;90.330270941203707;490;6.19006927701651;490;6.0823389385662407
500;153.32499160740988;500;68.4347056489761;500;0.18311105685598317;500;90.290727966554286;500;6.19006927701651;500;6.0792870876186411
510;153.30057679982909;510;68.5323648792993;510;0.21973326822717978;510;90.290727966554286;510;6.19006927701651;510;6.0795922727134011
520;153.27616199224829;520;68.4957426679281;520;0.18311105685598317;520;90.290727966554286;520;6.19006927701651;520;6.0792870876186411
530;153.27616199224829;530;68.5689870906705;530;0.18311105685598317;530;90.330270941203707;530;6.19006927701651;530;6.0820337534714808
540;153.28836939603869;540;68.4957426679281;540;0.18311105685598317;540;90.290727966554286;540;6.19006927701651;540;6.079897457808161
550;153.25174718466749;550;68.5323648792993;550;0.17090365306558428;550;90.290727966554286;550;6.19006927701651;550;6.0783715323343612
560;153.05642872402112;560;68.5811944944609;560;0.20752586443678089;560;90.330270941203707;560;6.19006927701651;560;6.0808130130924409
570;153.11746574297311;570;68.6300241096225;570;0.20752586443678089;570;90.369813915853115;570;6.19006927701651;570;6.079897457808161
580;153.1662953581347;580;68.544572283089693;580;0.23194067201757868;580;90.330270941203707;580;6.19006927701651;580;6.080507827997681
590;153.11746574297311;590;68.4347056489761;590;0.23194067201757868;590;90.251184991904879;590;6.19006927701651;590;6.0786767174291212
600;153.06863612781152;600;68.5201574755089;600;0.20752586443678089;600;90.330270941203707;600;6.19006927701651;600;6.0823389385662407
