Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainOpp\23-6prosent.csv;
Starttime of export;134214199285600000;torsdag 23. april 2026;14:12:08.560
Endtime of export;134214199411782702;torsdag 23. april 2026;14:12:21.178


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V
590;153.2029175695059;590;68.349253822443316;590;0.23194067201757868;590;89.4603254989167;590;6.1799981688894317;590;6.0716574602496411
600;153.10525833918271;600;68.276009399700925;600;0.21973326822717978;600;89.381239549617874;600;6.1799981688894317;600;6.0707419049653613
610;153.15408795434431;610;68.166142765587338;610;0.23194067201757868;610;89.381239549617874;610;6.1799981688894317;610;6.0692159794915614
620;153.2029175695059;620;68.178350169377737;620;0.21973326822717978;620;89.420782524267281;620;6.1799981688894317;620;6.0719626453444011
630;153.34940641499068;630;68.227179784539331;630;0.18311105685598317;630;89.420782524267281;630;6.1799981688894317;630;6.0704367198706013
640;153.26395458845789;640;68.276009399700925;640;0.20752586443678089;640;89.381239549617874;640;6.1799981688894317;640;6.0710470900601212
650;153.1785027619251;650;68.251594592120128;650;0.20752586443678089;650;89.420782524267281;650;6.1799981688894317;650;6.0695211645863214
660;153.14188055055391;660;68.300424207281722;660;0.20752586443678089;660;89.381239549617874;660;6.1799981688894317;660;6.0716574602496411
670;153.2029175695059;670;68.276009399700925;670;0.18311105685598317;670;89.381239549617874;670;6.1799981688894317;670;6.0701315347758413
680;153.25174718466749;680;68.324839014862519;680;0.20752586443678089;680;89.4603254989167;680;6.1799981688894317;680;6.0692159794915614
690;153.1662953581347;690;68.239387188329729;690;0.17090365306558428;690;89.4603254989167;690;6.1799981688894317;690;6.0704367198706013
700;153.26395458845789;700;68.337046418652918;700;0.18311105685598317;700;89.420782524267281;700;6.1799981688894317;700;6.0704367198706013
710;153.2395397808771;710;68.337046418652918;710;0.18311105685598317;710;89.420782524267281;710;6.1799981688894317;710;6.0704367198706013
720;153.2395397808771;720;68.251594592120128;720;0.18311105685598317;720;89.341696574968466;720;6.1799981688894317;720;6.0692159794915614
730;153.1785027619251;730;68.300424207281722;730;0.18311105685598317;730;89.341696574968466;730;6.1799981688894317;730;6.0722678304391611
740;153.26395458845789;740;68.324839014862519;740;0.17090365306558428;740;89.381239549617874;740;6.1799981688894317;740;6.0701315347758413
750;153.2273323770867;750;68.39808343760491;750;0.18311105685598317;750;89.420782524267281;750;6.1799981688894317;750;6.0704367198706013
760;153.2273323770867;760;68.385876033814512;760;0.18311105685598317;760;89.420782524267281;760;6.1799981688894317;760;6.0701315347758413
770;153.2029175695059;770;68.385876033814512;770;0.21973326822717978;770;89.4603254989167;770;6.1799981688894317;770;6.0716574602496411
780;153.2273323770867;780;68.337046418652918;780;0.21973326822717978;780;89.420782524267281;780;6.1799981688894317;780;6.0698263496810814
790;153.25174718466749;790;68.39808343760491;790;0.18311105685598317;790;89.420782524267281;790;6.1799981688894317;790;6.0695211645863214
800;153.08084353160191;800;68.4469130527665;800;0.17090365306558428;800;89.381239549617874;800;6.1799981688894317;800;6.0716574602496411
810;153.1907101657155;810;68.4469130527665;810;0.20752586443678089;810;89.381239549617874;810;6.1799981688894317;810;6.0707419049653613
820;153.27616199224829;820;68.422498245185707;820;0.21973326822717978;820;89.420782524267281;820;6.1799981688894317;820;6.0704367198706013
830;153.33719901120028;830;68.4835352641377;830;0.21973326822717978;830;89.420782524267281;830;6.1799981688894317;830;6.0686056093020415
840;153.28836939603869;840;68.544572283089693;840;0.21973326822717978;840;89.381239549617874;840;6.1799981688894317;840;6.0719626453444011
850;153.2273323770867;850;68.373668630024113;850;0.21973326822717978;850;89.381239549617874;850;6.1799981688894317;850;6.0698263496810814
860;153.1785027619251;860;68.337046418652918;860;0.21973326822717978;860;89.4603254989167;860;6.1799981688894317;860;6.0692159794915614
870;153.2029175695059;870;68.288216803491324;870;0.18311105685598317;870;89.420782524267281;870;6.1799981688894317;870;6.0695211645863214
880;153.1785027619251;880;68.361461226233715;880;0.18311105685598317;880;89.420782524267281;880;6.1799981688894317;880;6.0707419049653613
890;153.06863612781152;890;68.337046418652918;890;0.20752586443678089;890;89.381239549617874;890;6.1799981688894317;890;6.0695211645863214
900;153.09305093539231;900;68.288216803491324;900;0.21973326822717978;900;89.341696574968466;900;6.1799981688894317;900;6.0683004242072816
910;153.09305093539231;910;68.300424207281722;910;0.20752586443678089;910;89.420782524267281;910;6.1799981688894317;910;6.0716574602496411
920;153.2029175695059;920;68.361461226233715;920;0.18311105685598317;920;89.381239549617874;920;6.1799981688894317;920;6.0707419049653613
930;153.2029175695059;930;68.4469130527665;930;0.20752586443678089;930;89.381239549617874;930;6.1799981688894317;930;6.0707419049653613
940;153.26395458845789;940;68.4591204565569;940;0.20752586443678089;940;89.420782524267281;940;6.1799981688894317;940;6.0692159794915614
950;153.1662953581347;950;68.5201574755089;950;0.21973326822717978;950;89.4603254989167;950;6.1799981688894317;950;6.0719626453444011
