Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainOpp\23-2prosent.csv;
Starttime of export;134214196987400000;torsdag 23. april 2026;14:08:18.740
Endtime of export;134214197113600539;torsdag 23. april 2026;14:08:31.360


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;153.06863612781152;0;21.167638172551655;0;0.20752586443678089;0;89.104438727071951;0;6.160161137730034;0;6.0536515396588033
10;153.04422132023072;10;21.277504806665242;10;0.20752586443678089;10;89.064895752422544;10;6.160161137730034;10;6.0518204290902435
20;153.06863612781152;20;21.301919614246039;20;0.21973326822717978;20;89.025352777773122;20;6.160161137730034;20;6.0505996887112037
30;153.10525833918271;30;21.46061586352123;30;0.23194067201757868;30;89.025352777773122;30;6.160161137730034;30;6.0542619098483232
40;153.15408795434431;40;21.521652882473223;40;0.20752586443678089;40;89.025352777773122;40;6.160161137730034;40;6.0524307992797635
50;153.06863612781152;50;21.570482497634817;50;0.23194067201757868;50;89.025352777773122;50;6.160161137730034;50;6.0518204290902435
60;153.01980651264992;60;21.533860286263621;60;0.23194067201757868;60;89.025352777773122;60;6.160161137730034;60;6.0512100589007236
70;153.2273323770867;70;21.692556535538802;70;0.20752586443678089;70;89.025352777773122;70;6.160161137730034;70;6.0533463545640434
80;153.27616199224829;80;21.826837977233193;80;0.20752586443678089;80;89.064895752422544;80;6.160161137730034;80;6.0509048738059636
90;153.2395397808771;90;21.900082399975584;90;0.18311105685598317;90;89.064895752422544;90;6.160161137730034;90;6.0505996887112037
100;153.09305093539231;100;22.022156437879577;100;0.18311105685598317;100;89.064895752422544;100;6.160161137730034;100;6.0527359843745234
110;153.10525833918271;110;22.070986053041171;110;0.20752586443678089;110;89.064895752422544;110;6.160161137730034;110;6.0530411694692834
120;153.00759910885952;120;22.107608264412367;120;0.18311105685598317;120;89.025352777773122;120;6.160161137730034;120;6.0524307992797635
130;153.09305093539231;130;22.132023071993164;130;0.20752586443678089;130;89.025352777773122;130;6.160161137730034;130;6.0512100589007236
140;153.06863612781152;140;22.24188970610675;140;0.21973326822717978;140;89.064895752422544;140;6.160161137730034;140;6.0545670949430832
