Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainOpp\23prosent.csv;
Starttime of export;134214194485300000;torsdag 23. april 2026;14:04:08.530
Endtime of export;134214194627486666;torsdag 23. april 2026;14:04:22.748


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;152.92214728232673;0;7.3122348704489273;0;0.17090365306558428;0;86.6132313241591;0;6.1500900296029535;0;6.0417493209631647
10;153.11746574297311;10;7.4465163121433156;10;0.20752586443678089;10;86.6132313241591;10;6.1500900296029535;10;6.0402233954893649
20;153.05642872402112;20;7.5197607348857085;20;0.20752586443678089;20;86.652774298808509;20;6.1500900296029535;20;6.0423596911526847
30;153.11746574297311;30;7.4709311197241126;30;0.20752586443678089;30;86.731860248107381;30;6.1500900296029535;30;6.0420545060579247
40;153.09305093539231;40;7.5197607348857085;40;0.18311105685598317;40;86.652774298808509;40;6.1500900296029535;40;6.039918210394605
50;153.1662953581347;50;7.531968138676107;50;0.17090365306558428;50;86.6132313241591;50;6.1500900296029535;50;6.039918210394605
60;153.2029175695059;60;7.5197607348857085;60;0.18311105685598317;60;86.652774298808509;60;6.1500900296029535;60;6.0451063570055243
70;153.08084353160191;70;7.5441755424665065;70;0.18311105685598317;70;86.731860248107381;70;6.1500900296029535;70;6.0417493209631647
80;153.11746574297311;80;7.531968138676107;80;0.20752586443678089;80;86.771403222756788;80;6.1500900296029535;80;6.039613025299845
90;153.15408795434431;90;7.556382946256905;90;0.18311105685598317;90;86.652774298808509;90;6.1500900296029535;90;6.0411389507736448
100;153.09305093539231;100;7.71507919553209;100;0.18311105685598317;100;86.652774298808509;100;6.1500900296029535;100;6.0444959868160044
110;152.97097689748833;110;7.7639088106936853;110;0.17090365306558428;110;86.652774298808509;110;6.1500900296029535;110;6.039613025299845
120;153.01980651264992;120;7.7517014069032868;120;0.18311105685598317;120;86.652774298808509;120;6.1500900296029535;120;6.039613025299845
130;152.99539170506912;130;7.8737754448072756;130;0.20752586443678089;130;86.652774298808509;130;6.1500900296029535;130;6.0441908017212445
