Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\MainNed180bar\-20prosent.csv;
Starttime of export;134212434863290000;tirsdag 21. april 2026;13:11:26.329
Endtime of export;134212434907640809;tirsdag 21. april 2026;13:11:30.764


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_m;Name;fSensor2_V;Name;fValve2_V

0;181.03579821161534;0;0;0;0.17090365306558428;0;0.55128272642938347;0;4.0708639790032652;0;4.000061037018952
10;181.13345744193853;10;0;10;0.15869624927518539;10;0.551322269404033;10;4.0958891567735831;10;4.000061037018952
20;180.88930936613056;20;0;20;0.17090365306558428;20;0.55136181237868231;20;4.1196935941648611;20;4.000061037018952
30;180.85268715475934;30;0;30;0.18311105685598317;30;0.55136181237868231;30;4.0913113803521837;30;4.000061037018952
40;181.03579821161534;40;0;40;0.15869624927518539;40;0.55128272642938347;40;4.0723899044770659;40;4.000061037018952
50;181.15787224951933;50;0;50;0.17090365306558428;50;0.551322269404033;50;4.1221350749229408;50;4.000061037018952
60;180.96255378887295;60;0;60;0.17090365306558428;60;0.55136181237868231;60;4.1059602649006619;60;4.000061037018952
70;180.90151676992096;70;0;70;0.18311105685598317;70;0.55136181237868231;70;4.0711691640980252;70;4.000061037018952
80;181.01138340403455;80;0;80;0.15869624927518539;80;0.55136181237868231;80;4.080324716940825;80;4.000061037018952
90;181.03579821161534;90;0;90;0.17090365306558428;90;0.55140135535333168;90;4.1184728537858213;90;4.000061037018952
100;180.92593157750176;100;0;100;0.17090365306558428;100;0.55136181237868231;100;4.1001617481002226;100;4.000061037018952
110;180.88930936613056;110;0;110;0.15869624927518539;110;0.551322269404033;110;4.0702536088137453;110;4.000061037018952
120;181.10904263435773;120;0.012207403790398877;120;0.18311105685598317;120;0.55136181237868231;120;4.1120639667958621;120;4.000061037018952
130;180.87710196234016;130;0;130;0.18311105685598317;130;0.55136181237868231;130;4.1196935941648611;130;4.000061037018952
140;181.06021301919614;140;0;140;0.18311105685598317;140;0.551322269404033;140;4.0842921231727045;140;4.000061037018952
150;181.19449446089052;150;0.012207403790398877;150;0.18311105685598317;150;0.551322269404033;150;4.0730002746665859;150;4.000061037018952
160;180.98696859645375;160;0;160;0.20752586443678089;160;0.55136181237868231;160;4.1068758201849418;160;4.000061037018952
170;180.75502792443615;170;0;170;0.18311105685598317;170;0.551322269404033;170;4.1093173009430215;170;4.000061037018952
180;180.87710196234016;180;0;180;0.18311105685598317;180;0.55128272642938347;180;4.0827661976989047;180;4.000061037018952
190;181.14566484572893;190;0.024414807580797754;190;0.18311105685598317;190;0.55140135535333168;190;4.0925321207312235;190;4.000061037018952
200;180.93813898129216;200;0.012207403790398877;200;0.15869624927518539;200;0.55144089832798115;200;4.12915433210242;200;4.000061037018952
210;180.95034638508255;210;0;210;0.18311105685598317;210;0.55140135535333168;210;4.1004669331949826;210;4.000061037018952
220;181.07242042298654;220;0;220;0.17090365306558428;220;0.55136181237868231;220;4.0650654622028259;220;4.000061037018952
230;181.02359080782495;230;0;230;0.17090365306558428;230;0.55136181237868231;230;4.0943632312997833;230;4.000061037018952
240;180.66957609790336;240;0;240;0.17090365306558428;240;0.55136181237868231;240;4.112369151890622;240;4.000061037018952
