Name;Scope Project1;
File;C:\Users\Tobno\Desktop\CBV_Mapping\Main\Crack1.csv;
Starttime of export;134223604453160000;mandag 4. mai 2026;11:27:25.316
Endtime of export;134223604594560000;mandag 4. mai 2026;11:27:39.456


Name;fPresSupply_bar;Name;fPres2A_bar;Name;fPres2B_bar;Name;fPresCylMain_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;151.0299996948149;0;0;0;0.17090365306558428;0;30.249946592608417;0;575.16668311762737;0;5.00015259254738;0;4.99710074159978
10;150.98117007965331;10;0;10;0.17090365306558428;10;30.323191015350808;10;575.127140142978;10;5.00015259254738;10;4.99740592669454
20;150.96896267586291;20;0;20;0.17090365306558428;20;30.359813226722004;20;575.16668311762737;20;5.00015259254738;20;4.99740592669454
30;151.11545152134769;30;0;30;0.20752586443678089;30;30.286568803979613;30;575.16668311762737;30;5.00015259254738;30;4.99649037141026
40;151.0544145023957;40;0;40;0.18311105685598317;40;30.262153996398816;40;575.16668311762737;40;5.00015259254738;40;4.99710074159978
50;151.0666219061861;50;0;50;0.17090365306558428;50;30.286568803979613;50;575.127140142978;50;5.00015259254738;50;4.99649037141026
60;151.0910367137669;60;0;60;0.18311105685598317;60;30.335398419141207;60;575.08759716832856;60;5.00015259254738;60;4.9977111117893
70;151.00558488723411;70;0;70;0.17090365306558428;70;30.249946592608417;70;575.16668311762737;70;5.00015259254738;70;4.99740592669454
80;150.98117007965331;80;0;80;0.15869624927518539;80;30.237739188818018;80;575.28531204157559;80;5.00015259254738;80;4.99740592669454
90;151.0299996948149;90;0;90;0.17090365306558428;90;30.286568803979613;90;575.28531204157559;90;5.00015259254738;90;4.99740592669454
100;151.1032441175573;100;0;100;0.18311105685598317;100;30.237739188818018;100;575.20622609227689;100;5.00015259254738;100;4.99649037141026
110;151.1032441175573;110;0;110;0.20752586443678089;110;30.262153996398816;110;575.16668311762737;110;5.00015259254738;110;4.99710074159978
120;150.96896267586291;120;0;120;0.17090365306558428;120;30.249946592608417;120;575.16668311762737;120;5.00015259254738;120;4.9961851863155005
130;150.93234046449172;130;0;130;0.17090365306558428;130;30.249946592608417;130;575.127140142978;130;5.00015259254738;130;4.99649037141026
140;151.01779229102451;140;0;140;0.20752586443678089;140;30.213324381237221;140;575.127140142978;140;5.00015259254738;140;4.99649037141026
150;151.11545152134769;150;0;150;0.18311105685598317;150;30.176702169866026;150;575.16668311762737;150;5.00015259254738;150;4.99649037141026
160;151.20090334788051;160;0;160;0.18311105685598317;160;30.237739188818018;160;575.127140142978;160;5.00015259254738;160;4.9961851863155005
170;151.0910367137669;170;0;170;0.18311105685598317;170;30.188909573656424;170;575.127140142978;170;5.00015259254738;170;4.99710074159978
180;151.0544145023957;180;0;180;0.17090365306558428;180;30.201116977446823;180;575.16668311762737;180;5.00015259254738;180;4.99740592669454
190;151.0910367137669;190;0;190;0.15869624927518539;190;30.262153996398816;190;575.16668311762737;190;5.00015259254738;190;4.99710074159978
200;150.87130344553972;200;0;200;0.17090365306558428;200;30.323191015350808;200;575.20622609227689;200;5.00015259254738;200;4.99649037141026
210;150.78585161900693;210;0;210;0.17090365306558428;210;30.262153996398816;210;575.20622609227689;210;5.00015259254738;210;4.99649037141026
220;150.90792565691092;220;0;220;0.17090365306558428;220;30.286568803979613;220;575.20622609227689;220;5.00015259254738;220;4.99740592669454
230;151.01779229102451;230;0;230;0.15869624927518539;230;30.384228034302808;230;575.16668311762737;230;5.00015259254738;230;4.99649037141026
240;151.0544145023957;240;0;240;0.18311105685598317;240;30.323191015350808;240;575.20622609227689;240;5.00015259254738;240;4.99710074159978
250;151.00558488723411;250;0;250;0.18311105685598317;250;30.262153996398816;250;575.20622609227689;250;5.00015259254738;250;4.99649037141026
260;150.94454786828211;260;0;260;0.17090365306558428;260;30.237739188818018;260;575.20622609227689;260;5.00015259254738;260;4.99710074159978
270;150.92013306070132;270;0;270;0.18311105685598317;270;30.323191015350808;270;575.16668311762737;270;5.00015259254738;270;4.99649037141026
280;150.94454786828211;280;0;280;0.18311105685598317;280;30.384228034302808;280;575.20622609227689;280;5.00015259254738;280;4.99649037141026
290;150.98117007965331;290;0;290;0.15869624927518539;290;30.335398419141207;290;575.32485501622511;290;5.00015259254738;290;4.99740592669454
300;150.98117007965331;300;0;300;0.17090365306558428;300;30.262153996398816;300;575.28531204157559;300;5.00015259254738;300;4.9961851863155005
310;150.98117007965331;310;0;310;0.20752586443678089;310;30.262153996398816;310;575.20622609227689;310;5.00015259254738;310;4.99710074159978
320;150.93234046449172;320;0;320;0.20752586443678089;320;30.286568803979613;320;575.20622609227689;320;5.00015259254738;320;4.99740592669454
330;150.90792565691092;330;0;330;0.18311105685598317;330;30.298776207770011;330;575.28531204157559;330;5.00015259254738;330;4.99740592669454
340;151.0544145023957;340;0;340;0.18311105685598317;340;30.274361400189214;340;575.28531204157559;340;5.00015259254738;340;4.99649037141026
350;151.0422070986053;350;0;350;0.17090365306558428;350;30.262153996398816;350;575.20622609227689;350;5.00015259254738;350;4.99710074159978
360;150.95675527207251;360;0;360;0.17090365306558428;360;30.213324381237221;360;575.20622609227689;360;5.00015259254738;360;4.99649037141026
370;151.0422070986053;370;0;370;0.18311105685598317;370;30.213324381237221;370;575.127140142978;370;5.00015259254738;370;4.99649037141026
380;151.1032441175573;380;0;380;0.18311105685598317;380;30.237739188818018;380;575.16668311762737;380;5.00015259254738;380;4.99649037141026
390;150.98117007965331;390;0;390;0.15869624927518539;390;30.152287362285225;390;575.28531204157559;390;5.00015259254738;390;4.9958800012207405
400;151.00558488723411;400;0;400;0.17090365306558428;400;30.188909573656424;400;575.28531204157559;400;5.00015259254738;400;4.9961851863155005
410;150.98117007965331;410;0;410;0.17090365306558428;410;30.274361400189214;410;575.16668311762737;410;5.00015259254738;410;4.9961851863155005
420;151.01779229102451;420;0;420;0.17090365306558428;420;30.237739188818018;420;575.20622609227689;420;5.00015259254738;420;4.99649037141026
430;151.1032441175573;430;0;430;0.17090365306558428;430;30.152287362285225;430;575.28531204157559;430;5.00015259254738;430;4.9961851863155005
440;151.1032441175573;440;0;440;0.17090365306558428;440;30.274361400189214;440;575.20622609227689;440;5.00015259254738;440;4.9961851863155005
450;151.0666219061861;450;0;450;0.18311105685598317;450;30.347605822931605;450;575.16668311762737;450;4.9977111117893;450;4.9958800012207405
460;151.00558488723411;460;0;460;0.18311105685598317;460;30.274361400189214;460;575.127140142978;460;4.9952696310312206;460;4.99649037141026
470;151.13986632892849;470;0;470;0.17090365306558428;470;30.176702169866026;470;575.127140142978;470;4.9925229651783809;470;4.99710074159978
