Name;Scope Project1;
File;C:\Users\Tobno\Desktop\CBV_Mapping\Main\Crack2.csv;
Starttime of export;134223605528160000;mandag 4. mai 2026;11:29:12.816
Endtime of export;134223605656560000;mandag 4. mai 2026;11:29:25.656


Name;fPresSupply_bar;Name;fPres2A_bar;Name;fPres2B_bar;Name;fPresCylMain_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V
740;151.0910367137669;740;0;740;0.14648884548478652;740;30.152287362285225;740;582.20533260522268;740;4.902798547318949;740;5.0059511093478193
750;151.16428113650929;750;0;750;0.14648884548478652;750;30.079042939542834;750;582.20533260522268;750;4.9000518814661094;750;5.0059511093478193
760;151.23752555925171;760;0;760;0.14648884548478652;760;30.042420728171638;760;582.24487557987209;760;4.89761040070803;760;5.0062562944425792
770;151.13986632892849;770;0;770;0.14648884548478652;770;30.103457747123631;770;582.20533260522268;770;4.89516891994995;770;5.0056459242530593
780;151.1032441175573;780;0;780;0.15869624927518539;780;30.164494766075624;780;582.20533260522268;780;4.89272743919187;780;5.0059511093478193
790;151.16428113650929;790;0;790;0.14648884548478652;790;30.188909573656424;790;582.20533260522268;790;4.89028595843379;790;5.0059511093478193
800;151.0544145023957;800;0;800;0.13428144169438766;800;30.127872554704428;800;582.20533260522268;800;4.88753929258095;800;5.0053407391582994
810;151.0422070986053;810;0;810;0.13428144169438766;810;30.103457747123631;810;582.24487557987209;810;4.88509781182287;810;5.0053407391582994
820;151.18869594409011;820;0;820;0.14648884548478652;820;30.127872554704428;820;582.24487557987209;820;4.8826563310647906;820;5.0059511093478193
830;151.23752555925171;830;0;830;0.17090365306558428;830;30.164494766075624;830;582.28441855452138;830;4.8802148503067109;830;5.0059511093478193
840;151.15207373271889;840;0;840;0.18311105685598317;840;30.201116977446823;840;582.28441855452138;840;4.8777733695486312;840;5.0059511093478193
850;150.96896267586291;850;0;850;0.20752586443678089;850;30.11566515091403;850;582.28441855452138;850;4.8750267036957915;850;5.0059511093478193
860;151.0910367137669;860;0;860;0.18311105685598317;860;29.981383709219646;860;582.20533260522268;860;4.8725852229377118;860;5.0062562944425792
870;151.12765892513809;870;0;870;0.17090365306558428;870;29.981383709219646;870;582.20533260522268;870;4.8701437421796321;870;5.0059511093478193
880;151.0422070986053;880;0;880;0.15869624927518539;880;30.005798516800443;880;582.24487557987209;880;4.8677022614215524;880;5.0056459242530593
890;151.0666219061861;890;0;890;0.15869624927518539;890;30.042420728171638;890;582.24487557987209;890;4.8652607806634727;890;5.0056459242530593
900;151.0910367137669;900;0;900;0.17090365306558428;900;30.03021332438124;900;582.24487557987209;900;4.862514114810633;900;5.0056459242530593
910;150.94454786828211;910;0.024414807580797754;910;0.15869624927518539;910;30.042420728171638;910;582.20533260522268;910;4.8600726340525533;910;5.0059511093478193
920;151.0544145023957;920;0;920;0.14648884548478652;920;30.164494766075624;920;582.20533260522268;920;4.8576311532944736;920;5.0053407391582994
930;151.15207373271889;930;0;930;0.17090365306558428;930;30.164494766075624;930;582.20533260522268;930;4.8551896725363939;930;5.0062562944425792
940;151.01779229102451;940;0;940;0.17090365306558428;940;30.127872554704428;940;582.24487557987209;940;4.8527481917783133;940;5.0056459242530593
950;151.00558488723411;950;0;950;0.14648884548478652;950;30.188909573656424;950;582.12624665592375;950;4.8500015259254736;950;5.0056459242530593
960;151.0422070986053;960;0;960;0.14648884548478652;960;30.11566515091403;960;582.20533260522268;960;4.8475600451673939;960;5.0062562944425792
970;151.0422070986053;970;0;970;0.14648884548478652;970;29.932554094058045;970;582.24487557987209;970;4.8451185644093142;970;5.0068666646320992
980;151.1032441175573;980;0;980;0.14648884548478652;980;29.981383709219646;980;582.24487557987209;980;4.8426770836512345;980;5.0071718497268591
990;151.12765892513809;990;0;990;0.17090365306558428;990;30.018005920590841;990;582.20533260522268;990;4.8402356028931548;990;5.0074770348216191
1000;151.0910367137669;1000;0;1000;0.17090365306558428;1000;30.11566515091403;1000;582.20533260522268;1000;4.8377941221350751;1000;5.0074770348216191
1010;151.00558488723411;1010;0;1010;0.15869624927518539;1010;30.11566515091403;1010;582.24487557987209;1010;4.8350474562822354;1010;5.0053407391582994
1020;151.01779229102451;1020;0;1020;0.15869624927518539;1020;30.042420728171638;1020;582.24487557987209;1020;4.8326059755241548;1020;5.00015259254738
1030;150.96896267586291;1030;0;1030;0.15869624927518539;1030;30.091250343333233;1030;582.28441855452138;1030;4.8301644947660751;1030;4.9977111117893
1040;151.0544145023957;1040;0;1040;0.15869624927518539;1040;30.066835535752436;1040;582.28441855452138;1040;4.8277230140079954;1040;4.99710074159978
1050;151.18869594409011;1050;0;1050;0.15869624927518539;1050;30.127872554704428;1050;582.28441855452138;1050;4.8252815332499157;1050;4.9949644459364606
1060;151.1032441175573;1060;0;1060;0.15869624927518539;1060;30.103457747123631;1060;582.24487557987209;1060;4.822534867397076;1060;4.9949644459364606
1070;151.0910367137669;1070;0;1070;0.15869624927518539;1070;30.066835535752436;1070;582.24487557987209;1070;4.8200933866389963;1070;4.9946592608417006
1080;151.0544145023957;1080;0;1080;0.15869624927518539;1080;30.03021332438124;1080;582.24487557987209;1080;4.8176519058809166;1080;4.9952696310312206
1090;151.13986632892849;1090;0;1090;0.15869624927518539;1090;30.079042939542834;1090;582.24487557987209;1090;4.8152104251228369;1090;4.9937437055574208
1100;151.0299996948149;1100;0;1100;0.17090365306558428;1100;30.091250343333233;1100;582.24487557987209;1100;4.8127689443647572;1100;4.9928281502731409
1110;150.85909604174932;1110;0;1110;0.15869624927518539;1110;30.018005920590841;1110;582.20533260522268;1110;4.8100222785119175;1110;4.9946592608417006
1120;150.90792565691092;1120;0;1120;0.14648884548478652;1120;30.005798516800443;1120;582.20533260522268;1120;4.8075807977538378;1120;4.9937437055574208
1130;150.96896267586291;1130;0;1130;0.15869624927518539;1130;30.066835535752436;1130;582.20533260522268;1130;4.8051393169957581;1130;4.9943540757469407
1140;151.00558488723411;1140;0;1140;0.15869624927518539;1140;30.03021332438124;1140;582.24487557987209;1140;4.8026978362376784;1140;4.9934385204626608
1150;151.12765892513809;1150;0;1150;0.17090365306558428;1150;29.993591113010044;1150;582.24487557987209;1150;4.8002563554795987;1150;4.9937437055574208
1160;151.12765892513809;1160;0;1160;0.18311105685598317;1160;30.018005920590841;1160;582.24487557987209;1160;4.7975096896267591;1160;4.9937437055574208
1170;150.98117007965331;1170;0;1170;0.17090365306558428;1170;30.03021332438124;1170;582.24487557987209;1170;4.7950682088686793;1170;4.9946592608417006
1180;151.0299996948149;1180;0;1180;0.17090365306558428;1180;30.127872554704428;1180;582.28441855452138;1180;4.7926267281105988;1180;4.9943540757469407
1190;151.12765892513809;1190;0;1190;0.15869624927518539;1190;30.103457747123631;1190;582.24487557987209;1190;4.790185247352519;1190;4.9937437055574208
1200;151.13986632892849;1200;0;1200;0.15869624927518539;1200;30.03021332438124;1200;582.24487557987209;1200;4.7877437665944393;1200;4.9934385204626608
1210;151.0666219061861;1210;0;1210;0.18311105685598317;1210;30.042420728171638;1210;582.24487557987209;1210;4.7849971007416;1210;4.9928281502731409
1220;151.1032441175573;1220;0;1220;0.17090365306558428;1220;30.079042939542834;1220;582.28441855452138;1220;4.78255561998352;1220;4.9937437055574208
1230;151.1032441175573;1230;0;1230;0.17090365306558428;1230;29.993591113010044;1230;582.3239615291709;1230;4.78011413922544;1230;4.9934385204626608
1240;151.0666219061861;1240;0;1240;0.17090365306558428;1240;30.066835535752436;1240;582.28441855452138;1240;4.7776726584673606;1240;4.9943540757469407
1250;151.0910367137669;1250;0;1250;0.14648884548478652;1250;30.249946592608417;1250;582.24487557987209;1250;4.77523117770928;1250;4.9931333353679008
1260;151.0299996948149;1260;0;1260;0.15869624927518539;1260;30.176702169866026;1260;582.28441855452138;1260;4.7727896969512;1260;4.9937437055574208
1270;151.00558488723411;1270;0;1270;0.15869624927518539;1270;30.127872554704428;1270;582.28441855452138;1270;4.7700430310983606;1270;4.9934385204626608
1280;151.01779229102451;1280;0;1280;0.18311105685598317;1280;30.188909573656424;1280;582.24487557987209;1280;4.7676015503402809;1280;4.9928281502731409
1290;151.0910367137669;1290;0;1290;0.21973326822717978;1290;30.091250343333233;1290;582.24487557987209;1290;4.7651600695822012;1290;4.9931333353679008
1300;151.0299996948149;1300;0;1300;0.17090365306558428;1300;29.96917630542924;1300;582.20533260522268;1300;4.7627185888241215;1300;4.9931333353679008
1310;150.93234046449172;1310;0;1310;0.15869624927518539;1310;29.981383709219646;1310;582.24487557987209;1310;4.7602771080660418;1310;4.9937437055574208
1320;150.98117007965331;1320;0;1320;0.15869624927518539;1320;30.042420728171638;1320;582.28441855452138;1320;4.7575304422132021;1320;4.9928281502731409
1330;151.0299996948149;1330;0;1330;0.15869624927518539;1330;29.981383709219646;1330;582.24487557987209;1330;4.7550889614551224;1330;4.9931333353679008
1340;151.0299996948149;1340;0;1340;0.15869624927518539;1340;29.895931882686849;1340;582.24487557987209;1340;4.7526474806970427;1340;4.9934385204626608
1350;151.0544145023957;1350;0;1350;0.15869624927518539;1350;30.005798516800443;1350;582.24487557987209;1350;4.750205999938963;1350;4.9943540757469407
1360;151.1032441175573;1360;0;1360;0.17090365306558428;1360;29.932554094058045;1360;582.28441855452138;1360;4.7477645191808833;1360;4.9934385204626608
1370;151.15207373271889;1370;0;1370;0.15869624927518539;1370;29.834894863734856;1370;582.28441855452138;1370;4.7450178533280436;1370;4.9937437055574208
1380;151.11545152134769;1380;0;1380;0.15869624927518539;1380;29.859309671315653;1380;582.3239615291709;1380;4.7425763725699639;1380;4.9937437055574208
1390;151.00558488723411;1390;0;1390;0.17090365306558428;1390;29.96917630542924;1390;582.3239615291709;1390;4.7401348918118842;1390;4.9937437055574208
1400;151.0544145023957;1400;0;1400;0.17090365306558428;1400;30.127872554704428;1400;582.28441855452138;1400;4.7376934110538045;1400;4.9946592608417006
1410;151.00558488723411;1410;0;1410;0.15869624927518539;1410;30.091250343333233;1410;582.28441855452138;1410;4.7352519302957239;1410;4.9937437055574208
1420;150.96896267586291;1420;0;1420;0.15869624927518539;1420;30.018005920590841;1420;582.28441855452138;1420;4.7325052644428842;1420;4.9943540757469407
1430;151.00558488723411;1430;0;1430;0.18311105685598317;1430;30.091250343333233;1430;582.24487557987209;1430;4.7300637836848045;1430;4.9937437055574208
1440;151.0666219061861;1440;0;1440;0.18311105685598317;1440;30.11566515091403;1440;582.20533260522268;1440;4.7276223029267248;1440;4.9937437055574208
1450;150.98117007965331;1450;0;1450;0.15869624927518539;1450;30.152287362285225;1450;582.20533260522268;1450;4.7251808221686451;1450;4.9937437055574208
1460;150.92013306070132;1460;0;1460;0.17090365306558428;1460;30.152287362285225;1460;582.24487557987209;1460;4.7227393414105654;1460;4.9946592608417006
1470;150.96896267586291;1470;0;1470;0.17090365306558428;1470;30.127872554704428;1470;582.28441855452138;1470;4.7199926755577257;1470;4.9943540757469407
1480;150.93234046449172;1480;0;1480;0.15869624927518539;1480;30.018005920590841;1480;582.3239615291709;1480;4.717551194799646;1480;4.9937437055574208
1490;151.01779229102451;1490;0;1490;0.18311105685598317;1490;29.944761497848443;1490;582.3239615291709;1490;4.7151097140415663;1490;4.9943540757469407
1500;151.11545152134769;1500;0;1500;0.17090365306558428;1500;30.005798516800443;1500;582.24487557987209;1500;4.7126682332834866;1500;4.9934385204626608
1510;151.0910367137669;1510;0;1510;0.17090365306558428;1510;30.03021332438124;1510;582.28441855452138;1510;4.7102267525254069;1510;4.9946592608417006
1520;151.0299996948149;1520;0;1520;0.17090365306558428;1520;30.079042939542834;1520;582.28441855452138;1520;4.7077852717673272;1520;4.9937437055574208
1530;151.01779229102451;1530;0;1530;0.18311105685598317;1530;30.091250343333233;1530;582.28441855452138;1530;4.7050386059144875;1530;4.9943540757469407
1540;151.00558488723411;1540;0;1540;0.17090365306558428;1540;30.079042939542834;1540;582.24487557987209;1540;4.7025971251564078;1540;4.9928281502731409
1550;150.98117007965331;1550;0;1550;0.15869624927518539;1550;30.042420728171638;1550;582.28441855452138;1550;4.7001556443983281;1550;4.9931333353679008
1560;151.01779229102451;1560;0.012207403790398877;1560;0.17090365306558428;1560;29.993591113010044;1560;582.36350450382031;1560;4.6977141636402484;1560;4.9937437055574208
1570;151.11545152134769;1570;0;1570;0.17090365306558428;1570;30.042420728171638;1570;582.3239615291709;1570;4.6952726828821678;1570;4.9931333353679008
1580;151.1032441175573;1580;0;1580;0.15869624927518539;1580;30.042420728171638;1580;582.28441855452138;1580;4.6925260170293281;1580;4.9934385204626608
1590;151.01779229102451;1590;0;1590;0.14648884548478652;1590;30.103457747123631;1590;582.24487557987209;1590;4.6900845362712484;1590;4.9928281502731409
1600;151.0422070986053;1600;0;1600;0.14648884548478652;1600;30.066835535752436;1600;582.28441855452138;1600;4.6876430555131687;1600;4.9937437055574208
1610;151.00558488723411;1610;0;1610;0.15869624927518539;1610;29.96917630542924;1610;582.28441855452138;1610;4.685201574755089;1610;4.9937437055574208
1620;150.95675527207251;1620;0;1620;0.18311105685598317;1620;30.103457747123631;1620;582.24487557987209;1620;4.6827600939970093;1620;4.9949644459364606
1630;151.01779229102451;1630;0;1630;0.21973326822717978;1630;30.11566515091403;1630;582.24487557987209;1630;4.68001342814417;1630;4.9946592608417006
1640;151.0422070986053;1640;0;1640;0.18311105685598317;1640;30.127872554704428;1640;582.3239615291709;1640;4.6775719473860891;1640;4.9946592608417006
1650;151.1032441175573;1650;0;1650;0.17090365306558428;1650;30.091250343333233;1650;582.3239615291709;1650;4.6751304666280094;1650;4.9949644459364606
1660;151.1032441175573;1660;0;1660;0.15869624927518539;1660;30.005798516800443;1660;582.28441855452138;1660;4.67268898586993;1660;4.9937437055574208
1670;150.98117007965331;1670;0;1670;0.15869624927518539;1670;30.03021332438124;1670;582.28441855452138;1670;4.67024750511185;1670;4.9946592608417006
1680;150.87130344553972;1680;0.012207403790398877;1680;0.17090365306558428;1680;30.079042939542834;1680;582.28441855452138;1680;4.66750083925901;1680;4.9946592608417006
1690;150.96896267586291;1690;0;1690;0.18311105685598317;1690;30.079042939542834;1690;582.28441855452138;1690;4.6650593585009306;1690;4.9955748161259805
1700;151.1032441175573;1700;0;1700;0.17090365306558428;1700;30.018005920590841;1700;582.3239615291709;1700;4.6626178777428509;1700;4.9958800012207405
1710;151.0910367137669;1710;0;1710;0.17090365306558428;1710;30.079042939542834;1710;582.3239615291709;1710;4.6601763969847712;1710;4.9958800012207405
1720;150.98117007965331;1720;0;1720;0.17090365306558428;1720;30.127872554704428;1720;582.24487557987209;1720;4.6577349162266914;1720;4.9955748161259805
1730;150.95675527207251;1730;0;1730;0.17090365306558428;1730;30.091250343333233;1730;582.24487557987209;1730;4.6552934354686117;1730;4.9958800012207405
1740;150.96896267586291;1740;0;1740;0.18311105685598317;1740;30.11566515091403;1740;582.3239615291709;1740;4.6525467696157721;1740;4.9961851863155005
1750;150.95675527207251;1750;0;1750;0.17090365306558428;1750;30.091250343333233;1750;582.28441855452138;1750;4.6501052888576924;1750;4.99649037141026
1760;150.96896267586291;1760;0;1760;0.17090365306558428;1760;30.005798516800443;1760;582.3239615291709;1760;4.6476638080996127;1760;4.99710074159978
1770;150.98117007965331;1770;0;1770;0.18311105685598317;1770;30.005798516800443;1770;582.3239615291709;1770;4.645222327341533;1770;4.99649037141026
1780;151.0666219061861;1780;0;1780;0.18311105685598317;1780;30.03021332438124;1780;582.3239615291709;1780;4.6427808465834532;1780;4.9961851863155005
1790;151.01779229102451;1790;0;1790;0.17090365306558428;1790;29.981383709219646;1790;582.28441855452138;1790;4.6400341807306136;1790;4.9955748161259805
1800;150.96896267586291;1800;0;1800;0.18311105685598317;1800;29.993591113010044;1800;582.28441855452138;1800;4.637592699972533;1800;4.99649037141026
1810;150.93234046449172;1810;0;1810;0.17090365306558428;1810;30.091250343333233;1810;582.24487557987209;1810;4.6351512192144533;1810;4.9949644459364606
1820;150.94454786828211;1820;0;1820;0.17090365306558428;1820;30.005798516800443;1820;582.28441855452138;1820;4.6327097384563736;1820;4.9952696310312206
1830;150.95675527207251;1830;0;1830;0.18311105685598317;1830;30.03021332438124;1830;582.28441855452138;1830;4.6302682576982939;1830;4.9949644459364606
1840;150.95675527207251;1840;0;1840;0.15869624927518539;1840;30.127872554704428;1840;582.28441855452138;1840;4.6275215918454542;1840;4.9949644459364606
1850;150.88351084933012;1850;0;1850;0.18311105685598317;1850;30.018005920590841;1850;582.28441855452138;1850;4.6250801110873745;1850;4.9903866695150612
1860;150.92013306070132;1860;0;1860;0.20752586443678089;1860;30.03021332438124;1860;582.28441855452138;1860;4.6226386303292948;1860;4.9861140781884208
1870;151.00558488723411;1870;0;1870;0.18311105685598317;1870;30.103457747123631;1870;582.3239615291709;1870;4.6201971495712151;1870;4.9754325998718221
1880;151.0422070986053;1880;0;1880;0.17090365306558428;1880;30.127872554704428;1880;582.24487557987209;1880;4.6177556688131354;1880;4.9635303811761835
1890;151.1032441175573;1890;0;1890;0.17090365306558428;1890;30.176702169866026;1890;582.24487557987209;1890;4.6150090029602957;1890;4.9497970519119843
1900;150.98117007965331;1900;0;1900;0.18311105685598317;1900;30.11566515091403;1900;582.28441855452138;1900;4.612567522202216;1900;4.9296548356578267
1910;151.0299996948149;1910;0;1910;0.18311105685598317;1910;30.11566515091403;1910;582.28441855452138;1910;4.6101260414441363;1910;4.9198889126255079
1920;150.95675527207251;1920;0;1920;0.17090365306558428;1920;30.091250343333233;1920;582.28441855452138;1920;4.6076845606860566;1920;4.903103732413709
