Name;Scope Project1;
File;C:\Users\Tobno\Desktop\CBV_Mapping\Main\pOpen-70.csv;
Starttime of export;134223609613160000;mandag 4. mai 2026;11:36:01.316
Endtime of export;134223609766560000;mandag 4. mai 2026;11:36:16.656


Name;fPresSupply_bar;Name;fPres2A_bar;Name;fPres2B_bar;Name;fPresCylMain_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V
1600;145.707571642201;1600;27.820673238319038;1600;107.15659047212134;1600;93.154698324533825;1600;579.27915248116608;1600;1.499984740745262;1600;1.6141239661854914
1610;145.7197790459914;1610;28.028199102755824;1610;107.14438306833094;1610;93.4232612079226;1610;578.96280868397082;1610;1.499984740745262;1610;1.6061891537217321
1620;146.04937894833216;1620;28.308969389934997;1620;107.32749412518692;1620;93.838312936796171;1620;578.64646488677556;1620;1.499984740745262;1620;1.6101565599536118
1630;146.26911221655934;1630;28.528702658162175;1630;107.46177556688133;1630;94.119083223975352;1630;578.40920703887912;1630;1.499984740745262;1630;1.6028321176793725
1640;146.51326029236733;1640;28.699606311227761;1640;107.40073854792931;1640;94.119083223975352;1640;578.09286324168386;1640;1.499984740745262;1640;1.6074098941007722
1650;146.69637134922331;1650;28.772850733970152;1650;107.55943479720452;1650;94.119083223975352;1650;577.77651944448849;1650;1.499984740745262;1650;1.6074098941007722
1660;146.92831202124088;1660;29.016998809778134;1660;107.7303384502701;1660;94.253364665669736;1660;577.38108969799453;1660;1.499984740745262;1660;1.6049684133426922
1670;147.16025269325846;1670;29.3954283272805;1670;108.02331614123966;1670;94.485305337687308;1670;577.02520292614975;1670;1.499984740745262;1670;1.6049684133426922
1680;147.20908230842005;1680;29.566331980346078;1680;108.09656056398205;1680;94.4975127414777;1680;576.86703102755212;1680;1.499984740745262;1680;1.6003906369212928
1690;147.39219336527606;1690;29.737235633411665;1690;108.30408642841884;1690;94.375438703573721;1690;576.55068723035686;1690;1.499984740745262;1690;1.6071047090060122
1700;147.51426740318004;1700;29.859309671315653;1700;108.64589373455;1700;94.326609088412127;1700;576.07617153456385;1700;1.499984740745262;1700;1.6000854518265328
1710;147.81945249794;1710;30.03021332438124;1710;108.706930753502;1710;94.277779473250533;1710;575.8784566613167;1710;1.499984740745262;1710;1.6061891537217321
1720;147.8438673055208;1720;29.993591113010044;1720;108.92666402172917;1720;94.228949858088939;1720;575.64119881342037;1720;1.499984740745262;1720;1.5979491561632131
1730;148.02697836237678;1730;30.042420728171638;1730;109.12198248237557;1730;94.082461012604156;1730;575.28531204157559;1730;1.499984740745262;1730;1.6040528580584124
1740;147.95373393963439;1740;30.335398419141207;1740;109.28067873165075;1740;93.85052034058657;1740;574.88988229508163;1740;1.499984740745262;1740;1.6016113773003327
1750;147.941526535844;1750;30.481887264625996;1750;109.45158238471633;1750;93.716238898892186;1750;574.65262444718508;1750;1.499984740745262;1750;1.6013061922055727
1760;148.05139316995758;1760;30.506302072206793;1760;109.54924161503952;1760;93.508713034455383;1760;574.454909573938;1760;1.499984740745262;1760;1.6000854518265328
1770;148.00256355479598;1770;30.518509475997192;1770;109.54924161503952;1770;93.313394573809;1770;574.13856577674278;1770;1.499984740745262;1770;1.598559526352733
1780;147.99035615100559;1780;30.750450148014767;1780;109.64690084536271;1780;93.227942747276217;1780;573.782679004898;1780;1.499984740745262;1780;1.6046632282479323
1790;147.79503769035921;1790;30.799279763176369;1790;109.64690084536271;1790;92.910550248725855;1790;573.50587818235226;1790;1.499984740745262;1790;1.5979491561632131
1800;147.81945249794;1800;30.78707235938597;1800;109.52482680745872;1800;92.715231788079464;1800;573.22907735980641;1800;1.499984740745262;1800;1.6025269325846125
1810;147.59971922971283;1810;30.970183416241952;1810;109.42716757713553;1810;92.58095034638508;1810;572.87319058796163;1810;1.499984740745262;1810;1.5939817499313333
1820;147.58751182592243;1820;31.177709280678734;1820;109.24405652027956;1820;92.4100466933195;1820;572.47776084146756;1820;1.499984740745262;1820;1.6025269325846125
1830;147.46543778801845;1830;31.165501876888335;1830;109.15860469374677;1830;92.324594866786711;1830;572.20096001892171;1830;1.499984740745262;1830;1.5997802667317729
1840;147.51426740318004;1840;31.226538895840328;1840;108.85341959898678;1840;92.141483809930733;1840;571.92415919637585;1840;1.499984740745262;1840;1.6016113773003327
1850;147.39219336527606;1850;31.311990722373118;1850;108.69472334971159;1850;91.860713522751553;1850;571.68690134847941;1850;1.499984740745262;1850;1.5976439710684531
