Name;Scope Project1;
File;C:\Users\Tobno\Desktop\CBV_Mapping\Main\pOpen-90.csv;
Starttime of export;134223610171160000;mandag 4. mai 2026;11:36:57.116
Endtime of export;134223610312560000;mandag 4. mai 2026;11:37:11.256


Name;fPresSupply_bar;Name;fPres2A_bar;Name;fPres2B_bar;Name;fPresCylMain_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V
340;151.62816248054446;340;0;340;0.17090365306558428;340;28.931546983245337;340;587.8995209547378;340;3.8300729392376476;340;4.9909970397045811
350;151.61595507675406;350;0;350;0.18311105685598317;350;28.931546983245337;350;587.82043500543887;350;3.7852107303079316;350;4.968108157597583
360;151.60374767296366;360;0;360;0.20752586443678089;360;28.882717368083743;360;587.8995209547378;360;3.7400433362834558;360;4.9201940977202678
370;151.49388103885008;370;0;370;0.18311105685598317;370;28.882717368083743;370;587.93906392938709;370;3.69518112735374;370;4.8274178289132355
380;151.49388103885008;380;0;380;0.18311105685598317;380;28.894924771874141;380;587.9786069040365;380;3.6500137333292644;380;4.6977141636402484
390;151.57933286538287;390;0;390;0.21973326822717978;390;28.955961790826134;390;587.93906392938709;390;3.6051515243995484;390;4.5710623493148592
400;151.67699209570605;400;0;400;0.20752586443678089;400;28.955961790826134;400;587.8995209547378;400;3.5599841303750726;400;4.4425794244209111
410;151.72582171086765;410;0;410;0.20752586443678089;410;28.955961790826134;410;587.9786069040365;410;3.5151219214453566;410;4.3202002014221623
420;151.53050325022127;420;0;420;0.18311105685598317;420;28.931546983245337;420;587.9786069040365;420;3.4699545274208807;420;4.2078920865504923
430;151.55491805780207;430;0;430;0.18311105685598317;430;28.882717368083743;430;587.93906392938709;430;3.4250923184911648;430;4.1160313730277416
440;151.50608844264048;440;0;440;0.20752586443678089;440;28.858302560502946;440;587.93906392938709;440;3.3802301095614489;440;4.0662862025818658
450;151.2863551744133;450;0.012207403790398877;450;0.20752586443678089;450;28.882717368083743;450;587.93906392938709;450;3.3350627155369734;450;4.01348918118839
460;150.63936277352215;460;0.024414807580797754;460;0.24414807580797754;460;28.943754387035735;460;587.93906392938709;460;3.290200506607257;460;3.9362773522141179
470;150.48066652424697;470;0;470;0.40284432508316292;470;28.968169194616532;470;587.8995209547378;470;3.2450331125827816;470;3.8904995880001221
480;150.23651844843897;480;0;480;0.86672566911832027;480;28.943754387035735;480;587.93906392938709;480;3.2001709036530657;480;3.8578447828608056
490;149.94354075746941;490;0;490;1.7334513382366405;490;28.992584002197329;490;587.93906392938709;490;3.1550035096285898;490;3.8230536820581684
500;149.61394085512865;500;0;500;2.9297769096957307;500;29.212317270424514;500;587.93906392938709;500;3.1101413006988738;500;3.7681203650013733
510;149.15005951109347;510;0;510;4.345835749382;510;29.627368999298078;510;587.9786069040365;510;3.064973906674398;510;3.7232581560716578
520;148.55189672536392;520;0;520;6.2379833368938264;520;30.298776207770011;520;588.018149878686;520;3.0201116977446825;520;3.6710715048677023
530;147.57530442213204;530;0.012207403790398877;530;8.6306344798120058;530;31.153294473097937;530;587.93906392938709;530;2.9749443037202061;530;3.5932493057039094
540;147.22128971221045;540;0.012207403790398877;540;11.352885525070958;540;32.044434949797051;540;587.93906392938709;540;2.9300820947904906;540;3.5444196905423135
550;146.8306527909177;550;0;550;14.1483809930723;550;33.069856868190556;550;587.93906392938709;550;2.8852198858607747;550;3.5212256233405559
560;146.47663808099611;560;0;560;17.126987517929624;560;34.266182439649647;560;587.8995209547378;560;2.8400524918362984;560;3.4937589648121588
570;145.64653462324898;570;0;570;20.53285317545091;570;35.523545030060731;570;587.8995209547378;570;2.7951902829065829;570;3.4287545396282848
580;145.25589770195623;580;0.036622211371196631;580;23.938718832972196;580;36.939603869747;580;587.82043500543887;580;2.750022888882107;580;3.3838923306985684
590;144.73097933896909;590;0.036622211371196631;590;27.600939970091858;590;38.538773766289253;590;587.74134905614;590;2.7051606799523915;590;3.3399456770531328
600;144.03515732291635;600;0;600;31.604968413342693;600;40.333262123477887;600;587.66226310684124;600;2.6599932859279152;600;3.2807397686696982
610;143.70555742057559;610;0.024414807580797754;610;35.718863490707115;610;42.4451429792169;610;587.66226310684124;610;2.6151310769981997;610;3.2251960814233831
620;143.38816492202523;620;0;620;40.089114047669909;620;44.544816431165493;620;587.62272013219183;620;2.5699636829737238;620;3.1711783196508678
630;143.43699453718682;630;0;630;44.520401623584696;630;46.717734305856496;630;587.58317715754242;630;2.5251014740440074;630;3.1330301828058715
640;143.37595751823483;640;0;640;48.8662373729667;640;49.049348429822686;640;587.42500525894479;640;2.479934080019532;640;3.1022064882351148
650;143.656727805414;650;0;650;53.2242805261391;650;51.490829187902463;650;587.26683336034716;650;2.435071871089816;650;3.0658894619586778
660;143.48582415234841;660;0;660;57.692190313425094;660;54.091006195257421;660;587.06911848710013;660;2.3902096621601;660;3.0106509598071227
670;143.79100924710838;670;0;670;62.208929715872671;670;56.971953489791559;670;587.06911848710013;670;2.3450422681356242;670;2.9804376354258859
680;143.99853511154515;680;0;680;66.566972869045074;680;59.8040711691641;680;587.10866146174953;680;2.3001800592059087;680;2.93649098178045
690;143.72997222815638;690;0;690;71.23020111697744;690;62.672811059907829;690;586.9504895631519;690;2.2550126651814324;690;2.846461378826258
700;143.97412030396436;700;0;700;76.174199652088987;700;65.907773064363539;700;586.79231766455428;700;2.2101504562517165;700;2.7539902951139865
710;144.46241645558032;710;0.036622211371196631;710;80.788598284859759;710;69.215979491561626;710;586.71323171525546;710;2.164983062227241;710;2.7054658650471515
720;145.04837183751945;720;0.87893307290871914;720;84.621723075045026;720;72.670674764244509;720;586.55505981665783;720;2.1201208532975251;720;2.6557206946012757
730;145.402386547441;730;2.6367992187261575;730;88.015381328775916;730;76.125370036927393;730;586.35734494341068;730;2.0749534592730488;730;2.588579973754082
740;145.89068269905698;740;4.0772728659932245;740;91.787469100009162;740;79.287087618640712;740;586.199173044813;740;2.0300912503433333;740;2.5241859187597275
750;146.17145298623615;750;4.6388134403515728;750;95.437482833338407;750;82.302316354869234;750;586.15963007016364;750;1.9849238563188574;750;2.4549089022492141
760;146.64754173406172;760;5.0294503616443373;760;98.306222724082176;760;84.951322977385786;760;586.04100114621531;760;1.9400616473891417;760;2.4277474288155769
770;147.13583788567766;770;5.5299539170506913;770;101.69988097781304;770;87.697988830225555;770;585.88282924761768;770;1.8951994384594255;770;2.38959929197058
780;147.758415478988;780;6.3234351634266188;780;105.11795403912474;780;90.273751029999687;780;585.68511437437076;780;1.8500320444349496;780;2.3252052369762262
790;148.30774864955595;790;7.4587237159337141;790;108.30408642841884;790;92.837305825983464;790;585.4873995011236;790;1.8051698355052339;790;2.2602008117923518
800;148.60072634052551;800;8.80153813287759;800;111.17282631916257;800;94.924771874141669;800;585.25014165322716;800;1.760002441480758;800;2.2281563768425547
810;149.05240028077029;810;10.180974761192665;810;113.61430707724234;810;96.633808404797492;810;585.17105570392835;810;1.7151402325510423;810;2.1955015717032382
820;149.46745200964384;820;11.218604083376569;820;115.65294351023896;820;98.208563493758959;820;584.97334083068131;820;1.6699728385265664;820;2.1323282570879236
830;150.07782219916379;830;12.317270424512468;830;117.56950590533157;830;99.661244544816412;830;584.73608298278486;830;1.6251106295968505;830;2.0798364207892086
840;150.27314065981017;840;13.415936765648365;840;119.36399426252022;840;100.75991088595234;840;584.49882513488842;840;1.5799432355723746;840;2.0352793969542526
850;150.49287392803737;850;14.636677144688253;850;120.87771233252968;850;101.45573290200507;850;584.26156728699186;850;1.5350810266426587;850;1.9885860774559772
860;150.68819238868375;860;15.930661946470535;860;122.18390453810235;860;101.99285866878263;860;584.10339538839423;860;1.489913632618183;860;1.9217505417035432
870;151.0422070986053;870;17.151402325510425;870;123.24594866786707;870;102.38349559007538;870;583.8661375404979;870;1.4450514236884671;870;1.8976409192175052
880;151.1032441175573;880;18.286690878017517;880;124.10046693319498;880;102.55439924314096;880;583.70796564190027;880;1.4001892147587511;880;1.8570513016144292
890;150.96896267586291;890;19.324320200201424;890;124.62538529618215;890;102.60322885830256;890;583.51025076865312;890;1.3550218207342755;890;1.8012024292733542
900;150.90792565691092;900;20.361949522385331;900;124.9671926023133;900;102.52998443556017;900;583.35207887005549;900;1.3101596118045595;900;1.749626148258919
910;150.60274056215096;910;21.277504806665242;910;125.26017029328287;910;102.31025116733299;910;583.19390697145786;910;1.2649922177800836;910;1.6864528336436049
920;150.46845912045657;920;22.217474898525953;920;125.56535538804286;920;101.96844386120183;920;582.917106148912;920;1.2201300088503677;920;1.6428113650929288
930;150.0411999877926;930;22.876674703207495;930;125.66301461836605;930;101.65105136265144;930;582.64030532636616;930;1.174962614825892;930;1.6022217474898526
940;149.89471114230781;940;23.548081911679436;940;125.52873317667166;940;101.15054780724509;940;582.52167640241794;940;1.1301004058961759;940;1.5817743461409344
950;149.51628162480543;950;24.341563158055362;950;125.39445173497728;950;100.45472579119237;950;582.3239615291709;950;1.0849330118717002;950;1.5454573198644979
960;149.06460768456068;960;25.0007629627369;960;125.44328135013888;960;99.7466963713492;960;582.00761773197564;960;1.0400708029419843;960;1.4801477095858639
970;148.55189672536392;970;25.635547959837641;970;125.41886654255808;970;99.111911374248479;970;581.7703598840792;970;0.9949034089175085;970;1.4072084719382305
980;148.10022278511917;980;26.282540360728785;980;125.08926664021729;980;98.68465224158453;980;581.65173096013086;980;0.95004119998779268;980;1.3867610705893125
990;147.61192663350323;990;26.978362376781519;990;124.56434827723012;990;98.123111667226169;990;581.41447311223419;990;0.90517899105807664;990;1.3476973784600359
1000;146.97714163640248;1000;27.50328073976867;1000;124.10046693319498;1000;97.476119266335033;1000;581.09812931503893;1000;0.86001159703360086;1000;1.2884914700766015
1010;146.40339365825372;1010;27.869502853480636;1010;123.67320780053102;1010;96.987823114719077;1010;580.86087146714249;1010;0.815149388103885;1010;1.2393566698202461
1020;145.7197790459914;1020;28.308969389934997;1020;123.14828943754388;1020;96.414075136570318;1020;580.54452766994723;1020;0.76998199407940926;1020;1.1764885402996919
1030;145.463423566393;1030;28.809472945341351;1030;122.7454451124607;1030;95.852534562211972;1030;580.34681279670019;1030;0.72511978514969333;1030;1.1346781823175756
1040;145.01174962614826;1040;29.261146885586108;1040;122.25714896084475;1040;95.388653218176813;1040;580.07001197415434;1040;0.67995239112521744;1040;1.0965300454725793
1050;144.51124607074192;1050;29.578539384136477;1050;121.61015655995362;1050;94.985808893093662;1050;579.8327541262579;1050;0.63509018219550151;1050;1.0473952452162236
1060;143.99853511154515;1060;29.749443037202063;1060;121.04861598559526;1060;94.644001586962489;1060;579.55595330371193;1060;0.58992278817102572;1060;0.97933896908474993
1070;143.6323129978332;1070;29.908139286477248;1070;120.48707541123692;1070;94.424268318735315;1070;579.20006653186738;1070;0.54506057924130979;1070;0.96652119510483114
1080;143.21726126895962;1080;29.602954191717281;1080;119.94994964445938;1080;94.228949858088939;1080;578.883722734672;1080;0.499893185216834;1080;0.93050935392315448
1090;143.00973540452284;1090;29.248939481795709;1090;119.44944608905301;1090;94.070253608813758;1090;578.56737893747675;1090;0.499893185216834;1090;0.86825159459212009
1100;142.92428357799005;1100;29.139072847682119;1100;119.08322397534104;1100;94.167912839136946;1100;578.3301210895803;1100;0.499893185216834;1100;0.8069093905453657
1110;142.58247627185889;1110;28.955961790826134;1110;118.65596484267709;1110;94.38764610736412;1110;578.013777292385;1110;0.499893185216834;1110;0.7364116336558123
1120;142.69234290597248;1120;28.955961790826134;1120;118.3507797479171;1120;94.741660817285691;1120;577.69743349518978;1120;0.499893185216834;1120;0.706808679464095
1130;142.77779473250527;1130;29.114658040101322;1130;118.28974272896511;1130;95.205542161320835;1130;577.38108969799453;1130;0.499893185216834;1130;0.68208868678853729
1140;142.92428357799005;1140;29.285561693166905;1140;118.03338724936674;1140;95.693838312936791;1140;577.02520292614975;1140;0.499893185216834;1140;0.68178350169377733
1150;143.00973540452284;1150;29.578539384136477;1150;117.80144657734917;1150;96.157719656971949;1150;576.66931615430508;1150;0.499893185216834;1150;0.66042054506057923
1160;143.05856501968444;1160;29.847102267525255;1160;117.69157994323558;1160;96.5971861934263;1160;576.35297235710971;1160;0.499893185216834;1160;0.64668721579638044
1170;143.25388348033081;1170;30.042420728171638;1170;117.50846888637957;1170;97.134311960203874;1170;575.997085585265;1170;0.499893185216834;1170;0.64638203070162048
1180;143.54686117130041;1180;30.384228034302808;1180;117.2887356181524;1180;97.7446821497238;1180;575.64119881342037;1180;0.499893185216834;1180;0.64912869655446026
1190;143.98632770775475;1190;30.78707235938597;1190;117.15445417645802;1190;98.391674550614965;1190;575.40394096552382;1190;0.499893185216834;1190;0.65950498977629934
1200;144.21826837977235;1200;31.055635242774741;1200;117.14224677266762;1200;98.77010406811732;1200;575.00851121902974;1200;0.499893185216834;1200;0.65370647297585993
1210;144.6333201086459;1210;31.409649952696313;1210;117.11783196508682;1210;99.319437238685254;1210;574.65262444718508;1210;0.499893185216834;1210;0.65767387920773956
1220;144.88967558824427;1220;31.824701681569874;1220;117.2643208105716;1220;99.880977813043614;1220;574.37582362463922;1220;0.499893185216834;1220;0.64516129032258063
1230;145.15823847163304;1230;32.27637562181463;1230;117.50846888637957;1230;100.35706656086916;1230;574.01993685279456;1230;0.499893185216834;1230;0.641499069185461
1240;145.463423566393;1240;32.66701254310739;1240;117.76482436597797;1240;100.84536271248513;1240;573.7035930555993;1240;0.499893185216834;1240;0.6326487014374218
1250;145.768608661153;1250;33.045442060609759;1250;117.97235023041475;1250;101.32145146031068;1250;573.30816330910511;1250;0.499893185216834;1250;0.63509018219550151
1260;146.07379375591296;1260;33.338419751579337;1260;118.10663167210913;1260;101.73650318918423;1260;572.95227653726045;1260;0.499893185216834;1260;0.63295388653218176
1270;146.33014923551133;1270;33.6680196539201;1270;118.30195013275551;1270;102.07831049531542;1270;572.517303816117;1270;0.499893185216834;1270;0.62929166539506209
1280;146.64754173406172;1280;34.070863979003263;1280;118.6315500350963;1280;102.33466597491379;1280;572.24050299357111;1280;0.499893185216834;1280;0.63356425672170169
1290;146.68416394543291;1290;34.229560228278451;1290;118.96114993743706;1290;102.43232520523698;1290;571.92415919637585;1290;0.499893185216834;1290;0.62776573992126228
1300;146.97714163640248;1300;34.583574938200016;1300;119.19309060945464;1300;102.54219183935056;1300;571.56827242453119;1300;0.499893185216834;1300;0.6283761101107822
1310;147.24570451979125;1310;34.937589648121588;1310;119.47386089663381;1310;102.68868068483535;1310;571.21238565268641;1310;0.499893185216834;1310;0.61769463179418316
1320;147.51426740318004;1320;35.157322916348768;1320;119.84008301034577;1320;102.78633991515855;1320;570.89604185549115;1320;0.499893185216834;1320;0.62776573992126228
1330;147.70958586382642;1330;35.291604358043152;1330;120.09643848994416;1330;102.81075472273935;1330;570.61924103294518;1330;0.499893185216834;1330;0.62410351878414261
1340;147.8560747093112;1340;35.462508011108739;1340;120.42603839228492;1340;102.78633991515855;1340;570.26335426110052;1340;0.499893185216834;1340;0.620136112552263
1350;148.02697836237678;1350;35.670033875545521;1350;120.7312234870449;1350;102.70088808862575;1350;569.90746748925585;1350;0.499893185216834;1350;0.61799981688894312
1360;147.941526535844;1360;35.865352336191904;1360;120.95095675527207;1360;102.60322885830256;1360;569.51203774276178;1360;0.499893185216834;1360;0.62898648030030213
1370;147.92931913205359;1370;36.072878200628686;1370;121.17069002349925;1370;102.37128818628499;1370;569.156150970917;1370;0.499893185216834;1370;0.629902035584582
1380;147.880489516892;1380;36.219367046113469;1380;121.29276406140323;1380;102.16376232184821;1380;568.83980717372174;1380;0.499893185216834;1380;0.6164738914151433
1390;147.880489516892;1390;36.37806329538865;1390;121.51249732963043;1390;102.01727347636343;1390;568.6420923004747;1390;0.499893185216834;1390;0.62288277840510264
1400;147.8438673055208;1400;36.414685506759845;1400;121.56132694479203;1400;101.66325876644184;1400;568.24666255398063;1400;0.499893185216834;1400;0.619525742362743
1410;147.8682821131016;1410;36.463515121921446;1410;121.42704550309762;1410;101.35807367168188;1410;567.890775782136;1410;0.499893185216834;1410;0.61922055726798308
1420;147.8682821131016;1420;36.585589159825432;1420;121.39042329172642;1420;101.0284737693411;1420;567.53488901029129;1420;0.499893185216834;1420;0.61006500442518385
1430;147.72179326761682;1430;36.719870601519823;1430;121.32938627277443;1430;100.62562944425795;1430;567.13945926379722;1430;0.499893185216834;1430;0.62196722312082275
1440;147.57530442213204;1440;36.756492812891018;1440;121.17069002349925;1440;100.33265175328836;1440;566.78357249195255;1440;0.499893185216834;1440;0.61891537217322312
1450;147.41660817285685;1450;36.854152043214214;1450;120.88991973632008;1450;100.06408886989959;1450;566.50677166940659;1450;0.499893185216834;1450;0.61159092989898378
1460;147.16025269325846;1460;37.073885311441387;1460;120.7556382946257;1460;99.7466963713492;1460;566.1904278722111;1460;0.499893185216834;1460;0.61159092989898378
1470;146.8184453871273;1470;37.098300119022184;1470;120.7312234870449;1470;99.465926084170036;1470;565.794998125717;1470;0.499893185216834;1470;0.61922055726798308
1480;146.84286019470809;1480;37.012848292489394;1480;120.54811243018891;1480;99.258400219733261;1480;565.39956837922284;1480;0.499893185216834;1480;0.62105166783654286
1490;146.75740836817531;1490;37.000640888698996;1490;120.15747550889616;1490;99.087496566667681;1490;565.04368160737829;1490;0.499893185216834;1490;0.60670796838282426
1500;146.50105288857694;1500;37.171544541764575;1500;119.79125339518417;1500;98.9410077211829;1500;564.68779483553362;1500;0.499893185216834;1500;0.61616870632038334
1510;146.20807519760734;1510;37.183751945554974;1510;119.33957945493943;1510;98.709067049165327;1510;564.37145103833825;1510;0.499893185216834;1510;0.61372722556230352
1520;145.92730491042818;1520;37.281411175878169;1520;118.88790551469467;1520;98.477126377147755;1520;564.13419319044181;1520;0.499893185216834;1520;0.61128574480422371
1530;145.81743827631459;1530;37.403485213782162;1530;118.5827204199347;1530;98.403881954405364;1530;563.81784939324655;1530;0.499893185216834;1530;0.6036561174352244
1540;145.67094943082978;1540;37.41569261757256;1540;118.26532792138431;1540;98.403881954405364;1540;563.46196262140188;1540;0.499893185216834;1540;0.61738944669942319
1550;145.5366679891354;1550;37.513351847895748;1550;117.78923917355877;1550;98.330637531662973;1550;563.1060758495571;1550;0.499893185216834;1550;0.61464278084658353
1560;145.35355693227942;1560;37.574388866847741;1560;117.36198004089479;1560;98.391674550614965;1560;562.71064610306314;1560;0.499893185216834;1560;0.60396130252998437
1570;145.06057924130985;1570;37.647633289590139;1570;117.09341715750602;1570;98.477126377147755;1570;562.35475933121836;1570;0.499893185216834;1570;0.609149449140904
1580;144.6821497238075;1580;37.574388866847741;1580;116.61732840968047;1580;98.416089358195762;1580;561.91978661007488;1580;0.499893185216834;1580;0.61525315103610345
1590;144.73097933896909;1590;37.574388866847741;1590;116.28772850733971;1590;98.403881954405364;1590;561.56389983823021;1590;0.499893185216834;1590;0.61616870632038334
1600;144.75539414654989;1600;37.720877712332531;1600;116.00695822016051;1600;98.513748588518951;1600;561.0893841424371;1600;0.499893185216834;1600;0.59999389629810485
1610;144.54786828211311;1610;37.842951750236523;1610;115.76281014435254;1610;98.68465224158453;1610;560.81258331989125;1610;0.499893185216834;1610;0.61128574480422371
1620;144.25489059114355;1620;37.916196172978914;1620;115.51866206854457;1620;98.831141087069312;1620;560.496239522696;1620;0.499893185216834;1620;0.60945463423566393
1630;144.35254982146674;1630;38.001647999511704;1630;115.1890621662038;1630;98.8799707022309;1630;560.17989572550073;1630;0.499893185216834;1630;0.60792870876186411
1640;144.46241645558032;1640;38.087099826044494;1640;114.94491409039583;1640;99.136326181829276;1640;559.86355192830547;1640;0.499893185216834;1640;0.6045716727195044
1650;144.34034241767634;1650;38.074892422254095;1650;114.74959562974945;1650;99.453718680379637;1650;559.38903623251258;1650;0.499893185216834;1650;0.61555833613086341
1660;144.32813501388594;1660;38.099307229834892;1660;114.70076601458786;1660;99.612414929654818;1660;559.07269243531732;1660;0.499893185216834;1660;0.61250648518326367
1670;144.35254982146674;1670;38.196966460158087;1670;114.61531418805507;1670;99.7344889675588;1670;558.67726268882313;1670;0.499893185216834;1670;0.59907834101382484
1680;144.62111270485551;1680;38.196966460158087;1680;114.56648457289347;1680;99.83214819788202;1680;558.36091889162788;1680;0.499893185216834;1680;0.60731833857234419
1690;144.6455275124363;1690;38.221381267738884;1690;114.61531418805507;1690;99.954222235786;1690;558.00503211978321;1690;0.499893185216834;1690;0.61037018951994382
1700;144.6577349162267;1700;38.40449232459487;1700;114.71297341837825;1700;100.22278511917477;1700;557.688688322588;1700;0.499893185216834;1700;0.61037018951994382
1710;144.73097933896909;1710;38.477736747337261;1710;114.87166966765344;1710;100.40589617603078;1710;557.29325857609388;1710;0.499893185216834;1710;0.59724723044526506
1720;144.98733481856746;1720;38.502151554918058;1720;114.99374370555742;1720;100.60121463667716;1720;556.8978288295998;1720;0.499893185216834;1720;0.61037018951994382
1730;145.14603106784264;1730;38.599810785241253;1730;115.05478072450941;1730;100.79653309732353;1730;556.541942057755;1730;0.499893185216834;1730;0.608539078951384
1740;145.21927549058503;1740;38.56318857387005;1740;115.2012695699942;1740;100.79653309732353;1740;556.18605528591036;1740;0.499893185216834;1740;0.60426648762474444
1750;145.42680135502181;1750;38.660847804193246;1750;115.38438062685019;1750;100.85757011627553;1750;555.79062553941617;1750;0.499893185216834;1750;0.6036561174352244
1760;145.56108279671619;1760;38.831751457258825;1760;115.49424726096377;1760;101.11392559587389;1760;555.4347387675715;1760;0.499893185216834;1760;0.61281167027802363
1770;145.7441938535722;1770;38.819544053468427;1770;115.71398052919095;1770;101.33365886410108;1770;555.11839497037613;1770;0.499893185216834;1770;0.61159092989898378
1780;145.89068269905698;1780;38.697470015564441;1780;115.94592120120852;1780;101.29703665272989;1780;554.604336299934;1780;0.499893185216834;1780;0.59724723044526506
1790;146.18366039002655;1790;38.734092226935637;1790;116.17786187322612;1790;101.27262184514909;1790;554.28799250273869;1790;0.499893185216834;1790;0.60792870876186411
1800;146.28131962034973;1800;38.868373668630021;1800;116.28772850733971;1800;101.30924405652028;1800;553.97164870554343;1800;0.499893185216834;1800;0.60762352366710415
1810;146.37897885067292;1810;38.819544053468427;1810;116.3609729300821;1810;101.37028107547228;1810;553.49713300975043;1810;0.499893185216834;1810;0.60640278328806418
1820;146.46443067720571;1820;38.734092226935637;1820;116.66615802484206;1820;101.50456251716666;1820;553.062160288607;1820;0.499893185216834;1820;0.59724723044526506
1830;146.50105288857694;1830;38.758507034516434;1830;116.88589129306925;1830;101.57780693990905;1830;552.74581649141169;1830;0.499893185216834;1830;0.61342204046754356
1840;146.57429731131933;1840;38.758507034516434;1840;117.04458754234443;1840;101.56559953611865;1840;552.3503867449175;1840;0.499893185216834;1840;0.61037018951994382
1850;146.67195654164252;1850;38.843958861049224;1850;117.25211340678121;1850;101.39469588305307;1850;551.994499973073;1850;0.499893185216834;1850;0.60060426648762477
