Name;Scope Project1;
File;C:\Users\Tobno\Desktop\CBV_Mapping\Main\pOpen-40.csv;
Starttime of export;134223608746160000;mandag 4. mai 2026;11:34:34.616
Endtime of export;134223608989560000;mandag 4. mai 2026;11:34:58.956


Name;fPresSupply_bar;Name;fPres2A_bar;Name;fPres2B_bar;Name;fPresCylMain_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V

0;151.34739219336529;0;0;0;0.13428144169438766;0;27.222510452589493;0;593.79142417749983;0;5.00015259254738;0;5.0050355540635394
10;151.22531815546131;10;0;10;0.14648884548478652;10;27.1492660298471;10;593.79142417749983;10;5.00015259254738;10;5.0050355540635394
20;151.13986632892849;20;0;20;0.17090365306558428;20;27.246925260170297;20;593.79142417749983;20;5.00015259254738;20;5.0056459242530593
30;151.12765892513809;30;0;30;0.15869624927518539;30;27.356791894283884;30;593.79142417749983;30;5.00015259254738;30;5.0056459242530593
40;151.16428113650929;40;0;40;0.15869624927518539;40;27.368999298074282;40;593.75188120285043;40;5.00015259254738;40;5.0053407391582994
50;151.22531815546131;50;0;50;0.17090365306558428;50;27.381206701864681;50;593.75188120285043;50;5.00015259254738;50;5.0050355540635394
60;151.16428113650929;60;0;60;0.17090365306558428;60;27.356791894283884;60;593.87051012679865;60;5.00015259254738;60;5.0059511093478193
70;151.0910367137669;70;0;70;0.17090365306558428;70;27.381206701864681;70;593.87051012679865;70;5.00015259254738;70;5.0050355540635394
80;151.12765892513809;80;0;80;0.15869624927518539;80;27.405621509445478;80;593.79142417749983;80;5.00015259254738;80;5.0050355540635394
90;151.22531815546131;90;0;90;0.17090365306558428;90;27.356791894283884;90;593.79142417749983;90;5.00015259254738;90;5.0050355540635394
100;151.2741477706229;100;0;100;0.17090365306558428;100;27.381206701864681;100;593.87051012679865;100;5.00015259254738;100;5.0053407391582994
110;151.2741477706229;110;0;110;0.15869624927518539;110;27.356791894283884;110;593.79142417749983;110;5.00015259254738;110;5.0047303689687794
120;151.20090334788051;120;0;120;0.15869624927518539;120;27.283547471541493;120;593.79142417749983;120;5.00015259254738;120;5.0047303689687794
130;151.13986632892849;130;0;130;0.17090365306558428;130;27.222510452589493;130;593.87051012679865;130;5.00015259254738;130;5.0056459242530593
140;151.11545152134769;140;0;140;0.18311105685598317;140;27.271340067751094;140;593.79142417749983;140;5.00015259254738;140;5.0053407391582994
150;151.11545152134769;150;0;150;0.18311105685598317;150;27.356791894283884;150;593.79142417749983;150;5.00015259254738;150;5.0062562944425792
160;151.20090334788051;160;0;160;0.15869624927518539;160;27.381206701864681;160;593.79142417749983;160;5.00015259254738;160;5.0059511093478193
170;151.23752555925171;170;0;170;0.14648884548478652;170;27.405621509445478;170;593.75188120285043;170;5.00015259254738;170;5.0059511093478193
180;151.16428113650929;180;0;180;0.15869624927518539;180;27.332377086703087;180;593.75188120285043;180;5.00015259254738;180;5.0053407391582994
190;151.12765892513809;190;0;190;0.17090365306558428;190;27.368999298074282;190;593.79142417749983;190;5.00015259254738;190;5.0059511093478193
200;151.16428113650929;200;0;200;0.17090365306558428;200;27.185888241218297;200;593.75188120285043;200;5.00015259254738;200;5.0053407391582994
210;151.22531815546131;210;0;210;0.15869624927518539;210;27.124851222266305;210;593.79142417749983;210;5.00015259254738;210;5.0050355540635394
220;151.20090334788051;220;0;220;0.17090365306558428;220;27.271340067751094;220;593.87051012679865;220;5.00015259254738;220;5.0062562944425792
230;151.11545152134769;230;0;230;0.17090365306558428;230;27.271340067751094;230;593.79142417749983;230;5.00015259254738;230;5.0059511093478193
240;151.12765892513809;240;0;240;0.15869624927518539;240;27.295754875331891;240;593.79142417749983;240;5.00015259254738;240;5.0056459242530593
250;151.11545152134769;250;0;250;0.17090365306558428;250;27.271340067751094;250;593.87051012679865;250;5.00015259254738;250;5.0053407391582994
260;151.11545152134769;260;0;260;0.15869624927518539;260;27.283547471541493;260;593.87051012679865;260;5.00015259254738;260;5.0053407391582994
270;151.18869594409011;270;0;270;0.13428144169438766;270;27.30796227912229;270;593.87051012679865;270;5.00015259254738;270;5.0050355540635394
280;151.24973296304211;280;0;280;0.14648884548478652;280;27.283547471541493;280;593.75188120285043;280;4.9552903836176645;280;5.0053407391582994
290;151.2985625782037;290;0;290;0.17090365306558428;290;27.320169682912688;290;593.712338228201;290;4.9101229895931882;290;5.0053407391582994
300;151.23752555925171;300;0;300;0.17090365306558428;300;27.368999298074282;300;593.79142417749983;300;4.8652607806634727;300;5.0056459242530593
310;151.0666219061861;310;0;310;0.14648884548478652;310;27.368999298074282;310;593.79142417749983;310;4.8200933866389963;310;5.0053407391582994
320;151.0544145023957;320;0;320;0.14648884548478652;320;27.295754875331891;320;593.79142417749983;320;4.77523117770928;320;5.0050355540635394
330;151.15207373271889;330;0;330;0.15869624927518539;330;27.1736808374279;330;593.79142417749983;330;4.7300637836848045;330;5.0062562944425792
340;151.20090334788051;340;0;340;0.15869624927518539;340;27.112643818475906;340;593.75188120285043;340;4.685201574755089;340;5.0062562944425792
350;151.3107699819941;350;0;350;0.15869624927518539;350;27.271340067751094;350;593.75188120285043;350;4.6400341807306136;350;5.0071718497268591
360;151.3107699819941;360;0;360;0.15869624927518539;360;27.356791894283884;360;593.79142417749983;360;4.5951719718008972;360;5.0068666646320992
370;151.15207373271889;370;0;370;0.17090365306558428;370;27.271340067751094;370;593.87051012679865;370;4.5500045777764218;370;5.0077822199163791
380;151.0544145023957;380;0;380;0.18311105685598317;380;27.320169682912688;380;593.79142417749983;380;4.5051423688467054;380;5.0022888882107
390;151.0544145023957;390;0;390;0.18311105685598317;390;27.393414105655079;390;593.79142417749983;390;4.460280159916989;390;4.9952696310312206
400;151.11545152134769;400;0;400;0.18311105685598317;400;27.30796227912229;400;593.87051012679865;400;4.4151127658925136;400;4.9934385204626608
410;151.22531815546131;410;0;410;0.17090365306558428;410;27.222510452589493;410;593.79142417749983;410;4.3702505569627981;410;4.9925229651783809
420;151.39622180852689;420;0;420;0.17090365306558428;420;27.283547471541493;420;593.79142417749983;420;4.3250831629383217;420;4.9934385204626608
430;151.2741477706229;430;0;430;0.17090365306558428;430;27.283547471541493;430;593.79142417749983;430;4.2802209540086062;430;4.9931333353679008
440;151.0910367137669;440;0;440;0.17090365306558428;440;27.295754875331891;440;593.79142417749983;440;4.2350535599841308;440;4.9943540757469407
450;151.0422070986053;450;0;450;0.18311105685598317;450;27.30796227912229;450;593.87051012679865;450;4.1901913510544144;450;4.9949644459364606
460;151.00558488723411;460;0;460;0.17090365306558428;460;27.271340067751094;460;593.87051012679865;460;4.1450239570299381;460;4.9958800012207405
470;151.12765892513809;470;0;470;0.17090365306558428;470;27.368999298074282;470;593.87051012679865;470;4.1001617481002226;470;4.9958800012207405
480;151.15207373271889;480;0;480;0.20752586443678089;480;27.393414105655079;480;593.910053101448;480;4.0549943540757472;480;4.9961851863155005
490;151.12765892513809;490;0;490;0.20752586443678089;490;27.381206701864681;490;593.910053101448;490;4.0101321451460308;490;4.9949644459364606
500;151.1032441175573;500;0;500;0.18311105685598317;500;27.356791894283884;500;593.910053101448;500;3.9652699362163153;500;4.9943540757469407
510;151.1032441175573;510;0.012207403790398877;510;0.18311105685598317;510;27.393414105655079;510;593.87051012679865;510;3.9201025421918394;510;4.9943540757469407
520;151.0422070986053;520;0;520;0.15869624927518539;520;27.283547471541493;520;593.79142417749983;520;3.8752403332621235;520;4.9879451887569806
530;151.18869594409011;530;0;530;0.17090365306558428;530;27.30796227912229;530;593.910053101448;530;3.8300729392376476;530;4.9696340830713828
540;151.0544145023957;540;0;540;0.17090365306558428;540;27.478865932187873;540;593.94959607609746;540;3.7852107303079316;540;4.9330118717001863
550;150.88351084933012;550;0;550;0.18311105685598317;550;27.442243720816677;550;593.910053101448;550;3.7400433362834558;550;4.8661763359477526
560;150.85909604174932;560;0;560;0.17090365306558428;560;27.283547471541493;560;593.910053101448;560;3.69518112735374;560;4.77462080751976
570;150.88351084933012;570;0;570;0.17090365306558428;570;27.1492660298471;570;593.910053101448;570;3.6500137333292644;570;4.6336252937406535
580;150.88351084933012;580;0;580;0.20752586443678089;580;27.234717856379891;580;593.87051012679865;580;3.6051515243995484;580;4.4874416333506275
590;150.96896267586291;590;0.012207403790398877;590;0.18311105685598317;590;27.393414105655079;590;593.87051012679865;590;3.5599841303750726;590;4.363841669972838
600;150.88351084933012;600;0;600;0.15869624927518539;600;27.356791894283884;600;593.910053101448;600;3.5151219214453566;600;4.2298654133732114
610;150.87130344553972;610;0;610;0.17090365306558428;610;27.246925260170297;610;593.94959607609746;610;3.4699545274208807;610;4.12762840662862
620;151.0544145023957;620;0;620;0.18311105685598317;620;27.246925260170297;620;593.989139050747;620;3.4250923184911648;620;4.0568254646443069
630;150.57832575457016;630;0;630;0.20752586443678089;630;27.222510452589493;630;593.910053101448;630;3.3802301095614489;630;4.0006714072084719
640;150.18768883327738;640;0;640;0.32959990234076969;640;27.234717856379891;640;593.910053101448;640;3.3350627155369734;640;3.9341410565507977
650;149.80925931577502;650;0;650;0.52491836298715167;650;27.320169682912688;650;593.87051012679865;650;3.290200506607257;650;3.882564775536363
660;149.89471114230781;660;0.012207403790398877;660;0.85451826532792141;660;27.381206701864681;660;593.87051012679865;660;3.2450331125827816;660;3.8718832972197639
670;149.49186681722463;670;0;670;1.5625476851710562;670;27.356791894283884;670;593.910053101448;670;3.2001709036530657;670;3.8502151554918056
680;149.46745200964384;680;0;680;2.5513473921933656;680;27.283547471541493;680;593.910053101448;680;3.1550035096285898;680;3.8245796075319682
690;149.07681508835108;690;0;690;3.6133915219580675;690;27.625354777672655;690;593.87051012679865;690;3.1101413006988738;690;3.7842951750236518
700;148.23450422681356;700;0;700;5.0904873805963327;700;28.162480544450208;700;593.79142417749983;700;3.064973906674398;700;3.7052522354808195
710;147.30674153874327;710;0;710;7.2634052552873323;710;28.931546983245337;710;593.910053101448;710;3.0201116977446825;710;3.6225470748008664
720;146.8306527909177;720;0;720;9.55839716788232;720;29.932554094058045;720;593.910053101448;720;2.999969481490524;720;3.5825678273873103
730;146.70857875301371;730;0;730;12.060914944914089;730;30.823694570757166;730;593.910053101448;730;2.999969481490524;730;3.5572374645222329
740;146.09820856349376;740;0.012207403790398877;740;14.917447431867428;740;31.861323892941069;740;593.87051012679865;740;2.999969481490524;740;3.5010834070863979
750;145.54887539292579;750;0;750;18.213446455275125;750;33.143101290932954;750;593.75188120285043;750;2.999969481490524;750;3.4388256477553636
760;145.12161626026185;760;0;760;21.753593554490795;760;34.742271187475204;760;593.712338228201;760;2.999969481490524;760;3.3960997344889678
770;145.18265327921384;770;0;770;24.964140751365704;770;36.329233680227055;770;593.75188120285043;770;2.999969481490524;770;3.4012878810998872
780;144.87746818445387;780;0;780;28.199102755821404;780;37.757499923703726;780;593.712338228201;780;2.999969481490524;780;3.395184179204688
790;145.07278664510025;790;0.012207403790398877;790;31.397442548905914;790;39.405499435407577;790;593.63325227890221;790;2.999969481490524;790;3.3869441816461681
800;145.12161626026185;800;0.012207403790398877;800;34.449293496505632;800;41.016876735740226;800;593.5937093042528;800;2.999969481490524;800;3.3814508499404887
810;144.77980895413069;810;0;810;37.659840693380538;810;42.555009613330483;810;593.43553740565517;810;2.999969481490524;810;3.3573412274544512
820;144.81643116550188;820;0;820;40.907010101626639;820;44.361705374309516;820;593.39599443100576;820;2.999969481490524;820;3.3289590136417733
830;145.12161626026185;830;0;830;43.751335184789575;830;46.363719595934931;830;593.316908481707;830;2.999969481490524;830;3.3121738334299753
840;145.80523087252419;840;0;840;46.498001037629322;840;48.463393047883542;840;593.316908481707;840;2.999969481490524;840;3.3176671651356546
850;146.03717154454176;850;0;850;49.269081698049874;850;50.440992461928161;850;593.27736550705754;850;2.999969481490524;850;3.3014923551133761
860;146.35456404309213;860;0;860;52.211066011536;860;52.516251106295961;860;593.15873658310932;860;2.999969481490524;860;3.2764671773430587
870;146.64754173406172;870;0;870;55.128635517441325;870;54.628131962034978;870;593.0796506338105;870;2.999969481490524;870;3.2560197759941407
880;147.30674153874327;880;0;880;57.6189458906827;880;56.74001281777398;880;593.00056468451169;880;2.999969481490524;880;3.26181829279458
890;147.880489516892;890;0.012207403790398877;890;60.158085879085668;890;59.035004730368968;890;592.96102170986228;890;2.999969481490524;890;3.2544938505203409
900;148.50306711020232;900;0.10986663411358989;900;62.623981444746235;900;61.354411450544752;900;592.76330683661524;900;2.999969481490524;900;3.2407605212561421
