Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Jib\K15.csv;
Starttime of export;134222770631170000;søndag 3. mai 2026;12:17:43.117
Endtime of export;134222771072570000;søndag 3. mai 2026;12:18:27.257


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
1040;0.3501304686862543;1040;0.34883218149080147;1040;0;1040;0;1040;0.0011340168893592864;1040;0.0012982871954528297;1040;0
1050;0.3501304686862543;1050;0.34883218149080147;1050;0;1050;0;1050;0.0011340168893592864;1050;0.0012982871954528297;1050;0
1060;0.3501304686862543;1060;0.34875311080715909;1060;0;1060;0;1060;0.0011340168893592864;1060;0.0012982871954528297;1060;0
1070;0.3501304686862543;1070;0.34871357546533788;1070;0;1070;0;1070;0.0011340168893592864;1070;0.0012982871954528297;1070;0
1080;0.3501304686862543;1080;0.34875311080715909;1080;0;1080;0;1080;0.0011340168893592864;1080;0.0012982871954528297;1080;0
1090;0.3501304686862543;1090;0.34883218149080147;1090;0;1090;0;1090;0.0011340168893592864;1090;0.0012982871954528297;1090;0
1100;0.3501304686862543;1100;0.34883218149080147;1100;0;1100;0;1100;0.0011340168893592864;1100;0.0012982871954528297;1100;0
1110;0.3501304686862543;1110;0.34883218149080147;1110;0;1110;0;1110;0.0011340168893592864;1110;0.0012982871954528297;1110;0
1120;0.3501304686862543;1120;0.34875311080715909;1120;0;1120;0;1120;0.0011340168893592864;1120;0.0012982871954528297;1120;0
1130;0.3501304686862543;1130;0.34883218149080147;1130;0;1130;0;1130;0.0011340168893592864;1130;0.0012982871954528297;1130;0
1140;0.3501304686862543;1140;0.34875311080715909;1140;0;1140;0;1140;0.0011340168893592864;1140;0.0012982871954528297;1140;0
1150;0.3501304686862543;1150;0.34875311080715909;1150;0;1150;0;1150;0.0011340168893592864;1150;0.0012982871954528297;1150;0
1160;0.3501304686862543;1160;0.34883218149080147;1160;0;1160;0;1160;0.0011340168893592864;1160;0.0012982871954528297;1160;0
1170;0.3501304686862543;1170;0.34871357546533788;1170;0;1170;0;1170;0.0011340168893592864;1170;0.0012982871954528297;1170;0
1180;0.3501304686862543;1180;0.34867404012351677;1180;0;1180;0;1180;0.0011340168893592864;1180;0.0012982871954528297;1180;0
1190;0.3501304686862543;1190;0.34867404012351677;1190;0;1190;0;1190;0.0011340168893592864;1190;0.0012982871954528297;1190;0
1200;0.3501304686862543;1200;0.34871357546533788;1200;0;1200;0;1200;0.0011340168893592864;1200;0.0012982871954528297;1200;0
1210;0.3501304686862543;1210;0.34875311080715909;1210;0;1210;0;1210;0.0011340168893592864;1210;0.0012982871954528297;1210;0
1220;0.3501304686862543;1220;0.34883218149080147;1220;0;1220;0;1220;0.0011340168893592864;1220;0.0012982871954528297;1220;0
1230;0.3501304686862543;1230;0.34883218149080147;1230;0;1230;0;1230;0.0011340168893592864;1230;0.0012982871954528297;1230;0
1240;0.3501304686862543;1240;0.34883218149080147;1240;0;1240;0;1240;0.0011340168893592864;1240;0.0012982871954528297;1240;0
1250;0.3501304686862543;1250;0.34875311080715909;1250;0;1250;0;1250;0.0011340168893592864;1250;0.0012982871954528297;1250;0
1260;0.3501304686862543;1260;0.34875311080715909;1260;0;1260;0;1260;0.0011340168893592864;1260;0.0012982871954528297;1260;0
1270;0.3501304686862543;1270;0.34883218149080147;1270;0;1270;0;1270;0.0011340168893592864;1270;0.0012982871954528297;1270;0
1280;0.3501304686862543;1280;0.34875311080715909;1280;0;1280;0;1280;0.0011340168893592864;1280;0.0012982871954528297;1280;0
1290;0.3501304686862543;1290;0.34867404012351677;1290;0;1290;0;1290;0.0011340168893592864;1290;0.0012982871954528297;1290;0
1300;0.3501304686862543;1300;0.34867404012351677;1300;0;1300;0;1300;0.0011340168893592864;1300;0.0012982871954528297;1300;0
1310;0.3501304686862543;1310;0.34871357546533788;1310;0;1310;0;1310;0.0011340168893592864;1310;0.0012982871954528297;1310;0
1320;0.3501304686862543;1320;0.34875311080715909;1320;0;1320;0;1320;0.0011340168893592864;1320;0.0012982871954528297;1320;0
1330;0.3501304686862543;1330;0.34883218149080147;1330;0;1330;0;1330;0.0011340168893592864;1330;0.0012982871954528297;1330;0
1340;0.3501304686862543;1340;0.34883218149080147;1340;0;1340;0;1340;0.0011340168893592864;1340;0.0012982871954528297;1340;0
1350;0.3501304686862543;1350;0.34883218149080147;1350;0;1350;0;1350;0.0011340168893592864;1350;0.0012982871954528297;1350;0
1360;0.3501304686862543;1360;0.34883218149080147;1360;0;1360;0;1360;0.0011340168893592864;1360;0.0012982871954528297;1360;0
1370;0.3501304686862543;1370;0.34883218149080147;1370;0;1370;0;1370;0.0011340168893592864;1370;0.0012982871954528297;1370;0
1380;0.3501304686862543;1380;0.34875311080715909;1380;0;1380;0;1380;0.0011340168893592864;1380;0.0012982871954528297;1380;0
1390;0.3501304686862543;1390;0.34883218149080147;1390;0;1390;0;1390;0.0011340168893592864;1390;0.0012982871954528297;1390;0
1400;0.3501304686862543;1400;0.34875311080715909;1400;0;1400;0;1400;0.0011340168893592864;1400;0.0012982871954528297;1400;0
1410;0.3501304686862543;1410;0.34871357546533788;1410;0;1410;0;1410;0.0011340168893592864;1410;0.0012982871954528297;1410;0
1420;0.3501304686862543;1420;0.34875311080715909;1420;0;1420;0;1420;0.0011340168893592864;1420;0.0012982871954528297;1420;0
1430;0.3501304686862543;1430;0.34883218149080147;1430;0;1430;0;1430;0.0011340168893592864;1430;0.0012982871954528297;1430;0
1440;0.3501304686862543;1440;0.34883218149080147;1440;0;1440;0;1440;0.0011340168893592864;1440;0.0012982871954528297;1440;0
1450;0.3501304686862543;1450;0.34875311080715909;1450;0;1450;0;1450;0.0011340168893592864;1450;0.0012982871954528297;1450;0
1460;0.3501304686862543;1460;0.34883218149080147;1460;0;1460;0;1460;0.0011340168893592864;1460;0.0012982871954528297;1460;0
1470;0.3501304686862543;1470;0.34887171683262258;1470;0;1470;0;1470;0.0011340168893592864;1470;0.0012982871954528297;1470;0
1480;0.3501304686862543;1480;0.34887171683262258;1480;0;1480;0;1480;0.0011340168893592864;1480;0.0012982871954528297;1480;0
1490;0.3501304686862543;1490;0.34887171683262258;1490;0;1490;0;1490;0.0011340168893592864;1490;0.0012982871954528297;1490;0
1500;0.3501304686862543;1500;0.34883218149080147;1500;0;1500;0;1500;0.0011340168893592864;1500;0.0012982871954528297;1500;0
1510;0.3501304686862543;1510;0.34875311080715909;1510;0;1510;0;1510;0.0011340168893592864;1510;0.0012982871954528297;1510;0
1520;0.3501304686862543;1520;0.34875311080715909;1520;0;1520;0;1520;0.0011340168893592864;1520;0.0012982871954528297;1520;0
1530;0.3501304686862543;1530;0.34883218149080147;1530;0;1530;0;1530;0.0011340168893592864;1530;0.0012982871954528297;1530;0
1540;0.3501304686862543;1540;0.34883218149080147;1540;0;1540;0;1540;0.0011340168893592864;1540;0.0012982871954528297;1540;0
1550;0.3501304686862543;1550;0.34871357546533788;1550;0;1550;0;1550;0.0011340168893592864;1550;0.0012982871954528297;1550;0
1560;0.3501304686862543;1560;0.34875311080715909;1560;0;1560;0;1560;0.0011340168893592864;1560;0.0012982871954528297;1560;0
1570;0.3501304686862543;1570;0.34883218149080147;1570;0;1570;0;1570;0.0011340168893592864;1570;0.0012982871954528297;1570;0
1580;0.3501304686862543;1580;0.34883218149080147;1580;0;1580;0;1580;0.0011340168893592864;1580;0.0012982871954528297;1580;0
1590;0.3501304686862543;1590;0.34883218149080147;1590;0;1590;0;1590;0.0011340168893592864;1590;0.0012982871954528297;1590;0
1600;0.3501304686862543;1600;0.34875311080715909;1600;0;1600;0;1600;0.0011340168893592864;1600;0.0012982871954528297;1600;0
1610;0.3501304686862543;1610;0.34875311080715909;1610;0;1610;0;1610;0.0011340168893592864;1610;0.0012982871954528297;1610;0
1620;0.3501304686862543;1620;0.34875311080715909;1620;0;1620;0;1620;0.0011340168893592864;1620;0.0012982871954528297;1620;0
1630;0.3501304686862543;1630;0.34883218149080147;1630;0;1630;0;1630;0.0011340168893592864;1630;0.0012982871954528297;1630;0
1640;0.3501304686862543;1640;0.34883218149080147;1640;0;1640;0;1640;0.0011340168893592864;1640;0.0012982871954528297;1640;0
1650;0.3501304686862543;1650;0.34883218149080147;1650;0;1650;0;1650;0.0011340168893592864;1650;0.0012982871954528297;1650;0
1660;0.3501304686862543;1660;0.34883218149080147;1660;0;1660;0;1660;0.0011340168893592864;1660;0.0012982871954528297;1660;0
1670;0.3501304686862543;1670;0.34875311080715909;1670;0;1670;0;1670;0.0011340168893592864;1670;0.0012982871954528297;1670;0
1680;0.3501304686862543;1680;0.34883218149080147;1680;0;1680;0;1680;0.0011340168893592864;1680;0.0012982871954528297;1680;0
1690;0.3501304686862543;1690;0.34883218149080147;1690;0;1690;0;1690;0.0011340168893592864;1690;0.0012982871954528297;1690;0
1700;0.3501304686862543;1700;0.34875311080715909;1700;0;1700;0;1700;0.0011340168893592864;1700;0.0012982871954528297;1700;0
1710;0.3501304686862543;1710;0.34875311080715909;1710;0;1710;0;1710;0.0011340168893592864;1710;0.0012982871954528297;1710;0
1720;0.3501304686862543;1720;0.34875311080715909;1720;0;1720;0;1720;0.0011340168893592864;1720;0.0012982871954528297;1720;0
1730;0.3501304686862543;1730;0.34883218149080147;1730;0;1730;0;1730;0.0011340168893592864;1730;0.0012982871954528297;1730;0
1740;0.3501304686862543;1740;0.34883218149080147;1740;0;1740;0;1740;0.0011340168893592864;1740;0.0012982871954528297;1740;0
1750;0.3501304686862543;1750;0.34883218149080147;1750;0;1750;0;1750;0.0011340168893592864;1750;0.0012982871954528297;1750;0
1760;0.3501304686862543;1760;0.34875311080715909;1760;0;1760;0;1760;0.0011340168893592864;1760;0.0012982871954528297;1760;0
1770;0.3501304686862543;1770;0.34883218149080147;1770;0;1770;0;1770;0.0011340168893592864;1770;0.0012982871954528297;1770;0
1780;0.3501304686862543;1780;0.34883218149080147;1780;0;1780;0;1780;0.0011340168893592864;1780;0.0012982871954528297;1780;0
1790;0.3501304686862543;1790;0.34875311080715909;1790;0;1790;0;1790;0.0011340168893592864;1790;0.0012982871954528297;1790;0
1800;0.3501304686862543;1800;0.34875311080715909;1800;0;1800;0;1800;0.0011340168893592864;1800;0.0012982871954528297;1800;0
1810;0.3501304686862543;1810;0.34875311080715909;1810;0;1810;0;1810;0.0011340168893592864;1810;0.0012982871954528297;1810;0
1820;0.3501304686862543;1820;0.34883218149080147;1820;0;1820;0;1820;0.0011340168893592864;1820;0.0012982871954528297;1820;0
1830;0.3501304686862543;1830;0.34883218149080147;1830;0;1830;0;1830;0.0011340168893592864;1830;0.0012982871954528297;1830;0
1840;0.3501304686862543;1840;0.34883218149080147;1840;0;1840;0;1840;0.0011340168893592864;1840;0.0012982871954528297;1840;0
1850;0.3501304686862543;1850;0.34883218149080147;1850;0;1850;0;1850;0.0011340168893592864;1850;0.0012982871954528297;1850;0
1860;0.3501304686862543;1860;0.34883218149080147;1860;0;1860;0;1860;0.0011340168893592864;1860;0.0012982871954528297;1860;0
1870;0.3501304686862543;1870;0.34875311080715909;1870;0;1870;0;1870;0.0011340168893592864;1870;0.0012982871954528297;1870;0
1880;0.3501304686862543;1880;0.34883218149080147;1880;0;1880;0;1880;0.0011340168893592864;1880;0.0012982871954528297;1880;0
1890;0.3501304686862543;1890;0.34883218149080147;1890;0;1890;0;1890;0.0011340168893592864;1890;0.0012982871954528297;1890;0
1900;0.3501304686862543;1900;0.34887171683262258;1900;0;1900;0;1900;0.0011340168893592864;1900;0.0012982871954528297;1900;0
1910;0.3501304686862543;1910;0.34883218149080147;1910;0;1910;0;1910;0.0011340168893592864;1910;0.0012982871954528297;1910;0
1920;0.3501304686862543;1920;0.34883218149080147;1920;0;1920;0;1920;0.0011340168893592864;1920;0.0012982871954528297;1920;0
1930;0.3501304686862543;1930;0.34883218149080147;1930;0;1930;0;1930;0.0011340168893592864;1930;0.0012982871954528297;1930;0
1940;0.3501304686862543;1940;0.34883218149080147;1940;0;1940;0;1940;0.0011340168893592864;1940;0.0012982871954528297;1940;0
