Name;Scope Project1;
File;C:\Users\Tobno\Desktop\CBV_Mapping\Jib\NedPOPEN-40.csv;
Starttime of export;134223616314660000;mandag 4. mai 2026;11:47:11.466
Endtime of export;134223616690060000;mandag 4. mai 2026;11:47:49.006


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_mm;Name;fValve1_V;Name;fSensor1_V;Name;fPresCyl1A_bar;Name;fPresCyl1B_bar
970;147.34336375011446;970;32.203131199072239;970;134.17157506027405;970;855;970;2.999969481490524;970;3.4141056550798061;970;111.89306314279609;970;130.13092440565202
980;147.41660817285685;980;31.946775719473862;980;137.78496658223213;980;855;980;2.999969481490524;980;3.3915219580675684;980;107.33970152897732;980;134.06170842616046
990;147.62413403729363;990;32.044434949797051;990;140.44618060853909;990;855;990;2.999969481490524;990;3.36710715048677;990;102.43232520523698;990;136.57643360698265
1000;148.16125980407116;1000;31.788079470198678;1000;142.79000213629567;1000;855;1000;2.999969481490524;1000;3.3460493789483321;1000;97.293008209479055;1000;138.83480330820643
1010;148.36878566850794;1010;31.28757591479232;1010;144.14502395702996;1010;855;1010;2.999969481490524;1010;3.3164464247566148;1010;92.190313425092327;1010;140.23865474410232
1020;148.88149662770471;1020;30.372020630512409;1020;145.30472731711782;1020;855;1020;2.999969481490524;1020;3.290810876796777;1020;87.282937101351948;1020;141.41056550798058
1030;149.34537797173985;1030;29.712820825830867;1030;146.63533433027132;1030;855;1030;2.999969481490524;1030;3.2541886654255809;1030;82.265694143498038;1030;142.83883175145726
1040;149.84588152714622;1040;28.724021118808558;1040;145.80523087252419;1040;855;1040;2.999969481490524;1040;3.2227546006653034;1040;77.468184453871274;1040;141.64250617999815
1050;150.0167851802118;1050;26.538895840327157;1050;139.60386974700157;1050;855;1050;2.999969481490524;1050;3.1803338724936676;1050;73.561815240943631;1050;134.8673970763268
1060;149.44303720206304;1060;23.389385662404251;1060;131.29062776573991;1060;855;1060;2.999969481490524;1060;3.14981536301767;1060;70.790734580523079;1060;126.28559221167639
