Name;Scope Project1;
File;C:\Users\Tobno\Desktop\CBV_Mapping\Jib\Crack2.csv;
Starttime of export;134223614525160000;mandag 4. mai 2026;11:44:12.516
Endtime of export;134223614717560000;mandag 4. mai 2026;11:44:31.756


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_mm;Name;fValve1_V;Name;fSensor1_V;Name;fPresCyl1A_bar;Name;fPresCyl1B_bar
1340;151.0299996948149;1340;55.580309457686084;1340;18.506424146244697;1340;820.80509215202665;1340;4.8762474440748313;1340;4.968108157597583;1340;62.550737022003844;1340;95.364238410596016
1350;150.96896267586291;1350;55.61693166905728;1350;18.555253761406291;1350;820.76555681020545;1350;4.8750267036957915;1350;4.9662770470290232;1350;62.50190740684225;1350;95.400860621967212
1360;151.0299996948149;1360;55.714590899380475;1360;18.628498184148686;1360;820.80509215202665;1360;4.8741111484115116;1360;4.9668874172185431;1360;62.550737022003844;1360;95.376445814386415
1370;151.0910367137669;1370;55.67796868800928;1370;18.701742606891081;1370;820.84462749384784;1370;4.8731955931272317;1370;4.9684133426923429;1370;62.623981444746235;1370;95.4496902371288
1380;151.0544145023957;1380;55.690176091799678;1380;18.713950010681479;1380;820.92369817749022;1380;4.8722800378429518;1380;4.9687185277871029;1380;62.587359233375039;1380;95.53514206366161
1390;151.0299996948149;1390;55.690176091799678;1390;18.726157414471878;1390;820.84462749384784;1390;4.871059297463912;1390;4.9671926023133031;1390;62.623981444746235;1390;95.4741050447096
1400;151.11545152134769;1400;55.629139072847678;1400;18.67732779931028;1400;820.92369817749022;1400;4.8701437421796321;1400;4.968108157597583;1400;62.648396252327032;1400;95.4618976409192
1410;151.11545152134769;1410;55.61693166905728;1410;18.604083376567889;1410;820.80509215202665;1410;4.8692281868953522;1410;4.968108157597583;1410;62.611774040955837;1410;95.41306802575761
1420;151.13986632892849;1420;55.604724265266881;1420;18.665120395519882;1420;820.72602146838437;1420;4.8680074465163123;1420;4.968108157597583;1420;62.611774040955837;1420;95.4496902371288
1430;151.20090334788051;1430;55.53147984252449;1430;18.750572222052675;1430;820.76555681020545;1430;4.8670918912320325;1430;4.968108157597583;1430;62.587359233375039;1430;95.4863124485
1440;151.0422070986053;1440;55.519272438734092;1440;18.774987029633472;1440;820.72602146838437;1440;4.8661763359477526;1440;4.967497787408063;1440;62.587359233375039;1440;95.4985198522904
1450;150.94454786828211;1450;55.592516861476483;1450;18.665120395519882;1450;820.76555681020545;1450;4.8652607806634727;1450;4.968108157597583;1450;62.672811059907829;1450;95.4618976409192
1460;150.96896267586291;1460;55.61693166905728;1460;18.579668568987088;1460;820.80509215202665;1460;4.8640400402844328;1460;4.9687185277871029;1460;62.69722586748864;1460;95.388653218176813
1470;151.0422070986053;1470;55.507065034943693;1470;18.604083376567889;1470;820.80509215202665;1470;4.8631244850001529;1470;4.9684133426923429;1470;62.587359233375039;1470;95.400860621967212
1480;151.1032441175573;1480;55.4460280159917;1480;18.713950010681479;1480;820.84462749384784;1480;4.862208929715873;1480;4.9671926023133031;1480;62.562944425794242;1480;95.41306802575761
1490;151.0666219061861;1490;55.568102053895686;1490;18.787194433423871;1490;820.80509215202665;1490;4.8612933744315932;1490;4.9684133426923429;1490;62.477492599261453;1490;95.388653218176813
1500;151.0299996948149;1500;55.580309457686084;1500;18.860438856166265;1500;820.80509215202665;1500;4.8600726340525533;1500;4.9687185277871029;1500;62.526322214423047;1500;95.41306802575761
1510;151.12765892513809;1510;55.592516861476483;1510;18.811609241004671;1510;820.80509215202665;1510;4.8591570787682734;1510;4.9684133426923429;1510;62.562944425794242;1510;95.4618976409192
1520;151.0666219061861;1520;55.53147984252449;1520;18.750572222052675;1520;820.76555681020545;1520;4.8582415234839935;1520;4.968108157597583;1520;62.526322214423047;1520;95.4863124485
