file_name,u_percent,uSensor_V,uValve_V,ps_bar,pa_bar,pb_bar,dp_bar,x_m,xdot_mps,Q_m3ps,Ad_m2
5prosent.csv,5,5.1417844037453,5.25009918515581,150.151088227931,0.000280878317301213,0.174771131434578,150.150807349613,0.0892712890838225,0,0,0
10prosent.csv,10,5.39552667476207,5.5000457777642,149.178513266813,0.0041838431388459,0.192148882510893,149.174329423674,0.088872109083731,0,0,0
15prosent.csv,15,5.64420718952502,5.74999237037264,149.144448555966,2.76332387259539,0.193220313119907,146.381124683371,0.0888804648472216,0,0,0
20prosent.csv,20,5.89237244001389,6.00024414807581,149.257957209112,2.76811938053333,0.190120469354986,146.489837828579,0.0888557006607288,0,0,0
25prosent.csv,25,6.14323363741898,6.25019074068425,149.068701722062,68.4031188048967,0.255981936030739,80.6655829171654,0.0911033675557386,0.000527239661992489,1.06007823922993e-05,1.20228733545412e-07
30prosent.csv,30,6.39201302862914,6.50013733329264,148.602245863515,68.6379802637013,1.23439901265152,79.9642655998134,0.104358016762148,0.00289981814095702,5.83043031576127e-05,6.64151447712598e-07
35prosent.csv,35,6.64462615560295,6.75008392590106,147.937528121501,67.456301819246,2.6210666822904,80.4812263022551,0.141817338532311,0.006063256112908,0.000121908997511329,1.38421311084722e-06
40prosent.csv,40,6.89366015471548,7.00003051850946,147.225687665765,66.254944229736,4.32616826549746,80.9707434360287,0.195070890030457,0.00935850400036026,0.000188163887463184,2.13003482824238e-06
45prosent.csv,45,7.14306291564433,7.24997711111791,146.353495093548,64.3274166797924,6.40880147399592,82.026078413756,0.27020509918049,0.012785561803311,0.00025706897301312,2.89126686570374e-06
50prosent.csv,50,7.39325436830615,7.50022888882108,145.86398155498,70.0850119108946,6.46978111288043,75.7789696440857,0.152420874561986,0.0158171898597646,0.000318023471768778,3.72133971109835e-06
55prosent.csv,55,7.6434330675231,7.75017548142947,145.009640258582,70.9163317110651,8.18661260701674,74.0933085475164,0.165293283618491,0.0188488179162185,0.000378977970524441,4.48475747843992e-06
60prosent.csv,60,7.89189829455318,8.0001220740379,144.215789481685,72.2884567421176,9.80724579572452,71.927332739567,0.166767143949814,0.0216168261416771,0.000434632078083971,5.22022580890179e-06
65prosent.csv,65,8.14373812792406,8.25006866664634,143.467395416434,73.2967289843303,11.2253220764689,70.1706664321033,0.16942130070786,0.0239894046206437,0.000482335598849327,5.86524295760439e-06
70prosent.csv,70,8.39179116064024,8.50001525925473,142.712866270423,74.5908354115461,13.0605627160034,68.1220308588775,0.172384101798046,0.0264937930151052,0.000532689315212691,6.57422681437473e-06
75prosent.csv,75,8.64042112183241,8.74996185186317,141.674111036417,75.635640355325,15.2695134369637,66.038470681092,0.188630986015217,0.0297890409025551,0.000598944205164499,7.50762124868289e-06
80prosent.csv,80,8.89128247886821,8.99990844447157,140.859979712024,76.6936064633648,16.9535102890649,64.166373248659,0.196517174974094,0.0325570491280132,0.000654598312724021,8.32406812738574e-06
85prosent.csv,85,9.1419753642862,9.25016022217475,140.220321917058,77.8016507581242,18.3554172580759,62.4186711589334,0.201755407747922,0.0345341978604859,0.000694351246695162,8.95233759765621e-06
90prosent.csv,90,9.39216984642469,9.50010681478316,139.605930446357,78.0600307480982,19.3726346405241,61.5458996982587,0.221228472974188,0.0363795366774563,0.000731453985068142,9.49733897705942e-06
95prosent.csv,95,9.64090139924522,9.75005340739155,139.213763582395,78.6078707046382,20.1536275229187,60.605892877757,0.227080377043874,0.03756582591694,0.000755305745450828,9.8827964920572e-06
100prosent.csv,100,9.89002429445287,10,139.067646640363,79.0410052711053,20.5553337113043,60.026641369258,0.226641657495294,0.0382248754944311,0.000768556723441212,1.01045829889097e-05
