Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\JibNed\-17-6prosent.csv;
Starttime of export;134214167324300000;torsdag 23. april 2026;13:18:52.430
Endtime of export;134214167445705584;torsdag 23. april 2026;13:19:04.570


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_mm;Name;fValve1_V;Name;fSensor1_V

0;152.94656208990753;0;0.28077028717917418;0;85.549485763115328;0;755.05781870340741;0;4.1199987792596211;0;4.1810357982116155
10;152.90993987853633;10;0.28077028717917418;10;85.818048646504124;10;755.05781870340741;10;4.1199987792596211;10;4.1788995025482958
20;153.05642872402112;20;0.26856288338877532;20;85.781426435132929;20;755.05781870340741;20;4.1199987792596211;20;4.1822565385906554
30;153.14188055055391;30;0.29297769096957305;30;85.818048646504124;30;755.05781870340741;30;4.1199987792596211;30;4.1840876491592152
40;153.04422132023072;40;0.29297769096957305;40;85.720389416180907;40;755.01828336158621;40;4.1199987792596211;40;4.1813409833063755
50;152.99539170506912;50;0.26856288338877532;50;85.757011627552131;50;755.05781870340741;50;4.1199987792596211;50;4.1828669087801753
60;153.01980651264992;60;0.23194067201757868;60;85.744804223761733;60;755.05781870340741;60;4.1199987792596211;60;4.1801202429273356
70;153.05642872402112;70;0.23194067201757868;70;85.85467085787532;70;755.05781870340741;70;4.1199987792596211;70;4.1843928342539751
80;152.97097689748833;80;0.23194067201757868;80;85.940122684408109;80;755.01828336158621;80;4.1199987792596211;80;4.1819513534958954
90;153.08084353160191;90;0.26856288338877532;90;85.891293069246515;90;755.05781870340741;90;4.1199987792596211;90;4.1834772789696952
100;153.04422132023072;100;0.28077028717917418;100;86.0621967223121;100;755.05781870340741;100;4.1199987792596211;100;4.1798150578325757
110;153.01980651264992;110;0.26856288338877532;110;86.0011597033601;110;755.09735404522849;110;4.1199987792596211;110;4.1828669087801753
120;152.95876949369793;120;0.26856288338877532;120;86.208685567796877;120;755.05781870340741;120;4.1199987792596211;120;4.1834772789696952
130;153.01980651264992;130;0.24414807580797754;130;86.196478164006479;130;754.93921267794383;130;4.1199987792596211;130;4.1801202429273356
140;153.09305093539231;140;0.26856288338877532;140;86.196478164006479;140;754.978748019765;140;4.1199987792596211;140;4.1831720938749353
150;153.04422132023072;150;0.26856288338877532;150;86.147648548844884;150;755.01828336158621;150;4.1199987792596211;150;4.1816461684011355
160;152.95876949369793;160;0.28077028717917418;160;86.233100375377674;160;754.978748019765;160;4.1199987792596211;160;4.1828669087801753
170;152.89773247474594;170;0.28077028717917418;170;86.233100375377674;170;754.978748019765;170;4.1199987792596211;170;4.1807306131168556
180;152.99539170506912;180;0.28077028717917418;180;86.18427076021608;180;755.05781870340741;180;4.1199987792596211;180;4.185613574633015
190;152.88552507095554;190;0.24414807580797754;190;86.196478164006479;190;755.05781870340741;190;4.1199987792596211;190;4.1819513534958954
200;153.01980651264992;200;0.24414807580797754;200;86.18427076021608;200;755.01828336158621;200;4.1199987792596211;200;4.1828669087801753
210;153.05642872402112;210;0.24414807580797754;210;86.257515182958471;210;755.05781870340741;210;4.1199987792596211;210;4.1828669087801753
220;153.05642872402112;220;0.26856288338877532;220;86.172063356425681;220;754.978748019765;220;4.1199987792596211;220;4.1810357982116155
230;153.06863612781152;230;0.28077028717917418;230;86.428418836024051;230;754.978748019765;230;4.1199987792596211;230;4.1819513534958954
240;152.92214728232673;240;0.26856288338877532;240;86.465041047395246;240;755.01828336158621;240;4.1199987792596211;240;4.1831720938749353
250;152.88552507095554;250;0.24414807580797754;250;86.501663258766442;250;755.05781870340741;250;4.1199987792596211;250;4.1868343150120548
260;153.01980651264992;260;0.23194067201757868;260;86.379589220862457;260;755.01828336158621;260;4.1199987792596211;260;4.1816461684011355
270;153.1662953581347;270;0.26856288338877532;270;86.501663258766442;270;755.01828336158621;270;4.1199987792596211;270;4.1822565385906554
280;153.05642872402112;280;0.26856288338877532;280;86.660359508041623;280;754.978748019765;280;4.1199987792596211;280;4.1810357982116155
290;153.11746574297311;290;0.26856288338877532;290;86.379589220862457;290;755.01828336158621;290;4.1199987792596211;290;4.1834772789696952
300;152.94656208990753;300;0.26856288338877532;300;86.465041047395246;300;755.01828336158621;300;4.1199987792596211;300;4.1807306131168556
310;152.99539170506912;310;0.26856288338877532;310;86.68477431562242;310;755.01828336158621;310;4.1199987792596211;310;4.1834772789696952
320;153.1662953581347;320;0.26856288338877532;320;86.733603930784014;320;755.05781870340741;320;4.1199987792596211;320;4.185613574633015
330;153.05642872402112;330;0.26856288338877532;330;86.59932248908963;330;755.01828336158621;330;4.1199987792596211;330;4.1822565385906554
340;153.04422132023072;340;0.29297769096957305;340;86.8190557573168;340;754.978748019765;340;4.1199987792596211;340;4.1831720938749353
350;153.01980651264992;350;0.29297769096957305;350;86.8312631611072;350;754.978748019765;350;4.1199987792596211;350;4.1822565385906554
360;153.11746574297311;360;0.28077028717917418;360;86.8434705648976;360;755.01828336158621;360;4.1199987792596211;360;4.1859187597277749
370;152.98318430127873;370;0.26856288338877532;370;86.733603930784014;370;755.01828336158621;370;4.1199987792596211;370;4.1819513534958954
380;153.04422132023072;380;0.26856288338877532;380;86.721396526993615;380;755.01828336158621;380;4.1199987792596211;380;4.1846980193487351
390;153.01980651264992;390;0.24414807580797754;390;86.8800927762688;390;755.05781870340741;390;4.1199987792596211;390;4.1828669087801753
400;152.99539170506912;400;0.24414807580797754;400;86.8434705648976;400;755.05781870340741;400;4.1199987792596211;400;4.1834772789696952
410;152.97097689748833;410;0.24414807580797754;410;86.8800927762688;410;755.05781870340741;410;4.1199987792596211;410;4.1819513534958954
420;153.00759910885952;420;0.24414807580797754;420;86.8800927762688;420;755.01828336158621;420;4.1199987792596211;420;4.1822565385906554
430;153.04422132023072;430;0.29297769096957305;430;87.002166814172782;430;755.01828336158621;430;4.1199987792596211;430;4.1862239448225349
440;152.97097689748833;440;0.28077028717917418;440;86.953337199011187;440;754.978748019765;440;4.1199987792596211;440;4.1834772789696952
450;153.05642872402112;450;0.26856288338877532;450;87.173070467238361;450;754.93921267794383;450;4.1199987792596211;450;4.1822565385906554
460;153.15408795434431;460;0.28077028717917418;460;87.173070467238361;460;755.01828336158621;460;4.1199987792596211;460;4.1807306131168556
470;153.1907101657155;470;0.28077028717917418;470;87.136448255867165;470;755.05781870340741;470;4.1199987792596211;470;4.1877498702963347
480;153.08084353160191;480;0.26856288338877532;480;87.136448255867165;480;754.93921267794383;480;4.1199987792596211;480;4.1843928342539751
490;153.09305093539231;490;0.21973326822717978;490;87.112033448286368;490;754.978748019765;490;4.1199987792596211;490;4.1822565385906554
500;153.01980651264992;500;0.24414807580797754;500;87.09982604449597;500;755.01828336158621;500;4.1199987792596211;500;4.1810357982116155
510;153.06863612781152;510;0.28077028717917418;510;86.977752006591984;510;754.978748019765;510;4.1199987792596211;510;4.1840876491592152
520;153.10525833918271;520;0.29297769096957305;520;87.136448255867165;520;754.978748019765;520;4.1199987792596211;520;4.1831720938749353
530;153.05642872402112;530;0.28077028717917418;530;87.209692678609557;530;754.93921267794383;530;4.1199987792596211;530;4.1810357982116155
540;152.98318430127873;540;0.26856288338877532;540;87.441633350627157;540;754.978748019765;540;4.1199987792596211;540;4.1859187597277749
550;153.00759910885952;550;0.26856288338877532;550;87.307351908932773;550;754.978748019765;550;4.1199987792596211;550;4.1831720938749353
560;153.10525833918271;560;0.28077028717917418;560;87.234107486190354;560;755.01828336158621;560;4.1199987792596211;560;4.1819513534958954
570;152.95876949369793;570;0.26856288338877532;570;87.441633350627157;570;755.01828336158621;570;4.1199987792596211;570;4.1788995025482958
580;153.05642872402112;580;0.26856288338877532;580;87.392803735465563;580;754.978748019765;580;4.1199987792596211;580;4.1868343150120548
590;152.97097689748833;590;0.24414807580797754;590;87.356181524094367;590;754.978748019765;590;4.1199987792596211;590;4.1840876491592152
600;152.98318430127873;600;0.23194067201757868;600;87.429425946836758;600;754.978748019765;600;4.1199987792596211;600;4.1810357982116155
610;153.06863612781152;610;0.24414807580797754;610;87.551499984740744;610;755.01828336158621;610;4.1199987792596211;610;4.1828669087801753
620;153.00759910885952;620;0.23194067201757868;620;87.343974120303969;620;755.01828336158621;620;4.1199987792596211;620;4.1840876491592152
630;152.98318430127873;630;0.24414807580797754;630;87.441633350627157;630;755.01828336158621;630;4.1199987792596211;630;4.1837824640644552
640;153.04422132023072;640;0.26856288338877532;640;87.539292580950345;640;754.978748019765;640;4.1199987792596211;640;4.1807306131168556
650;153.05642872402112;650;0.26856288338877532;650;87.624744407483135;650;755.01828336158621;650;4.1199987792596211;650;4.1859187597277749
660;152.87331766716514;660;0.24414807580797754;660;87.539292580950345;660;755.01828336158621;660;4.1199987792596211;660;4.1840876491592152
670;152.92214728232673;670;0.24414807580797754;670;87.563707388531142;670;755.01828336158621;670;4.1199987792596211;670;4.1840876491592152
680;152.99539170506912;680;0.26856288338877532;680;87.759025849177547;680;755.01828336158621;680;4.1199987792596211;680;4.1801202429273356
690;153.01980651264992;690;0.26856288338877532;690;87.697988830225555;690;754.978748019765;690;4.1199987792596211;690;4.1834772789696952
700;152.97097689748833;700;0.28077028717917418;700;87.795648060548743;700;754.978748019765;700;4.1199987792596211;700;4.1801202429273356
710;153.08084353160191;710;0.24414807580797754;710;87.807855464339141;710;754.978748019765;710;4.1199987792596211;710;4.1813409833063755
720;153.15408795434431;720;0.26856288338877532;720;87.832270271919938;720;755.01828336158621;720;4.1199987792596211;720;4.1862239448225349
730;153.04422132023072;730;0.29297769096957305;730;87.649159215063932;730;755.01828336158621;730;4.1199987792596211;730;4.1840876491592152
740;153.01980651264992;740;0.29297769096957305;740;87.82006286812954;740;755.01828336158621;740;4.1199987792596211;740;4.1831720938749353
