Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\JibOpp\-16prosent.csv;
Starttime of export;134214161795600000;torsdag 23. april 2026;13:09:39.560
Endtime of export;134214161892831711;torsdag 23. april 2026;13:09:49.283


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_mm;Name;fValve1_V;Name;fSensor1_V

0;153.33719901120028;0;0.29297769096957305;0;63.063447981200596;0;762.68813967489461;0;4.2002624591814932;0;4.2701498458815275
10;153.2029175695059;10;0.29297769096957305;10;63.0512405774102;10;762.68813967489461;10;4.2002624591814932;10;4.2661824396496471
20;153.08084353160191;20;0.29297769096957305;20;62.990203558458205;20;762.72767501671581;20;4.2002624591814932;20;4.266792809839167
30;153.15408795434431;30;0.28077028717917418;30;62.990203558458205;30;762.64860433307342;30;4.2002624591814932;30;4.2649616992706072
40;153.2395397808771;40;0.26856288338877532;40;63.002410962248604;40;762.56953364943115;40;4.2002624591814932;40;4.2692342905972476
50;153.2029175695059;50;0.24414807580797754;50;63.0268257698294;50;762.64860433307342;50;4.2002624591814932;50;4.2658772545548871
60;153.2029175695059;60;0.24414807580797754;60;62.977996154667807;60;762.64860433307342;60;4.2002624591814932;60;4.2670979949339269
70;153.15408795434431;70;0.26856288338877532;70;62.965788750877408;70;762.64860433307342;70;4.2002624591814932;70;4.2704550309762874
80;153.10525833918271;80;0.24414807580797754;80;63.0512405774102;80;762.56953364943115;80;4.2002624591814932;80;4.2655720694601271
90;153.11746574297311;90;0.28077028717917418;90;63.0878627887814;90;762.72767501671581;90;4.2002624591814932;90;4.266487624744407
100;153.15408795434431;100;0.26856288338877532;100;62.965788750877408;100;762.72767501671581;100;4.2002624591814932;100;4.266487624744407
110;153.30057679982909;110;0.26856288338877532;110;62.892544328135017;110;762.64860433307342;110;4.2002624591814932;110;4.2692342905972476
120;153.1907101657155;120;0.26856288338877532;120;63.002410962248604;120;762.64860433307342;120;4.2002624591814932;120;4.2649616992706072
130;153.28836939603869;130;0.28077028717917418;130;63.161107211523792;130;762.72767501671581;130;4.2002624591814932;130;4.2655720694601271
140;153.25174718466749;140;0.28077028717917418;140;63.0390331736198;140;762.68813967489461;140;4.2002624591814932;140;4.2640461439863273
150;153.1785027619251;150;0.26856288338877532;150;62.86812952055422;150;762.64860433307342;150;4.2002624591814932;150;4.2689291055024876
160;153.1907101657155;160;0.28077028717917418;160;63.063447981200596;160;762.767210358537;160;4.2002624591814932;160;4.2680135502182077
170;153.25174718466749;170;0.28077028717917418;170;63.148899807733393;170;762.72767501671581;170;4.2002624591814932;170;4.2634357737968074
180;153.33719901120028;180;0.29297769096957305;180;63.1000701925718;180;762.68813967489461;180;4.2002624591814932;180;4.2677083651234478
190;153.2029175695059;190;0.26856288338877532;190;63.136692403942995;190;762.56953364943115;190;4.2002624591814932;190;4.2680135502182077
