Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\MainOpp180bar\95prosent.csv;
Starttime of export;134212429755090000;tirsdag 21. april 2026;13:02:55.509
Endtime of export;134212429805910539;tirsdag 21. april 2026;13:03:00.591


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_m;Name;fSensor2_V;Name;fValve2_V

0;168.87722403637807;0;86.220892971587276;0;25.428022095400859;0;0.17847156143474002;0;9.6411023285622726;0;9.750053407391583
10;169.07254249702444;10;86.367381817072058;10;25.318155461287272;10;0.1787879052319353;10;9.6438489944151122;10;9.750053407391583
20;169.37772759178443;20;86.538285470137637;20;25.305948057496874;20;0.17926242092772821;20;9.6404919583727526;20;9.750053407391583
30;169.24344615009005;30;86.611529892880029;30;25.269325846125675;30;0.17965785067422232;30;9.6441541795098722;30;9.750053407391583
40;169.45097201452683;40;86.648152104251224;40;25.220496230964081;40;0.18009282339536581;40;9.6386608478041929;40;9.750053407391583
50;169.76836451307719;50;86.721396526993615;50;25.257118442335276;50;0.18060688206580819;50;9.6423230689413124;50;9.750053407391583
60;169.76836451307719;60;86.8190557573168;60;25.391399884029664;60;0.18112094073625051;60;9.6383556627094329;60;9.750053407391583
70;169.74394970549639;70;86.965544602801586;70;25.366985076448866;70;0.18155591345739402;70;9.6417126987517925;70;9.750053407391583
80;169.731742301706;80;87.026581621753579;80;25.232703634754479;80;0.18195134320388812;80;9.6407971434675126;80;9.750053407391583
90;169.98809778130436;90;87.075411236915173;90;25.366985076448866;90;0.18246540187433044;90;9.6411023285622726;90;9.750053407391583
100;169.98809778130436;100;86.92892239143039;100;25.391399884029664;100;0.18290037459547406;100;9.6401867732779927;100;9.750053407391583
110;170.01251258888516;110;86.758018738364811;110;25.440229499191258;110;0.18341443326591639;110;9.6389660328989528;110;9.750053407391583
120;169.91485335856197;120;86.770226142155209;120;25.56230353709525;120;0.18384940598705987;120;9.6438489944151122;120;9.750053407391583
130;170.09796441541795;130;86.758018738364811;130;25.623340556047243;130;0.18428437870820338;130;9.6386608478041929;130;9.750053407391583
140;170.07354960783715;140;86.709189123203217;140;25.684377574999239;140;0.18471935142934692;140;9.6450697347941521;140;9.750053407391583
150;169.84160893581958;150;86.59932248908963;150;25.769829401532029;150;0.18523341009978922;150;9.6414075136570325;150;9.750053407391583
160;169.7073274941252;160;86.465041047395246;160;25.794244209112826;160;0.18566838282093276;160;9.6438489944151122;160;9.750053407391583
170;169.59746086001161;170;86.281929990539268;170;25.696584978789637;170;0.18614289851672572;170;9.6401867732779927;170;9.750053407391583
180;169.59746086001161;180;86.09881893368329;180;25.782036805322427;180;0.18657787123786918;180;9.6435438093203523;180;9.750053407391583
190;169.31669057283244;190;85.940122684408109;190;25.879696035645622;190;0.18701284395901271;190;9.6429334391308323;190;9.750053407391583
200;169.31669057283244;200;85.842463454084921;200;25.879696035645622;200;0.18752690262945504;200;9.6401867732779927;200;9.750053407391583
210;169.23123874629965;210;85.586107974486524;210;25.928525650807217;210;0.18796187535059861;210;9.6417126987517925;210;9.750053407391583
220;169.14578691976686;220;85.45182653279214;220;25.916318247016818;220;0.1884759340210409;220;9.6401867732779927;220;9.750053407391583
230;168.96267586291086;230;85.45182653279214;230;25.90411084322642;230;0.18887136376753502;230;9.6447645496993921;230;9.750053407391583
240;168.97488326670126;240;85.45182653279214;240;25.879696035645622;240;0.18934587946332793;240;9.637745292519913;240;9.750053407391583
250;168.93826105533006;250;85.244300668355351;250;25.830866420484021;250;0.18978085218447141;250;9.6435438093203523;250;9.750053407391583
260;168.79177220984528;260;85.024567400128177;260;25.708792382580036;260;0.19013673895631611;260;9.6411023285622726;260;9.750053407391583
270;168.69411297952209;270;85.207678456984155;270;25.611133152256844;270;0.19065079762675849;270;9.6426282540360724;270;9.750053407391583
280;168.5842463454085;280;85.36637470625935;280;25.635547959837641;280;0.191085770347902;280;9.6401867732779927;280;9.750053407391583
290;168.65749076815089;290;85.427411725211343;290;25.720999786370434;290;0.19156028604369491;290;9.6426282540360724;290;9.750053407391583
300;168.5720389416181;300;85.45182653279214;300;25.696584978789637;300;0.19203480173948781;300;9.6435438093203523;300;9.750053407391583
310;168.80397961363568;310;85.280922879726546;310;25.611133152256844;310;0.19262794635922897;310;9.6392712179937128;310;9.750053407391583
320;168.6330759605701;320;85.171056245612959;320;25.489059114352859;320;0.19310246205502196;320;9.6429334391308323;320;9.750053407391583
330;168.5964537491989;330;85.500656147953734;330;25.391399884029664;330;0.19353743477616545;330;9.6404919583727526;330;9.750053407391583
340;168.81618701742607;340;85.708182012390509;340;25.428022095400859;340;0.19397240749730896;340;9.645374919888912;340;9.750053407391583
350;168.91384624774926;350;85.647144993438516;350;25.464644306772055;350;0.19444692319310186;350;9.6398815881832327;350;9.750053407391583
360;168.84060182500687;360;85.744804223761733;360;25.440229499191258;360;0.19488189591424537;360;9.6438489944151122;360;9.750053407391583
370;168.99929807428205;370;86.0621967223121;370;25.415814691610461;370;0.19535641161003828;370;9.6417126987517925;370;9.750053407391583
380;169.15799432355726;380;86.18427076021608;380;25.342570268868069;380;0.19583092730583132;380;9.6432386242255923;380;9.750053407391583
390;169.18240913113806;390;86.0255745109409;390;25.391399884029664;390;0.19626590002697483;390;9.6414075136570325;390;9.750053407391583
400;169.34110538041324;400;86.147648548844884;400;25.476851710562453;400;0.19670087274811832;400;9.6398815881832327;400;9.750053407391583
410;169.40214239936523;410;86.135441145054486;410;25.428022095400859;410;0.19717538844391125;410;9.6423230689413124;410;9.750053407391583
420;169.54863124485001;420;86.0499893185217;420;25.489059114352859;420;0.19764990413970415;420;9.6407971434675126;420;9.750053407391583
430;169.36552018799404;430;86.18427076021608;430;25.586718344676047;430;0.19816396281014653;430;9.645680104983672;430;9.750053407391583
440;169.49980162968842;440;86.220892971587276;440;25.623340556047243;440;0.19855939255664062;440;9.6398815881832327;440;9.750053407391583
450;169.6340830713828;450;86.233100375377674;450;25.501266518143257;450;0.19899436527778414;450;9.6450697347941521;450;9.750053407391583
460;169.7073274941252;460;86.257515182958471;460;25.391399884029664;460;0.19946888097357704;460;9.6426282540360724;460;9.750053407391583
470;169.6829126865444;470;86.233100375377674;470;25.489059114352859;470;0.19990385369472055;470;9.6432386242255923;470;9.750053407391583
480;169.58525345622121;480;86.18427076021608;480;25.659962767418438;480;0.20041791236516285;480;9.6401867732779927;480;9.750053407391583
490;169.6462904751732;490;86.147648548844884;490;25.782036805322427;490;0.20097151401025468;490;9.6414075136570325;490;9.750053407391583
500;169.6340830713828;500;86.0377819147313;500;25.855281228064818;500;0.20140648673139819;500;9.6423230689413124;500;9.750053407391583
510;169.74394970549639;510;85.866878261665718;510;25.830866420484021;510;0.20180191647789228;510;9.6401867732779927;510;9.750053407391583
520;169.6584978789636;520;85.683767204809712;520;25.830866420484021;520;0.20215780324973692;520;9.6447645496993921;520;9.750053407391583
530;169.81719412823878;530;85.708182012390509;530;25.928525650807217;530;0.20263231894552988;530;9.6401867732779927;530;9.750053407391583
540;169.78057191686759;540;85.76921903134253;540;25.867488631855217;540;0.20306729166667337;540;9.6450697347941521;540;9.750053407391583
