Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\MainOpp180bar\40prosent.csv;
Starttime of export;134212411122790000;tirsdag 21. april 2026;12:31:52.279
Endtime of export;134212411179130366;tirsdag 21. april 2026;12:31:57.913


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_m;Name;fSensor2_V;Name;fValve2_V

0;179.2657246620075;0;67.543565172276985;0;3.8453321939756466;0;0.14857707259978556;0;6.8987090670491655;0;7.000030518509476
10;179.38779869991151;10;67.3970763267922;10;3.8087099826044497;10;0.14865615854908437;10;6.8962675862910858;10;7.000030518509476
20;179.2657246620075;20;67.238380077517007;20;3.7476729636524557;20;0.14873524449838321;20;6.9002349925229653;20;7.000030518509476
30;179.5220801416059;30;67.104098635822623;30;3.6622211371196629;30;0.14889341639698087;30;6.8956572161015659;30;7.000030518509476
40;179.44883571886351;40;67.079683828241826;40;3.6500137333292644;40;0.14901204532092907;40;6.8987090670491655;40;7.000030518509476
50;179.41221350749231;50;67.043061616870631;50;3.7110507522812588;50;0.1491306742448773;50;6.8953520310068059;50;7.000030518509476
60;179.43662831507311;60;67.043061616870631;60;3.7354655598620563;60;0.14928884614347496;60;6.8962675862910858;60;7.000030518509476
70;179.33896908474992;70;67.152928250984218;70;3.6622211371196629;70;0.14940747506742316;70;6.8959624011963259;70;7.000030518509476
80;179.4610431226539;80;67.177343058565015;80;3.6622211371196629;80;0.14944701804207258;80;6.8962675862910858;80;7.000030518509476
90;179.4732505264443;90;67.079683828241826;90;3.6622211371196629;90;0.1495261039913714;90;6.8971831415753657;90;7.000030518509476
100;179.64415417950988;100;67.2627948850978;100;3.564561906796472;100;0.14968427588996902;100;6.895046845912046;100;7.000030518509476
110;179.30234687337872;110;67.2872096926786;110;3.4424878688924831;110;0.14984244778856667;110;6.8984038819544056;110;7.000030518509476
120;179.4610431226539;120;67.4092837305826;120;3.5157322916348765;120;0.15000061968716435;120;6.8953520310068059;120;7.000030518509476
130;179.18027283547471;130;67.58018738364818;130;3.5157322916348765;130;0.15004016266181378;130;6.8999298074282054;130;7.000030518509476
140;179.37559129612112;140;67.763298440504158;140;3.4302804651020846;140;0.150158791585762;140;6.8956572161015659;140;7.000030518509476
150;179.4732505264443;150;67.970824304940948;150;3.4669026764732811;150;0.15027742050971024;150;6.8977935117648856;150;7.000030518509476
160;179.37559129612112;160;67.995239112521745;160;3.527939695425276;160;0.15035650645900905;160;6.8956572161015659;160;7.000030518509476
170;179.36338389233072;170;68.141727958006527;170;3.5523545030060735;170;0.1505542213322561;170;6.8971831415753657;170;7.000030518509476
180;179.2779320657979;180;68.166142765587338;180;3.4302804651020846;180;0.15063330728155494;180;6.8971831415753657;180;7.000030518509476
190;179.41221350749231;190;68.239387188329729;190;3.4913174840540786;190;0.15071239323085375;190;6.8962675862910858;190;7.000030518509476
200;179.11923581652272;200;68.300424207281722;200;3.6378063295388654;200;0.15087056512945138;200;6.8987090670491655;200;7.000030518509476
210;179.4610431226539;210;68.39808343760491;210;3.6500137333292644;210;0.15098919405339961;210;6.8956572161015659;210;7.000030518509476
220;179.31455427716912;220;68.422498245185707;220;3.6500137333292644;220;0.15098919405339961;220;6.8987090670491655;220;7.000030518509476
230;179.5220801416059;230;68.422498245185707;230;3.6500137333292644;230;0.15118690892664666;230;6.894741660817286;230;7.000030518509476
240;179.4976653340251;240;68.4347056489761;240;3.6866359447004609;240;0.15134508082524428;240;6.8990142521439255;240;7.000030518509476
250;179.4976653340251;250;68.385876033814512;250;3.7110507522812588;250;0.1514241667745431;250;6.8953520310068059;250;7.000030518509476
260;179.5220801416059;260;68.361461226233715;260;3.7598803674428543;260;0.15154279569849136;260;6.8962675862910858;260;7.000030518509476
270;179.31455427716912;270;68.153935361796925;270;3.7476729636524557;270;0.1517405105717384;270;6.8959624011963259;270;7.000030518509476
280;179.4732505264443;280;68.092898342844933;280;3.8209173863948487;280;0.15189868247033603;280;6.8962675862910858;280;7.000030518509476
290;179.36338389233072;290;68.019653920102542;290;3.8331247901852472;290;0.15189868247033603;290;6.8977935117648856;290;7.000030518509476
300;179.57090975676749;300;67.909787285988955;300;3.8575395977660452;300;0.15197776841963484;300;6.8959624011963259;300;7.000030518509476
310;179.21689504684591;310;67.714468825342564;310;3.8819544053468427;310;0.15217548329288189;310;6.8987090670491655;310;7.000030518509476
320;179.35117648854032;320;67.555772576067383;320;3.7965025788140512;320;0.1522545692421807;320;6.895046845912046;320;7.000030518509476
330;179.2657246620075;330;67.531357768486586;330;3.7110507522812588;330;0.1522545692421807;330;6.8999298074282054;330;7.000030518509476
340;179.43662831507311;340;67.4581133457442;340;3.6988433484908603;340;0.15237319816612893;340;6.8956572161015659;340;7.000030518509476
350;179.57090975676749;350;67.4581133457442;350;3.8087099826044497;350;0.15253137006472664;350;6.8977935117648856;350;7.000030518509476
360;179.4610431226539;360;67.3238319040498;360;3.8575395977660452;360;0.15261045601402545;360;6.8959624011963259;360;7.000030518509476
370;179.41221350749231;370;67.2872096926786;370;3.8453321939756466;370;0.15284771386192192;370;6.8974883266701257;370;7.000030518509476
380;179.30234687337872;380;67.21396526993621;380;3.7965025788140512;380;0.15292679981122073;380;6.8962675862910858;380;7.000030518509476
390;179.44883571886351;390;67.2505874813074;390;3.7842951750236518;390;0.15308497170981838;390;6.894741660817286;390;7.000030518509476
400;179.13144322031312;400;67.177343058565015;400;3.7598803674428543;400;0.1531640576591172;400;6.8984038819544056;400;7.000030518509476
410;179.38779869991151;410;67.201757866145812;410;3.7476729636524557;410;0.15320360063376662;410;6.8962675862910858;410;7.000030518509476
420;179.2901394695883;420;67.3360393078402;420;3.6500137333292644;420;0.15332222955771482;420;6.8999298074282054;420;7.000030518509476
430;179.4976653340251;430;67.3116245002594;430;3.6255989257484669;430;0.15348040145631248;430;6.895046845912046;430;7.000030518509476
440;179.38779869991151;440;67.3482467116306;440;3.6011841181676689;440;0.15355948740561129;440;6.8977935117648856;440;7.000030518509476
