Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\MainOpp180bar\25prosent.csv;
Starttime of export;134212408953790000;tirsdag 21. april 2026;12:28:15.379
Endtime of export;134212409008236604;tirsdag 21. april 2026;12:28:20.823


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_m;Name;fSensor2_V;Name;fValve2_V

0;181.59733878597368;0;65.456099124118779;0;0.20752586443678089;0;0.12698660844120735;0;6.1433759575182343;0;6.250190740684225
10;181.59733878597368;10;65.578173162022765;10;0.18311105685598317;10;0.12698660844120735;10;6.1433759575182343;10;6.250190740684225
20;181.4020203253273;20;65.468306527909178;20;0.20752586443678089;20;0.12694706546655793;20;6.1439863277077542;20;6.250190740684225
30;181.51188695944089;30;65.382854701376374;30;0.20752586443678089;30;0.12694706546655793;30;6.1418500320444345;30;6.250190740684225
40;181.4142277291177;40;65.395062105166772;40;0.18311105685598317;40;0.12694706546655793;40;6.1439863277077542;40;6.250190740684225
50;181.58513138218328;50;65.346232490005178;50;0.18311105685598317;50;0.12694706546655793;50;6.1424604022339544;50;6.250190740684225
60;181.53630176702168;60;65.456099124118779;60;0.18311105685598317;60;0.12694706546655793;60;6.1449018829920341;60;6.250190740684225
70;181.52409436323128;70;65.431684316537982;70;0.17090365306558428;70;0.12694706546655793;70;6.1421552171391944;70;6.250190740684225
80;181.58513138218328;80;65.358439893795577;80;0.18311105685598317;80;0.12694706546655793;80;6.1430707724234743;80;6.250190740684225
90;181.3898129215369;90;65.33402508621478;90;0.17090365306558428;90;0.12698660844120735;90;6.1424604022339544;90;6.250190740684225
100;181.4386425366985;100;65.565965758232366;100;0.18311105685598317;100;0.12702615141585677;100;6.1430707724234743;100;6.250190740684225
110;181.31656849879451;110;65.517136143070772;110;0.18311105685598317;110;0.12698660844120735;110;6.1433759575182343;110;6.250190740684225
120;181.32877590258491;120;65.565965758232366;120;0.18311105685598317;120;0.12698660844120735;120;6.1430707724234743;120;6.250190740684225
130;181.23111667226172;130;65.712454603717148;130;0.17090365306558428;130;0.12702615141585677;130;6.1449018829920341;130;6.250190740684225
140;181.49967955565049;140;65.663624988555554;140;0.18311105685598317;140;0.12702615141585677;140;6.1439863277077542;140;6.250190740684225
150;181.35319071016571;150;65.724662007507547;150;0.20752586443678089;150;0.12706569439050616;150;6.145817438276314;150;6.250190740684225
160;181.3653981139561;160;65.712454603717148;160;0.17090365306558428;160;0.12702615141585677;160;6.1421552171391944;160;6.250190740684225
170;181.51188695944089;170;65.70024719992675;170;0.17090365306558428;170;0.12702615141585677;170;6.1442915128025142;170;6.250190740684225
180;181.51188695944089;180;65.70024719992675;180;0.17090365306558428;180;0.12698660844120735;180;6.1430707724234743;180;6.250190740684225
190;181.45084994048889;190;65.834528641621148;190;0.18311105685598317;190;0.12698660844120735;190;6.1439863277077542;190;6.250190740684225
200;181.4142277291177;200;65.858943449201945;200;0.18311105685598317;200;0.12702615141585677;200;6.1427655873287144;200;6.250190740684225
210;181.51188695944089;210;65.956602679525133;210;0.20752586443678089;210;0.12706569439050616;210;6.1433759575182343;210;6.250190740684225
220;181.4386425366985;220;65.907773064363539;220;0.20752586443678089;220;0.12714478033980497;220;6.1445966978972741;220;6.250190740684225
230;181.51188695944089;230;65.956602679525133;230;0.20752586443678089;230;0.12714478033980497;230;6.1424604022339544;230;6.250190740684225
240;181.35319071016571;240;65.883358256782742;240;0.20752586443678089;240;0.12706569439050616;240;6.1445966978972741;240;6.250190740684225
250;181.62175359355447;250;65.761284218878743;250;0.18311105685598317;250;0.12714478033980497;250;6.1433759575182343;250;6.250190740684225
260;181.47526474806969;260;65.822321237830749;260;0.20752586443678089;260;0.12718432331445445;260;6.145817438276314;260;6.250190740684225
270;181.4386425366985;270;65.712454603717148;270;0.20752586443678089;270;0.12714478033980497;270;6.1430707724234743;270;6.250190740684225
280;181.48747215186009;280;65.712454603717148;280;0.21973326822717978;280;0.12718432331445445;280;6.1442915128025142;280;6.250190740684225
290;181.47526474806969;290;65.736869411297945;290;0.20752586443678089;290;0.12718432331445445;290;6.1421552171391944;290;6.250190740684225
300;181.54850917081208;300;65.822321237830749;300;0.20752586443678089;300;0.12722386628910387;300;6.1427655873287144;300;6.250190740684225
310;181.4020203253273;310;65.761284218878743;310;0.18311105685598317;310;0.12718432331445445;310;6.1439863277077542;310;6.250190740684225
320;181.59733878597368;320;65.712454603717148;320;0.20752586443678089;320;0.12718432331445445;320;6.1427655873287144;320;6.250190740684225
330;181.47526474806969;330;65.565965758232366;330;0.18311105685598317;330;0.12714478033980497;330;6.1449018829920341;330;6.250190740684225
340;181.49967955565049;340;65.541550950651569;340;0.20752586443678089;340;0.12722386628910387;340;6.1430707724234743;340;6.250190740684225
350;181.4142277291177;350;65.541550950651569;350;0.18311105685598317;350;0.12730295223840268;350;6.1445966978972741;350;6.250190740684225
360;181.57292397839288;360;65.504928739280373;360;0.15869624927518539;360;0.12714478033980497;360;6.1421552171391944;360;6.250190740684225
370;181.57292397839288;370;65.602587969603562;370;0.18311105685598317;370;0.12714478033980497;370;6.1442915128025142;370;6.250190740684225
380;181.51188695944089;380;65.651417584765156;380;0.18311105685598317;380;0.12718432331445445;380;6.1421552171391944;380;6.250190740684225
390;181.53630176702168;390;65.639210180974757;390;0.20752586443678089;390;0.12722386628910387;390;6.1433759575182343;390;6.250190740684225
400;181.49967955565049;400;65.431684316537982;400;0.18311105685598317;400;0.12726340926375326;400;6.1433759575182343;400;6.250190740684225
410;181.53630176702168;410;65.443891720328381;410;0.20752586443678089;410;0.12726340926375326;410;6.1430707724234743;410;6.250190740684225
420;181.3898129215369;420;65.395062105166772;420;0.21973326822717978;420;0.12722386628910387;420;6.1445966978972741;420;6.250190740684225
430;181.47526474806969;430;65.504928739280373;430;0.20752586443678089;430;0.12718432331445445;430;6.1433759575182343;430;6.250190740684225
440;181.26773888363292;440;65.553758354441968;440;0.20752586443678089;440;0.12726340926375326;440;6.1442915128025142;440;6.250190740684225
450;181.47526474806969;450;65.578173162022765;450;0.20752586443678089;450;0.12726340926375326;450;6.1415448469496745;450;6.250190740684225
460;181.4386425366985;460;65.712454603717148;460;0.21973326822717978;460;0.12726340926375326;460;6.1445966978972741;460;6.250190740684225
470;181.3898129215369;470;65.61479537339396;470;0.18311105685598317;470;0.12722386628910387;470;6.1424604022339544;470;6.250190740684225
480;181.45084994048889;480;65.749076815088344;480;0.17090365306558428;480;0.12730295223840268;480;6.1433759575182343;480;6.250190740684225
490;181.47526474806969;490;65.883358256782742;490;0.18311105685598317;490;0.12726340926375326;490;6.1424604022339544;490;6.250190740684225
500;181.59733878597368;500;65.907773064363539;500;0.20752586443678089;500;0.12722386628910387;500;6.1427655873287144;500;6.250190740684225
510;181.45084994048889;510;65.822321237830749;510;0.20752586443678089;510;0.12726340926375326;510;6.1430707724234743;510;6.250190740684225
520;181.53630176702168;520;65.919980468153938;520;0.20752586443678089;520;0.12730295223840268;520;6.1427655873287144;520;6.250190740684225
530;181.4386425366985;530;65.907773064363539;530;0.17090365306558428;530;0.12730295223840268;530;6.1439863277077542;530;6.250190740684225
540;181.49967955565049;540;65.895565660573141;540;0.17090365306558428;540;0.12726340926375326;540;6.1424604022339544;540;6.250190740684225
550;181.31656849879451;550;65.907773064363539;550;0.20752586443678089;550;0.12730295223840268;550;6.1445966978972741;550;6.250190740684225
560;181.32877590258491;560;65.834528641621148;560;0.20752586443678089;560;0.1273424952130521;560;6.1421552171391944;560;6.250190740684225
570;181.3898129215369;570;65.993224890896329;570;0.20752586443678089;570;0.1273820381877015;570;6.1445966978972741;570;6.250190740684225
580;181.4386425366985;580;65.932187871944336;580;0.15869624927518539;580;0.1273424952130521;580;6.1427655873287144;580;6.250190740684225
590;181.57292397839288;590;65.883358256782742;590;0.17090365306558428;590;0.1273820381877015;590;6.1433759575182343;590;6.250190740684225
600;181.47526474806969;600;65.822321237830749;600;0.18311105685598317;600;0.12730295223840268;600;6.1430707724234743;600;6.250190740684225
610;181.49967955565049;610;65.858943449201945;610;0.18311105685598317;610;0.1273424952130521;610;6.1433759575182343;610;6.250190740684225
620;181.4386425366985;620;65.78569902645954;620;0.17090365306558428;620;0.1273820381877015;620;6.1449018829920341;620;6.250190740684225
630;181.47526474806969;630;65.712454603717148;630;0.17090365306558428;630;0.1273424952130521;630;6.1430707724234743;630;6.250190740684225
640;181.31656849879451;640;65.70024719992675;640;0.20752586443678089;640;0.1273424952130521;640;6.1439863277077542;640;6.250190740684225
650;181.53630176702168;650;65.651417584765156;650;0.20752586443678089;650;0.1273820381877015;650;6.1421552171391944;650;6.250190740684225
660;181.4264351329081;660;65.675832392345953;660;0.20752586443678089;660;0.1273820381877015;660;6.1445966978972741;660;6.250190740684225
670;181.57292397839288;670;65.639210180974757;670;0.20752586443678089;670;0.12746112413700031;670;6.1415448469496745;670;6.250190740684225
680;181.62175359355447;680;65.627002777184359;680;0.20752586443678089;680;0.12750066711164973;680;6.1430707724234743;680;6.250190740684225
690;181.48747215186009;690;65.602587969603562;690;0.23194067201757868;690;0.12746112413700031;690;6.1421552171391944;690;6.250190740684225
700;181.52409436323128;700;65.724662007507547;700;0.24414807580797754;700;0.12750066711164973;700;6.1430707724234743;700;6.250190740684225
710;181.52409436323128;710;65.627002777184359;710;0.20752586443678089;710;0.12750066711164973;710;6.1430707724234743;710;6.250190740684225
720;181.57292397839288;720;65.52934354686117;720;0.20752586443678089;720;0.12750066711164973;720;6.1427655873287144;720;6.250190740684225
730;181.35319071016571;730;65.468306527909178;730;0.18311105685598317;730;0.1273820381877015;730;6.1452070680867941;730;6.250190740684225
740;181.54850917081208;740;65.504928739280373;740;0.17090365306558428;740;0.1273820381877015;740;6.1439863277077542;740;6.250190740684225
750;181.51188695944089;750;65.578173162022765;750;0.20752586443678089;750;0.12746112413700031;750;6.145512253181554;750;6.250190740684225
760;181.60954618976407;760;65.675832392345953;760;0.20752586443678089;760;0.12746112413700031;760;6.1430707724234743;760;6.250190740684225
770;181.49967955565049;770;65.627002777184359;770;0.18311105685598317;770;0.1273820381877015;770;6.1452070680867941;770;6.250190740684225
780;181.4142277291177;780;65.565965758232366;780;0.21973326822717978;780;0.12746112413700031;780;6.1433759575182343;780;6.250190740684225
