Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\MainOpp180bar\5prosent.csv;
Starttime of export;134212403016190000;tirsdag 21. april 2026;12:18:21.619
Endtime of export;134212403061220641;tirsdag 21. april 2026;12:18:26.122


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_m;Name;fSensor2_V;Name;fValve2_V

0;181.79265724662011;0;0;0;0.15869624927518539;0;0.12627483489751798;0;5.1484725486007266;0;5.250099185155797
10;181.79265724662011;10;0;10;0.14648884548478652;10;0.12631437787216737;10;5.144810327463607;10;5.250099185155797
20;181.95135349589529;20;0;20;0.15869624927518539;20;0.12631437787216737;20;5.144505142368847;20;5.250099185155797
30;181.70720542008732;30;0;30;0.18311105685598317;30;0.12627483489751798;30;5.1478621784112066;30;5.250099185155797
40;181.62175359355447;40;0;40;0.18311105685598317;40;0.12627483489751798;40;5.1469466231269267;40;5.250099185155797
50;181.70720542008732;50;0;50;0.17090365306558428;50;0.12623529192286856;50;5.1454206976531269;50;5.250099185155797
60;181.76824243903931;60;0;60;0.15869624927518539;60;0.12619574894821917;60;5.1441999572740871;60;5.250099185155797
70;181.8659016693625;70;0;70;0.17090365306558428;70;0.12623529192286856;70;5.1496932889797664;70;5.250099185155797
80;181.75603503524891;80;0;80;0.18311105685598317;80;0.12623529192286856;80;5.145115512558367;80;5.250099185155797
90;181.81707205420091;90;0;90;0.17090365306558428;90;0.12623529192286856;90;5.144505142368847;90;5.250099185155797
100;181.78044984282971;100;0;100;0.15869624927518539;100;0.12619574894821917;100;5.1457258827478869;100;5.250099185155797
110;181.96356089968569;110;0;110;0.15869624927518539;110;0.12623529192286856;110;5.1478621784112066;110;5.250099185155797
120;181.8903164769433;120;0;120;0.17090365306558428;120;0.12627483489751798;120;5.145115512558367;120;5.250099185155797
130;181.8659016693625;130;0;130;0.17090365306558428;130;0.12631437787216737;130;5.1441999572740871;130;5.250099185155797
140;181.8536942655721;140;0;140;0.17090365306558428;140;0.12627483489751798;140;5.1490829187902465;140;5.250099185155797
150;181.71941282387772;150;0;150;0.18311105685598317;150;0.12623529192286856;150;5.1466414380321668;150;5.250099185155797
160;181.73162022766812;160;0;160;0.17090365306558428;160;0.12627483489751798;160;5.1460310678426469;160;5.250099185155797
170;181.73162022766812;170;0;170;0.17090365306558428;170;0.12623529192286856;170;5.144505142368847;170;5.250099185155797
180;181.81707205420091;180;0;180;0.18311105685598317;180;0.12623529192286856;180;5.1478621784112066;180;5.250099185155797
190;181.8536942655721;190;0;190;0.18311105685598317;190;0.12623529192286856;190;5.1454206976531269;190;5.250099185155797
200;181.96356089968569;200;0;200;0.18311105685598317;200;0.12627483489751798;200;5.1454206976531269;200;5.250099185155797
210;181.8292794579913;210;0;210;0.17090365306558428;210;0.12623529192286856;210;5.1454206976531269;210;5.250099185155797
220;181.93914609210489;220;0;220;0.17090365306558428;220;0.12619574894821917;220;5.1460310678426469;220;5.250099185155797
230;181.78044984282971;230;0;230;0.17090365306558428;230;0.12623529192286856;230;5.145115512558367;230;5.250099185155797
240;181.8903164769433;240;0;240;0.17090365306558428;240;0.12623529192286856;240;5.1441999572740871;240;5.250099185155797
250;181.98797570726649;250;0;250;0.18311105685598317;250;0.12623529192286856;250;5.1478621784112066;250;5.250099185155797
260;181.81707205420091;260;0;260;0.18311105685598317;260;0.12627483489751798;260;5.144810327463607;260;5.250099185155797
270;181.81707205420091;270;0;270;0.17090365306558428;270;0.12627483489751798;270;5.1454206976531269;270;5.250099185155797
280;181.69499801629692;280;0;280;0.15869624927518539;280;0.12627483489751798;280;5.144505142368847;280;5.250099185155797
290;181.78044984282971;290;0;290;0.17090365306558428;290;0.12627483489751798;290;5.1478621784112066;290;5.250099185155797
300;181.81707205420091;300;0;300;0.15869624927518539;300;0.12623529192286856;300;5.1441999572740871;300;5.250099185155797
310;181.8903164769433;310;0;310;0.17090365306558428;310;0.12627483489751798;310;5.1435895870845671;310;5.250099185155797
320;181.78044984282971;320;0;320;0.18311105685598317;320;0.12627483489751798;320;5.1457258827478869;320;5.250099185155797
330;181.98797570726649;330;0;330;0.18311105685598317;330;0.12623529192286856;330;5.144810327463607;330;5.250099185155797
340;181.95135349589529;340;0;340;0.18311105685598317;340;0.12627483489751798;340;5.144810327463607;340;5.250099185155797
350;181.8292794579913;350;0;350;0.17090365306558428;350;0.12627483489751798;350;5.1429792168950472;350;5.250099185155797
360;181.8781090731529;360;0;360;0.17090365306558428;360;0.12623529192286856;360;5.1469466231269267;360;5.250099185155797
370;181.8292794579913;370;0;370;0.15869624927518539;370;0.12619574894821917;370;5.1441999572740871;370;5.250099185155797
380;181.8903164769433;380;0;380;0.17090365306558428;380;0.12627483489751798;380;5.1441999572740871;380;5.250099185155797
390;181.79265724662011;390;0;390;0.17090365306558428;390;0.12627483489751798;390;5.1432844019898072;390;5.250099185155797
400;181.95135349589529;400;0;400;0.17090365306558428;400;0.12623529192286856;400;5.1460310678426469;400;5.250099185155797
410;181.8659016693625;410;0;410;0.15869624927518539;410;0.12623529192286856;410;5.145115512558367;410;5.250099185155797
420;181.79265724662011;420;0;420;0.17090365306558428;420;0.12623529192286856;420;5.1441999572740871;420;5.250099185155797
