Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P20.csv;
Starttime of export;134222763777670000;søndag 3. mai 2026;12:06:17.767
Endtime of export;134222764427070000;søndag 3. mai 2026;12:07:22.707


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
490;0.3501304686862543;490;0.349604342954769;490;0;490;0;490;0.0011340168893592864;490;0.00052612573148530517;490;0
500;0.3501304686862543;500;0.34952739944428152;500;0;500;0;500;0.0011340168893592864;500;0.00052612573148530517;500;0
510;0.3501304686862543;510;0.34952739944428152;510;0;510;0;510;0.0011340168893592864;510;0.00052612573148530517;510;0
520;0.3501304686862543;520;0.349604342954769;520;0;520;0;520;0.0011340168893592864;520;0.00052612573148530517;520;0
530;0.3501304686862543;530;0.34964281471001274;530;0;530;0;530;0.0011340168893592864;530;0.00052612573148530517;530;0
540;0.3501304686862543;540;0.34964281471001274;540;0;540;0;540;0.0011340168893592864;540;0.00052612573148530517;540;0
550;0.3501304686862543;550;0.34964281471001274;550;0;550;0;550;0.0011340168893592864;550;0.00052612573148530517;550;0
560;0.3501304686862543;560;0.349604342954769;560;0;560;0;560;0.0011340168893592864;560;0.00052612573148530517;560;0
570;0.3501304686862543;570;0.34952739944428152;570;0;570;0;570;0.0011340168893592864;570;0.00052612573148530517;570;0
580;0.3501304686862543;580;0.349604342954769;580;0;580;0;580;0.0011340168893592864;580;0.00052612573148530517;580;0
590;0.3501304686862543;590;0.349604342954769;590;0;590;0;590;0.0011340168893592864;590;0.00052612573148530517;590;0
600;0.3501304686862543;600;0.34952739944428152;600;0;600;0;600;0.0011340168893592864;600;0.00052612573148530517;600;0
610;0.3501304686862543;610;0.34948892768903778;610;0;610;0;610;0.0011340168893592864;610;0.00052612573148530517;610;0
620;0.3501304686862543;620;0.34952739944428152;620;0;620;0;620;0.0011340168893592864;620;0.00052612573148530517;620;0
630;0.3501304686862543;630;0.34964281471001274;630;0;630;0;630;0.0011340168893592864;630;0.00052612573148530517;630;0
640;0.3501304686862543;640;0.34964281471001274;640;0;640;0;640;0.0011340168893592864;640;0.00052612573148530517;640;0
650;0.3501304686862543;650;0.349604342954769;650;0;650;0;650;0.0011340168893592864;650;0.00052612573148530517;650;0
660;0.3501304686862543;660;0.34952739944428152;660;0;660;0;660;0.0011340168893592864;660;0.00052612573148530517;660;0
670;0.3501304686862543;670;0.349450455933794;670;0;670;0;670;0.0011340168893592864;670;0.00052612573148530517;670;0
680;0.3501304686862543;680;0.349604342954769;680;0;680;0;680;0.0011340168893592864;680;0.00052612573148530517;680;0
690;0.3501304686862543;690;0.349604342954769;690;0;690;0;690;0.0011340168893592864;690;0.00052612573148530517;690;0
700;0.3501304686862543;700;0.34948892768903778;700;0;700;0;700;0.0011340168893592864;700;0.00052612573148530517;700;0
710;0.3501304686862543;710;0.34952739944428152;710;0;710;0;710;0.0011340168893592864;710;0.00052612573148530517;710;0
720;0.3501304686862543;720;0.34952739944428152;720;0;720;0;720;0.0011340168893592864;720;0.00052612573148530517;720;0
730;0.3501304686862543;730;0.349604342954769;730;0;730;0;730;0.0011340168893592864;730;0.00052612573148530517;730;0
740;0.3501304686862543;740;0.349604342954769;740;0;740;0;740;0.0011340168893592864;740;0.00052612573148530517;740;0
750;0.3501304686862543;750;0.34964281471001274;750;0;750;0;750;0.0011340168893592864;750;0.00052612573148530517;750;0
760;0.3501304686862543;760;0.349604342954769;760;0;760;0;760;0.0011340168893592864;760;0.00052612573148530517;760;0
770;0.3501304686862543;770;0.349604342954769;770;0;770;0;770;0.0011340168893592864;770;0.00052612573148530517;770;0
780;0.3501304686862543;780;0.34952739944428152;780;0;780;0;780;0.0011340168893592864;780;0.00052612573148530517;780;0
790;0.3501304686862543;790;0.349604342954769;790;0;790;0;790;0.0011340168893592864;790;0.00052612573148530517;790;0
800;0.3501304686862543;800;0.349604342954769;800;0;800;0;800;0.0011340168893592864;800;0.00052612573148530517;800;0
810;0.3501304686862543;810;0.349604342954769;810;0;810;0;810;0.0011340168893592864;810;0.00052612573148530517;810;0
820;0.3501304686862543;820;0.34964281471001274;820;0;820;0;820;0.0011340168893592864;820;0.00052612573148530517;820;0
830;0.3501304686862543;830;0.349604342954769;830;0;830;0;830;0.0011340168893592864;830;0.00052612573148530517;830;0
840;0.3501304686862543;840;0.34964281471001274;840;0;840;0;840;0.0011340168893592864;840;0.00052612573148530517;840;0
850;0.3501304686862543;850;0.349604342954769;850;0;850;0;850;0.0011340168893592864;850;0.00052612573148530517;850;0
860;0.3501304686862543;860;0.34964281471001274;860;0;860;0;860;0.0011340168893592864;860;0.00052612573148530517;860;0
870;0.3501304686862543;870;0.349604342954769;870;0;870;0;870;0.0011340168893592864;870;0.00052612573148530517;870;0
880;0.3501304686862543;880;0.349604342954769;880;0;880;0;880;0.0011340168893592864;880;0.00052612573148530517;880;0
890;0.3501304686862543;890;0.349604342954769;890;0;890;0;890;0.0011340168893592864;890;0.00052612573148530517;890;0
900;0.3501304686862543;900;0.349604342954769;900;0;900;0;900;0.0011340168893592864;900;0.00052612573148530517;900;0
910;0.3501304686862543;910;0.34964281471001274;910;0;910;0;910;0.0011340168893592864;910;0.00052612573148530517;910;0
