Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Scope Project.csv;
Starttime of export;134222747887170000;søndag 3. mai 2026;11:39:48.717
Endtime of export;134222748520570000;søndag 3. mai 2026;11:40:52.057


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
220;0.35015413325666189;220;0.44370625628098009;220;0;220;0;220;0.0012324323660605719;220;0;220;0
230;0.35015413325666189;230;0.44366778452573635;230;0;230;0;230;0.0012324323660605719;230;0;230;0
240;0.35015413325666189;240;0.44366778452573635;240;0;240;0;240;0.0012324323660605719;240;0;240;0
250;0.35015413325666189;250;0.44366778452573635;250;0;250;0;250;0.0012324323660605719;250;0;250;0
260;0.35015413325666189;260;0.44366778452573635;260;0;260;0;260;0.0012324323660605719;260;0;260;0
270;0.35015413325666189;270;0.44370625628098009;270;0;270;0;270;0.0012324323660605719;270;0;270;0
280;0.35015413325666189;280;0.44370625628098009;280;0;280;0;280;0.0012324323660605719;280;0;280;0
290;0.35015413325666189;290;0.44370625628098009;290;0;290;0;290;0.0012324323660605719;290;0;290;0
300;0.35015413325666189;300;0.44362931277049261;300;0;300;0;300;0.0012324323660605719;300;0;300;0
310;0.35015413325666189;310;0.44366778452573635;310;0;310;0;310;0.0012324323660605719;310;0;310;0
320;0.35015413325666189;320;0.44378319979146763;320;0;320;0;320;0.0012324323660605719;320;0;320;0
330;0.35015413325666189;330;0.44374472803622389;330;0;330;0;330;0.0012324323660605719;330;0;330;0
340;0.35015413325666189;340;0.44366778452573635;340;0;340;0;340;0.0012324323660605719;340;0;340;0
350;0.35015413325666189;350;0.44366778452573635;350;0;350;0;350;0.0012324323660605719;350;0;350;0
360;0.35015413325666189;360;0.44366778452573635;360;0;360;0;360;0.0012324323660605719;360;0;360;0
370;0.35015413325666189;370;0.44370625628098009;370;0;370;0;370;0.0012324323660605719;370;0;370;0
380;0.35015413325666189;380;0.44374472803622389;380;0;380;0;380;0.0012324323660605719;380;0;380;0
390;0.35015413325666189;390;0.44378319979146763;390;0;390;0;390;0.0012324323660605719;390;0;390;0
400;0.35015413325666189;400;0.44374472803622389;400;0;400;0;400;0.0012324323660605719;400;0;400;0
410;0.35015413325666189;410;0.44370625628098009;410;0;410;0;410;0.0012324323660605719;410;0;410;0
420;0.35015413325666189;420;0.44374472803622389;420;0;420;0;420;0.0012324323660605719;420;0;420;0
430;0.35015413325666189;430;0.44370625628098009;430;0;430;0;430;0.0012324323660605719;430;0;430;0
440;0.35015413325666189;440;0.44370625628098009;440;0;440;0;440;0.0012324323660605719;440;0;440;0
450;0.35015413325666189;450;0.44370625628098009;450;0;450;0;450;0.0012324323660605719;450;0;450;0
460;0.35015413325666189;460;0.44370625628098009;460;0;460;0;460;0.0012324323660605719;460;0;460;0
470;0.35015413325666189;470;0.44370625628098009;470;0;470;0;470;0.0012324323660605719;470;0;470;0
480;0.35015413325666189;480;0.44366778452573635;480;0;480;0;480;0.0012324323660605719;480;0;480;0
