Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P15 (2).csv;
Starttime of export;134222761729170000;søndag 3. mai 2026;12:02:52.917
Endtime of export;134222762171070000;søndag 3. mai 2026;12:03:37.107


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
880;0.35030195206898956;880;0.349450455933794;880;0;880;0;880;0.0017237020755587172;880;0.00081302437995178778;880;0
890;0.35030195206898956;890;0.34948892768903778;890;0;890;0;890;0.0017237020755587172;890;0.00081302437995178778;890;0
900;0.35030195206898956;900;0.349604342954769;900;0;900;0;900;0.0017237020755587172;900;0.00081302437995178778;900;0
910;0.35030195206898956;910;0.349604342954769;910;0;910;0;910;0.0017237020755587172;910;0.00081302437995178778;910;0
920;0.35030195206898956;920;0.349604342954769;920;0;920;0;920;0.0017237020755587172;920;0.00081302437995178778;920;0
930;0.35030195206898956;930;0.34952739944428152;930;0;930;0;930;0.0017237020755587172;930;0.00081302437995178778;930;0
940;0.35030195206898956;940;0.34948892768903778;940;0;940;0;940;0.0017237020755587172;940;0.00081302437995178778;940;0
950;0.35030195206898956;950;0.349604342954769;950;0;950;0;950;0.0017237020755587172;950;0.00081302437995178778;950;0
960;0.35030195206898956;960;0.34964281471001274;960;0;960;0;960;0.0017237020755587172;960;0.00081302437995178778;960;0
970;0.35030195206898956;970;0.349604342954769;970;0;970;0;970;0.0017237020755587172;970;0.00081302437995178778;970;0
980;0.35030195206898956;980;0.34948892768903778;980;0;980;0;980;0.0017237020755587172;980;0.00081302437995178778;980;0
990;0.35030195206898956;990;0.34952739944428152;990;0;990;0;990;0.0017237020755587172;990;0.00081302437995178778;990;0
1000;0.35030195206898956;1000;0.34948892768903778;1000;0;1000;0;1000;0.0017237020755587172;1000;0.00081302437995178778;1000;0
1010;0.35030195206898956;1010;0.34952739944428152;1010;0;1010;0;1010;0.0017237020755587172;1010;0.00081302437995178778;1010;0
1020;0.35030195206898956;1020;0.34948892768903778;1020;0;1020;0;1020;0.0017237020755587172;1020;0.00081302437995178778;1020;0
1030;0.35030195206898956;1030;0.349450455933794;1030;0;1030;0;1030;0.0017237020755587172;1030;0.00081302437995178778;1030;0
1040;0.35030195206898956;1040;0.34952739944428152;1040;0;1040;0;1040;0.0017237020755587172;1040;0.00081302437995178778;1040;0
1050;0.35030195206898956;1050;0.34952739944428152;1050;0;1050;0;1050;0.0017237020755587172;1050;0.00081302437995178778;1050;0
1060;0.35030195206898956;1060;0.34948892768903778;1060;0;1060;0;1060;0.0017237020755587172;1060;0.00081302437995178778;1060;0
1070;0.35030195206898956;1070;0.349450455933794;1070;0;1070;0;1070;0.0017237020755587172;1070;0.00081302437995178778;1070;0
1080;0.35030195206898956;1080;0.34948892768903778;1080;0;1080;0;1080;0.0017237020755587172;1080;0.00081302437995178778;1080;0
1090;0.35030195206898956;1090;0.34948892768903778;1090;0;1090;0;1090;0.0017237020755587172;1090;0.00081302437995178778;1090;0
1100;0.35030195206898956;1100;0.34941198417855024;1100;0;1100;0;1100;0.0017237020755587172;1100;0.00081302437995178778;1100;0
1110;0.35030195206898956;1110;0.34941198417855024;1110;0;1110;0;1110;0.0017237020755587172;1110;0.00081302437995178778;1110;0
1120;0.35030195206898956;1120;0.34948892768903778;1120;0;1120;0;1120;0.0017237020755587172;1120;0.00081302437995178778;1120;0
