Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\JibHard2.csv;
Starttime of export;134226361040610000;torsdag 7. mai 2026;16:01:44.061
Endtime of export;134226362083010000;torsdag 7. mai 2026;16:03:28.301


Name;fXRef_mm;Name;fXReal_mm;Name;fError_mm;Name;fXDotRef;Name;fU_FF;Name;fU_PID;Name;fPs_bar;Name;fJib_Pa_bar;Name;fJib_Pb_bar;Name;fJib_Pa_Cyl_bar;Name;fJib_Pb_Cyl_bar
31350;347.899841;31350;347.002441;31350;0.8973889;31350;0.027577397643979651;31350;0.6899015;31350;0.0179477781;31350;146.452225;31350;86.7702255;31350;10.7058935;31350;80.459;31350;105.850395
31360;348.175354;31360;347.389832;31360;0.785533667;31360;0.027529986396229902;31360;0.688661;31360;0.0157106724;31360;146.5865;31360;86.7336044;31360;10.9866638;31360;80.28809;31360;105.813774
31370;348.450439;31370;347.622253;31370;0.8281639;31370;0.027482303438629379;31370;0.687140942;31370;0.0165632777;31370;146.610916;31370;86.50166;31370;11.0477009;31370;80.27589;31370;105.752739
31380;348.725;31380;347.8547;31380;0.870319;31380;0.027434349241789561;31380;0.686456442;31380;0.01740638;31380;146.5865;31380;86.47725;31380;11.2308111;31380;80.31251;31380;105.752739
31390;348.9991;31390;348.2808;31390;0.7183107;31390;0.027386124278999072;31390;0.6857677;31390;0.0143662142;31390;146.684158;31390;86.5749054;31390;11.3895073;31390;80.28809;31390;105.740532
31400;349.272736;31400;348.551971;31400;0.7207735;31400;0.027337629026218762;31400;0.6843227;31400;0.01441547;31400;146.78183;31400;86.44063;31400;11.42613;31400;80.42238;31400;105.630669
31410;349.545868;31410;348.861847;31410;0.6840184;31410;0.027288863962077251;31410;0.6833112;31410;0.0136803677;31410;146.830658;31410;86.3918;31410;11.2918482;31410;80.41017;31410;105.655083
31420;349.8185;31420;349.094269;31420;0.7242498;31420;0.027239829567865987;31420;0.682493;31420;0.014484995;31420;146.830658;31420;86.35517;31420;10.9012117;31420;80.16602;31420;105.618454
31430;350.090668;31430;349.365417;31430;0.7252579;31430;0.027190526327534697;31430;0.681906164;31430;0.0145051572;31430;146.830658;31430;86.3918;31430;10.5105743;31430;80.2026443;31430;105.496384
31440;350.3623;31440;349.636536;31440;0.725775659;31440;0.027140954727686392;31440;0.6810403;31440;0.0145155136;31440;146.855072;31440;86.36738;31440;10.0833158;31440;80.14161;31440;105.496384
31450;350.633484;31450;349.907684;31450;0.7258005;31450;0.027091115257572816;31450;0.6797801;31450;0.0145160109;31450;146.977142;31450;86.31855;31450;10.0222788;31450;79.9707;31450;105.410934
31460;350.904144;31460;350.1788;31460;0.725329757;31460;0.027041008409089358;31460;0.679218948;31460;0.0145065952;31460;146.952728;31460;86.3429642;31460;10.1443529;31460;79.8120041;31460;105.154579
31470;351.1743;31470;350.449951;31470;0.7243607;31470;0.026990634676770434;31470;0.6773716;31470;0.0144872135;31470;147.160248;31470;86.19648;31470;10.3518782;31470;79.78759;31470;105.130165
31480;351.443939;31480;350.798523;31480;0.6454276;31480;0.026939994557784386;31480;0.6763378;31480;0.0129085518;31480;147.11142;31480;86.04999;31480;11.0843229;31480;79.86083;31480;105.154579
31490;351.7131;31490;351.0309;31490;0.682186;31490;0.026889088551928814;31490;0.675185442;31490;0.0136437193;31490;147.11142;31490;85.91571;31490;11.7679377;31490;79.8120041;31490;105.166786
31500;351.98172;31500;351.340759;31500;0.6409763;31500;0.026837917161625372;31500;0.6739539;31500;0.0128195258;31500;147.209076;31500;85.85467;31500;12.3050632;31500;79.71435;31500;105.081329
31510;352.249847;31510;351.611877;31510;0.637988567;31510;0.026786480891915081;31510;0.6730254;31510;0.0127597712;31510;147.2457;31510;85.83025;31510;12.6712847;31510;79.6411057;31510;104.8738
31520;352.517456;31520;351.766785;31520;0.75067693;31520;0.026734780250453106;31520;0.671332836;31520;0.0150135392;31520;147.355576;31520;85.63494;31520;12.2074041;31520;79.6411057;31520;104.788353
31530;352.784546;31530;351.999146;31530;0.7853905;31530;0.026682815747503957;31530;0.6707767;31530;0.01570781;31530;147.257919;31530;85.59831;31530;11.5604115;31530;79.616684;31530;104.788353
31540;353.051117;31540;352.347717;31540;0.7034013;31540;0.026630587895936243;31540;0.669837;31540;0.014068027;31540;147.3922;31540;85.67156;31540;10.7425156;31540;79.43358;31540;104.739525
31550;353.317169;31550;352.6188;31550;0.6983503;31550;0.026578097211217826;31550;0.6689687;31550;0.0139670055;31550;147.331161;31550;85.5739;31550;10.0100708;31550;79.3725357;31550;104.629662
31560;353.582672;31560;352.851166;31560;0.7315041;31560;0.026525344211410517;31560;0.6680205;31560;0.0146300821;31560;147.37999;31560;85.56169;31560;9.949034;31560;79.38475;31560;104.544205
31570;353.847656;31570;353.083527;31570;0.764132;31570;0.026472329417165184;31570;0.6670305;31570;0.0152826412;31570;147.343369;31570;85.45183;31570;10.5349894;31570;79.4091644;31570;104.409927
31580;354.112122;31580;353.3159;31580;0.796231568;31580;0.026419053351716387;31580;0.6662244;31580;0.01592463;31580;147.2457;31580;85.34196;31580;11.3650932;31580;79.3725357;31580;104.361092
31590;354.376038;31590;353.664429;31590;0.7116239;31590;0.026365516540877435;31590;0.665789664;31590;0.0142324772;31590;147.257919;31590;85.464035;31590;11.8167667;31590;79.2504654;31590;104.287849
31600;354.639435;31600;353.896759;31600;0.7426602;31600;0.026311719513034976;31600;0.665124357;31600;0.0148532037;31600;147.23349;31600;85.47624;31600;12.1829891;31600;79.23826;31600;104.141365
31610;354.902283;31610;354.206573;31610;0.6957119;31610;0.026257662799143988;31610;0.663515866;31610;0.0139142387;31610;147.3922;31610;85.36637;31610;12.3905144;31610;79.23826;31610;104.141365
31620;355.164581;31620;354.516357;31620;0.6482271;31620;0.026203346932722443;31620;0.662691236;31620;0.012964542;31620;147.2457;31620;85.20768;31620;12.3783073;31620;79.15281;31620;104.080322
31630;355.426361;31630;354.7874;31630;0.638926;31630;0.026148772449845953;31630;0.6616752;31630;0.0127785206;31630;147.2457;31630;85.13444;31630;12.2562332;31630;79.27488;31630;103.921631
31640;355.687561;31640;355.058472;31640;0.629081964;31640;0.02609393988914269;31640;0.660804033;31640;0.01258164;31640;147.282333;31640;85.1466446;31640;11.9510479;31640;79.23826;31640;103.836174
31650;355.9482;31650;355.252075;31650;0.696135938;31650;0.026038849791787829;31650;0.659816444;31650;0.0139227193;31650;147.306747;31650;85.1100159;31650;11.1697741;31650;79.0185242;31650;103.860588
31660;356.208344;31660;355.4457;31660;0.7626398;31660;0.025983502701498448;31660;0.6587132;31660;0.015252796;31660;147.282333;31660;84.9879456;31660;10.4739523;31660;79.07956;31660;103.81176
31670;356.4679;31670;355.716736;31670;0.7511492;31670;0.025927899164527923;31670;0.6580507;31670;0.0150229838;31670;147.23349;31670;84.9879456;31670;10.2542191;31670;79.11618;31670;103.799553
31680;356.7269;31680;356.065216;31680;0.661665;31680;0.025872039729660776;31680;0.6569385;31680;0.0132333;31680;147.306747;31680;84.96353;31680;10.10773;31680;78.9819;31680;103.860588
31690;356.985321;31690;356.297546;31690;0.6877861;31690;0.025815924948207017;31690;0.656006932;31690;0.013755722;31690;147.257919;31690;84.87808;31690;10.0344858;31690;78.88425;31690;103.823967
31700;357.243225;31700;356.6073;31700;0.6359098;31700;0.025759555373996938;31700;0.6552554;31700;0.012718196;31700;147.160248;31700;84.80483;31700;10.180975;31700;78.8598251;31700;103.555405
31710;357.500519;31710;356.8009;31710;0.699628949;31710;0.025702931563375424;31710;0.654646635;31710;0.01399258;31710;147.099213;31710;84.81704;31710;9.887997;31710;78.811;31710;103.384506
31720;357.757263;31720;357.07193;31720;0.6853467;31720;0.025646054075196684;31720;0.653995931;31720;0.0137069346;31720;147.160248;31720;84.93912;31720;9.338664;31720;78.83541;31720;103.433334
31730;358.013458;31730;357.30423;31730;0.709215939;31730;0.025588923470818502;31730;0.653340161;31730;0.0141843194;31730;147.062592;31730;84.9025;31730;9.302042;31730;78.79879;31730;103.384506
31740;358.269043;31740;357.575256;31740;0.6937987;31740;0.025531540314096934;31740;0.6519037;31740;0.0138759753;31740;147.160248;31740;84.80483;31740;9.326456;31740;78.6523056;31740;103.433334
31750;358.524078;31750;357.846252;31750;0.67781055;31750;0.025473905171380512;31750;0.6510532;31750;0.0135562113;31750;147.135834;31750;84.78042;31750;9.326456;31750;78.72555;31750;103.384506
31760;358.778534;31760;358.078552;31760;0.6999645;31760;0.025416018611504883;31760;0.6499404;31760;0.0139992908;31760;147.23349;31760;84.7926254;31760;9.460738;31760;78.7743759;31760;103.286842
31770;359.032379;31770;358.349579;31770;0.6828262;31770;0.025357881205786963;31770;0.6487499;31770;0.013656524;31770;147.257919;31770;84.70718;31770;9.582812;31770;78.5424347;31770;103.33567
31780;359.285675;31780;358.581848;31780;0.7038239;31780;0.025299493528019537;31780;0.6479579;31780;0.0140764788;31780;147.135834;31780;84.60951;31780;9.631641;31780;78.5424347;31780;103.360085
31790;359.5384;31790;358.891571;31790;0.6468115;31790;0.025240856154465349;31790;0.646649;31790;0.01293623;31790;147.282333;31790;84.60951;31790;9.595019;31790;78.7377548;31790;103.299049
31800;359.7905;31800;359.12384;31800;0.6666435;31800;0.025181969663851663;31800;0.645591557;31800;0.0133328708;31800;147.306747;31800;84.57289;31800;9.790338;31800;78.71334;31800;103.176979
31810;360.042023;31810;359.394836;31810;0.64717555;31810;0.0251228346373643;31810;0.644857168;31810;0.0129435109;31810;147.23349;31810;84.54848;31810;10.5716114;31810;78.56685;31810;103.115936
31820;360.292938;31820;359.5884;31820;0.7045438;31820;0.025063451658642166;31820;0.643644452;31820;0.014090877;31820;147.23349;31820;84.4386139;31820;11.3895073;31820;78.4203644;31820;103.103729
31830;360.5433;31830;359.8981;31830;0.6451834;31830;0.02500382131377122;31830;0.6423553;31830;0.012903668;31830;147.318954;31830;84.3897858;31830;11.7923517;31830;78.39595;31830;103.030487
31840;360.79303;31840;360.2078;31840;0.585230768;31840;0.024943944191278954;31840;0.6414964;31840;0.0117046153;31840;147.257919;31840;84.34095;31840;11.7923517;31840;78.43257;31840;102.89621
31850;361.042175;31850;360.440063;31850;0.602104545;31850;0.024883820882128323;31850;0.6404877;31850;0.0120420912;31850;147.29454;31850;84.34095;31850;11.7191076;31850;78.4203644;31850;102.981659
31860;361.2907;31860;360.711029;31860;0.5796688;31860;0.02482345197971219;31860;0.639654636;31860;0.0115933763;31860;147.196869;31860;84.26771;31860;11.7069006;31860;78.37153;31860;103.115936
31870;361.538635;31870;360.982;31870;0.5566323;31870;0.024762838079847173;31870;0.6384915;31870;0.0111326454;31870;147.196869;31870;84.18226;31870;11.108737;31870;78.39595;31870;102.969452
31880;361.78595;31880;361.25296;31880;0.5329925;31880;0.024701979780768064;31880;0.637612;31880;0.01065985;31880;147.331161;31880;84.32874;31880;10.2542191;31880;78.40816;31880;102.945038
31890;362.032684;31890;361.485229;31890;0.5474553;31890;0.024640877683121634;31890;0.636547267;31890;0.010949106;31890;147.441025;31890;84.3897858;31890;9.631641;31890;78.2616653;31890;103.01828
31900;362.278778;31900;361.7949;31900;0.483893335;31900;0.024579532389960985;31900;0.6352983;31900;0.00967786647;31900;147.489853;31900;84.32874;31900;9.228797;31900;78.23725;31900;102.932831
31910;362.524261;31910;362.065826;31910;0.458429128;31910;0.024517944506739327;31910;0.6336881;31910;0.009168583;31910;147.636337;31910;84.24329;31910;9.619434;31910;78.24946;31910;102.82296
31920;362.769135;31920;362.259369;31920;0.509765148;31920;0.024456114641304271;31920;0.6323966;31920;0.0101953028;31920;147.685165;31920;84.17005;31920;10.9134188;31920;78.23725;31920;102.749718
31930;363.0134;31930;362.414185;31930;0.599190056;31930;0.024394043403891553;31930;0.6317052;31930;0.0119838007;31930;147.50206;31930;84.07239;31930;10.9378338;31930;78.23725;31930;102.749718
31940;363.257019;31940;362.68515;31940;0.5718767;31940;0.024331731407119302;31940;0.6304043;31940;0.0114375344;31940;147.62413;31940;84.07239;31940;9.936827;31940;78.139595;31940;102.810753
31950;363.500031;31950;362.994781;31950;0.505238;31950;0.02426917926598169;31950;0.6294537;31950;0.01010476;31950;147.62413;31950;84.07239;31950;9.387493;31950;78.11517;31950;102.786339
31960;363.7424;31960;363.3044;31960;0.4379779;31960;0.02420638759784317;31960;0.6280028;31960;0.008759558;31960;147.660751;31960;83.93811;31960;9.460738;31960;78.07855;31960;102.70089
31970;363.984161;31970;363.536652;31970;0.447501779;31970;0.024143357022432081;31970;0.626549244;31970;0.008950035;31970;147.685165;31970;83.79162;31970;10.4983673;31970;77.96869;31970;102.676476
31980;364.22525;31980;363.76886;31980;0.456397146;31980;0.02408008816183483;31980;0.6252682;31980;0.009127943;31980;147.758423;31980;83.755;31980;10.7547226;31980;78.0297241;31980;102.627647
31990;364.465759;31990;364.0785;31990;0.387255967;31990;0.024016581640489452;31990;0.6238086;31990;0.00774511928;31990;147.941528;31990;83.7672043;31990;10.8890038;31990;78.04193;31990;102.578812
32000;364.7056;32000;364.1946;32000;0.5109954;32000;0.023952838085179715;32000;0.6230431;32000;0.0102199074;32000;147.8927;32000;83.79162;32000;10.7791376;32000;77.96869;32000;102.603226
32010;364.9448;32010;364.388123;32010;0.556692541;32010;0.023888858125028802;32010;0.621888638;32010;0.0111338515;32010;147.8927;32010;83.73058;32010;9.863583;32010;77.89545;32010;102.493362
32020;365.18338;32020;364.5042;32020;0.6791544;32020;0.023824642391493019;32020;0.6203476;32020;0.0135830874;32020;147.965942;32020;83.6085052;32020;10.0100708;32020;77.79778;32020;102.432327
32030;365.4213;32030;364.775116;32030;0.646167934;32030;0.023760191518355806;32030;0.619219363;32030;0.0129233589;32030;147.978149;32030;83.5718842;32030;10.0344858;32030;77.93207;32030;102.34687
32040;365.658569;32040;365.007324;32040;0.651240647;32040;0.023695506141721185;32040;0.618259132;32040;0.0130248126;32040;147.8805;32040;83.4864349;32040;10.0344858;32040;77.89545;32040;102.212593
32050;365.8952;32050;365.278229;32050;0.616968155;32050;0.023630586900007775;32050;0.617052138;32050;0.0123393629;32050;147.941528;32050;83.47423;32050;9.973449;32050;77.71233;32050;102.163765
32060;366.1312;32060;365.58783;32060;0.5433498;32060;0.023565434433942215;32060;0.616254032;32060;0.0108669959;32060;147.929321;32060;83.53526;32060;9.692678;32060;77.67571;32060;102.175972
32070;366.366516;32070;365.820038;32070;0.546481967;32070;0.023500049386553108;32070;0.615071654;32070;0.0109296395;32070;147.990356;32070;83.53526;32070;9.949034;32070;77.67571;32070;102.0661
32080;366.6012;32080;365.974823;32080;0.6263593;32080;0.023434432403164403;32080;0.6137818;32080;0.0125271855;32080;147.990356;32080;83.43761;32080;10.0344858;32080;77.6513;32080;102.02948
32090;366.8352;32090;366.245728;32090;0.589486;32090;0.02336858413138931;32090;0.612693369;32090;0.0117897205;32090;147.978149;32090;83.4009857;32090;9.87579;32090;77.60246;32090;102.078308
32100;367.068542;32100;366.594;32100;0.474562436;32100;0.023302505221123607;32100;0.6109522;32100;0.009491249;32100;148.10022;32100;83.2667;32100;9.87579;32100;77.50481;32100;101.956238
32110;367.301239;32110;366.787476;32110;0.5137706;32110;0.023236196324539531;32110;0.6099571;32110;0.0102754114;32110;147.990356;32110;83.1690445;32110;10.0100708;32110;77.45598;32110;101.846367
32120;367.5333;32120;367.019653;32120;0.513620138;32120;0.023169658096079061;32120;0.6090587;32120;0.0102724032;32120;147.965942;32120;83.19346;32120;10.1321449;32120;77.52922;32120;101.71209
32130;367.764648;32130;367.329224;32130;0.4354146;32130;0.023102891192447707;32130;0.607748151;32130;0.008708293;32130;147.856079;32130;82.98593;32130;10.0589008;32130;77.45598;32130;101.638847
32140;367.995331;32140;367.6001;32140;0.3952407;32140;0.023035896272607777;32140;0.6062316;32140;0.007904814;32140;147.843872;32140;82.80282;32140;9.92462;32140;77.41936;32140;101.602219
32150;368.225372;32150;367.754883;32150;0.47048384;32150;0.022968673997772169;32150;0.6048136;32150;0.009409677;32150;147.941528;32150;82.7662;32150;9.949034;32150;77.38274;32150;101.492355
32160;368.4547;32160;367.948364;32160;0.506360531;32160;0.022901225031397507;32160;0.6039283;32160;0.010127211;32160;147.929321;32160;82.8150253;32160;10.0344858;32160;77.24845;32160;101.443527
32170;368.68338;32170;368.1805;32170;0.5028698;32170;0.02283355003917794;32170;0.603071332;32170;0.0100573953;32170;147.868286;32170;82.82723;32170;9.887997;32170;77.11417;32170;101.455734
32180;368.911377;32180;368.3353;32180;0.5760911;32180;0.022765649689038239;32180;0.6011735;32180;0.0115218218;32180;147.978149;32180;82.63192;32180;9.717093;32180;77.1874161;32180;101.284828
32190;369.1387;32190;368.567444;32190;0.571247339;32190;0.022697524651127524;32190;0.599509835;32190;0.0114249466;32190;148.039185;32190;82.47322;32190;9.680471;32190;77.12638;32190;101.113922
32200;369.365326;32200;368.760925;32200;0.604416847;32200;0.022629175597812339;32200;0.5982411;32200;0.012088337;32200;148.051392;32200;82.4121857;32200;9.656056;32200;76.85781;32200;101.016266
32210;369.591278;32210;369.147827;32210;0.443443775;32210;0.022560603203670319;32210;0.5972317;32210;0.008868876;32210;148.0758;32210;82.46101;32210;9.680471;32210;76.85781;32210;100.991852
32220;369.816528;32220;369.341278;32220;0.4752481;32220;0.022491808145483232;32220;0.5963159;32220;0.009504962;32220;147.941528;32220;82.38777;32220;9.668263;32220;76.82119;32220;100.9064
32230;370.0411;32230;369.457367;32230;0.583747566;32230;0.022422791102230607;32230;0.5947387;32230;0.0116749508;32230;147.990356;32230;82.25349;32230;9.595019;32230;76.69912;32230;100.759911
32240;370.264984;32240;369.7282;32240;0.5367936;32240;0.022353552755082717;32240;0.5939766;32240;0.0107358722;32240;147.9049;32240;82.29011;32240;9.546189;32240;76.72353;32240;100.759911
32250;370.4882;32250;370.03772;32250;0.4504604;32250;0.022284093787394169;32250;0.592294931;32250;0.009009208;32250;148.124634;32250;82.29011;32250;9.546189;32250;76.7601547;32250;100.674461
32260;370.710663;32260;370.231171;32260;0.479504824;32260;0.022214414884696856;32260;0.590937257;32260;0.009590097;32260;148.185669;32260;82.25349;32260;9.424116;32260;76.6380844;32260;100.527969
32270;370.932465;32270;370.347229;32270;0.585231662;32270;0.022144516734693497;32270;0.5897056;32270;0.0117046339;32270;148.136841;32270;82.15583;32270;9.326456;32270;76.46718;32270;100.454727
32280;371.153564;32280;370.618073;32280;0.5355041;32280;0.022074400027250526;32280;0.5883412;32280;0.010710082;32280;148.22229;32280;82.14362;32280;9.44853;32280;76.4793854;32280;100.344856
32290;371.373962;32290;370.8889;32290;0.485078365;32290;0.022004065454391621;32290;0.5871983;32290;0.009701567;32290;148.2345;32290;82.14362;32290;9.521775;32290;76.6014557;32290;100.259407
32300;371.593658;32300;371.1597;32300;0.433952272;32300;0.021933513710290536;32300;0.585603356;32300;0.008679045;32300;148.332169;32300;82.05817;32300;9.49736;32300;76.5648346;32300;100.283821
32310;371.812622;32310;371.353119;32310;0.459497571;32310;0.021862745491264584;32310;0.5838176;32310;0.009189951;32310;148.332169;32310;81.80181;32310;9.436323;32310;76.38173;32310;100.198372
32320;372.0309;32320;371.623932;32320;0.40696317;32320;0.021791761495767434;32320;0.582285643;32320;0.008139264;32320;148.319962;32320;81.63091;32320;9.375286;32320;76.2840652;32320;100.039673
32330;372.248474;32330;371.817383;32330;0.4310938;32330;0.021720562424382545;32330;0.581380665;32330;0.008621876;32330;148.307755;32330;81.704155;32330;9.265419;32330;76.07654;32330;99.9176
32340;372.4653;32340;372.0495;32340;0.41582793;32340;0.021649148979815919;32340;0.579686463;32340;0.008316559;32340;148.503067;32340;81.67974;32340;9.143346;32340;76.0887451;32340;99.84435
32350;372.681458;32350;372.358978;32350;0.32248;32350;0.021577521866889507;32350;0.5788032;32350;0.00644959975;32350;148.36879;32350;81.64312;32350;9.082309;32350;76.198616;32350;99.85656
32360;372.896851;32360;372.629761;32360;0.2671043;32360;0.021505681792533912;32360;0.5774783;32360;0.005342086;32360;148.405411;32360;81.60649;32360;9.082309;32360;76.052124;32360;99.80773
32370;373.111572;32370;372.861847;32370;0.249696955;32370;0.021433629465781746;32370;0.5757171;32370;0.004993939;32370;148.503067;32370;81.46001;32370;9.009064;32370;75.91785;32370;99.64904
32380;373.325531;32380;372.93924;32380;0.386304736;32380;0.021361365597760303;32380;0.5743265;32380;0.007726095;32380;148.466446;32380;81.32572;32380;8.972442;32380;75.97888;32380;99.5147552
32390;373.5388;32390;373.210022;32390;0.328773081;32390;0.021288890901684822;32390;0.5727195;32390;0.006575462;32390;148.539688;32390;81.21586;32390;8.996857;32390;75.90564;32390;99.57579
32400;373.7513;32400;373.4421;32400;0.3092022;32400;0.021216206092851336;32400;0.571386158;32400;0.00618404429;32400;148.5641;32400;81.16703;32400;8.862576;32400;75.8568039;32400;99.53917
32410;373.9631;32410;373.6742;32410;0.288906425;32410;0.02114331188862948;32410;0.569747567;32410;0.00577812875;32410;148.7228;32410;81.13041;32410;8.83816051;32410;75.89343;32410;99.49034
32420;374.174164;32420;373.790253;32420;0.383928567;32420;0.0210702090084557;32420;0.5685606;32420;0.00767857162;32420;148.673965;32420;81.06937;32420;8.88699;32420;75.8568039;32420;99.4781342
32430;374.384521;32430;373.983643;32430;0.400856555;32430;0.020996898173825832;32430;0.5670401;32430;0.008017131;32430;148.783844;32430;81.0327454;32430;8.850368;32430;75.78356;32430;99.40489
32440;374.594116;32440;374.138367;32440;0.455733448;32440;0.020923380108288293;32440;0.5660557;32440;0.00911467;32440;148.747208;32440;81.06937;32440;8.801538;32440;75.7713547;32440;99.2584
32450;374.802979;32450;374.409149;32450;0.393833846;32450;0.020849655537436621;32450;0.564560533;32450;0.007876677;32450;148.820465;32450;81.00833;32450;8.740501;32450;75.66149;32450;99.1973648
32460;375.0111;32460;374.6799;32460;0.3312001;32460;0.020775725188902656;32460;0.563094;32460;0.00662400154;32460;148.832672;32460;80.89847;32460;8.679464;32460;75.53941;32460;99.16074
32470;375.2185;32470;374.834625;32470;0.3838682;32470;0.020701589792349005;32470;0.561744;32470;0.0076773637;32470;148.783844;32470;80.77639;32470;8.606219;32470;75.52721;32470;99.0020447
32480;375.42514;32480;375.028;32480;0.397116125;32480;0.02062725007946218;32480;0.560333133;32480;0.007942323;32480;148.8693;32480;80.76418;32480;8.581805;32480;75.4905853;32480;98.90439
32490;375.631042;32490;375.2601;32490;0.370943129;32490;0.020552706783945052;32490;0.5590954;32490;0.00741886254;32490;148.832672;32490;80.70315;32490;8.569597;32490;75.4539642;32490;98.94101
32500;375.836182;32500;375.530853;32500;0.305348665;32500;0.020477960641509935;32500;0.5577675;32500;0.006106973;32500;148.8815;32500;80.69094;32500;8.484145;32500;75.42955;32500;98.8433456
32510;376.0406;32510;375.646881;32510;0.39372012;32510;0.020403012389870995;32510;0.5562643;32510;0.007874402;32510;148.8937;32510;80.56886;32510;8.435316;32510;75.33189;32510;98.67245
32520;376.244263;32520;375.840271;32520;0.40398702;32520;0.020327862768737295;32520;0.5547321;32520;0.00807974;32520;149.003571;32520;80.53224;32520;8.410901;32520;75.2586441;32520;98.6114044
32530;376.447144;32530;376.072327;32530;0.37482664;32530;0.020252512519805178;32530;0.553427756;32530;0.007496533;32530;148.954742;32530;80.4345856;32530;8.386486;32530;75.24644;32530;98.58699
32540;376.6493;32540;376.304382;32540;0.3449148;32540;0.020176962386751256;32540;0.551583648;32540;0.006898296;32540;149.076813;32540;80.27589;32540;8.398694;32540;75.2586441;32540;98.6114044
32550;376.850677;32550;376.459076;32550;0.391601264;32550;0.02010121311522476;32550;0.5504458;32550;0.007832025;32550;149.0524;32550;80.27589;32550;8.27662;32550;75.209816;32550;98.62361
32560;377.051331;32560;376.652466;32560;0.398854941;32560;0.020025265452840505;32560;0.5493605;32560;0.007977099;32560;149.003571;32560;80.27589;32560;8.239998;32560;75.12436;32560;98.45271
32570;377.2512;32570;376.9232;32570;0.328000158;32570;0.019949120149171159;32570;0.54776907;32570;0.00656000338;32570;149.150055;32570;80.25147;32570;8.264412;32570;75.0999451;32570;98.2696
32580;377.450317;32580;377.077881;32580;0.3724106;32580;0.019872777955740221;32580;0.5462896;32580;0.007448212;32580;149.162262;32580;80.14161;32580;8.142339;32580;75.03891;32580;98.22077
32590;377.648651;32590;377.309937;32590;0.3387095;32590;0.01979623962601423;32590;0.545057654;32590;0.00677419;32590;149.21109;32590;80.17823;32590;8.032472;32590;75.03891;32590;98.23298
32600;377.846222;32600;377.5033;32600;0.342918724;32600;0.019719505915395688;32600;0.5436039;32600;0.00685837446;32600;149.21109;32600;80.06836;32600;8.008057;32600;74.95346;32600;98.30622
32610;378.04303;32610;377.774017;32610;0.2690153;32610;0.019642577581215247;32610;0.542068362;32610;0.00538030639;32610;149.259933;32610;79.9707;32610;8.032472;32610;74.83138;32610;98.2696
32620;378.239075;32620;377.967377;32620;0.271691024;32620;0.019565455382724597;32620;0.541237235;32620;0.00543382;32620;149.113434;32620;79.99512;32620;8.081302;32620;74.84359;32620;98.0986938
32630;378.434357;32630;378.199432;32630;0.234924361;32630;0.019488140081088609;32630;0.5399684;32630;0.004698487;32630;149.150055;32630;80.0073242;32630;8.105716;32630;74.8191757;32630;98.0132446
32640;378.628845;32640;378.3928;32640;0.236058354;32640;0.019410632439378187;32640;0.5381877;32640;0.004721167;32640;149.186676;32640;79.78759;32640;8.020265;32640;74.59944;32640;97.97662
32650;378.822571;32650;378.5088;32650;0.313761324;32650;0.019332933222562368;32650;0.5364125;32650;0.00627522636;32650;149.247711;32650;79.59227;32650;7.97143459;32650;74.5872345;32650;97.87897
32660;379.0155;32660;378.7408;32660;0.2746736;32660;0.019255043197501143;32660;0.53556484;32660;0.005493472;32660;149.150055;32660;79.66552;32660;7.84936047;32660;74.5872345;32660;97.83013
32670;379.207672;32670;378.934174;32670;0.2734796;32670;0.019176963132937524;32670;0.534053862;32670;0.00546959229;32670;149.198883;32670;79.58006;32670;7.75170135;32670;74.4163361;32670;97.7324753
32680;379.399048;32680;379.127533;32680;0.271505982;32680;0.019098693799490318;32680;0.532387733;32680;0.00543011958;32680;149.35759;32680;79.5312347;32680;7.7883234;32680;74.51399;32680;97.58598
32690;379.58963;32690;379.359558;32690;0.230081052;32690;0.019020235969646151;32690;0.5312685;32690;0.004601621;32690;149.333176;32690;79.55565;32690;7.77611637;32690;74.51399;32690;97.56157
32700;379.779449;32700;379.630249;32700;0.149204463;32700;0.018941590417752212;32700;0.5299139;32700;0.00298408931;32700;149.3698;32700;79.5312347;32700;7.739494;32700;74.379715;32700;97.5371552
32710;379.968475;32710;379.7849;32710;0.183550552;32710;0.018862757920008265;32710;0.528456151;32710;0.00367101119;32710;149.345383;32710;79.39696;32710;7.727287;32710;74.29426;32710;97.341835
32720;380.1567;32720;379.978271;32720;0.178440318;32720;0.018783739254459319;32720;0.526973665;32720;0.00356880645;32720;149.382;32720;79.3115;32720;7.69066429;32720;74.23322;32720;97.31742
32730;380.344147;32730;380.210266;32730;0.133873165;32730;0.018704535200987617;32730;0.525744736;32730;0.00267746323;32730;149.308762;32730;79.23826;32730;7.556383;32730;74.34309;32730;97.19535
32740;380.5308;32740;380.364929;32740;0.165850937;32740;0.018625146541305267;32740;0.524237633;32740;0.00331701874;32740;149.443039;32740;79.23826;32740;7.556383;32740;74.25764;32740;97.17094
32750;380.716644;32750;380.5196;32750;0.197035238;32750;0.018545574058946211;32750;0.523156047;32750;0.00394070474;32750;149.430832;32750;79.29929;32750;7.629627;32750;74.13557;32750;97.19535
32760;380.9017;32760;380.790283;32760;0.111424051;32760;0.018465818539258806;32760;0.52115494;32760;0.002228481;32760;149.626144;32760;79.11618;32760;7.64183474;32760;74.0745239;32760;97.10989
