Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\JibHard1.csv;
Starttime of export;134226189112130000;torsdag 7. mai 2026;11:15:11.213
Endtime of export;134226190135530000;torsdag 7. mai 2026;11:16:53.553


Name;fXRef_mm;Name;fXReal_mm;Name;fError_mm;Name;fXDotRef;Name;fU_FF;Name;fU_PID;Name;fPs_bar;Name;fJib_Pa_bar;Name;fJib_Pb_bar;Name;fJib_Pa_Cyl_bar;Name;fJib_Pb_Cyl_bar
7400;188.70929;7400;303.0567;7400;-114.347412;7400;0.024823451772355905;7400;0.5218796;7400;-1;7400;149.674973;7400;22.9010887;7400;121.219521;7400;81.02054;7400;116.702782
7410;188.957825;7410;302.862518;7410;-113.9047;7410;0.024883820675612883;7410;0.5223538;7410;-1;7410;149.821472;7410;22.85226;7410;121.146278;7410;81.1181946;7410;116.629539
7420;189.20697;7420;302.629517;7420;-113.422554;7420;0.02494394398560636;7420;0.523045242;7420;-1;7420;149.8825;7420;22.9132977;7420;121.256142;7420;80.9961243;7420;116.544083
7430;189.456711;7430;302.435333;7430;-112.978638;7430;0.025003821108943544;7430;0.5236235;7430;-1;7430;149.845886;7430;22.7790146;7430;121.30497;7430;80.93509;7430;116.592911
7440;189.707047;7440;302.163483;7440;-112.456444;7440;0.025063451454661392;7440;0.524268031;7440;-1;7440;149.845886;7440;22.7423935;7440;121.134071;7440;80.93509;7440;116.47084
7450;189.957977;7450;301.9693;7450;-112.01133;7450;0.02512283443423248;7450;0.524965346;7450;-1;7450;149.894714;7450;22.80343;7450;121.097443;7450;80.910675;7450;116.409805
7460;190.2095;7460;301.7363;7460;-111.526787;7460;0.025181969461570759;7460;0.5256044;7460;-1;7460;149.845886;7460;22.7179775;7460;121.0242;7460;80.84963;7460;116.47084
7470;190.461609;7470;301.542084;7470;-111.080482;7470;0.025240855953037395;7470;0.5262128;7470;-1;7470;149.906921;7470;22.7179775;7470;120.950958;7470;80.8374252;7470;116.47084
7480;190.714325;7480;301.270233;7480;-110.555916;7480;0.025299493327446489;7480;0.5269022;7480;-1;7480;149.8581;7480;22.6813564;7480;120.926544;7480;80.81301;7480;116.507462
7490;190.9676;7490;300.998352;7490;-110.030754;7490;0.025357881006070834;7490;0.5273229;7490;-1;7490;149.906921;7490;22.5104523;7490;120.914337;7490;80.7886;7490;116.373177
7500;191.221481;7500;300.804169;7500;-109.582695;7500;0.025416018412647609;7500;0.5279363;7500;-1;7500;149.894714;7500;22.4494152;7500;120.999786;7500;80.88626;7500;116.251106
7510;191.475922;7510;300.571136;7510;-109.095207;7510;0.025473904973384087;7510;0.528617;7510;-1;7510;149.8825;7510;22.4494152;7510;120.8655;7510;80.87405;7510;116.27552
7520;191.730957;7520;300.376923;7520;-108.645981;7520;0.025531540116963281;7520;0.5292952;7520;-1;7520;149.894714;7520;22.4738312;7520;120.743431;7520;80.87405;7520;116.263313
7530;191.986557;7530;300.1439;7530;-108.157333;7530;0.0255889232745496;7530;0.530168831;7530;-1;7530;149.833679;7530;22.5959053;7530;120.743431;7530;80.910675;7530;116.165657
7540;192.242737;7540;299.949677;7540;-107.706955;7540;0.025646053879794444;7540;0.5308423;7540;-1;7540;149.845886;7540;22.62032;7540;120.8655;7540;80.93509;7540;116.055786
7550;192.499481;7550;299.6778;7550;-107.178314;7550;0.0257029313688418;7550;0.531257153;7550;-1;7550;149.8825;7550;22.4494152;7550;120.950958;7550;80.87405;7550;116.031372
7560;192.75679;7560;299.444733;7560;-106.68795;7560;0.025759555180333821;7560;0.5317398;7560;-1;7560;149.943542;7560;22.3639641;7560;120.767845;7560;80.751976;7560;116.116821
7570;193.014664;7570;299.250519;7570;-106.235863;7570;0.025815924755416345;7570;0.5328182;7570;-1;7570;149.772644;7570;22.5592823;7570;120.719017;7570;80.73977;7570;116.104614
7580;193.2731;7580;299.095154;7580;-105.822052;7580;0.025872039537744421;7580;0.533223033;7580;-1;7580;149.931335;7580;22.5104523;7580;120.804466;7580;80.73977;7580;116.104614
7590;193.5321;7590;298.8621;7590;-105.329994;7590;0.025927898973487816;7590;0.5335387;7590;-1;7590;150.0412;7590;22.3395481;7590;120.719017;7590;80.72756;7590;115.994751
7600;193.791656;7600;298.590179;7600;-104.798531;7600;0.025983502511336437;7600;0.5341658;7600;-1;7600;150.07782;7600;22.3639641;7600;120.535904;7600;80.5566559;7600;115.848259
7610;194.051773;7610;298.395966;7610;-104.344193;7610;0.026038849602505826;7610;0.53497684;7610;-1;7610;149.931335;7610;22.3639641;7610;120.535904;7610;80.49562;7610;115.811638
7620;194.312439;7620;298.1629;7620;-103.850464;7620;0.026093939700742533;7620;0.5358007;7620;-1;7620;149.797058;7620;22.3883781;7620;120.584732;7620;80.64211;7620;115.95813
7630;194.573654;7630;298.046356;7630;-103.47271;7630;0.026148772262329534;7630;0.5361742;7630;-1;7630;149.992371;7630;22.3639641;7630;120.438248;7630;80.72756;7630;116.019165
7640;194.835419;7640;297.891;7640;-103.055573;7640;0.02620334674609158;7640;0.5367755;7640;-1;7640;150.004578;7640;22.351757;7640;120.328377;7640;80.65432;7640;115.897095
7650;195.097717;7650;297.619049;7650;-102.521347;7650;0.02625766261340055;7650;0.537461;7650;-1;7650;149.95575;7650;22.351757;7650;120.462662;7650;80.59328;7650;115.897095
7660;195.360565;7660;297.386;7660;-102.025421;7660;0.026311719328180768;7660;0.538042;7660;-1;7660;149.992371;7660;22.351757;7660;120.535904;7660;80.61769;7660;115.836052
7670;195.623947;7670;297.2306;7670;-101.606644;7670;0.026365516356914278;7670;0.5386054;7670;-1;7670;150.028992;7670;22.3395481;7670;120.438248;7670;80.59328;7670;115.726189
7680;195.887878;7680;297.0752;7680;-101.187332;7680;0.026419053168646137;7680;0.5391365;7680;-1;7680;149.931335;7680;22.1686459;7680;120.38942;7680;80.58107;7680;115.738396
7690;196.152328;7690;296.842133;7690;-100.689789;7690;0.026472329234989614;7690;0.539737463;7690;-1;7690;149.8581;7690;22.0831928;7690;120.1941;7690;80.56886;7690;115.726189
7700;196.417328;7700;296.5702;7700;-100.152863;7700;0.026525344030131449;7700;0.5404233;7700;-1;7700;149.821472;7700;22.1076088;7700;120.12085;7700;80.59328;7700;115.616318
7710;196.682831;7710;296.298248;7710;-99.6154;7710;0.026578097030837026;7710;0.540945;7710;-1;7710;149.906921;7710;22.1198158;7710;120.157478;7710;80.58107;7710;115.5797
7720;196.948883;7720;296.142853;7720;-99.19396;7720;0.026630587716455517;7720;0.541522264;7720;-1;7720;149.943542;7720;22.1320229;7720;120.157478;7720;80.58107;7720;115.616318
7730;197.215454;7730;295.8709;7730;-98.65545;7730;0.026682815568925048;7730;0.542420864;7730;-1;7730;149.833679;7730;22.266304;7730;120.133064;7730;80.49562;7730;115.518661
7740;197.482544;7740;295.676636;7740;-98.1941147;7740;0.026734780072777808;7740;0.542844653;7740;-1;7740;149.845886;7740;22.1320229;7740;120.072021;7740;80.47121;7740;115.457626
7750;197.750137;7750;295.5601;7750;-97.80995;7750;0.026786480715145115;7750;0.543250263;7750;-1;7750;149.809265;7750;21.9367046;7750;119.949951;7750;80.58107;7750;115.48204
7760;198.018265;7760;295.365845;7760;-97.34758;7760;0.02683791698576251;7760;0.543741167;7760;-1;7760;149.980164;7760;22.0221558;7760;119.925537;7760;80.64211;7760;115.469833
7770;198.2869;7770;295.2493;7770;-96.96239;7770;0.026889088376974769;7770;0.5443918;7770;-1;7770;149.906921;7770;21.9977417;7770;119.888916;7770;80.58107;7770;115.274513
7780;198.556046;7780;295.055023;7780;-96.4989853;7780;0.026939994383740916;7780;0.5451437;7780;-1;7780;149.809265;7780;22.0343647;7780;119.901123;7780;80.44679;7780;115.176857
7790;198.8257;7790;294.82193;7790;-95.99622;7790;0.02699063450363922;7790;0.5456698;7790;-1;7790;149.833679;7790;22.0099487;7790;120.023193;7790;80.37354;7790;115.347755
7800;199.095856;7800;294.5888;7800;-95.49295;7800;0.027041008236872138;7800;0.546058357;7800;-1;7800;149.931335;7800;21.9489117;7800;119.84008;7800;80.3247147;7800;115.28672
7810;199.366516;7810;294.43338;7810;-95.06687;7810;0.027091115086271267;7810;0.54641366;7810;-1;7810;150.07782;7810;21.91229;7810;119.7058;7810;80.37354;7810;115.128029
7820;199.63768;7820;294.122559;7820;-94.4848862;7820;0.027140954557302234;7820;0.5469445;7820;-1;7820;150.102234;7820;21.9000816;7820;119.656975;7820;80.47121;7820;115.0914
7830;199.909332;7830;293.889435;7830;-93.98011;7830;0.027190526158069578;7830;0.547561765;7830;-1;7830;150.0412;7830;21.8756676;7830;119.693596;7830;80.54445;7830;115.103607
7840;200.181488;7840;293.6563;7840;-93.47483;7840;0.027239829399321611;7840;0.548101246;7840;-1;7840;149.980164;7840;21.7902164;7840;119.669182;7840;80.50783;7840;115.005951
7850;200.454132;7850;293.5009;7850;-93.04677;7850;0.027288863794455252;7850;0.5487426;7850;-1;7850;149.980164;7850;21.8512535;7850;119.595932;7850;80.42238;7850;115.018158
7860;200.727264;7860;293.3066;7860;-92.57935;7860;0.027337628859520818;7860;0.549396157;7860;-1;7860;149.845886;7860;21.7902164;7860;119.473862;7860;80.47121;7860;115.018158
7870;201.000885;7870;293.0735;7870;-92.0726;7870;0.027386124113226804;7870;0.5498209;7870;-1;7870;149.919128;7870;21.7535934;7870;119.351784;7870;80.38576;7870;114.9205
7880;201.275;7880;292.91806;7880;-91.643074;7880;0.027434349076944638;7880;0.5503175;7880;-1;7880;149.980164;7880;21.7658;7880;119.315163;7880;80.22706;7880;114.9205
7890;201.549576;7890;292.684937;7890;-91.13535;7890;0.027482303274713397;7890;0.5507656;7890;-1;7890;149.980164;7890;21.68035;7890;119.363991;7890;80.1294;7890;114.7618
7900;201.824631;7900;292.451782;7900;-90.62715;7900;0.027529986233244506;7900;0.551285744;7900;-1;7900;149.931335;7900;21.6071053;7900;119.412827;7900;80.21485;7900;114.810631
7910;202.100174;7910;292.218628;7910;-90.11847;7910;0.027577397481926422;7910;0.551817834;7910;-1;7910;149.95575;7910;21.6193123;7910;119.437241;7910;80.3613358;7910;114.847252
7920;202.376175;7920;292.102051;7920;-89.72588;7920;0.027624536552829253;7920;0.5523315;7920;-1;7920;150.0534;7920;21.6925564;7920;119.376205;7920;80.25147;7920;114.798424
7930;202.652664;7930;291.868927;7930;-89.2162552;7930;0.027671402980709414;7930;0.5530395;7930;-1;7930;150.004578;7930;21.7780075;7930;119.290749;7930;80.11719;7930;114.835045
7940;202.929611;7940;291.5969;7940;-88.66729;7940;0.027717996303014174;7940;0.5536078;7940;-1;7940;149.894714;7940;21.6925564;7940;119.266335;7940;80.15382;7940;114.77401
7950;203.207016;7950;291.441467;7950;-88.23444;7950;0.027764316059886256;7950;0.5538683;7950;-1;7950;149.980164;7950;21.5582752;7950;119.2053;7950;80.16602;7950;114.5909
7960;203.4849;7960;291.247162;7960;-87.7622757;7960;0.027810361794168362;7960;0.5542623;7960;-1;7960;150.090027;7960;21.5582752;7960;119.180885;7960;80.14161;7960;114.468826
7970;203.763229;7970;291.052856;7970;-87.28964;7970;0.027856133051407682;7970;0.5548815;7970;-1;7970;149.931335;7970;21.4728241;7970;119.083221;7970;80.09277;7970;114.49324
7980;204.042;7980;290.858551;7980;-86.81655;7980;0.027901629379860394;7980;0.555283964;7980;-1;7980;150.028992;7980;21.4728241;7980;119.095428;7980;80.06836;7980;114.505447
7990;204.321259;7990;290.6254;7990;-86.30414;7990;0.027946850330496098;7990;0.5559123;7990;-1;7990;150.0534;7990;21.58269;7990;119.144264;7990;80.06836;7990;114.554276
8000;204.600952;8000;290.3922;8000;-85.791275;8000;0.027991795457002262;8000;0.5565532;8000;-1;8000;150.016785;8000;21.6437263;8000;119.058807;8000;79.9584961;8000;114.481033
8010;204.881088;8010;290.3145;8010;-85.43341;8010;0.028036464315788649;8010;0.556884;8010;-1;8010;150.114441;8010;21.5948982;8010;118.912323;8010;80.0073242;8010;114.383377
8020;205.161682;8020;290.081329;8020;-84.9196548;8020;0.028080856465991649;8020;0.5571347;8020;-1;8020;150.175476;8020;21.4484081;8020;118.961151;8020;80.05615;8020;114.383377
8030;205.4427;8030;289.848145;8030;-84.40545;8030;0.028124971469478666;8030;0.557627261;8030;-1;8030;150.175476;8030;21.4362011;8030;119.071014;8030;80.03174;8030;114.310127
8040;205.724182;8040;289.5761;8040;-83.85194;8040;0.02816880889085242;8040;0.5582859;8040;-1;8040;150.090027;8040;21.4728241;8040;118.900116;8040;80.0073242;8040;114.236885
8050;206.006088;8050;289.342926;8050;-83.3368454;8050;0.028212368297455267;8050;0.5587413;8050;-1;8050;150.126648;8050;21.4728241;8050;118.814659;8050;79.98291;8050;114.163643
8060;206.288422;8060;289.187469;8060;-82.89905;8060;0.028255649259373451;8060;0.55914706;8060;-1;8060;150.163269;8060;21.4362011;8060;118.765831;8060;79.93408;8060;114.1026
8070;206.5712;8070;288.954285;8070;-82.38309;8070;0.028298651349441342;8070;0.559611142;8070;-1;8070;150.138855;8070;21.3873711;8070;118.778038;8070;79.9707;8070;114.127022
8080;206.8544;8080;288.68222;8080;-81.8278351;8080;0.028341374143245685;8080;0.560087264;8080;-1;8080;150.102234;8080;21.338541;8080;118.802452;8080;79.98291;8080;114.200264
8090;207.138016;8090;288.449036;8090;-81.31101;8090;0.028383817219129748;8090;0.560374558;8090;-1;8090;150.187683;8090;21.2652969;8090;118.778038;8090;79.9584961;8090;114.139229
8100;207.422073;8100;288.332428;8100;-80.91037;8100;0.028425980158197511;8100;0.5608284;8100;-1;8100;150.2121;8100;21.2652969;8100;118.778038;8100;79.93408;8100;113.956116
8110;207.706543;8110;288.099243;8110;-80.3927;8110;0.028467862544317785;8110;0.5613408;8110;-1;8110;150.114441;8110;21.1920528;8110;118.582718;8110;79.7998;8110;113.919495
8120;207.991425;8120;287.866028;8120;-79.87461;8120;0.028509463964128325;8120;0.5619431;8120;-1;8120;150.07782;8120;21.25309;8120;118.5461;8120;79.78759;8120;113.968323
8130;208.276733;8130;287.593964;8130;-79.31724;8130;0.028550784007039923;8130;0.5625115;8130;-1;8130;150.102234;8130;21.35075;8130;118.5461;8130;79.8486252;8130;113.919495
8140;208.562439;8140;287.399628;8140;-78.83718;8140;0.02859182226524043;8140;0.5627187;8140;-1;8140;150.175476;8140;21.2164669;8140;118.485062;8140;79.86083;8140;113.895081
8150;208.848557;8150;287.1664;8150;-78.31785;8150;0.028632578333698817;8150;0.563280344;8150;-1;8150;149.943542;8150;21.0577717;8150;118.411819;8150;79.86083;8150;113.821831
8160;209.135086;8160;287.010925;8160;-77.87585;8160;0.028673051810169128;8160;0.5635271;8160;-1;8160;150.07782;8160;21.0211487;8160;118.448441;8160;79.89746;8160;113.78521
8170;209.422028;8170;286.855469;8170;-77.43344;8170;0.0287132422951945;8170;0.5638016;8170;-1;8170;150.2243;8170;21.0211487;8170;118.53389;8170;79.8852539;8170;113.846245
8180;209.709351;8180;286.583374;8180;-76.8740158;8180;0.028753149392111078;8180;0.564493358;8180;-1;8180;150.126648;8180;21.1066017;8180;118.497269;8180;79.83642;8180;113.69976
8190;209.997086;8190;286.350159;8190;-76.3530655;8190;0.028792772707051911;8190;0.5651515;8190;-1;8190;150.028992;8190;21.1676388;8190;118.350777;8190;79.8852539;8190;113.565475
8200;210.285217;8200;286.194672;8200;-75.90946;8200;0.028832111848950893;8200;0.5656188;8200;-1;8200;150.0412;8200;21.1920528;8200;118.25312;8200;79.8852539;8200;113.6021
8210;210.57373;8210;286.0003;8210;-75.42659;8210;0.028871166429546569;8210;0.565628469;8210;-1;8210;150.175476;8210;20.9845276;8210;118.240913;8210;79.8486252;8210;113.626518
8220;210.86264;8220;285.7671;8220;-74.90446;8220;0.028909936063386;8220;0.566057265;8220;-1;8220;150.102234;8220;20.8990746;8220;118.155464;8220;79.83642;8220;113.58989
8230;211.151932;8230;285.650482;8230;-74.49855;8230;0.028948420367828548;8230;0.566608131;8230;-1;8230;150.07782;8230;20.9601116;8230;118.192085;8230;79.70214;8230;113.626518
8240;211.4416;8240;285.417236;8240;-73.97564;8240;0.028986618963049667;8240;0.567046;8240;-1;8240;149.992371;8240;20.87466;8240;118.045593;8240;79.616684;8240;113.638725
8250;211.731659;8250;285.184;8250;-73.45235;8250;0.029024531472044653;8250;0.567464769;8250;-1;8250;150.126648;8250;20.9967346;8250;118.008972;8250;79.616684;8250;113.565475
8260;212.0221;8260;285.0285;8260;-73.00642;8260;0.029062157520632334;8260;0.5677543;8260;-1;8260;150.175476;8260;20.9356976;8260;118.008972;8260;79.67773;8260;113.541061
8270;212.3129;8270;284.834137;8270;-72.52125;8270;0.029099496737458815;8270;0.5680875;8270;-1;8270;150.138855;8270;20.82583;8270;118.021179;8270;79.75097;8270;113.516647
8280;212.60408;8280;284.639771;8280;-72.03569;8280;0.029136548754001092;8280;0.5684644;8280;-1;8280;150.138855;8280;20.78921;8280;118.0578;8280;79.6289;8280;113.394577
8290;212.89563;8290;284.4454;8290;-71.5497742;8290;0.029173313204570728;8290;0.5689954;8290;-1;8290;150.07782;8290;20.8136234;8290;117.960144;8290;79.54344;8290;113.248085
8300;213.187546;8300;284.251038;8300;-71.0634842;8300;0.029209789726317437;8300;0.5696024;8300;-1;8300;150.004578;8300;20.8868675;8300;117.996765;8300;79.6289;8300;113.370155
8310;213.479828;8310;284.0178;8310;-70.53796;8310;0.029245977959232668;8310;0.569842637;8310;-1;8310;150.07782;8310;20.82583;8310;117.911316;8310;79.6411057;8310;113.38237
8320;213.772461;8320;283.784515;8320;-70.01206;8320;0.029281877546153186;8320;0.5699532;8320;-1;8320;150.2243;8320;20.74038;8320;117.93573;8320;79.66552;8320;113.223671
8330;214.06546;8330;283.590149;8330;-69.52468;8330;0.029317488132764559;8330;0.570486546;8330;-1;8330;150.114441;8330;20.7281723;8330;117.93573;8330;79.5312347;8330;113.211464
8340;214.35881;8340;283.395752;8340;-69.03695;8340;0.029352809367604663;8340;0.570874453;8340;-1;8340;150.138855;8340;20.74038;8340;117.8869;8340;79.43358;8340;113.235878
8350;214.652512;8350;283.1625;8350;-68.50998;8350;0.029387840902067187;8350;0.5713064;8350;-1;8350;150.114441;8350;20.74038;8350;117.813652;8350;79.3725357;8350;113.284706
8360;214.946564;8360;283.045868;8360;-68.0993;8360;0.029422582390405017;8360;0.57171917;8360;-1;8360;150.016785;8360;20.6549263;8360;117.801445;8360;79.4091644;8360;113.296913
8370;215.240967;8370;282.8126;8370;-67.57163;8370;0.029457033489733695;8370;0.572319269;8370;-1;8370;149.931335;8370;20.7281723;8370;117.801445;8370;79.42137;8370;113.30912
8380;215.5357;8380;282.501556;8380;-66.9658661;8380;0.029491193860034782;8380;0.5724393;8380;-1;8380;150.114441;8380;20.7037563;8380;117.74041;8380;79.4091644;8380;113.126015
8390;215.8308;8390;282.384949;8390;-66.5541458;8390;0.029525063164159211;8390;0.5726195;8390;-1;8390;150.19989;8390;20.6305122;8390;117.8869;8390;79.45799;8390;113.028351
8400;216.1262;8400;282.190552;8400;-66.06433;8400;0.029558641067830627;8400;0.573018432;8400;-1;8400;150.19989;8400;20.64272;8400;117.813652;8400;79.34812;8400;113.150429
8410;216.421967;8410;282.035034;8410;-65.61306;8410;0.029591927239648673;8410;0.573382139;8410;-1;8410;150.187683;8410;20.6183052;8410;117.5573;8410;79.27488;8410;113.162636
8420;216.718048;8420;281.801727;8420;-65.0836945;8420;0.029624921351092279;8420;0.5738539;8420;-1;8420;150.07782;8420;20.5816822;8420;117.398605;8420;79.4091644;8420;113.052765
8430;217.014465;8430;281.568451;8430;-64.554;8430;0.029657623076522876;8430;0.574179;8430;-1;8430;150.090027;8430;20.5572681;8430;117.374184;8430;79.4457855;8430;113.064972
8440;217.3112;8440;281.374054;8440;-64.06286;8440;0.02969003209318765;8440;0.5747239;8440;-1;8440;149.95575;8440;20.5572681;8440;117.471848;8440;79.34812;8440;113.089386
8450;217.608261;8450;281.257416;8450;-63.64915;8450;0.029722148081222685;8450;0.5749144;8450;-1;8450;150.07782;8450;20.5450611;8450;117.508469;8450;79.38475;8450;112.894073
8460;217.90564;8460;281.063;8460;-63.15736;8460;0.029753970723656143;8460;0.575261;8460;-1;8460;150.07782;8460;20.5328541;8460;117.54509;8460;79.36033;8460;112.7842
8470;218.203339;8470;280.8297;8470;-62.6263733;8470;0.029785499706411395;8470;0.5756361;8470;-1;8470;150.028992;8470;20.4962311;8470;117.471848;8470;79.3359146;8470;112.833031
8480;218.501343;8480;280.635284;8480;-62.13395;8480;0.029816734718310107;8480;0.57583195;8480;-1;8480;150.126648;8480;20.471817;8480;117.459641;8480;79.36033;8480;112.869652
8490;218.799667;8490;280.402;8490;-61.6023254;8490;0.029847675451075327;8490;0.57616806;8490;-1;8490;150.19989;8490;20.5328541;8490;117.520676;8490;79.29929;8490;112.869652
8500;219.0983;8500;280.24646;8500;-61.1481628;8500;0.029878321599334512;8500;0.5763409;8500;-1;8500;150.34639;8500;20.5450611;8500;117.447433;8500;79.3725357;8500;112.833031
8510;219.397232;8510;280.052032;8510;-60.654808;8510;0.029908672860622553;8510;0.576574147;8510;-1;8510;150.285355;8510;20.398571;8510;117.252113;8510;79.45799;8510;112.7842
8520;219.696472;8520;279.818726;8520;-60.1222649;8520;0.02993872893538475;8520;0.577091753;8520;-1;8520;150.163269;8520;20.41078;8520;117.239906;8520;79.43358;8520;112.79641
8530;219.996;8530;279.624329;8530;-59.6283073;8530;0.029968489526979784;8530;0.577494144;8530;-1;8530;150.114441;8530;20.41078;8530;117.178871;8530;79.34812;8530;112.698753
8540;220.295837;8540;279.50766;8540;-59.21182;8540;0.029997954341682634;8540;0.5774926;8540;-1;8540;150.273148;8540;20.31312;8540;117.154457;8540;79.32371;8540;112.601089
8550;220.595963;8550;279.196564;8550;-58.60061;8550;0.030027123088687473;8550;0.577935934;8550;-1;8550;150.175476;8550;20.3009129;8550;117.252113;8550;79.3725357;8550;112.649925
8560;220.896378;8560;278.963257;8560;-58.0668755;8560;0.030055995480110544;8560;0.5784243;8560;-1;8560;150.0534;8560;20.3009129;8560;117.276527;8560;79.29929;8560;112.71096
8570;221.197083;8570;278.768829;8570;-57.571743;8570;0.030084571230992996;8570;0.578764856;8570;-1;8570;150.0412;8570;20.3009129;8570;117.239906;8570;79.2504654;8570;112.686546
8580;221.498077;8580;278.5744;8580;-57.07632;8580;0.030112850059303715;8580;0.5789574;8580;-1;8580;150.138855;8580;20.3009129;8580;117.178871;8580;79.2138443;8580;112.625511
8590;221.799347;8590;278.379944;8590;-56.5806122;8590;0.030140831685942074;8590;0.5791624;8590;-1;8590;150.19989;8590;20.2764969;8590;117.166664;8590;79.20164;8590;112.6133
8600;222.100891;8600;278.185516;8600;-56.08463;8600;0.030168515834740717;8600;0.5793479;8600;-1;8600;150.187683;8600;20.1666317;8600;117.105621;8600;79.26267;8600;112.479019
8610;222.40271;8610;278.029968;8610;-55.62725;8610;0.030195902232468281;8610;0.5796745;8610;-1;8610;150.2243;8610;20.21546;8610;117.081207;8610;79.28709;8610;112.479019
8620;222.7048;8620;277.757751;8620;-55.0529366;8620;0.030222990608832063;8620;0.5799976;8620;-1;8620;150.187683;8620;20.1910458;8620;117.032379;8620;79.20164;8620;112.527847
8630;223.007172;8630;277.5633;8630;-54.55613;8630;0.030249780696480738;8630;0.580204666;8630;-1;8630;150.273148;8630;20.2032528;8630;117.105621;8630;79.15281;8630;112.491226
8640;223.3098;8640;277.407745;8640;-54.09794;8640;0.030276272231006946;8640;0.5804565;8640;-1;8640;150.321976;8640;20.21546;8640;117.069;8640;79.17722;8640;112.381363
8650;223.6127;8650;277.1744;8650;-53.5617065;8650;0.030302464950949948;8650;0.5806566;8650;-1;8650;150.3708;8650;20.1910458;8650;116.934723;8650;79.2138443;8650;112.417984
8660;223.915848;8660;276.97995;8660;-53.0641;8660;0.030328358597798165;8660;0.5810785;8660;-1;8660;150.297562;8660;20.21546;8660;116.959137;8660;79.15281;8660;112.4424
8670;224.219254;8670;276.824371;8670;-52.6051254;8670;0.030353952915991755;8670;0.5813038;8670;-1;8670;150.260941;8670;20.1300087;8670;116.983551;8670;79.17722;8670;112.466812
8680;224.522934;8680;276.552155;8680;-52.02922;8680;0.030379247652925143;8680;0.581557751;8680;-1;8680;150.2121;8680;20.0567646;8680;116.885895;8680;79.17722;8680;112.466812
8690;224.826843;8690;276.241;8690;-51.4141655;8690;0.030404242558949475;8690;0.5817921;8690;-1;8690;150.2121;8690;20.0201416;8690;116.885895;8690;79.0185242;8690;112.332527
8700;225.131012;8700;276.163239;8700;-51.0322151;8700;0.030428937387375128;8700;0.5818136;8700;-1;8700;150.321976;8700;19.93469;8700;116.861473;8700;78.88425;8700;112.381363
8710;225.435425;8710;276.00766;8710;-50.5722351;8710;0.030453331894474116;8710;0.582202;8710;-1;8710;150.321976;8710;20.0201416;8710;116.727196;8710;78.92087;8710;112.259285
8720;225.740082;8720;275.8132;8720;-50.0731163;8720;0.030477425839482493;8720;0.5827488;8720;-1;8720;150.297562;8720;20.2032528;8720;116.727196;8720;79.03073;8720;112.222664
8730;226.044968;8730;275.540924;8730;-49.4959679;8730;0.030501218984602761;8730;0.58316344;8730;-0.989919364;8730;150.0534;8730;20.0689716;8730;116.666161;8730;79.09177;8730;112.295906
8740;226.3501;8740;275.268677;8740;-48.91858;8740;0.030524711095006176;8740;0.5834776;8740;-0.9783716;8740;150.0534;8740;20.1055946;8740;116.75161;8740;79.1406;8740;112.2837
8750;226.655457;8750;275.152;8750;-48.4965324;8750;0.0305479019388351;8750;0.58375597;8750;-0.9699307;8750;150.138855;8750;20.2032528;8750;116.788231;8750;79.03073;8750;112.332527
8760;226.96106;8760;274.95752;8760;-47.9964676;8760;0.03057079128720526;8760;0.5838039;8760;-0.959929347;8760;150.19989;8760;20.1055946;8760;116.641747;8760;79.06735;8760;112.247078
8770;227.266876;8770;274.801941;8770;-47.5350647;8770;0.030593378914208037;8770;0.584010363;8770;-0.9507013;8770;150.19989;8770;20.0689716;8770;116.5807;8770;79.11618;8770;112.222664
8780;227.572922;8780;274.568573;8780;-46.9956474;8780;0.030615664596912662;8780;0.584019;8780;-0.9399129;8780;150.309769;8780;19.9957275;8780;116.434219;8780;79.06735;8780;112.137215
8790;227.8792;8790;274.3352;8790;-46.4560051;8790;0.030637648115368454;8790;0.58386296;8790;-0.929120064;8790;150.46846;8790;19.84924;8790;116.36097;8790;78.969696;8790;111.929688
8800;228.185669;8800;274.140717;8800;-45.9550362;8800;0.030659329252606959;8800;0.583688259;8800;-0.9191007;8800;150.639359;8800;19.70275;8800;116.165657;8800;78.92087;8800;111.673332
8810;228.492371;8810;273.985138;8810;-45.49275;8810;0.030680707794644095;8810;0.583527;8810;-0.909854949;8810;150.834686;8810;19.5928822;8810;115.823845;8810;78.8964539;8810;111.392563
8820;228.799286;8820;273.71283;8820;-44.9135551;8820;0.030701783530482304;8820;0.583347261;8820;-0.8982711;8820;150.94455;8820;19.3853569;8820;115.335548;8820;78.74996;8820;111.038544
8830;229.106415;8830;273.518341;8830;-44.41194;8830;0.030722556252112565;8830;0.583069265;8830;-0.888238847;8830;151.18869;8830;19.2388687;8830;114.96933;8830;78.66451;8830;110.611282
8840;229.413742;8840;273.401672;8840;-43.98792;8840;0.030743025754516509;8840;0.58261466;8840;-0.8797584;8840;151.420639;8840;18.94589;8840;114.542068;8840;78.51802;8840;110.074158
8850;229.721268;8850;273.207153;8850;-43.4858971;8850;0.030763191835668412;8850;0.5821439;8850;-0.8697179;8850;151.66478;8850;18.6529121;8850;113.834038;8850;78.24946;8850;109.537033
8860;230.029;8860;273.051575;8860;-43.0225677;8860;0.030783054296537191;8860;0.5814687;8860;-0.8604514;8860;151.8479;8860;18.1402016;8860;113.126015;8860;78.01752;8860;108.914459
