Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\MainHard1.csv;
Starttime of export;134226208972630000;torsdag 7. mai 2026;11:48:17.263
Endtime of export;134226210017030000;torsdag 7. mai 2026;11:50:01.703


Name;fXRef_mm;Name;fXReal_mm;Name;fError_mm;Name;fXDotRef;Name;fU_FF;Name;fU_PID;Name;fPs_bar;Name;fMain_Pa_bar;Name;fMain_Pb_bar;Name;fMain_Pa_Cyl_bar;Name;fMain_Pb_Cyl_bar
31200;307.532684;31200;306.516;31200;1.01670253;31200;0.031326670740849077;31200;0.761974037;31200;0.0203340519;31200;142.582474;31200;73.2322159;31200;17.9693;31200;70.16816;31200;0
31210;307.845917;31210;306.785278;31210;1.06062925;31210;0.031319081705477134;31210;0.7615439;31210;0.0212125853;31210;142.667923;31210;73.22001;31210;18.05475;31210;70.0704956;31210;0
31220;308.159058;31220;307.0546;31220;1.1044786;31220;0.031311183563413482;31220;0.761030853;31220;0.0220895726;31220;142.704544;31220;73.13456;31220;18.0303345;31220;69.9118042;31220;0
31230;308.472137;31230;307.4393;31230;1.03283215;31230;0.031302976392609608;31230;0.760633945;31230;0.0206566416;31230;142.7778;31230;73.122345;31230;17.9448833;31230;70.00946;31230;0
31240;308.785126;31240;307.74707;31240;1.03804553;31240;0.03129446027406696;31240;0.7601938;31240;0.02076091;31240;142.838837;31240;73.0857239;31240;17.9082623;31240;70.0704956;31240;0
31250;309.098022;31250;308.05484;31250;1.04317224;31250;0.031285635291836207;31250;0.760185;31250;0.0208634436;31250;142.790009;31250;73.07352;31250;17.92047;31250;69.98505;31250;0
31260;309.410828;31260;308.324158;31260;1.08668089;31260;0.031276501533016345;31260;0.7610461;31260;0.0217336174;31260;142.509232;31260;73.09793;31260;17.8838463;31260;69.93622;31260;0
31270;309.723541;31270;308.631927;31270;1.09162486;31270;0.031267059087753894;31270;0.760035336;31270;0.0218324978;31270;142.704544;31270;73.02469;31270;17.92047;31270;69.87518;31270;0
31280;310.036163;31280;308.9397;31280;1.09647286;31280;0.031257308049241976;31280;0.759617746;31280;0.0219294578;31280;142.728958;31280;72.96365;31280;17.8838463;31280;69.9118042;31280;0
31290;310.3487;31290;309.247467;31290;1.10122192;31290;0.0312472485137194;31290;0.759512;31290;0.0220244378;31290;142.838837;31290;73.0857239;31290;17.8838463;31290;69.87518;31290;0
31300;310.6611;31300;309.670654;31300;0.9904535;31300;0.031236880580469722;31300;0.7593229;31300;0.019809071;31300;142.802216;31300;73.0368958;31300;17.8594322;31300;69.85076;31300;0
31310;310.973419;31310;309.978424;31310;0.9949952;31310;0.031226204351820257;31310;0.758932531;31310;0.0198999029;31310;142.7778;31310;72.93924;31310;17.8472252;31310;69.85076;31310;0
31320;311.285645;31320;310.2862;31320;0.9994285;31320;0.031215219933141077;31320;0.7583423;31320;0.01998857;31320;142.912079;31320;72.93924;31320;17.9326763;31320;69.78973;31320;0
31330;311.597748;31330;310.517029;31330;1.080694;31330;0.031203927432843954;31330;0.758101463;31330;0.02161388;31330;142.851044;31330;72.85378;31330;17.95709;31330;69.81414;31330;0
31340;311.909729;31340;310.940216;31340;0.9694862;31340;0.031192326962381306;31340;0.757661;31340;0.0193897225;31340;142.875458;31340;72.79275;31340;17.9815063;31340;69.77752;31340;0
31350;312.2216;31350;311.286469;31350;0.93510437;31350;0.031180418636245096;31350;0.7578024;31350;0.0187020879;31350;142.7656;31350;72.78054;31350;18.0181274;31350;69.72869;31350;0
31360;312.533325;31360;311.5173;31360;1.0160172;31360;0.031168202571965693;31360;0.7577049;31360;0.0203203429;31360;142.82663;31360;72.86599;31360;17.9448833;31360;69.82635;31360;0
31370;312.84494;31370;311.748138;31370;1.09680629;31370;0.03115567889011072;31370;0.7582697;31370;0.0219361261;31370;142.68013;31370;72.95145;31370;17.92047;31370;69.77752;31370;0
31380;313.156433;31380;312.2098;31380;0.946638167;31380;0.031142847714283859;31380;0.757379353;31380;0.0189327635;31380;142.851044;31380;72.90262;31380;17.9448833;31380;69.81414;31380;0
31390;313.4678;31390;312.5945;31390;0.8732836;31390;0.031129709171123638;31390;0.7577776;31390;0.0174656734;31390;142.692337;31390;72.92703;31390;17.9326763;31390;69.81414;31390;0
31400;313.779022;31400;312.863831;31400;0.915211439;31400;0.031116263390302178;31400;0.7572315;31400;0.0183042288;31400;142.7656;31400;72.89041;31400;17.8838463;31400;69.72869;31400;0
31410;314.090118;31410;313.133118;31410;0.9570033;31410;0.031102510504523891;31410;0.75730747;31410;0.0191400666;31410;142.753387;31410;72.96365;31410;17.87164;31410;69.67986;31410;0
31420;314.4011;31420;313.402435;31420;0.9986561;31420;0.031088450649524226;31420;0.7566753;31420;0.0199731216;31420;142.82663;31420;72.90262;31420;17.92047;31420;69.7531052;31420;0
31430;314.711884;31430;313.748657;31430;0.9632232;31430;0.031074083964068258;31430;0.7553819;31430;0.0192644633;31430;143.07077;31430;72.8049545;31430;18.00592;31430;69.77752;31430;0
31440;315.022552;31440;314.056427;31440;0.9661169;31440;0.031059410589949387;31440;0.75555867;31440;0.0193223376;31440;142.9487;31440;72.8049545;31440;18.00592;31440;69.67986;31440;0
31450;315.333069;31450;314.402679;31450;0.930390537;31450;0.03104443067198788;31450;0.7553052;31450;0.018607812;31450;142.9487;31450;72.79275;31450;18.00592;31450;69.69207;31450;0
31460;315.643433;31460;314.710449;31460;0.93298465;31460;0.03102914435802949;31460;0.75493145;31460;0.0186596923;31460;142.924286;31460;72.7195053;31460;17.9815063;31460;69.5211639;31460;0
31470;315.953674;31470;315.0567;31470;0.896952569;31470;0.031013551798943953;31470;0.7542841;31470;0.0179390516;31470;143.034149;31470;72.69509;31470;17.8594322;31470;69.49675;31470;0
31480;316.2637;31480;315.402954;31480;0.8607631;31480;0.030997653148623544;31480;0.7541337;31480;0.0172152612;31480;142.9365;31480;72.62184;31480;17.8838463;31480;69.5822;31480;0
31490;316.5736;31490;315.710724;31490;0.8628848;31490;0.030981448563981506;31490;0.7534412;31490;0.017257696;31490;142.973114;31490;72.51198;31490;18.05475;31490;69.5211639;31490;0
31500;316.883331;31500;316.056976;31500;0.8263712;31500;0.030964938204950568;31500;0.75328207;31500;0.0165274236;31500;142.9365;31500;72.49977;31500;17.95709;31500;69.48454;31500;0
31510;317.1929;31510;316.364746;31510;0.8281627;31510;0.030948122234481287;31510;0.752545059;31510;0.0165632535;31510;143.009735;31510;72.41432;31510;17.7983952;31510;69.42351;31510;0
31520;317.502319;31520;316.672516;31520;0.8297845;31520;0.03093100081854052;31520;0.7518062;31520;0.0165956914;31520;143.1318;31520;72.3777;31520;17.82281;31520;69.2403946;31520;0
31530;317.811523;31530;317.057251;31530;0.7542901;31530;0.030913574126109716;31530;0.751520157;31530;0.0150858024;31530;143.144012;31530;72.3777;31530;17.8472252;31530;69.1549454;31530;0
31540;318.120575;31540;317.403473;31540;0.7170916;31540;0.030895842329183305;31540;0.750549138;31540;0.0143418331;31540;143.314926;31540;72.31666;31540;17.8472252;31540;69.17936;31540;0
31550;318.429443;31550;317.595856;31550;0.833601356;31550;0.030877805602766949;31550;0.749878943;31550;0.0166720264;31550;143.241669;31550;72.10913;31550;17.7495651;31550;69.13053;31550;0
31560;318.738129;31560;317.865143;31560;0.872985661;31560;0.030859464124875877;31560;0.7489817;31560;0.0174597129;31560;143.351547;31560;72.0114746;31560;17.7129421;31560;69.00845;31560;0
31570;319.046631;31570;318.28833;31570;0.758298039;31570;0.030840818076533046;31570;0.748605669;31570;0.01516596;31570;143.388168;31570;72.0114746;31570;17.7617722;31570;69.00845;31570;0
31580;319.35495;31580;318.634583;31580;0.720365942;31580;0.030821867641767448;31580;0.7477047;31580;0.0144073181;31580;143.4492;31580;71.86498;31580;17.7617722;31580;69.0450745;31580;0
31590;319.663055;31590;318.90387;31590;0.759186268;31590;0.030802613007612202;31590;0.7475811;31590;0.0151837254;31590;143.412582;31590;71.8772;31590;17.6519051;31590;68.9108;31590;0
31600;319.971;31600;319.05777;31600;0.913227856;31600;0.03078305436410279;31600;0.7474904;31600;0.0182645563;31600;143.485825;31600;72.0114746;31600;17.578661;31600;68.9108;31600;0
31610;320.278717;31610;319.36554;31610;0.9131853;31610;0.030763191904275115;31610;0.7469127;31610;0.0182637069;31610;143.473618;31610;71.90161;31610;17.7251511;31610;68.89859;31610;0
31620;320.586273;31620;319.6733;31620;0.9129426;31620;0.030743025824163651;31620;0.746257842;31620;0.0182588529;31620;143.54686;31620;71.8527756;31620;17.7373581;31620;68.7643051;31620;0
31630;320.8936;31630;319.981079;31630;0.912496746;31630;0.030722556322799445;31630;0.7455265;31630;0.0182499345;31630;143.791016;31630;71.95044;31630;17.639698;31630;68.70327;31630;0
31640;321.2007;31640;320.3658;31640;0.8349011;31640;0.030701783602208224;31640;0.744829535;31640;0.0166980233;31640;143.778809;31640;71.80395;31640;17.578661;31640;68.73989;31640;0
31650;321.507629;31650;320.789;31650;0.718624532;31650;0.030680707867408365;31650;0.7441301;31650;0.01437249;31650;143.7666;31650;71.65746;31650;17.578661;31650;68.71548;31650;0
31660;321.814331;31660;321.0583;31660;0.7560227;31660;0.030659329326408837;31660;0.7440851;31660;0.0151204532;31660;143.583481;31660;71.5598;31660;17.4810028;31660;68.6422348;31660;0
31670;322.120819;31670;321.250671;31670;0.870149;31670;0.030637648190207232;31670;0.7435605;31670;0.01740298;31670;143.693344;31670;71.59642;31670;17.3467216;31670;68.63003;31670;0
31680;322.427063;31680;321.7123;31680;0.7147548;31680;0.03061566467278759;31680;0.7437994;31680;0.0142950956;31680;143.6201;31680;71.70629;31680;17.3589287;31680;68.54457;31680;0
31690;322.733124;31690;322.020081;31690;0.7130262;31690;0.030593378991118372;31690;0.7429009;31690;0.014260524;31690;143.705551;31690;71.59642;31690;17.3467216;31690;68.5934;31690;0
31700;323.03894;31700;322.250916;31700;0.7880168;31700;0.030570791365150236;31700;0.7426194;31700;0.0157603361;31700;143.717758;31700;71.6208344;31700;17.2368546;31700;68.6788559;31700;0
31710;323.344543;31710;322.48175;31710;0.86278;31710;0.030547902017813957;31710;0.7421516;31710;0.0172555987;31710;143.803223;31710;71.65746;31710;17.2612686;31710;68.65444;31710;0
31720;323.6499;31720;322.8665;31720;0.783425748;31720;0.030524711175018125;31720;0.7420071;31720;0.0156685151;31720;143.729965;31720;71.645256;31720;17.3345127;31720;68.61781;31720;0
31730;323.955017;31730;323.174255;31730;0.7807816;31730;0.030501219065647019;31730;0.742004;31730;0.0156156318;31730;143.498032;31730;71.52318;31730;17.3345127;31730;68.65444;31730;0
31740;324.259918;31740;323.482025;31740;0.777901053;31740;0.030477425921558256;31740;0.7409058;31740;0.0155580211;31740;143.656723;31740;71.42552;31740;17.3223057;31740;68.727684;31740;0
31750;324.564575;31750;323.71286;31750;0.851724565;31750;0.030453331977580576;31750;0.7406755;31750;0.0170344915;31750;143.6201;31750;71.42552;31750;17.3100986;31750;68.4835358;31750;0
31760;324.869;31760;324.097565;31760;0.7714186;31760;0.030428937471511461;31760;0.7402236;31760;0.0154283717;31760;143.656723;31760;71.42552;31760;17.2490616;31760;68.4225;31760;0
31770;325.173157;31770;324.3284;31770;0.8447542;31770;0.030404242644114864;31770;0.740528345;31770;0.0168950837;31770;143.437;31770;71.42552;31770;17.1758175;31770;68.568985;31770;0
31780;325.477081;31780;324.636169;31780;0.840897858;31780;0.030379247739118726;31780;0.739452064;31780;0.0168179572;31780;143.6079;31780;71.35227;31780;17.16361;31780;68.55678;31780;0
31790;325.780731;31790;325.0209;31790;0.759846568;31790;0.030353953003212704;31790;0.73906;31790;0.0151969315;31790;143.595688;31790;71.32786;31790;17.1514015;31790;68.52016;31790;0
31800;326.084137;31800;325.328674;31800;0.755484343;31800;0.030328358686045592;31800;0.7387719;31800;0.0151096871;31800;143.595688;31800;71.35227;31800;17.2124386;31800;68.52016;31800;0
31810;326.3873;31810;325.636444;31810;0.7508647;31810;0.030302465040223006;31810;0.738732159;31810;0.0150172934;31810;143.534653;31810;71.40111;31810;17.11478;31810;68.61781;31810;0
31820;326.6902;31820;325.867279;31820;0.8229281;31820;0.03027627232130474;31820;0.7383631;31820;0.0164585616;31820;143.388168;31820;71.2546158;31820;16.9805;31820;68.61781;31820;0
31830;326.992828;31830;326.328918;31830;0.6638975;31830;0.030249780787802383;31830;0.737305939;31830;0.0132779507;31830;143.485825;31830;71.12033;31830;17.0049133;31830;68.47133;31830;0
31840;327.2952;31840;326.636719;31840;0.658487558;31840;0.030222990701176653;31840;0.7372881;31840;0.0131697515;31840;143.437;31840;71.19358;31840;16.96829;31840;68.4225;31840;0
31850;327.5973;31850;326.906;31850;0.69128;31850;0.030195902325834915;31850;0.7368706;31850;0.0138256;31850;143.522446;31850;71.26682;31850;16.9805;31850;68.30042;31850;0
31860;327.8991;31860;327.213776;31860;0.6853283;31860;0.030168515929128462;31860;0.7367363;31860;0.0137065658;31860;143.327133;31860;71.15696;31860;17.0049133;31860;68.19056;31860;0
31870;328.200653;31870;327.521545;31870;0.6791012;31870;0.030140831781350005;31870;0.73602283;31870;0.0135820247;31870;143.327133;31870;71.04709;31870;17.0537434;31870;68.21497;31870;0
31880;328.501923;31880;327.8293;31880;0.672595859;31880;0.03011285015573088;31880;0.7356643;31880;0.0134519171;31880;143.314926;31880;71.04709;31880;17.1025734;31880;68.32484;31880;0
31890;328.802917;31890;328.098633;31890;0.7042809;31890;0.030084571328438461;31890;0.7345508;31890;0.0140856188;31890;143.510239;31890;70.99826;31890;17.11478;31890;68.33704;31890;0
31900;329.1036;31900;328.4064;31900;0.697209954;31900;0.030055995578573327;31900;0.734648;31900;0.0139441993;31900;143.437;31900;71.09592;31900;17.0537434;31900;68.2882156;31900;0
31910;329.404022;31910;328.714172;31910;0.689851761;31910;0.03002712318816662;31910;0.7340981;31910;0.0137970354;31910;143.498032;31910;71.10812;31910;17.0415363;31910;68.17835;31910;0
31920;329.704163;31920;329.060425;31920;0.6437316;31920;0.029997954442177149;31920;0.7334373;31920;0.0128746321;31920;143.473618;31920;70.99826;31920;17.06595;31920;68.1051;31920;0
31930;330.004;31930;329.252777;31930;0.7512053;31930;0.029968489628488689;31930;0.732915163;31930;0.015024106;31930;143.375961;31930;70.8639755;31930;16.9560833;31930;68.1051;31930;0
31940;330.303528;31940;329.560547;31940;0.7429676;31940;0.029938729037907029;31940;0.7323534;31940;0.0148593523;31940;143.400375;31940;70.83956;31940;16.88284;31940;68.0928955;31940;0
31950;330.602753;31950;329.868347;31950;0.7344308;31950;0.029908672964157206;31950;0.7318586;31950;0.0146886166;31950;143.314926;31950;70.7297;31950;16.93167;31950;68.08069;31950;0
31960;330.9017;31960;330.137634;31960;0.7640638;31960;0.029878321703880505;31960;0.7311118;31960;0.0152812749;31960;143.388168;31960;70.69308;31960;16.9072552;31960;68.03186;31960;0
31970;331.200317;31970;330.368469;31970;0.831863463;31970;0.029847675556631641;31970;0.7316725;31970;0.01663727;31970;143.229462;31970;70.87619;31970;16.88284;31970;67.89758;31970;0
31980;331.498657;31980;330.676239;31980;0.8224117;31980;0.029816734824875686;31980;0.7305967;31980;0.0164482333;31980;143.33934;31980;70.76632;31980;16.9072552;31980;67.8121262;31980;0
31990;331.796661;31990;331.0225;31990;0.7741773;31990;0.029785499813985206;31990;0.72952;31990;0.0154835461;31990;143.412582;31990;70.61983;31990;16.8462181;31990;67.89758;31990;0
32000;332.09436;32000;331.330261;32000;0.7641009;32000;0.0297539708322371;32000;0.728652954;32000;0.0152820172;32000;143.583481;32000;70.64425;32000;16.7607651;32000;67.87316;32000;0
32010;332.391754;32010;331.638031;32010;0.7537077;32010;0.02972214819080974;32010;0.728766561;32010;0.0150741534;32010;143.522446;32010;70.77853;32010;16.7729721;32010;67.7755051;32010;0
32020;332.6888;32020;331.9458;32020;0.7429948;32020;0.029690032203779703;32020;0.728207231;32020;0.0148598952;32020;143.522446;32020;70.7419052;32020;16.8706322;32020;67.7633;32020;0
32030;332.985535;32030;332.292053;32030;0.6934875;32030;0.029657623188118837;32030;0.726872563;32030;0.01386975;32030;143.717758;32030;70.63204;32030;16.83401;32030;67.8121262;32030;0
32040;333.281952;32040;332.5229;32040;0.7590699;32040;0.029624921463691056;32040;0.7265506;32040;0.015181399;32040;143.66893;32040;70.63204;32040;16.7607651;32040;67.75109;32040;0
32050;333.578033;32050;332.792175;32050;0.785852134;32050;0.029591927353249142;32050;0.72577;32050;0.0157170426;32050;143.693344;32050;70.5465851;32050;16.785181;32050;67.67785;32050;0
32060;333.873779;32060;333.099945;32060;0.7738312;32060;0.029558641182431684;32060;0.7255438;32060;0.0154766236;32060;143.473618;32060;70.41231;32060;16.7729721;32060;67.6534348;32060;0
32070;334.16922;32070;333.407745;32070;0.7614759;32070;0.029525063279759706;32070;0.724650562;32070;0.0152295185;32070;143.632309;32070;70.4245148;32070;16.8218021;32070;67.66564;32070;0
32080;334.4643;32080;333.677032;32080;0.787255168;32080;0.029491193976633596;32080;0.72417146;32080;0.0157451034;32080;143.729965;32080;70.52217;32080;16.8462181;32080;67.6900558;32080;0
32090;334.759033;32090;334.0233;32090;0.735750735;32090;0.029457033607329659;32090;0.723340631;32090;0.014715015;32090;143.827637;32090;70.49776;32090;16.8095951;32090;67.59239;32090;0
32100;335.053436;32100;334.369537;32100;0.6839033;32100;0.029422582508996983;32100;0.722957;32100;0.0136780655;32100;143.7544;32100;70.4611359;32100;16.8218021;32100;67.71447;32100;0
32110;335.347473;32110;334.600372;32110;0.7471251;32110;0.029387841021653965;32110;0.7222916;32110;0.0149425017;32110;143.81543;32110;70.4611359;32110;16.736351;32110;67.75109;32110;0
32120;335.641174;32120;334.908142;32120;0.7330545;32120;0.0293528094881851;32120;0.721138537;32120;0.01466109;32120;143.913086;32120;70.32685;32120;16.736351;32120;67.59239;32120;0
32130;335.93454;32130;335.177429;32130;0.757104;32130;0.029317488254337436;32130;0.720707;32130;0.0151420794;32130;143.827637;32130;70.2658157;32130;16.748558;32130;67.51915;32130;0
32140;336.227539;32140;335.562164;32140;0.6653835;32140;0.029281877668717329;32140;0.719720244;32140;0.01330767;32140;143.998535;32140;70.2658157;32140;16.736351;32140;67.50694;32140;0
32150;336.520172;32150;335.831451;32150;0.688720763;32150;0.029245978082786853;32150;0.7194173;32150;0.0137744145;32150;143.81543;32150;70.15595;32150;16.6142769;32150;67.50694;32150;0
32160;336.812469;32160;335.985352;32160;0.8271128;32160;0.029209789850860451;32160;0.718457341;32160;0.0165422559;32160;143.974121;32160;70.15595;32160;16.5776539;32160;67.50694;32160;0
32170;337.10437;32170;336.293121;32170;0.8112545;32170;0.029173313330101331;32170;0.718042254;32170;0.01622509;32170;143.888672;32170;70.10712;32170;16.6142769;32170;67.37266;32170;0
32180;337.3959;32180;336.5624;32180;0.833501756;32180;0.029136548880518063;32180;0.716835856;32180;0.0166700352;32180;144.047363;32180;70.02167;32180;16.5654469;32180;67.25059;32180;0
32190;337.6871;32190;336.870178;32190;0.8169082;32190;0.029099496864960883;32190;0.7163093;32190;0.016338164;32190;143.998535;32190;69.97284;32190;16.5776539;32190;67.2994156;32190;0
32200;337.9779;32200;337.2934;32200;0.6845274;32200;0.029062157649118261;32200;0.7148602;32200;0.013690548;32200;144.193848;32200;69.8385544;32200;16.55324;32200;67.21397;32200;0
32210;338.268341;32210;337.639618;32210;0.6287153;32210;0.029024531601513148;32210;0.714223444;32210;0.0125743058;32210;144.242676;32210;69.85076;32210;16.5166168;32210;67.16514;32210;0
32220;338.5584;32220;337.832;32220;0.726412535;32220;0.028986619093499484;32220;0.714362442;32220;0.01452825;32220;144.010742;32220;69.86297;32220;16.45558;32220;67.1163;32220;0
32230;338.848083;32230;338.2167;32230;0.631370366;32230;0.028948420499258363;32230;0.713173747;32230;0.0126274079;32230;144.242676;32230;69.86297;32230;16.4189587;32230;67.04306;32230;0
32240;339.13736;32240;338.562958;32240;0.574416637;32240;0.028909936195794544;32240;0.712456048;32240;0.0114883324;32240;144.132813;32240;69.69207;32240;16.4311657;32240;67.21397;32240;0
32250;339.42627;32250;338.7553;32250;0.6709636;32250;0.028871166562932517;32250;0.711397;32250;0.0134192714;32250;144.218262;32250;69.5944061;32250;16.4799957;32250;67.18955;32250;0
32260;339.714783;32260;339.0246;32260;0.6901779;32260;0.028832111983312949;32260;0.711041749;32260;0.0138035584;32260;144.193848;32260;69.64324;32260;16.4189587;32260;67.03085;32260;0
32270;340.0029;32270;339.37085;32270;0.6320568;32270;0.028792772842388726;32270;0.709740043;32270;0.0126411356;32270;144.291519;32270;69.4723358;32270;16.3823357;32270;66.99423;32270;0
32280;340.290649;32280;339.755585;32280;0.5350691;32280;0.028753149528421333;32280;0.7095095;32280;0.0107013816;32280;144.181641;32280;69.48454;32280;16.3701286;32280;66.85995;32280;0
32290;340.577972;32290;339.947937;32290;0.6300425;32290;0.028713242432476839;32290;0.7086701;32290;0.01260085;32290;144.193848;32290;69.39909;32290;16.2724686;32290;66.81112;32290;0
32300;340.8649;32300;340.178772;32300;0.6861437;32300;0.02867305194842221;32300;0.7076594;32300;0.0137228742;32300;144.181641;32300;69.22819;32300;16.1626034;32300;66.73788;32300;0
32310;341.151428;32310;340.448059;32310;0.7033698;32310;0.028632578472921253;32310;0.7066456;32310;0.0140673956;32310;144.279312;32310;69.16715;32310;15.9916992;32310;66.64022;32310;0
32320;341.437561;32320;340.8328;32320;0.6047745;32320;0.028591822405430876;32320;0.7054625;32320;0.01209549;32320;144.499039;32320;69.16715;32320;16.02832;32320;66.57918;32320;0
32330;341.723267;32330;341.179016;32330;0.544241965;32330;0.028550784148196964;32330;0.7048739;32330;0.0108848391;32330;144.364761;32330;69.03287;32330;16.0527363;32330;66.43269;32330;0
32340;342.008575;32340;341.448334;32340;0.560241163;32340;0.028509464106250597;32340;0.7042806;32340;0.0112048229;32340;144.32814;32340;68.99625;32340;16.02832;32340;66.26179;32340;0
32350;342.293457;32350;341.6407;32350;0.6527692;32350;0.028467862687403853;32350;0.703749061;32350;0.0130553842;32350;144.2549;32350;68.94742;32350;15.9184542;32350;66.17634;32350;0
32360;342.577942;32360;341.91;32360;0.6679364;32360;0.028425980302245992;32360;0.702253163;32360;0.013358728;32360;144.499039;32360;68.86196;32360;15.9550772;32360;66.33503;32360;0
32370;342.861969;32370;342.1408;32370;0.7211551;32370;0.0283838173641392;32370;0.701877356;32370;0.0144231012;32370;144.352554;32370;68.80093;32370;15.8696251;32370;66.40828;32370;0
32380;343.1456;32380;342.4486;32380;0.697007239;32380;0.0283413742892147;32380;0.7010677;32380;0.0139401443;32380;144.401382;32380;68.77651;32380;15.84521;32380;66.26179;32380;0
32390;343.4288;32390;342.7179;32390;0.7109053;32390;0.028298651496368454;32390;0.7003196;32390;0.0142181059;32390;144.401382;32390;68.727684;32390;15.9306622;32390;66.1519241;32390;0
32400;343.711578;32400;343.025665;32400;0.685903;32400;0.028255649407257229;32400;0.6991398;32400;0.01371806;32400;144.523453;32400;68.6422348;32400;15.8574171;32400;66.16413;32400;0
32410;343.993927;32410;343.333435;32410;0.6604693;32410;0.028212368446294236;32410;0.6985471;32410;0.0132093858;32410;144.474625;32410;68.6056061;32410;15.79638;32410;66.13972;32410;0
32420;344.275818;32420;343.525818;32420;0.7500166;32420;0.028168809040645105;32420;0.69749105;32420;0.0150003321;32420;144.584488;32420;68.55678;32420;15.6865139;32420;66.0786743;32420;0
32430;344.557281;32430;343.949;32430;0.608296454;32430;0.028124971620223614;32430;0.6963337;32430;0.0121659292;32430;144.718765;32430;68.49574;32430;15.5888548;32430;66.00543;32430;0
32440;344.838318;32440;344.295227;32440;0.543080032;32440;0.02808085661768735;32440;0.6959228;32440;0.0108616007;32440;144.5967;32440;68.45912;32440;15.5278177;32440;65.98102;32440;0
32450;345.1189;32450;344.564545;32450;0.554364562;32450;0.028036464468433626;32450;0.6955073;32450;0.0110872919;32450;144.621109;32450;68.568985;32450;15.5522327;32450;66.05426;32450;0
32460;345.399048;32460;344.79538;32460;0.6036756;32460;0.027991795610594988;32460;0.695054352;32460;0.0120735113;32460;144.4258;32460;68.4469147;32460;15.4911957;32460;66.0786743;32460;0
32470;345.678741;32470;345.0262;32470;0.6525385;32470;0.027946850485035073;32470;0.6932603;32470;0.01305077;32470;144.743179;32470;68.33704;32470;15.3691216;32470;65.98102;32470;0
32480;345.957977;32480;345.218567;32480;0.7394224;32480;0.027901629535344075;32480;0.692699552;32480;0.0147884469;32480;144.694351;32480;68.32484;32480;15.3447065;32480;65.85894;32480;0
32490;346.2368;32490;345.526337;32490;0.710437357;32490;0.027856133207834564;32490;0.6911944;32490;0.0142087471;32490;144.792023;32490;68.1051;32490;15.2470474;32490;65.797905;32490;0
32500;346.5151;32500;345.8341;32500;0.680996;32500;0.027810361951536869;32500;0.690559268;32500;0.01361992;32500;144.694351;32500;68.01965;32500;15.13718;32500;65.8345261;32500;0
32510;346.792969;32510;346.141876;32510;0.6510956;32510;0.027764316218194859;32510;0.690048456;32510;0.0130219124;32510;144.694351;32510;68.08069;32510;15.1249733;32510;65.89557;32510;0
32520;347.0704;32520;346.449646;32520;0.6207334;32520;0.02771799646226129;32520;0.688822865;32520;0.0124146668;32520;144.9385;32520;68.11731;32520;15.1982174;32520;65.82232;32520;0
32530;347.347351;32530;346.680481;32530;0.66685003;32530;0.027671403140893492;32530;0.688108861;32530;0.0133370012;32530;144.889679;32530;68.0562744;32530;15.1738033;32530;65.7612839;32530;0
32540;347.6238;32540;346.988251;32540;0.6355559;32540;0.02762453671394869;32540;0.687357843;32540;0.0127111189;32540;144.877472;32540;68.01965;32540;15.0517292;32540;65.82232;32540;0
32550;347.899841;32550;347.296051;32550;0.6037918;32550;0.027577397643979651;32550;0.686794937;32550;0.0120758358;32550;144.80423;32550;67.99524;32550;15.0273142;32550;65.82232;32550;0
32560;348.175354;32560;347.526855;32560;0.6484984;32560;0.027529986396229902;32560;0.6856168;32560;0.0129699679;32560;144.962921;32560;67.9708252;32560;15.0273142;32560;65.68804;32560;0
32570;348.450439;32570;347.796173;32570;0.6542578;32570;0.027482303438629379;32570;0.6854936;32570;0.0130851557;32570;144.718765;32570;67.94641;32570;14.9784842;32570;65.50493;32570;0
32580;348.725;32580;348.180878;32580;0.5441237;32580;0.027434349241789561;32580;0.684402;32580;0.0108824745;32580;144.80423;32580;67.885376;32580;14.868618;32580;65.50493;32580;0
32590;348.9991;32590;348.488647;32590;0.5104523;32590;0.027386124278999072;32590;0.6832746;32590;0.0102090454;32590;144.877472;32590;67.79992;32590;14.831996;32590;65.41948;32590;0
32600;349.272736;32600;348.796448;32600;0.47629723;32600;0.027337629026218762;32600;0.6822395;32600;0.00952594448;32600;144.962921;32600;67.7633;32600;14.893033;32600;65.3950653;32600;0
32610;349.545868;32610;349.027252;32610;0.5185994;32610;0.027288863962077251;32610;0.681487;32610;0.0103719877;32610;144.999542;32610;67.78771;32610;14.9662771;32610;65.46831;32610;0
32620;349.8185;32620;349.219635;32620;0.5988843;32620;0.027239829567865987;32620;0.6807297;32620;0.0119776856;32620;144.9141;32620;67.6900558;32620;14.868618;32620;65.49272;32620;0
32630;350.090668;32630;349.60434;32630;0.486318767;32630;0.027190526327534697;32630;0.679204643;32630;0.009726375;32630;145.072784;32630;67.5435638;32630;14.7831659;32630;65.37064;32630;0
32640;350.3623;32640;349.7967;32640;0.5656176;32640;0.027140954727686392;32640;0.678628266;32640;0.0113123525;32640;144.999542;32640;67.53136;32640;14.7465439;32640;65.1997452;32640;0
32650;350.633484;32650;350.104462;32650;0.529004157;32650;0.027091115257572816;32650;0.6777298;32650;0.0105800824;32650;145.060577;32650;67.53136;32650;14.6488848;32650;65.15092;32650;0
