Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\JibNed120bar\-25prosent.csv;
Starttime of export;134212497886090000;tirsdag 21. april 2026;14:56:28.609
Endtime of export;134212497941401710;tirsdag 21. april 2026;14:56:34.140


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_m;Name;fSensor1_V;Name;fValve1_V

0;122.81868953520309;0;2.4781029694509722;0;92.849513229773862;0;0.79253732274988431;0;3.7925351725821708;0;3.750114444410535
10;122.84310434278389;10;2.5147251808221687;10;92.812891018402667;10;0.79253732274988431;10;3.7885677663502912;10;3.750114444410535
20;122.91634876552628;20;2.4781029694509722;20;92.971587267677847;20;0.79261639343352652;20;3.7925351725821708;20;3.750114444410535
30;122.59895626697592;30;2.5025177770317697;30;92.996002075258644;30;0.79249778740806309;30;3.7885677663502912;30;3.750114444410535
40;122.47688222907193;40;2.4781029694509722;40;92.934965056306652;40;0.79241871672442066;40;3.7916196172978909;40;3.750114444410535
50;122.44026001770074;50;2.5147251808221687;50;92.849513229773862;50;0.79241871672442066;50;3.7873470259712514;50;3.750114444410535
60;122.7210303048799;60;2.4781029694509722;60;92.934965056306652;60;0.79245825206624187;60;3.7934507278664507;60;3.750114444410535
70;122.7332377086703;70;2.4781029694509722;70;92.996002075258644;70;0.79241871672442066;70;3.7925351725821708;70;3.750114444410535
80;122.7332377086703;80;2.5513473921933656;80;92.898342844935456;80;0.79230011069895712;80;3.790704062013611;80;3.750114444410535
90;122.68440809350871;90;2.5879696035645616;90;92.910550248725855;90;0.7922210400153149;90;3.7916196172978909;90;3.750114444410535
100;122.68440809350871;100;2.5513473921933656;100;92.886135441145058;100;0.7922210400153149;100;3.790398876918851;100;3.750114444410535
110;122.7698599200415;110;2.5025177770317697;110;93.057039094210637;110;0.79237918138259955;110;3.7934507278664507;110;3.750114444410535
120;122.7576525162511;120;2.5391399884029662;120;92.959379863887449;120;0.7922605753571359;120;3.7928403576769307;120;3.750114444410535
130;122.69661549729911;130;2.5635547959837641;130;92.910550248725855;130;0.7922210400153149;130;3.79711294900357;130;3.750114444410535
