Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\JibNed120bar\-30prosent.csv;
Starttime of export;134212498528290000;tirsdag 21. april 2026;14:57:32.829
Endtime of export;134212498584594143;tirsdag 21. april 2026;14:57:38.459


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_m;Name;fSensor1_V;Name;fValve1_V

0;122.47688222907193;0;5.1271095919675282;0;98.574785607470943;0;0.77225569239561964;0;3.5233619190038756;0;3.500167851802118
10;122.58674886318552;10;5.1393169957579277;10;98.611407818842139;10;0.77217662171197732;10;3.5258033997619558;10;3.500167851802118
20;122.58674886318552;20;5.1637318033387247;20;98.574785607470943;20;0.77205801568651378;20;3.5248878444776754;20;3.500167851802118
30;122.59895626697592;30;5.1637318033387247;30;98.501541184728552;30;0.77201848034469267;30;3.5300759910885953;30;3.500167851802118
40;122.47688222907193;40;5.0416577654347359;40;98.477126377147755;40;0.77197894500287145;40;3.5245826593829155;40;3.500167851802118
50;122.62337107455672;50;5.0904873805963327;50;98.477126377147755;50;0.77189987431922913;50;3.5251930295724354;50;3.500167851802118
60;122.52571184423353;60;5.1759392071291233;60;98.501541184728552;60;0.77178126829376559;60;3.5270241401409956;60;3.500167851802118
70;122.37922299874874;70;5.2125614185003206;70;98.294015320291777;70;0.77174173295194437;70;3.5291604358043154;70;3.500167851802118
80;122.63557847834711;80;5.2247688222907192;80;98.306222724082176;80;0.77174173295194437;80;3.5303811761833552;80;3.500167851802118
90;122.63557847834711;90;5.1393169957579277;90;98.318430127872574;90;0.771662662268302;90;3.5291604358043154;90;3.500167851802118
100;122.63557847834711;100;5.0538651692251344;100;98.416089358195762;100;0.77158359158465972;100;3.5309915463728752;100;3.500167851802118
110;122.61116367076632;110;5.0904873805963327;110;98.464918973357356;110;0.77146498555919618;110;3.5264137699514757;110;3.500167851802118
120;122.7210303048799;120;5.0416577654347359;120;98.330637531662973;120;0.771425450217375;120;3.5288552507095554;120;3.500167851802118
130;122.65999328592791;130;5.0782799768059323;130;98.306222724082176;130;0.77134637953373264;130;3.5227515488143557;130;3.500167851802118
140;122.68440809350871;140;5.1393169957579277;140;98.403881954405364;140;0.77126730885009021;140;3.5251930295724354;140;3.500167851802118
150;122.65999328592791;150;5.0538651692251344;150;98.428296761986161;150;0.77134637953373264;150;3.5227515488143557;150;3.500167851802118
160;122.7332377086703;160;5.0172429578539388;160;98.464918973357356;160;0.77130684419191142;160;3.5221411786248358;160;3.500167851802118
170;122.57454145939512;170;5.0294503616443373;170;98.525955992309349;170;0.771188238166448;170;3.5227515488143557;170;3.500167851802118
180;122.52571184423353;180;4.9928281502731409;180;98.464918973357356;180;0.77114870282462677;180;3.5248878444776754;180;3.500167851802118
190;122.59895626697592;190;5.0416577654347359;190;98.477126377147755;190;0.77106963214098434;190;3.5276345103305156;190;3.500167851802118
200;122.53791924802393;200;5.1271095919675282;200;98.440504165776559;200;0.770990561457342;200;3.5212256233405559;200;3.500167851802118
210;122.68440809350871;210;5.0538651692251344;210;98.586993011261342;210;0.770990561457342;210;3.5245826593829155;210;3.500167851802118
220;122.50129703665273;220;5.1637318033387247;220;98.709067049165327;220;0.77087195543187848;220;3.5218359935300758;220;3.500167851802118
230;122.59895626697592;230;5.1271095919675282;230;98.831141087069312;230;0.77079288474823615;230;3.5270241401409956;230;3.500167851802118
240;122.65999328592791;240;5.1271095919675282;240;98.794518875698117;240;0.77075334940641493;240;3.5221411786248358;240;3.500167851802118
250;122.7210303048799;250;5.2247688222907192;250;98.672444837794131;250;0.77071381406459383;250;3.5218359935300758;250;3.500167851802118
260;122.65999328592791;260;5.1393169957579277;260;98.733481856746124;260;0.77067427872277261;260;3.5230567339091157;260;3.500167851802118
270;122.65999328592791;270;5.0904873805963327;270;98.721274452955726;270;0.77055567269730907;270;3.5242774742881555;270;3.500167851802118
280;122.69661549729911;280;5.1026947843867312;280;98.709067049165327;280;0.77059520803913029;280;3.5251930295724354;280;3.500167851802118
