Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Kv Tester\JibNed150bar\-40prosent.csv;
Starttime of export;134214050968720000;torsdag 23. april 2026;10:04:56.872
Endtime of export;134214051031020916;torsdag 23. april 2026;10:05:03.102


Name;fPresSupply_bar;Name;fPres1A_bar;Name;fPres1B_bar;Name;fCylinder1_m;Name;fSensor1_V;Name;fValve1_V

0;150.26093325601977;0;13.892025513473921;0;113.72417371135595;0;0.73359012809450763;0;3.0146183660390022;0;2.999969481490524
10;150.19989623706778;10;13.855403302102726;10;113.77300332651754;10;0.73339245138540177;10;3.0121768852809225;10;2.999969481490524
20;150.23651844843897;20;13.79436628315073;20;113.68755149998475;20;0.73315523933447446;20;3.0091250343333229;20;2.999969481490524
30;150.30976287118136;30;13.879818109683523;30;113.88286996063113;30;0.73299709796718981;30;3.0109561449018827;30;2.999969481490524
40;150.28534806360057;40;13.892025513473921;40;113.87066255684073;40;0.73275988591626262;40;3.0115665150914026;40;2.999969481490524
50;150.29755546739096;50;13.757744071779534;50;113.83404034546953;50;0.73256220920715676;50;3.0143131809442423;50;2.999969481490524
60;150.12665181432538;60;13.79436628315073;60;113.87066255684073;60;0.73244360318169321;60;3.0091250343333229;60;2.999969481490524
70;150.27314065981017;70;13.953062532425916;70;113.88286996063113;70;0.73232499715622978;70;3.0127872554704425;70;2.999969481490524
80;150.21210364085817;80;13.892025513473921;80;113.90728476821192;80;0.73212732044712381;80;3.008514664143803;80;2.999969481490524
90;150.27314065981017;90;13.806573686941128;90;113.96832178716392;90;0.73189010839619673;90;3.0137028107547223;90;2.999969481490524
100;150.29755546739096;100;13.855403302102726;100;114.01715140232551;100;0.73173196702891208;100;3.0088198492385629;100;2.999969481490524
110;150.22431104464857;110;13.91644032105472;110;113.94390697958312;110;0.731494754977985;110;3.0112613299966426;110;2.999969481490524
120;150.18768883327738;120;13.843195898312327;120;114.04156620990631;120;0.73133661361070035;120;3.0127872554704425;120;2.999969481490524
130;150.29755546739096;130;13.757744071779534;130;114.05377361369671;130;0.731059866217952;130;3.0100405896176028;130;2.999969481490524
140;150.37079989013336;140;13.806573686941128;140;114.1392254402295;140;0.73078311882520375;140;3.0121768852809225;140;2.999969481490524
150;150.32197027497176;150;14.00189214758751;150;114.1392254402295;150;0.73058544211609788;150;3.0109561449018827;150;2.999969481490524
160;150.37079989013336;160;13.953062532425916;160;114.1392254402295;160;0.73038776540699213;160;3.0137028107547223;160;2.999969481490524
170;150.27314065981017;170;13.843195898312327;170;114.1270180364391;170;0.73022962403970737;170;3.008209479049043;170;2.999969481490524
180;150.30976287118136;180;13.855403302102726;180;114.21246986297189;180;0.73003194733060151;180;3.0137028107547223;180;2.999969481490524
190;150.12665181432538;190;13.843195898312327;190;114.32233649708547;190;0.72979473527967442;190;3.0091250343333229;190;2.999969481490524
200;150.22431104464857;200;13.91644032105472;200;114.15143284401989;200;0.72963659391238966;200;3.0115665150914026;200;2.999969481490524
210;150.41962950529498;210;14.00189214758751;210;114.1148106326487;210;0.7294389172032838;210;3.0103457747123628;210;2.999969481490524
220;150.44404431287577;220;13.977477340006713;220;114.1026032288583;220;0.729280775835999;220;3.0109561449018827;220;2.999969481490524
230;150.32197027497176;230;13.855403302102726;230;114.1270180364391;230;0.7291621698105355;230;3.0121768852809225;230;2.999969481490524
240;150.19989623706778;240;13.91644032105472;240;114.0781884212775;240;0.72888542241778731;240;3.0088198492385629;240;2.999969481490524
250;150.34638508255256;250;13.953062532425916;250;114.01715140232551;250;0.72868774570868144;250;3.0127872554704425;250;2.999969481490524
260;150.23651844843897;260;13.843195898312327;260;113.82183294167913;260;0.72849006899957558;260;3.0097354045228428;260;2.999969481490524
270;150.29755546739096;270;13.782158879360331;270;113.76079592272714;270;0.7282923922904696;270;3.0146183660390022;270;2.999969481490524
280;150.18768883327738;280;13.782158879360331;280;113.85845515305033;280;0.72805518023954252;280;3.0097354045228428;280;2.999969481490524
290;150.29755546739096;290;13.928647724845119;290;113.84624774925993;290;0.72789703887225776;290;3.0121768852809225;290;2.999969481490524
300;150.22431104464857;300;13.879818109683523;300;113.78521073030794;300;0.7276993621631519;300;3.008209479049043;300;2.999969481490524
310;150.17548142948698;310;13.855403302102726;310;113.72417371135595;310;0.72746215011222481;310;3.0124820703756825;310;2.999969481490524
320;150.26093325601977;320;13.977477340006713;320;113.78521073030794;320;0.72730400874494017;320;3.0133976256599624;320;2.999969481490524
330;150.16327402569658;330;13.965269936216314;330;113.78521073030794;330;0.72706679669401308;330;3.0100405896176028;330;2.999969481490524
340;150.19989623706778;340;13.91644032105472;340;113.83404034546953;340;0.72698772601037076;340;3.0133976256599624;340;2.999969481490524
350;150.19989623706778;350;13.855403302102726;350;113.87066255684073;350;0.72675051395944368;350;3.0100405896176028;350;2.999969481490524
360;150.22431104464857;360;13.91644032105472;360;113.82183294167913;360;0.72647376656669538;360;3.0133976256599624;360;2.999969481490524
370;150.16327402569658;370;13.879818109683523;370;113.73638111514634;370;0.7262365545157683;370;3.0091250343333229;370;2.999969481490524
380;150.34638508255256;380;13.867610705893124;380;113.85845515305033;380;0.72611794849030487;380;3.0143131809442423;380;2.999969481490524
390;150.26093325601977;390;13.892025513473921;390;113.91949217200232;390;0.72592027178119889;390;3.0100405896176028;390;2.999969481490524
400;150.17548142948698;400;13.806573686941128;400;113.87066255684073;400;0.72580166575573546;400;3.0109561449018827;400;2.999969481490524
410;150.23651844843897;410;13.843195898312327;410;113.88286996063113;410;0.72556445370480827;410;3.0097354045228428;410;2.999969481490524
420;150.18768883327738;420;13.867610705893124;420;113.91949217200232;420;0.72528770631206008;420;3.0121768852809225;420;2.999969481490524
430;150.18768883327738;430;13.928647724845119;430;114.05377361369671;430;0.72509002960295421;430;3.0143131809442423;430;2.999969481490524
440;150.26093325601977;440;13.928647724845119;440;114.01715140232551;440;0.724813282210206;440;3.008514664143803;440;2.999969481490524
450;150.27314065981017;450;13.745536667989136;450;113.95611438337352;450;0.72465514084292126;450;3.0124820703756825;450;2.999969481490524
460;150.17548142948698;460;13.769951475569933;460;113.96832178716392;460;0.72449699947563662;460;3.0100405896176028;460;2.999969481490524
470;150.28534806360057;470;13.867610705893124;470;113.98052919095431;470;0.72437839345017307;470;3.0130924405652024;470;2.999969481490524
480;150.053407391583;480;13.855403302102726;480;113.95611438337352;480;0.724141181399246;480;3.007904293954283;480;2.999969481490524
490;150.18768883327738;490;13.879818109683523;490;113.95611438337352;490;0.72390396934831891;490;3.0124820703756825;490;2.999969481490524
500;150.40742210150458;500;13.91644032105472;500;113.98052919095431;500;0.723706292639213;500;3.0100405896176028;500;2.999969481490524
510;150.29755546739096;510;13.892025513473921;510;113.90728476821192;510;0.72342954524646474;510;3.0091250343333229;510;2.999969481490524
520;150.23651844843897;520;13.91644032105472;520;114.05377361369671;520;0.72327140387918;520;3.0109561449018827;520;2.999969481490524
530;150.30976287118136;530;13.892025513473921;530;114.1270180364391;530;0.72315279785371656;530;3.0121768852809225;530;2.999969481490524
540;150.32197027497176;540;13.830988494521929;540;114.01715140232551;540;0.72295512114461047;540;3.0152287362285222;540;2.999969481490524
550;150.26093325601977;550;13.843195898312327;550;113.93169957579272;550;0.72283651511914693;550;3.0091250343333229;550;2.999969481490524
560;150.27314065981017;560;13.867610705893124;560;114.00494399853511;560;0.7227179090936835;560;3.0124820703756825;560;2.999969481490524
570;150.13885921811578;570;13.940855128635517;570;114.01715140232551;570;0.72252023238457752;570;3.008514664143803;570;2.999969481490524
580;150.37079989013336;580;13.977477340006713;580;114.00494399853511;580;0.72220394965000811;580;3.0127872554704425;580;2.999969481490524
590;150.29755546739096;590;13.965269936216314;590;114.0659810174871;590;0.72196673759908114;590;3.008514664143803;590;2.999969481490524
600;150.17548142948698;600;13.965269936216314;600;113.96832178716392;600;0.72180859623179638;600;3.0100405896176028;600;2.999969481490524
610;150.18768883327738;610;13.879818109683523;610;113.82183294167913;610;0.72168999020633284;610;3.0106509598071227;610;2.999969481490524
620;150.19989623706778;620;13.782158879360331;620;113.82183294167913;620;0.72145277815540587;620;3.0106509598071227;620;2.999969481490524
630;150.32197027497176;630;13.79436628315073;630;113.93169957579272;630;0.7212551014462999;630;3.0130924405652024;630;2.999969481490524
640;150.28534806360057;640;13.892025513473921;640;113.84624774925993;640;0.72113649542083647;640;3.0091250343333229;640;2.999969481490524
650;150.23651844843897;650;13.965269936216314;650;113.73638111514634;650;0.72093881871173049;650;3.0124820703756825;650;2.999969481490524
660;150.10223700674459;660;13.843195898312327;660;113.72417371135595;660;0.72062253597716108;660;3.008209479049043;660;2.999969481490524
670;150.30976287118136;670;13.79436628315073;670;113.77300332651754;670;0.72050392995169754;670;3.0112613299966426;670;2.999969481490524
680;150.17548142948698;680;13.843195898312327;680;113.72417371135595;680;0.72042485926805522;680;3.0069887386700032;680;2.999969481490524
690;150.19989623706778;690;13.843195898312327;690;113.68755149998475;690;0.72006904119166459;690;3.0124820703756825;690;2.999969481490524
700;150.26093325601977;700;13.782158879360331;700;113.74858851893674;700;0.71991089982437984;700;3.0109561449018827;700;2.999969481490524
710;150.16327402569658;710;13.867610705893124;710;113.66313669240394;710;0.71975275845709519;710;3.0091250343333229;710;2.999969481490524
720;150.17548142948698;720;13.953062532425916;720;113.82183294167913;720;0.71955508174798921;720;3.0106509598071227;720;2.999969481490524
730;150.19989623706778;730;13.843195898312327;730;113.84624774925993;730;0.719278334355241;730;3.008514664143803;730;2.999969481490524
740;150.37079989013336;740;13.830988494521929;740;113.78521073030794;740;0.71912019298795637;740;3.0121768852809225;740;2.999969481490524
750;150.22431104464857;750;13.965269936216314;750;113.80962553788873;750;0.71896205162067162;750;3.0103457747123628;750;2.999969481490524
760;150.26093325601977;760;13.977477340006713;760;113.83404034546953;760;0.71876437491156575;760;3.0146183660390022;760;2.999969481490524
770;150.10223700674459;770;13.867610705893124;770;113.82183294167913;770;0.71852716286063878;770;3.0088198492385629;770;2.999969481490524
780;150.21210364085817;780;13.843195898312327;780;113.77300332651754;780;0.718369021493354;780;3.0127872554704425;780;2.999969481490524
790;150.23651844843897;790;13.91644032105472;790;113.73638111514634;790;0.71817134478424816;790;3.008514664143803;790;2.999969481490524
800;150.26093325601977;800;13.879818109683523;800;113.78521073030794;800;0.71793413273332085;800;3.0091250343333229;800;2.999969481490524
810;150.37079989013336;810;13.965269936216314;810;113.96832178716392;810;0.71769692068239388;810;3.0109561449018827;810;2.999969481490524
820;150.26093325601977;820;14.026306955168311;820;113.98052919095431;820;0.71753877931510912;820;3.0106509598071227;820;2.999969481490524
830;150.26093325601977;830;13.867610705893124;830;113.98052919095431;830;0.7174597086314668;830;3.0130924405652024;830;2.999969481490524
840;150.23651844843897;840;13.843195898312327;840;113.90728476821192;840;0.71722249658053971;840;3.008209479049043;840;2.999969481490524
850;150.23651844843897;850;13.843195898312327;850;113.84624774925993;850;0.71694574918779153;850;3.0127872554704425;850;2.999969481490524
860;150.17548142948698;860;13.79436628315073;860;113.93169957579272;860;0.71666900179504323;860;3.0091250343333229;860;2.999969481490524
870;150.34638508255256;870;13.867610705893124;870;113.91949217200232;870;0.71651086042775858;870;3.0115665150914026;870;2.999969481490524
880;150.26093325601977;880;13.940855128635517;880;113.90728476821192;880;0.71635271906047382;880;3.0066835535752432;880;2.999969481490524
890;150.29755546739096;890;13.91644032105472;890;113.87066255684073;890;0.71603643632590441;890;3.0121768852809225;890;2.999969481490524
900;150.21210364085817;900;13.830988494521929;900;113.88286996063113;900;0.71583875961679855;900;3.0112613299966426;900;2.999969481490524
910;150.27314065981017;910;13.91644032105472;910;113.93169957579272;910;0.71568061824951379;910;3.0075991088595231;910;2.999969481490524
920;150.30976287118136;920;13.977477340006713;920;114.00494399853511;920;0.71552247688222914;920;3.0109561449018827;920;2.999969481490524
930;150.23651844843897;930;13.965269936216314;930;113.84624774925993;930;0.71536433551494438;930;3.0103457747123628;930;2.999969481490524
940;150.29755546739096;940;13.928647724845119;940;113.83404034546953;940;0.71520619414765974;940;3.0127872554704425;940;2.999969481490524
950;150.13885921811578;950;13.830988494521929;950;113.87066255684073;950;0.71500851743855376;950;3.0069887386700032;950;2.999969481490524
960;150.13885921811578;960;13.843195898312327;960;113.88286996063113;960;0.71477130538762679;960;3.0121768852809225;960;2.999969481490524
